# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=6][T/m^n] polynom_b[n=8][T/m^n] polynom_b[n=14][T/m^n] 
+2.4000000000000004e+00 +2.1743566761840794e-04 -2.3899780473393062e+03 -1.8976880152798924e+02 +1.1158823254594208e+08 +2.3708130044749854e+12 -3.9260530676345282e+23 
+2.5000000000000000e+00 +2.1742932781928324e-04 -2.3899802768799709e+03 -1.2036665257613453e+02 +1.1006319325317562e+08 +2.3787776287224819e+12 -3.9292718737324183e+23 
+2.6000000000000001e+00 +2.1742323371613161e-04 -2.3899823717137419e+03 -6.0839405774304694e+01 +1.0881396977089247e+08 +2.3846571194054229e+12 -3.9306336528022567e+23 
+2.7000000000000002e+00 +2.1741708007196826e-04 -2.3899842839135554e+03 -1.2506023938663134e+01 +1.0785675158389616e+08 +2.3884090453607979e+12 -3.9301781873805678e+23 
+2.8000000000000003e+00 +2.1741056175439693e-04 -2.3899859655836153e+03 +2.3316024659139956e+01 +1.0720770464127050e+08 +2.3899910974501650e+12 -3.9279453288076556e+23 
+2.9000000000000004e+00 +2.1740337349166391e-04 -2.3899873687848703e+03 +4.5307156331607516e+01 +1.0688302870605506e+08 +2.3893607893790005e+12 -3.9239748267016286e+23 
+3.0000000000000000e+00 +2.1739521009452948e-04 -2.3899884456049917e+03 +5.2149128166252289e+01 +1.0689890175480630e+08 +2.3864757502992056e+12 -3.9183064982731486e+23 
+3.1000000000000001e+00 +2.1738581571958214e-04 -2.3899891597569444e+03 +4.2968613495511896e+01 +1.0726364981046005e+08 +2.3813438802147393e+12 -3.9110163624257683e+23 
+3.2000000000000002e+00 +2.1737513192394536e-04 -2.3899895214645003e+03 +1.8672578560894227e+01 +1.0795417928408238e+08 +2.3741742311060552e+12 -3.9023252913126647e+23 
+3.3000000000000003e+00 +2.1736314964310844e-04 -2.3899895525868496e+03 -1.9386605818283662e+01 +1.0893953694613352e+08 +2.3652261655256235e+12 -3.8924903808969625e+23 
+3.4000000000000004e+00 +2.1734985979765666e-04 -2.3899892749792575e+03 -6.9856727257296853e+01 +1.1018877168223381e+08 +2.3547590366360171e+12 -3.8817687236204710e+23 
+3.5000000000000000e+00 +2.1733525338648666e-04 -2.3899887105201660e+03 -1.3138448054848510e+02 +1.1167091537424099e+08 +2.3430322848912832e+12 -3.8704174601624019e+23 
+3.6000000000000001e+00 +2.1731932125351874e-04 -2.3899878810418718e+03 -2.0261875571266862e+02 +1.1335503433693163e+08 +2.3303051727746079e+12 -3.8586936314435361e+23 
+3.7000000000000002e+00 +2.1730205439667467e-04 -2.3899868084231207e+03 -2.8220621763194816e+02 +1.1521015981249321e+08 +2.3168371447083130e+12 -3.8468543810734247e+23 
+3.8000000000000003e+00 +2.1728344374340687e-04 -2.3899855145205479e+03 -3.6879461159147797e+02 +1.1720534029781519e+08 +2.3028875547468545e+12 -3.8351568007512336e+23 
+3.9000000000000004e+00 +2.1726348018343101e-04 -2.3899840211804872e+03 -4.6103214684980281e+02 +1.1930963127424720e+08 +2.2887157219997354e+12 -3.8238579638486784e+23 
+4.0000000000000000e+00 +2.1724215471440891e-04 -2.3899823502804929e+03 -5.5756557689399563e+02 +1.2149206572164808e+08 +2.2745810805820288e+12 -3.8132150068169009e+23 
+4.1000000000000005e+00 +2.1721949485212967e-04 -2.3899805221006613e+03 -6.5712743730783495e+02 +1.2372299563589393e+08 +2.2607193746483779e+12 -3.8034528939440880e+23 
+4.2000000000000002e+00 +2.1719567458318534e-04 -2.3899785506400440e+03 -7.5878850406380855e+02 +1.2597797544904520e+08 +2.2472719577809819e+12 -3.7946680965119639e+23 
+4.2999999999999998e+00 +2.1717090459749135e-04 -2.3899764483560234e+03 -8.6170265936663225e+02 +1.2823383639931083e+08 +2.2343567126733081e+12 -3.7869250373752560e+23 
+4.4000000000000004e+00 +2.1714539548316913e-04 -2.3899742276745560e+03 -9.6502531633440594e+02 +1.3046743412679847e+08 +2.2220913944193345e+12 -3.7802880663314643e+23 
+4.5000000000000000e+00 +2.1711935788934286e-04 -2.3899719010405734e+03 -1.0679109648960271e+03 +1.3265560959331189e+08 +2.2105938346810688e+12 -3.7748215767834865e+23 
+4.6000000000000005e+00 +2.1709300238442075e-04 -2.3899694808726986e+03 -1.1695154066573555e+03 +1.3477522492637584e+08 +2.1999817536336372e+12 -3.7705898976606900e+23 
+4.7000000000000002e+00 +2.1706653963641704e-04 -2.3899669796226444e+03 -1.2689927729224048e+03 +1.3680311508828896e+08 +2.1903730152985718e+12 -3.7676574417935438e+23 
+4.8000000000000007e+00 +2.1704018026891530e-04 -2.3899644097259429e+03 -1.3654980484903365e+03 +1.3871612926737228e+08 +2.1818854072010476e+12 -3.7660885763446752e+23 
+4.9000000000000004e+00 +2.1701413490963679e-04 -2.3899617836216121e+03 -1.4581859904714015e+03 +1.4049111246408677e+08 +2.1746367406916260e+12 -3.7659476838852595e+23 
+5.0000000000000000e+00 +2.1698861419477288e-04 -2.3899591137492994e+03 -1.5462113755986645e+03 +1.4210491048991898e+08 +2.1687448210995686e+12 -3.7672991418044239e+23 
+5.1000000000000005e+00 +2.1696377657336074e-04 -2.3899564159775796e+03 -1.6286859580856647e+03 +1.4353740706615731e+08 +2.1642806909725251e+12 -3.7701313264417866e+23 
+5.2000000000000002e+00 +2.1693957186466267e-04 -2.3899537199204160e+03 -1.7045481284282619e+03 +1.4478061902378669e+08 +2.1611284320036252e+12 -3.7741286546972800e+23 
+5.3000000000000007e+00 +2.1691589779346062e-04 -2.3899510586486749e+03 -1.7726919094921645e+03 +1.4582957984852004e+08 +2.1591254735248992e+12 -3.7788996048240287e+23 
+5.4000000000000004e+00 +2.1689265196281270e-04 -2.3899484651945040e+03 -1.8320132376966590e+03 +1.4667935379330426e+08 +2.1581090830922639e+12 -3.7840525617085789e+23 
+5.5000000000000000e+00 +2.1686973210705414e-04 -2.3899459726314535e+03 -1.8814060117515035e+03 +1.4732497243568891e+08 +2.1579166997429006e+12 -3.7891960088620641e+23 
+5.6000000000000005e+00 +2.1684703585887787e-04 -2.3899436140011144e+03 -1.9197656970077505e+03 +1.4776149239754948e+08 +2.1583856313770625e+12 -3.7939383546711892e+23 
+5.7000000000000002e+00 +2.1682446090374771e-04 -2.3899414223625477e+03 -1.9459868860626593e+03 +1.4798395620728388e+08 +2.1593532601748337e+12 -3.7978880505514955e+23 
+5.8000000000000007e+00 +2.1680190493165489e-04 -2.3899394307743059e+03 -1.9589642378134931e+03 +1.4798740784021932e+08 +2.1606569593760288e+12 -3.8006535414468509e+23 
+5.9000000000000004e+00 +2.1677926556493753e-04 -2.3899376722767852e+03 -1.9575932289895845e+03 +1.4776690364535418e+08 +2.1621340399194395e+12 -3.8018432390525623e+23 
+6.0000000000000000e+00 +2.1675644054655268e-04 -2.3899361799434287e+03 -1.9407678374658385e+03 +1.4731747722038850e+08 +2.1636219275184688e+12 -3.8010656165221152e+23 
+6.1000000000000005e+00 +2.1673336649123586e-04 -2.3899349794645432e+03 -1.9074686710888068e+03 +1.4662943397397366e+08 +2.1650550401929614e+12 -3.7980901693166279e+23 
+6.2000000000000002e+00 +2.1671013593576200e-04 -2.3899340671103532e+03 -1.8570179751453725e+03 +1.4567409495283440e+08 +2.1667561165565322e+12 -3.7933306597787254e+23 
+6.3000000000000007e+00 +2.1668688042747870e-04 -2.3899334318071242e+03 -1.7888228213184134e+03 +1.4441802538043863e+08 +2.1691450278497502e+12 -3.7873619485718148e+23 
+6.4000000000000004e+00 +2.1666373145013123e-04 -2.3899330624616509e+03 -1.7022912233115464e+03 +1.4282780541258630e+08 +2.1726415675892898e+12 -3.7807588523011541e+23 
+6.5000000000000000e+00 +2.1664082059181502e-04 -2.3899329480125343e+03 -1.5968296519012119e+03 +1.4086999066291982e+08 +2.1776656574450623e+12 -3.7740962607361088e+23 
+6.6000000000000005e+00 +2.1661827932501068e-04 -2.3899330773636029e+03 -1.4718462557279513e+03 +1.3851116336655340e+08 +2.1846370802557085e+12 -3.7679489844849539e+23 
+6.7000000000000002e+00 +2.1659623921838203e-04 -2.3899334394466823e+03 -1.3267478614317383e+03 +1.3571788509174952e+08 +2.1939757254928652e+12 -3.7628918938027289e+23 
+6.8000000000000007e+00 +2.1657483175396299e-04 -2.3899340231690121e+03 -1.1609424309030687e+03 +1.3245673485021424e+08 +2.2061013938265796e+12 -3.7594998105542490e+23 
+6.9000000000000004e+00 +2.1655418853042051e-04 -2.3899348174712459e+03 -9.7383637456272072e+02 +1.2869426772319041e+08 +2.2214340081037974e+12 -3.7583476235560680e+23 
+7.0000000000000000e+00 +2.1653444098646273e-04 -2.3899358112478139e+03 -7.6483826383482949e+02 +1.2439707229972532e+08 +2.2403933193906558e+12 -3.7600101267132587e+23 
+7.1000000000000005e+00 +2.1651567527424822e-04 -2.3899369887601911e+03 -5.3418840476362084e+02 +1.1955522245241141e+08 +2.2632192640252607e+12 -3.7648967730314238e+23 
+7.2000000000000002e+00 +2.1649779566473712e-04 -2.3899383155265059e+03 -2.8546390304463409e+02 +1.1425288578985354e+08 +2.2894317382309443e+12 -3.7727552214139363e+23 
+7.3000000000000007e+00 +2.1648066106651987e-04 -2.3899397524121209e+03 -2.3074466751145156e+01 +1.0859772805357978e+08 +2.3183707598379482e+12 -3.7831677568350565e+23 
+7.4000000000000004e+00 +2.1646413034364802e-04 -2.3899412602660191e+03 +2.4856933693136213e+02 +1.0269742925104454e+08 +2.3493762701414180e+12 -3.7957166187189079e+23 
+7.5000000000000000e+00 +2.1644806235954488e-04 -2.3899427999400414e+03 +5.2505715244975772e+02 +9.6659665328271791e+07 +2.3817882340512529e+12 -3.8099840622161514e+23 
+7.6000000000000005e+00 +2.1643231604922961e-04 -2.3899443323060414e+03 +8.0197954890566257e+02 +9.0592097990036085e+07 +2.4149466891475073e+12 -3.8255523822860519e+23 
+7.7000000000000002e+00 +2.1641675025539417e-04 -2.3899458182087710e+03 +1.0749258086953473e+03 +8.4602409102877289e+07 +2.4481915689038687e+12 -3.8420038156987362e+23 
+7.8000000000000007e+00 +2.1640122386405624e-04 -2.3899472185049362e+03 +1.3394857587170131e+03 +7.8798272255935282e+07 +2.4808628485529570e+12 -3.8589206215255477e+23 
+7.9000000000000004e+00 +2.1638559574262511e-04 -2.3899484940468815e+03 +1.5912490548524161e+03 +7.3287363319296941e+07 +2.5123004930719297e+12 -3.8758850546875909e+23 
+8.0000000000000000e+00 +2.1636972477651197e-04 -2.3899496056919079e+03 +1.8258055740977088e+03 +6.8177354862514585e+07 +2.5418444838529458e+12 -3.8924793786414378e+23 
+8.0999999999999996e+00 +2.1635348431182076e-04 -2.3899505143966812e+03 +2.0391903791189529e+03 +6.3561850608441815e+07 +2.5689194251972334e+12 -3.9083272720581764e+23 
+8.2000000000000011e+00 +2.1633680551621867e-04 -2.3899511815098645e+03 +2.2292190311134227e+03 +5.9478182606537044e+07 +2.5932883942096782e+12 -3.9232180642372204e+23 
+8.3000000000000007e+00 +2.1631963399369500e-04 -2.3899515684730177e+03 +2.3941519770485938e+03 +5.5949618741140738e+07 +2.6147990666718828e+12 -3.9369824859691525e+23 
+8.4000000000000004e+00 +2.1630191538846697e-04 -2.3899516367397810e+03 +2.5322502627827953e+03 +5.2999417166463710e+07 +2.6332991700701533e+12 -3.9494512986047981e+23 
+8.5000000000000000e+00 +2.1628359530246591e-04 -2.3899513477492314e+03 +2.6417741671581675e+03 +5.0650848909575522e+07 +2.6486363621210659e+12 -3.9604552210352185e+23 
+8.5999999999999996e+00 +2.1626461935274376e-04 -2.3899506629477564e+03 +2.7209844019020065e+03 +4.8927177301749848e+07 +2.6606583436836821e+12 -3.9698249997163488e+23 
+8.7000000000000011e+00 +2.1624493318265134e-04 -2.3899495437884625e+03 +2.7681419712799657e+03 +4.7851661350887917e+07 +2.6692128370227979e+12 -3.9773913921966483e+23 
+8.8000000000000007e+00 +2.1622448242442625e-04 -2.3899479517203872e+03 +2.7815076581443764e+03 +4.7447563859170221e+07 +2.6741475435409043e+12 -3.9829851430157238e+23 
+8.9000000000000004e+00 +2.1620321268652032e-04 -2.3899458481858501e+03 +2.7593419403439734e+03 +4.7738152236893214e+07 +2.6753101415268975e+12 -3.9864369845190146e+23 
+9.0000000000000000e+00 +2.1618106958410093e-04 -2.3899431946300128e+03 +2.6999054533546600e+03 +4.8746691180551060e+07 +2.6725483242147275e+12 -3.9875776583916815e+23 
+9.0999999999999996e+00 +2.1615805607391397e-04 -2.3899399849300689e+03 +2.6034125022866701e+03 +5.0462060613383189e+07 +2.6658937425119048e+12 -3.9863558849618056e+23 
+9.2000000000000011e+00 +2.1613440438335668e-04 -2.3899363426680166e+03 +2.4778911106723344e+03 +5.2735614684747092e+07 +2.6561138161473750e+12 -3.9831922721465639e+23 
+9.3000000000000007e+00 +2.1611040408140491e-04 -2.3899324238579088e+03 +2.3333229794459940e+03 +5.5384322540667288e+07 +2.6441599241986895e+12 -3.9786254080220984e+23 
+9.4000000000000004e+00 +2.1608634476283497e-04 -2.3899283845227505e+03 +2.1796902645794557e+03 +5.8225145907314427e+07 +2.6309834851074639e+12 -3.9731939037389022e+23 
+9.5000000000000000e+00 +2.1606251590366727e-04 -2.3899243806488967e+03 +2.0269733419875593e+03 +6.1075074807498530e+07 +2.6175357696910415e+12 -3.9674362863494572e+23 
+9.6000000000000014e+00 +2.1603920715831609e-04 -2.3899205682766355e+03 +1.8851551844309242e+03 +6.3751058183060288e+07 +2.6047682624079224e+12 -3.9618912039625715e+23 
+9.7000000000000011e+00 +2.1601670803159180e-04 -2.3899171034016654e+03 +1.7642166310274547e+03 +6.6070078617797136e+07 +2.5936322731116812e+12 -3.9570972060363344e+23 
+9.8000000000000007e+00 +2.1599530812006873e-04 -2.3899141420469750e+03 +1.6741398276277387e+03 +6.7849098057586089e+07 +2.5850792189638086e+12 -3.9535929029450210e+23 
+9.9000000000000004e+00 +2.1597529695288473e-04 -2.3899118402151785e+03 +1.6249059360294184e+03 +6.8905094080640301e+07 +2.5800604354975933e+12 -3.9519168583488427e+23 
+1.0000000000000000e+01 +2.1595696415180806e-04 -2.3899103539360576e+03 +1.6264974088387353e+03 +6.9055023991357252e+07 +2.5795273632290806e+12 -3.9526076950589388e+23 
+1.0100000000000001e+01 +2.1594048577470621e-04 -2.3899097821363312e+03 +1.6852780271225186e+03 +6.8181220997037038e+07 +2.5840850351064346e+12 -3.9559914709150029e+23 
+1.0200000000000001e+01 +2.1592558421131916e-04 -2.3899099954980943e+03 +1.7931447542668720e+03 +6.6427399226715185e+07 +2.5929534860569517e+12 -3.9615443372397617e+23 
+1.0300000000000001e+01 +2.1591186836215814e-04 -2.3899108076211287e+03 +1.9383768274970753e+03 +6.4002634312979631e+07 +2.6050064163059067e+12 -3.9685299197143784e+23 
+1.0400000000000000e+01 +2.1589894721330265e-04 -2.3899120321322021e+03 +2.1092548248751855e+03 +6.1115980218906038e+07 +2.6191176404940122e+12 -3.9762119105954288e+23 
+1.0500000000000000e+01 +2.1588642963367939e-04 -2.3899134826215527e+03 +2.2940575318418928e+03 +5.7976519622254878e+07 +2.6341608226185908e+12 -3.9838539154707345e+23 
+1.0600000000000001e+01 +2.1587392454637229e-04 -2.3899149726954033e+03 +2.4810644907995820e+03 +5.4793323364196926e+07 +2.6490096877062783e+12 -3.9907195739614064e+23 
+1.0700000000000001e+01 +2.1586104087626320e-04 -2.3899163159622044e+03 +2.6585554010416590e+03 +5.1775459274464376e+07 +2.6625379784344282e+12 -3.9960725377329293e+23 
+1.0800000000000001e+01 +2.1584738757672077e-04 -2.3899173260374837e+03 +2.8148102547815515e+03 +4.9131991073970638e+07 +2.6736194568489434e+12 -3.9991764673529502e+23 
+1.0900000000000000e+01 +2.1583257355131059e-04 -2.3899178165225012e+03 +2.9381083896866662e+03 +4.7071992451058999e+07 +2.6811278346870942e+12 -3.9992949965063473e+23 
+1.1000000000000000e+01 +2.1581620771200354e-04 -2.3899176010208625e+03 +3.0167292346958416e+03 +4.5804535952938594e+07 +2.6839368283421162e+12 -3.9956917600695689e+23 
+1.1100000000000001e+01 +2.1579802298404702e-04 -2.3899165465103811e+03 +3.0421537040057797e+03 +4.5483183947328404e+07 +2.6812364333308721e+12 -3.9878706736142014e+23 
+1.1200000000000001e+01 +2.1577824842438791e-04 -2.3899147334894014e+03 +3.0186696845556626e+03 +4.6039443461717166e+07 +2.6734818301488208e+12 -3.9762968052708587e+23 
+1.1300000000000001e+01 +2.1575723697123602e-04 -2.3899122957916188e+03 +2.9537647002210051e+03 +4.7349340372245431e+07 +2.6614443281892246e+12 -3.9616754194462213e+23 
+1.1400000000000000e+01 +2.1573534168604135e-04 -2.3899093672870017e+03 +2.8549279869914749e+03 +4.9288873875232615e+07 +2.6458953739881245e+12 -3.9447118565125464e+23 
+1.1500000000000000e+01 +2.1571291550177130e-04 -2.3899060818067906e+03 +2.7296469231652773e+03 +5.1734072452718236e+07 +2.6276062622268979e+12 -3.9261113713199215e+23 
+1.1600000000000001e+01 +2.1569031151304175e-04 -2.3899025732327641e+03 +2.5854113632923390e+03 +5.4560924995501421e+07 +2.6073484949488657e+12 -3.9065793376100306e+23 
+1.1700000000000001e+01 +2.1566788269935196e-04 -2.3898989754091945e+03 +2.4297092825166369e+03 +5.7645450864411496e+07 +2.5858934130906445e+12 -3.8868210352659455e+23 
+1.1800000000000001e+01 +2.1564598205898300e-04 -2.3898954221884946e+03 +2.2700291182273340e+03 +6.0863661392230749e+07 +2.5640124019207866e+12 -3.8675417718102490e+23 
+1.1900000000000000e+01 +2.1562496256220573e-04 -2.3898920474120132e+03 +2.1138587008169843e+03 +6.4091578276832089e+07 +2.5424767900356128e+12 -3.8494468199367892e+23 
+1.2000000000000000e+01 +2.1560517729085491e-04 -2.3898889849578168e+03 +1.9686877110280413e+03 +6.7205193100151628e+07 +2.5220580657180308e+12 -3.8332415458477511e+23 
+1.2100000000000001e+01 +2.1558687934709853e-04 -2.3898863323206779e+03 +1.8401928008691095e+03 +7.0107512196048111e+07 +2.5033738294109556e+12 -3.8194928353749937e+23 
+1.2200000000000001e+01 +2.1556992263325518e-04 -2.3898840416889257e+03 +1.7268096632334602e+03 +7.2809422092380807e+07 +2.4864270683603726e+12 -3.8082141923621773e+23 
+1.2300000000000001e+01 +2.1555406109782048e-04 -2.3898820288791685e+03 +1.6251616276736556e+03 +7.5348812393304437e+07 +2.4710669469728032e+12 -3.7992806814587987e+23 
+1.2400000000000000e+01 +2.1553904881246527e-04 -2.3898802097432213e+03 +1.5318736635749508e+03 +7.7763547347166136e+07 +2.4571427593473296e+12 -3.7925674386206767e+23 
+1.2500000000000000e+01 +2.1552463971281742e-04 -2.3898785000928819e+03 +1.4435688372677641e+03 +8.0091521084809482e+07 +2.4445036449350869e+12 -3.7879495128465477e+23 
+1.2600000000000001e+01 +2.1551058785850312e-04 -2.3898768157773725e+03 +1.3568720143930329e+03 +8.2370599300870314e+07 +2.4329988909789448e+12 -3.7853020368233255e+23 
+1.2700000000000001e+01 +2.1549664724561143e-04 -2.3898750726269927e+03 +1.2684071744138635e+03 +8.4638661390814602e+07 +2.4224777147528394e+12 -3.7845001049700285e+23 
+1.2800000000000001e+01 +2.1548257182690551e-04 -2.3898731864574765e+03 +1.1747975331842406e+03 +8.6933599554802150e+07 +2.4127892641181357e+12 -3.7854187693973237e+23 
+1.2900000000000000e+01 +2.1546811565014036e-04 -2.3898710731150863e+03 +1.0726678370278660e+03 +8.9293281108784854e+07 +2.4037828189184565e+12 -3.7879331596843786e+23 
+1.3000000000000000e+01 +2.1545303273480093e-04 -2.3898686484360755e+03 +9.5864231165074125e+02 +9.1755582007721096e+07 +2.3953076125742744e+12 -3.7919183775820475e+23 
+1.3100000000000001e+01 +2.1543714874697398e-04 -2.3898658494411261e+03 +8.3032725305393672e+02 +9.4345169927514449e+07 +2.3872439921613325e+12 -3.7972357814077382e+23 
+1.3200000000000001e+01 +2.1542057589405200e-04 -2.3898626978643802e+03 +6.8925581543892690e+02 +9.7033904396155849e+07 +2.3795966208886274e+12 -3.8036916690114237e+23 
+1.3300000000000001e+01 +2.1540349817566893e-04 -2.3898592366685320e+03 +5.3794535191848001e+02 +9.9780402949311107e+07 +2.3724014510766885e+12 -3.8110786943455223e+23 
+1.3400000000000000e+01 +2.1538609947471742e-04 -2.3898555087794612e+03 +3.7891140161965518e+02 +1.0254331223500861e+08 +2.3656942821540000e+12 -3.8191894232719344e+23 
+1.3500000000000000e+01 +2.1536856372114191e-04 -2.3898515571381695e+03 +2.1467025932779018e+02 +1.0528126667106016e+08 +2.3595109781313760e+12 -3.8278164591767615e+23 
+1.3600000000000001e+01 +2.1535107487718623e-04 -2.3898474246950263e+03 +4.7738661183570393e+01 +1.0795289375891221e+08 +2.3538874388413032e+12 -3.8367524257149563e+23 
+1.3700000000000001e+01 +2.1533381683631452e-04 -2.3898431543805304e+03 -1.1936759579841093e+02 +1.1051683573136221e+08 +2.3488594878307969e+12 -3.8457899034904972e+23 
+1.3800000000000001e+01 +2.1531697357708273e-04 -2.3898387891492457e+03 -2.8413159358977845e+02 +1.1293171743663469e+08 +2.3444630378539136e+12 -3.8547215225295752e+23 
+1.3900000000000000e+01 +2.1530072896423002e-04 -2.3898343719224440e+03 -4.4403798829552568e+02 +1.1515618832039152e+08 +2.3407338748996206e+12 -3.8633398422399245e+23 
+1.4000000000000000e+01 +2.1528526694288651e-04 -2.3898299456461546e+03 -5.9657023639854538e+02 +1.1714887881994186e+08 +2.3377078837905791e+12 -3.8714374778485622e+23 
+1.4100000000000001e+01 +2.1527074459544269e-04 -2.3898255592376686e+03 -7.3904351552240939e+02 +1.1886821247215062e+08 +2.3354448159997275e+12 -3.8788455243673937e+23 
+1.4200000000000001e+01 +2.1525721125938653e-04 -2.3898212854174208e+03 -8.6810366183896531e+02 +1.2027184335328992e+08 +2.3340995924356699e+12 -3.8855488320888806e+23 
+1.4300000000000001e+01 +2.1524468948818938e-04 -2.3898172029025504e+03 -9.8022697438895682e+02 +1.2131719847140874e+08 +2.3338511062912188e+12 -3.8915707914479813e+23 
+1.4400000000000000e+01 +2.1523320175917743e-04 -2.3898133903856974e+03 -1.0718909647929756e+03 +1.2196172431622106e+08 +2.3348781484574067e+12 -3.8969347340551696e+23 
+1.4500000000000000e+01 +2.1522277059235281e-04 -2.3898099265737692e+03 -1.1395724248251211e+03 +1.2216285567333046e+08 +2.3373595717860737e+12 -3.9016640276390680e+23 
+1.4600000000000001e+01 +2.1521341847524498e-04 -2.3898068901641363e+03 -1.1797485966061540e+03 +1.2187803435144937e+08 +2.3414741930036270e+12 -3.9057820198859860e+23 
+1.4700000000000001e+01 +2.1520516792456330e-04 -2.3898043598613349e+03 -1.1888964231731097e+03 +1.2106469791711041e+08 +2.3474008490632666e+12 -3.9093120680640011e+23 
+1.4800000000000001e+01 +2.1519804145374603e-04 -2.3898024143699490e+03 -1.1634928117159227e+03 +1.1968028297973222e+08 +2.3553183834490361e+12 -3.9122775348529191e+23 
