# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
S15-026   +9.996800e+00   +5.768250e-07 +1.510964e-04 -2.339177e+00 -6.089330e-03 -3.758291e+00 -7.975259e+01 -8.126526e+03 -5.085030e+05 +1.333907e+09 +5.337266e+08 +8.848727e+10 +1.519518e+13 +9.681937e+14 +3.061024e+17 -3.194512e+20   -5.300160e-07 +1.414622e-04 -1.267984e-03 -1.855333e-02 +1.016851e+00 +2.562598e+00 -6.293631e+03 -4.403294e+05 -3.127061e+08 +6.717999e+08 -9.238766e+10 +4.220199e+12 +5.114520e+14 +7.595418e+16 +3.670026e+19   
S15-027   +9.995700e+00   +7.118696e-07 +1.187321e-04 -2.344786e+00 -9.624715e-02 +3.484023e+00 -4.780037e+01 +7.492342e+03 -4.267524e+05 +1.461409e+09 -2.627319e+08 -7.446144e+09 +4.386379e+12 +4.457578e+14 +1.556344e+17 -3.387251e+20   +2.495833e-07 +1.535834e-04 -2.328344e-03 -5.671388e-02 +4.199097e+00 +3.761844e+01 -2.763091e+03 -5.617225e+04 -1.770704e+07 +2.276739e+08 +1.608672e+10 +7.300703e+12 -3.313939e+14 +1.440818e+17 -5.518475e+18   
S15-029   +9.995950e+00   +5.773107e-07 +1.409111e-05 -2.342451e+00 -9.216520e-02 -4.315549e+00 +1.273936e+02 -8.097838e+03 -4.598495e+05 +1.462074e+09 +6.094467e+08 +1.537980e+10 -4.944519e+12 +6.961306e+14 +5.890931e+16 -3.410293e+20   -6.272598e-08 +9.118328e-05 -7.304607e-04 -6.713769e-03 +3.007537e-01 -1.844697e+01 +2.433782e+03 -6.462049e+04 -5.961105e+07 -8.858694e+08 +4.247026e+10 +9.860249e+12 -4.634657e+14 +5.787148e+16 +7.100525e+18   
S15-030   +9.995750e+00   +7.171700e-07 +9.898290e-05 -2.340915e+00 -2.726448e-02 -5.670006e+00 -6.523959e+01 -1.469723e+04 -1.137827e+05 +1.323602e+09 -4.075079e+08 -1.466923e+10 -2.878019e+12 +6.973489e+14 +1.327888e+17 -3.256241e+20   +1.763491e-07 +1.273631e-04 +1.254359e-03 -2.269120e-02 -3.142467e+00 +1.630022e+01 +9.261338e+03 -1.935773e+05 -2.768026e+08 +7.805018e+08 +4.571089e+10 +1.047019e+13 -2.799567e+14 +9.317977e+16 +4.334148e+19   
S15-031   +9.995800e+00   +4.850562e-07 +4.885936e-05 -2.342236e+00 -2.538133e-02 -1.662816e+00 -9.117224e+01 -3.854713e+03 -1.942693e+05 +1.442121e+09 -3.642565e+08 +3.855986e+10 +4.458365e+12 +2.027351e+14 +4.670975e+16 -3.404006e+20   +4.371484e-07 +8.074491e-05 -8.819956e-04 +5.027700e-03 -2.265351e+00 +3.185519e+01 +2.752368e+03 -1.854554e+05 -2.261266e+07 -7.927017e+08 +7.722973e+10 +3.999852e+12 -8.051380e+14 +1.105324e+17 -5.300170e+18   
S15-032   +9.995650e+00   +4.857756e-07 +1.763185e-05 -2.347944e+00 -1.095036e-03 -2.742972e+00 +6.086471e+01 -5.955165e+03 +1.537093e+05 +1.436537e+09 +1.401404e+08 +3.733541e+10 -3.647610e+11 +3.382658e+14 +2.983785e+16 -3.431709e+20   +1.757592e-07 +1.043757e-04 -1.852778e-03 +3.601540e-03 +2.542767e+00 +6.295296e+00 -3.059273e+03 -3.555447e+05 -2.961706e+07 -5.500835e+08 +3.803295e+10 +3.743349e+12 -4.625776e+14 +1.426869e+17 -3.745489e+18   
S15-033   +9.995950e+00   +8.571090e-07 +3.844338e-05 -2.341918e+00 -9.173871e-02 -1.855530e+00 +1.066328e+02 -9.340394e+03 -3.853719e+05 +1.440001e+09 -2.771711e+08 +7.389879e+09 +4.933056e+12 +9.469197e+14 +6.781209e+16 -3.420101e+20   -1.248730e-08 +7.462473e-05 -1.979254e-03 -8.006797e-03 +2.816658e+00 +5.794672e+00 -1.487652e+03 -6.305354e+04 -7.649663e+07 -1.222235e+08 +4.909444e+10 +1.095503e+13 -1.068681e+15 +9.945751e+16 +7.897839e+18   
S15-034   +9.995900e+00   +3.877992e-07 +1.033332e-04 -2.358729e+00 -1.144824e-02 -6.983392e+00 -2.175415e+01 -1.308658e+04 -2.339601e+05 +1.337322e+09 +2.491676e+08 -7.449188e+10 +1.172385e+13 -3.325001e+14 +1.188832e+17 -3.233926e+20   +4.271031e-07 +1.309851e-04 +1.241235e-03 -6.168266e-03 -1.520899e+00 +4.181666e+01 -1.808300e+03 -4.543305e+05 -2.315417e+08 -7.658735e+06 +2.623928e+11 -8.762496e+11 -5.161289e+14 +9.745160e+16 +2.635135e+19   
S15-035   +9.996350e+00   +5.775382e-07 +6.800187e-05 -2.348242e+00 -1.717151e-02 -5.779593e+00 +2.543156e+02 -1.239977e+04 +1.183179e+04 +1.457871e+09 +2.376385e+08 -4.910780e+10 +4.795845e+12 -1.156249e+14 +6.991649e+16 -3.377947e+20   +3.581530e-07 +1.016034e-04 -2.033267e-03 +5.153860e-02 +2.641896e+00 +3.204913e+01 -3.903192e+03 -6.307033e+05 -4.865345e+07 -9.934926e+08 +3.344106e+10 +7.884084e+12 +1.548507e+14 +1.276229e+17 -3.629801e+18   
S15-036   +9.996900e+00   +9.089487e-07 +6.356502e-05 -2.349229e+00 -1.686453e-02 -2.029188e+00 +1.535339e+02 -6.293780e+03 -5.350300e+04 +1.441979e+09 +2.225713e+08 -5.399455e+10 +7.341476e+12 -1.454055e+14 +2.571075e+16 -3.372152e+20   +3.435144e-08 +1.218864e-04 -2.716909e-03 -2.584572e-04 +1.737870e+00 +1.819230e+00 +2.201395e+03 -3.698709e+05 -3.749501e+07 +5.845068e+07 +9.453283e+10 +3.509945e+12 -8.116142e+14 +1.650402e+17 -1.232166e+18   
S15-037   +9.996700e+00   +3.038363e-07 +1.093937e-04 -2.348347e+00 -2.628562e-02 -1.285077e+01 +2.000860e+02 -1.922737e+04 -3.879465e+05 +1.451933e+09 +1.043145e+09 +7.836132e+10 +2.240694e+12 +6.002651e+14 +1.375455e+17 -3.452137e+20   +2.661600e-07 +7.398137e-05 -2.240281e-03 +1.369242e-01 -1.151396e+00 +1.857041e+01 +5.667423e+03 -5.615734e+05 -2.508177e+07 -1.744033e+09 -1.599636e+10 +8.368778e+12 -5.603816e+14 +1.139424e+17 -2.753791e+18   
S15-038   +9.995700e+00   +3.219184e-07 +1.468157e-04 -2.338675e+00 +2.398669e-01 -1.564557e+01 +1.362356e+02 -2.669426e+04 +4.144658e+05 +1.456571e+09 -2.635553e+09 +1.495265e+11 +2.484809e+12 +7.088457e+14 +7.298092e+16 -3.418519e+20   +9.673363e-08 +1.368014e-04 +3.303544e-04 -5.575030e-02 -4.333125e-01 +5.056701e+01 +2.552224e+03 +1.805588e+05 -5.393684e+07 +7.708632e+08 +5.205433e+10 +4.628777e+12 -4.216130e+14 +1.189187e+17 +2.585365e+18   
S15-040   +9.996250e+00   +8.639401e-07 +1.459943e-04 -2.341034e+00 +1.887981e-02 -1.114418e+01 +3.229023e+01 -1.923927e+04 -1.609360e+05 +1.409806e+09 +3.566204e+08 +1.157697e+11 +6.806401e+12 +1.006773e+15 +1.664620e+17 -3.420497e+20   +2.092318e-07 +8.229255e-05 -1.571487e-03 +7.621781e-02 +3.676417e+00 -2.252317e+01 -7.083931e+03 -7.580868e+05 -6.019985e+07 +5.205285e+08 -1.170668e+11 +4.003371e+12 -1.198227e+15 +9.598897e+16 -3.127276e+18   
S15-041   +9.995700e+00   +4.028411e-07 +6.539422e-05 -2.334798e+00 -3.939947e-02 -5.342124e+00 +2.509438e+02 -1.147631e+04 -3.276052e+05 +1.414273e+09 -2.353459e+08 +2.794205e+10 -1.671755e+12 +6.916669e+14 +6.441259e+16 -3.319217e+20   +8.051879e-08 +1.378302e-04 -7.386463e-04 -3.211564e-02 -2.274571e+00 -1.403979e+01 +8.166186e+03 -2.159902e+05 -8.970947e+07 -9.322213e+08 -2.368533e+10 +9.056845e+12 -1.194316e+15 +1.454563e+17 +8.499371e+18   
S15-043   +9.995950e+00   +9.579763e-07 +1.113439e-04 -2.342565e+00 -3.267627e-02 -5.105467e+00 +3.877169e+01 -1.214113e+04 -2.112207e+04 +1.419181e+09 +1.140774e+09 -5.114323e+10 +2.521679e+12 +5.682009e+14 +7.818945e+16 -3.373652e+20   +2.645959e-07 +1.139796e-04 -9.199608e-04 -6.216959e-03 -2.069525e+00 +4.536444e+01 +8.398432e+03 +1.010762e+05 -3.618831e+07 -9.478062e+08 +1.353031e+11 +2.474978e+12 -1.003604e+15 +1.240479e+17 -4.505235e+18   
S15-044   +9.996100e+00   +7.706008e-07 +8.270477e-05 -2.342732e+00 +4.069264e-02 -3.687637e+00 +5.526821e+02 -1.022443e+04 -6.776886e+03 +1.436886e+09 -1.405864e+08 +1.514765e+10 -8.233677e+12 +8.030262e+14 +5.617008e+16 -3.389534e+20   +2.256309e-07 +1.191967e-04 -1.150178e-03 -4.357543e-02 +1.861029e+00 +2.137607e+01 +8.025262e+02 -2.223114e+04 -6.060290e+07 +4.658446e+07 -8.321761e+10 +1.163152e+13 -6.245886e+14 +1.097271e+17 -4.434096e+18   
S15-045   +9.995900e+00   +7.236689e-07 +8.124742e-05 -2.337941e+00 -5.357755e-02 -7.451112e+00 +9.400599e+00 -1.508096e+04 -3.006093e+05 +1.424116e+09 +4.407997e+07 -6.409315e+10 -8.896126e+11 +1.589471e+15 +8.887737e+16 -3.368203e+20   +1.988019e-07 +1.073103e-04 -1.032040e-03 +6.714218e-02 -7.748527e-01 -1.962180e+01 +5.037599e+03 -3.577957e+05 -7.036372e+07 -1.451920e+08 +5.422589e+10 +1.499869e+13 -1.116571e+15 +1.314780e+17 +1.228891e+19   
S15-046   +9.996500e+00   +4.099240e-07 +1.122430e-04 -2.342225e+00 -2.916253e-02 -3.234920e+00 +1.659190e+02 -6.829463e+03 -4.784742e+05 +1.420527e+09 -7.350537e+08 -1.256441e+10 +5.581611e+12 +2.878920e+14 +1.258827e+17 -3.371587e+20   +3.305859e-07 +1.442666e-04 -1.628220e-03 -3.622790e-02 -4.145828e+00 -2.477602e+01 +9.647344e+03 -4.304732e+05 -6.741552e+07 +2.084565e+08 +1.077618e+11 +9.966402e+12 -3.901114e+14 +1.403338e+17 +6.805493e+18   
S15-047   +9.996500e+00   +5.968860e-07 +1.033229e-04 -2.346721e+00 -6.436279e-02 -4.096579e+00 -4.945444e+00 -1.022980e+04 -4.134678e+05 +1.413938e+09 +2.005674e+08 +1.355581e+10 +4.169756e+12 +1.018395e+15 +1.264256e+17 -3.327387e+20   +2.077198e-07 +1.381707e-04 -2.102826e-03 -3.698942e-02 +8.037647e-01 +7.372402e+00 -2.511808e+03 -2.289854e+05 -8.228614e+07 -1.194679e+09 +5.140483e+10 +5.562612e+12 -4.653272e+14 +1.980370e+17 +4.755891e+18   
S15-048   +9.995950e+00   +5.038324e-07 +1.352731e-04 -2.335030e+00 -5.069563e-02 -5.621752e+00 -1.386482e+02 -8.019459e+03 -3.326900e+05 +1.431551e+09 +1.985264e+07 -2.319506e+10 +9.510941e+11 +9.968908e+14 +1.363072e+17 -3.318375e+20   +4.634866e-07 +1.407920e-04 -5.991247e-04 -3.880976e-02 -7.518248e-01 -1.138501e+01 +2.845084e+02 -1.445631e+05 -7.955120e+07 +1.189321e+09 +8.437559e+10 +2.436991e+12 -7.730221e+13 +1.635775e+17 +5.102921e+18   
S15-050   +9.996800e+00   +8.890227e-07 +1.089336e-04 -2.352551e+00 -3.636813e-02 -3.552935e+00 +2.068779e+02 -9.563802e+03 -1.460493e+05 +1.403015e+09 +4.624188e+08 +6.184136e+10 -2.421867e+12 +8.555214e+14 +6.187667e+16 -3.350039e+20   +1.331651e-07 +1.242759e-04 -2.440860e-03 -7.014648e-03 +8.540972e-01 +2.735883e-01 +1.456971e+03 -2.178381e+05 -7.577016e+07 -9.440160e+07 -5.863287e+10 +5.138531e+12 -7.367778e+14 +7.458280e+16 -2.906886e+18   
S15-051   +9.996000e+00   +5.442236e-07 +1.061988e-04 -2.346260e+00 -1.450246e-02 -5.912904e+00 +1.008801e+02 -1.464093e+04 -2.500945e+05 +1.403821e+09 -1.349960e+08 +2.362428e+10 +3.699602e+12 +9.260868e+14 +1.181308e+17 -3.306903e+20   +1.260110e-07 +1.385308e-04 -1.824001e-03 -4.951052e-02 +9.437081e-01 +4.022330e+01 -3.742678e+02 -1.496639e+05 -9.161551e+07 -7.445503e+08 +6.174474e+10 +5.928247e+12 -4.934212e+14 +1.375164e+17 +2.760239e+18   
S15-052   +9.996050e+00   +7.022493e-07 +1.160809e-04 -2.343316e+00 -1.055378e-01 -7.611986e+00 +1.836374e+02 -1.636883e+04 -7.556801e+05 +1.314237e+09 -2.675778e+08 -8.586682e+10 -2.140325e+11 +1.430973e+15 +1.795598e+17 -3.129780e+20   +2.464131e-07 +1.433857e-04 -5.687874e-04 -4.453674e-02 +2.849399e+00 +8.734545e-01 -8.310382e+03 -2.640768e+05 -3.016591e+08 +7.827893e+08 +2.035383e+11 +1.166885e+13 +1.127318e+15 +1.523313e+17 +4.600838e+19   
S15-053   +9.995800e+00   +6.389156e-07 +7.657533e-05 -2.346974e+00 -1.088405e-01 -8.117178e+00 +2.331437e+02 -1.908270e+04 -4.431786e+05 +1.400310e+09 +2.646788e+08 +1.019345e+11 -1.213470e+12 +8.326952e+14 +9.415281e+16 -3.348787e+20   +2.896020e-07 +1.062647e-04 -8.204959e-04 +5.487350e-02 -3.102823e+00 +6.838905e+00 +1.088017e+04 -3.589364e+05 -5.915228e+07 -4.722093e+08 +1.666576e+11 +1.250457e+13 -7.638402e+14 +1.332322e+17 +6.124872e+18   
S15-054   +9.997450e+00   +7.821502e-07 +7.188410e-05 -2.342559e+00 -1.920506e-02 -4.372686e+00 -7.437224e+01 -5.917842e+03 +2.234061e+05 +1.449091e+09 -5.817015e+09 +1.531940e+10 -6.734173e+12 +3.148687e+15 +2.472959e+17 -3.349450e+20   +4.066587e-07 +9.871338e-05 -5.327999e-04 +4.129027e-03 -1.945115e+00 +2.627413e+01 -6.443621e+03 -2.694779e+05 -1.529090e+07 -6.369121e+09 +4.287764e+11 +1.192826e+13 -3.981226e+15 +2.510135e+16 +5.860168e+18   
S15-055   +9.995900e+00   +8.379615e-07 +5.137711e-05 -2.351105e+00 -1.223037e-01 +1.180796e+00 -1.438357e+02 -1.565821e+03 -4.808548e+05 +1.448008e+09 -6.587155e+08 -8.145169e+10 +3.128988e+12 -2.533442e+14 +6.540606e+16 -3.401657e+20   +1.036996e-07 +1.259912e-04 -1.732003e-03 -2.323398e-02 +3.222096e+00 +1.638041e+01 -5.547960e+02 -1.519018e+05 -3.307545e+07 -3.455633e+07 -3.790297e+10 +1.473643e+12 -6.621241e+14 +1.239661e+17 +4.989632e+18   
S15-056   +9.996300e+00   +4.780257e-07 +1.062701e-04 -2.346008e+00 -5.993821e-02 -5.668586e+00 +4.034715e+01 -9.349704e+03 -9.085865e+04 +1.418234e+09 -1.268207e+08 +4.724195e+10 -1.085052e+12 +1.050136e+15 +1.175081e+17 -3.338623e+20   +2.512079e-07 +8.971085e-05 -1.066902e-03 +7.539568e-02 -2.087741e+00 +9.253497e+00 +5.570847e+03 -2.364731e+05 -9.003314e+07 -1.153203e+09 +2.306770e+10 +7.330114e+12 -6.085281e+14 +1.062598e+17 +1.356224e+19   
S15-057   +9.996550e+00   +7.083805e-07 +7.592341e-05 -2.354537e+00 -6.271734e-02 -7.733241e+00 +1.498132e+02 -1.575633e+04 -1.058769e+05 +1.395627e+09 +2.445265e+09 +6.637553e+10 -7.384804e+11 -1.651633e+13 +1.431426e+17 -3.372986e+20   +4.378092e-08 +1.140603e-04 -1.999172e-03 -1.294975e-02 +1.617392e+00 -4.127769e+01 +4.431690e+02 -2.323201e+05 -9.068769e+07 +4.174879e+08 -2.685834e+10 -1.088883e+12 +2.082404e+14 +1.578322e+17 -8.227336e+17   
S15-058   +9.996400e+00   +3.200929e-07 +9.884739e-05 -2.346593e+00 +1.153530e-02 -8.530737e+00 +3.198741e+02 -1.600272e+04 -7.979139e+04 +1.420914e+09 -1.326233e+09 +5.300945e+10 -5.832736e+12 +7.539354e+14 +8.932433e+16 -3.290558e+20   +1.170266e-07 +1.234426e-04 -2.742111e-03 -8.721550e-02 +5.726042e+00 +3.733042e+01 -9.341868e+03 -9.573917e+04 -9.948562e+07 +7.996514e+08 +3.309896e+10 +9.985336e+12 +1.264606e+14 +1.524308e+17 +9.266648e+18   
S15-059   +9.996600e+00   +6.700477e-07 +1.071797e-04 -2.353760e+00 -3.625676e-02 -1.042930e+01 +1.003449e+02 -2.313132e+04 -3.016036e+05 +1.360521e+09 +1.166414e+09 +1.038390e+11 +1.102336e+13 +1.222369e+15 +5.223606e+16 -3.344830e+20   +4.133049e-07 +1.026631e-04 -1.375626e-03 -9.927057e-03 -7.666132e-01 -1.553012e-01 -3.225333e+03 +2.669165e+05 -8.038213e+07 +2.311632e+09 -1.189337e+11 +7.954330e+12 -5.596081e+14 +1.020064e+17 +5.901942e+18   
S15-060   +9.997050e+00   +7.177218e-07 +8.077554e-05 -2.345288e+00 -2.617440e-02 -8.156502e+00 -1.293628e+02 -2.117805e+04 -1.082342e+05 +1.434612e+09 -5.429778e+08 +1.300294e+10 +9.651751e+12 +1.417033e+15 +1.182844e+16 -3.350560e+20   +2.814566e-07 +1.288629e-04 +2.058560e-04 -7.630344e-02 -3.733521e+00 -1.432858e+01 +7.991700e+03 -7.207775e+03 -5.931925e+07 +6.305651e+08 +1.142551e+11 +1.251667e+13 -5.885748e+14 +9.261265e+16 +1.021309e+19   
S15-061   +9.996950e+00   +4.983024e-07 +1.006191e-04 -2.345927e+00 +1.652237e-02 -9.100059e+00 +8.711589e+01 -1.804826e+04 -7.593512e+03 +1.427933e+09 -9.610824e+08 +8.431654e+10 +1.154700e+11 +1.042711e+15 +6.219236e+16 -3.329644e+20   +2.707294e-07 +9.792562e-05 -7.211652e-04 +6.900757e-03 -3.845533e+00 -2.571717e+01 +7.046237e+03 -1.347773e+05 -6.617541e+07 -6.420066e+08 +1.539720e+10 +4.344588e+12 -8.786239e+14 +1.181362e+17 +5.701682e+18   
S15-062   +9.996650e+00   +5.973722e-07 +7.971783e-05 -2.342137e+00 -5.944481e-02 -5.507960e+00 -8.395423e-01 -1.506583e+04 -2.995619e+05 +1.422643e+09 -1.852622e+09 -2.911600e+09 +1.071271e+13 -7.786967e+14 +1.418933e+17 -3.307829e+20   +9.313992e-07 +1.004447e-04 -4.262794e-04 +4.106095e-02 -1.636379e+01 +1.092111e+02 +3.424089e+04 -5.924848e+04 -9.511322e+07 -1.415217e+09 +2.200585e+11 +2.457653e+13 -3.661275e+14 +1.330655e+17 +1.103542e+19   
S15-070   +9.995700e+00   +6.304175e-07 +1.433155e-04 -2.343728e+00 -1.061231e-02 -3.694653e+00 +1.062273e+02 -1.300544e+04 -2.104757e+05 +1.195085e+09 +4.462328e+09 +7.754315e+10 +1.211840e+13 +3.689019e+14 +1.699029e+17 -2.983932e+20   +2.936627e-07 +2.000325e-04 +6.450210e-04 -1.565883e-01 +5.007641e-01 +1.600608e+01 +1.731301e+03 +5.413932e+05 -2.792821e+08 +4.794155e+08 -1.241265e+11 -2.522702e+12 -3.540991e+14 +4.512854e+16 +4.852770e+19   
S15-072   +9.996250e+00   +6.382859e-07 +1.113747e-04 -2.342684e+00 -3.327618e-02 -5.358768e+00 +1.201611e+01 -1.145226e+04 -2.732568e+05 +1.391742e+09 -1.563029e+09 -7.382204e+10 -3.460522e+12 +7.065060e+14 +9.515683e+16 -3.398138e+20   +1.057406e-07 +1.192937e-04 -3.930888e-04 +7.333515e-03 +2.199490e+00 +1.193475e+01 +3.587335e+02 -4.126115e+05 -1.737642e+07 -7.826066e+08 +6.559694e+10 +9.723939e+12 +3.244370e+14 +1.814662e+17 +1.066309e+17   
S15-076   +9.996150e+00   +1.116654e-06 +1.085078e-04 -2.331405e+00 -6.736337e-02 +1.953734e+00 +1.705719e+01 +2.096157e+03 -1.682655e+05 +1.380022e+09 +1.106505e+09 -1.022315e+11 +2.370613e+12 +8.724806e+14 +1.516544e+17 -3.421259e+20   +2.572551e-07 +1.174121e-04 -9.566129e-04 -1.209669e-02 +1.926299e+00 -5.053620e+01 +2.701518e+03 -5.405877e+05 -2.400251e+07 +6.943567e+08 -1.248972e+11 +6.070990e+12 -2.729228e+14 +1.006597e+17 -3.314709e+18   
S15-078   +9.996150e+00   +8.966978e-07 +1.213234e-04 -2.345225e+00 +4.958991e-02 -1.042126e+00 -4.473277e+01 -3.830862e+03 +2.559522e+05 +1.386396e+09 +4.254069e+08 -1.158554e+11 +4.457571e+12 +7.812058e+14 +1.186589e+17 -3.417364e+20   +4.046431e-07 +1.125204e-04 +3.562625e-04 +2.297873e-02 -2.223388e-01 +6.732271e+01 +4.758812e+03 -4.745874e+05 -9.712939e+06 -1.329954e+09 +3.394452e+10 +7.122468e+12 -5.325595e+14 +1.403063e+17 -2.767065e+17   
