# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
S15-026   +1.299965e+02   +6.769977e-08 +1.375810e-04 -2.235172e+00 -2.755346e-02 -3.279209e+00 -7.599545e+01 -6.705453e+03 -3.273234e+05 +1.372252e+09 -2.807563e+07 +1.397359e+10 +7.328390e+12 +2.763648e+14 +1.333724e+17 -3.153946e+20   -1.552483e-07 +1.421591e-04 -1.176587e-03 -4.558454e-02 +1.169821e+00 +1.333580e+01 -1.832089e+02 -2.971527e+05 -2.604859e+08 +1.125979e+09 -6.552607e+10 -1.215562e+12 +1.382446e+13 +1.118143e+17 +3.862609e+19   
S15-027   +1.299948e+02   -2.387774e-08 +1.189625e-04 -2.234023e+00 -7.013527e-02 -1.397264e+00 -5.958545e+01 -4.148315e+03 -5.690948e+05 +1.522285e+09 +3.975480e+08 +4.740683e+10 +1.506966e+12 +8.475754e+14 +1.424825e+17 -3.384076e+20   +7.570663e-08 +1.535328e-04 -1.499310e-03 -1.066763e-01 +2.795320e+00 +3.288771e+01 -1.907303e+03 +4.482128e+04 -1.546512e+08 +3.271522e+08 +3.798530e+10 -1.052266e+12 -9.858133e+13 +9.749567e+16 -1.912124e+19   
S15-029   +1.299956e+02   +1.807353e-07 +2.083767e-05 -2.239130e+00 -7.112493e-02 -2.406048e+00 +9.112355e+01 -5.802124e+03 -2.405805e+05 +1.481575e+09 +3.828637e+08 -5.063510e+10 -1.678421e+12 +1.544642e+13 +3.220172e+16 -3.389117e+20   -3.025420e-07 +8.816737e-05 -1.196574e-04 -8.042588e-03 +1.154104e+00 +7.250632e+00 +2.524474e+03 -2.466834e+05 -1.826702e+08 -7.079238e+08 +6.522062e+10 +5.612128e+12 +3.538677e+13 +5.746846e+16 +2.232627e+18   
S15-030   +1.299954e+02   +7.978552e-08 +8.253130e-05 -2.234050e+00 -7.725089e-02 -7.082429e+00 -7.200525e+01 -1.526350e+04 -2.039514e+05 +1.378593e+09 +1.791783e+09 -3.743358e+10 -2.538891e+12 +6.962118e+14 +7.375219e+16 -3.111694e+20   +1.496676e-07 +1.291083e-04 +1.256399e-03 -4.920590e-02 -5.777561e+00 +2.732161e+01 +1.133625e+04 -7.202236e+04 -2.588141e+08 +6.567445e+08 +1.413461e+11 -2.490508e+12 +9.763276e+13 +6.640660e+16 +4.016768e+19   
S15-031   +1.299957e+02   -1.975558e-08 +5.079060e-05 -2.239494e+00 -1.570039e-02 -2.198691e+00 -7.783088e+01 -5.952369e+03 -2.717846e+05 +1.470012e+09 -6.536828e+07 +9.142595e+10 +7.044047e+11 +5.786490e+14 +6.240946e+16 -3.410941e+20   +8.475803e-08 +7.599708e-05 -4.603081e-04 -1.068714e-03 -1.501180e+00 +1.702059e+01 +2.998479e+03 -1.099029e+05 -1.298133e+08 +3.741544e+08 +4.669950e+10 -2.052566e+12 -6.812725e+14 +6.716038e+16 +7.541500e+18   
S15-032   +1.299950e+02   -4.715000e-08 +1.035461e-05 -2.239812e+00 -2.015936e-02 -2.684607e+00 +9.046686e+01 -4.633150e+03 +1.448732e+05 +1.477046e+09 -8.004769e+08 +2.371680e+10 -3.144082e+12 +2.833069e+14 +4.006326e+15 -3.410704e+20   -1.794426e-07 +9.666095e-05 -1.324459e-03 +2.037091e-03 +2.831076e+00 +1.373135e+01 -1.965648e+03 -4.420503e+05 -1.101442e+08 +5.805815e+08 +6.562713e+10 -1.303071e+12 -3.886141e+14 +1.224169e+17 -8.494381e+17   
S15-033   +1.299958e+02   +4.092451e-07 +4.140007e-05 -2.238048e+00 -7.030987e-02 -1.847057e+00 +3.673109e+01 -1.066835e+04 -1.601861e+05 +1.482803e+09 -2.403996e+08 -1.794800e+10 +1.402133e+13 +6.181504e+14 +4.465576e+16 -3.395729e+20   -1.533763e-07 +7.525558e-05 -1.317049e-03 -1.664402e-02 +2.217749e+00 +8.996314e+00 -5.180164e+02 -6.825554e+04 -2.128369e+08 +7.931210e+08 -8.830431e+10 -7.171721e+11 -5.504881e+14 +7.168115e+16 +2.029308e+19   
S15-034   +1.299956e+02   +5.805021e-08 +9.064222e-05 -2.227763e+00 -2.665732e-02 -5.036078e+00 -3.778763e+01 -9.771185e+03 -1.037570e+05 +1.387607e+09 -6.137038e+08 -2.426143e+10 +1.327706e+13 +4.019942e+14 +9.124240e+16 -3.158115e+20   +6.272868e-08 +1.225060e-04 +1.069588e-03 -6.149660e-03 -6.488458e-02 +2.680895e+01 -1.978007e+03 -4.416836e+05 -2.196187e+08 +1.101783e+09 +1.455145e+11 -5.622339e+12 -2.041941e+14 +9.916189e+16 +2.759003e+19   
S15-035   +1.299976e+02   +4.416113e-08 +6.723303e-05 -2.228120e+00 -4.160775e-03 -4.039071e+00 +2.161518e+02 -1.010310e+04 -5.754548e+04 +1.508795e+09 +7.339652e+06 -1.348914e+10 -2.653247e+11 +3.074192e+14 +5.866851e+16 -3.312793e+20   +8.443410e-09 +1.024701e-04 -1.787643e-03 +3.714442e-02 +3.692874e+00 +3.203098e+01 -6.666850e+03 -3.837177e+05 -5.016845e+07 +1.626768e+08 -2.197901e+10 +1.524411e+12 +1.337465e+13 +9.809827e+16 -2.375462e+18   
S15-036   +1.299974e+02   +2.310556e-07 +6.055951e-05 -2.227868e+00 -2.357370e-02 -7.630098e-01 +1.442007e+02 -6.178963e+03 -7.897643e+04 +1.502782e+09 +4.847231e+08 -2.161179e+10 -1.133087e+12 +4.931751e+14 +4.780162e+16 -3.284010e+20   -2.198816e-07 +1.075725e-04 -2.440632e-03 +2.986902e-02 +2.240596e+00 +4.327573e+01 +1.373800e+02 -2.967900e+05 -4.054133e+07 -7.281726e+08 +8.454538e+10 -1.760113e+12 -6.243720e+14 +1.301694e+17 -6.376072e+18   
S15-037   +1.299958e+02   +3.565014e-07 +1.072934e-04 -2.230574e+00 -2.025117e-02 -2.072196e+00 +1.920373e+02 -8.967967e+03 -3.155623e+05 +1.487327e+09 -1.762307e+08 -2.577832e+10 +1.250485e+12 +6.326275e+14 +1.278124e+17 -3.281654e+20   +2.365190e-08 +1.330606e-04 -1.973558e-03 -1.279059e-01 -4.199986e-01 +1.859738e+01 +4.245722e+03 +8.440757e+03 -3.892787e+07 +7.780844e+08 +4.072214e+10 +1.899113e+12 -4.359100e+14 +1.088479e+17 -1.479622e+18   
S15-038   +1.299950e+02   +3.749257e-07 +5.717072e-05 -2.234500e+00 -9.154729e-02 -7.401409e+00 +1.229511e+02 -1.895454e+04 -2.423454e+05 +1.504906e+09 -2.932065e+08 +4.813796e+10 -3.637953e+11 +7.100585e+14 +6.127217e+16 -3.318062e+20   -6.279772e-08 +1.068510e-04 +5.007766e-04 +2.810671e-02 -1.081462e+00 +2.740842e+01 +2.990532e+03 -2.929590e+05 -6.418792e+07 -8.145552e+08 +7.050135e+10 +1.138858e+12 -5.947313e+14 +1.374757e+17 -8.391854e+16   
S15-040   +1.299962e+02   +1.505469e-07 +1.447918e-04 -2.238494e+00 +4.012733e-02 -1.006237e+01 +6.293958e+01 -1.834869e+04 -1.557943e+05 +1.480079e+09 -4.972254e+08 +1.183221e+11 +1.054442e+12 +1.025278e+15 +1.272572e+17 -3.334834e+20   -1.774073e-07 +7.053665e-05 -1.233765e-03 +7.789651e-02 +4.770849e+00 +1.135322e+01 -6.548786e+03 -4.791530e+05 -4.952182e+07 -9.481785e+07 -1.897169e+10 -4.064106e+12 -3.696434e+14 +1.222879e+17 -3.139779e+18   
S15-041   +1.299954e+02   -2.999760e-07 +6.389805e-05 -2.236981e+00 -4.327615e-02 -7.285723e+00 +2.477845e+02 -1.193647e+04 -2.189708e+05 +1.475857e+09 +5.903072e+07 +6.309080e+10 -8.382520e+12 +9.957737e+13 +1.133759e+17 -3.293023e+20   +5.995745e-08 +1.212484e-04 -3.840838e-04 -4.616507e-03 -3.637817e+00 +3.112501e+01 +1.036194e+04 -4.269469e+05 -1.130787e+08 -3.693159e+08 +8.231130e+09 -8.593535e+12 -3.965753e+14 +1.529566e+17 +3.815740e+18   
S15-043   +1.299959e+02   +3.394616e-07 +1.118579e-04 -2.236746e+00 -5.824042e-03 -3.259870e+00 +9.838033e+01 -1.194597e+04 -1.103336e+05 +1.480412e+09 +7.647533e+08 -4.290031e+09 -9.540216e+10 +6.982663e+14 +7.055471e+16 -3.331784e+20   -1.920966e-08 +1.097498e-04 -6.482614e-04 -1.710555e-02 -2.058751e+00 +5.369725e+01 +6.945778e+03 -3.487629e+04 -4.877937e+07 +8.003114e+08 +7.737975e+10 -2.477724e+12 -6.899106e+14 +1.337609e+17 -3.010190e+18   
S15-044   +1.299957e+02   +2.316045e-07 +7.137425e-05 -2.239536e+00 -5.888865e-03 -1.417248e+00 +5.631463e+02 -6.947207e+03 -8.177617e+04 +1.488027e+09 -2.956544e+08 -2.595254e+10 -6.155435e+12 +3.194270e+14 +4.353117e+16 -3.315857e+20   -1.003622e-07 +1.083119e-04 -8.621039e-04 -3.151477e-02 +1.498481e+00 +7.564196e+01 -2.020952e+02 -9.237675e+04 -5.245111e+07 +4.480141e+08 +2.866019e+10 +2.569973e+12 -1.228788e+14 +7.963163e+16 -5.395618e+17   
S15-045   +1.299947e+02   +9.056677e-08 +8.126408e-05 -2.235127e+00 -2.898650e-02 -8.657353e+00 -1.288511e+01 -1.912350e+04 -9.228561e+04 +1.481317e+09 -1.481895e+09 +1.233866e+11 +4.249769e+11 +9.323188e+14 +7.022966e+16 -3.294058e+20   -3.812899e-09 +1.576494e-04 -7.596590e-04 -1.571938e-01 -1.921848e+00 -2.327778e+00 +5.570960e+03 -2.148529e+04 -9.023276e+07 +2.325373e+09 +7.791071e+10 +6.545878e+11 -5.436505e+14 +8.733971e+16 +7.299038e+18   
S15-046   +1.299959e+02   +5.197136e-08 +1.141768e-04 -2.229956e+00 -1.630097e-02 -2.485100e+00 +1.961106e+02 -6.330974e+03 -3.460153e+05 +1.475608e+09 -1.037273e+09 -1.198499e+11 -2.956944e+12 +2.208700e+14 +1.037810e+17 -3.354957e+20   -4.765904e-09 +1.247854e-04 -5.401314e-04 +8.145849e-03 -3.467761e+00 +1.348308e+00 +8.768230e+03 -7.382122e+05 -2.383993e+08 -7.753891e+08 +8.990707e+10 +3.592691e+12 -6.339551e+14 +1.816339e+17 +9.484030e+18   
S15-047   +1.299958e+02   -5.024047e-08 +1.035480e-04 -2.231779e+00 -4.982079e-02 -5.522273e+00 +2.738875e+01 -1.173539e+04 -3.286246e+05 +1.463525e+09 -8.436349e+08 -1.523322e+09 +8.078276e+11 +7.162302e+14 +9.983861e+16 -3.316278e+20   -1.356308e-08 +1.236375e-04 -1.052446e-03 -1.151630e-02 +1.660761e+00 +1.499782e+01 -3.489232e+03 -4.299459e+05 -2.431375e+08 -2.274812e+08 +3.321253e+10 -6.782805e+11 +4.836971e+14 +1.594835e+17 +1.777983e+19   
S15-048   +1.299952e+02   +2.241957e-07 +1.338249e-04 -2.230577e+00 -2.112406e-02 -2.103791e+00 -1.156790e+02 -7.573909e+03 -2.857569e+05 +1.469338e+09 -4.565902e+08 -4.724972e+10 +1.159412e+12 +7.282817e+14 +1.231239e+17 -3.291772e+20   +1.848149e-07 +1.336073e-04 -3.093970e-04 -4.160787e-02 +1.576333e-01 +2.141198e+01 -2.240291e+03 -1.873915e+05 -7.970879e+07 +1.259096e+09 +6.552477e+10 -2.041962e+12 -1.869835e+14 +1.434574e+17 +8.681913e+18   
S15-050   +1.299981e+02   -4.056413e-09 +1.053427e-04 -2.234603e+00 -2.385213e-02 -5.381520e+00 +1.949094e+02 -1.001797e+04 -2.553738e+05 +1.470387e+09 -1.243229e+08 +3.346842e+10 +8.921977e+11 +4.129635e+14 +1.180442e+17 -3.300167e+20   -2.811131e-08 +1.134657e-04 -2.091591e-03 +5.125024e-03 +3.735781e-01 +7.388902e+00 +1.717148e+03 -2.417008e+05 -4.715260e+07 -5.145311e+08 +2.787049e+10 +7.459896e+11 -2.569084e+14 +1.214945e+17 -6.553637e+18   
S15-051   +1.299961e+02   +1.863534e-08 +9.685452e-05 -2.228786e+00 -3.650620e-02 -6.538886e+00 +6.321746e+01 -1.533620e+04 -2.202998e+05 +1.477537e+09 -1.271541e+09 -2.647589e+10 +2.920124e+12 +1.270783e+15 +2.823269e+16 -3.377831e+20   -1.268337e-08 +1.253470e-04 -8.879736e-04 -3.558236e-02 +2.070767e-01 +2.604887e+01 +9.251939e+02 -3.478601e+05 -2.398735e+08 +2.486993e+08 -4.420717e+10 -2.175998e+12 +1.799926e+13 +1.729228e+17 +1.927062e+19   
S15-052   +1.299958e+02   +1.097250e-07 +1.145685e-04 -2.229041e+00 -8.270621e-02 -8.445042e+00 +1.727511e+02 -1.782921e+04 -5.831253e+05 +1.362528e+09 +4.356871e+08 -3.754171e+09 -5.624756e+12 +6.277706e+14 +1.949475e+17 -3.055426e+20   +1.798146e-07 +1.368208e-04 -3.306608e-04 -6.922924e-02 +5.056280e-01 +5.721040e+00 -5.166963e+03 -1.766185e+05 -2.906912e+08 +8.942089e+08 +2.488430e+11 +6.022347e+11 +1.068210e+15 +9.343556e+16 +3.903265e+19   
S15-053   +1.299958e+02   -5.419992e-08 +9.687944e-05 -2.229737e+00 -2.226087e-02 -1.104150e+01 +2.168116e+02 -2.135699e+04 -1.962494e+05 +1.478176e+09 +4.704000e+08 +1.211201e+11 +1.202150e+12 +7.772959e+14 +9.271807e+16 -3.291036e+20   +2.272243e-08 +1.225913e-04 -4.709929e-04 -5.890563e-02 -3.044022e+00 +2.203832e+00 +8.151286e+03 -3.408496e+04 -7.449080e+07 -1.004698e+08 +1.135471e+11 +7.909456e+10 -5.478866e+14 +1.014728e+17 -8.596609e+17   
S15-054   +1.299957e+02   +3.272902e-07 +6.949580e-05 -2.229468e+00 -4.240746e-03 -4.934683e+00 -9.791132e+01 -1.312176e+04 -1.424010e+05 +1.475831e+09 -1.048867e+07 -1.845143e+10 +8.633193e+12 +2.843946e+14 +6.523083e+16 -3.298679e+20   +1.662722e-07 +9.842741e-05 -2.697402e-04 -2.150487e-02 -2.002062e+00 +2.617237e+01 +3.721207e+03 -1.799310e+05 -5.779974e+07 +3.450452e+07 +1.125999e+11 +4.939905e+11 -4.662821e+14 +9.400542e+16 -8.888440e+17   
S15-055   +1.299948e+02   +9.323096e-08 +9.526196e-05 -2.235022e+00 +5.412907e-02 -1.436071e+00 -1.093788e+02 -3.252054e+03 +1.210090e+04 +1.473148e+09 -1.108502e+09 +2.069180e+10 +4.804920e+12 +3.920785e+14 +7.467209e+16 -3.326385e+20   +2.256079e-07 +1.040792e-04 -1.470327e-03 +3.026650e-02 -2.956807e+00 +2.736553e+01 +4.303194e+03 -2.631752e+05 -5.388341e+07 -3.223545e+08 +8.798483e+10 -3.177899e+12 -4.649867e+14 +1.317573e+17 -3.298390e+18   
S15-056   +1.299960e+02   +5.059780e-07 +1.157969e-04 -2.231969e+00 -7.408351e-03 +1.354617e+00 +6.378015e+01 -6.154577e+03 -2.610958e+05 +1.502214e+09 -1.812256e+09 -6.317181e+09 -1.167031e+13 +8.464991e+14 +1.754060e+17 -3.523603e+20   -5.267974e-08 +1.290472e-04 +2.272818e-04 -1.253862e-01 -1.041884e+00 +2.477182e+01 +3.687330e+03 +1.182007e+05 -3.173385e+08 +1.235563e+09 -1.270857e+11 +3.936773e+12 -6.866369e+14 +3.079463e+16 +2.383819e+19   
S15-057   +1.299962e+02   +1.549205e-07 +6.376012e-05 -2.230971e+00 -8.982486e-02 -6.507363e+00 +1.645499e+02 -1.640961e+04 -4.169623e+05 +1.446915e+09 -2.563203e+09 +7.867530e+10 +1.512051e+12 +5.592737e+14 +8.929338e+16 -3.335873e+20   +4.183759e-08 +1.031799e-04 +1.400161e-04 -7.591859e-03 -1.390318e+00 +1.117025e+01 +5.141446e+03 -2.853158e+05 -4.528619e+08 +5.610334e+08 +2.733142e+10 +6.749630e+12 -1.169099e+15 +3.175634e+16 +1.767817e+19   
S15-058   +1.299961e+02   +2.077412e-07 +7.867221e-05 -2.230374e+00 -3.653553e-02 -3.112119e+00 +3.591675e+02 -1.070131e+04 +2.294713e+05 +1.485987e+09 -1.345633e+09 -3.936436e+10 -1.343664e+13 +1.189145e+15 -4.305837e+16 -3.452709e+20   -1.648452e-07 +1.028255e-04 -1.511695e-03 -3.689101e-02 +6.279729e+00 +9.081434e+00 -9.909474e+03 -7.846489e+04 -2.924332e+08 +1.555295e+09 -4.007887e+10 +9.971230e+11 -8.260425e+14 +7.644052e+16 +2.026118e+19   
S15-059   +1.299955e+02   +1.670816e-07 +1.093989e-04 -2.228687e+00 +3.174615e-03 -8.750418e+00 +1.684380e+02 -2.228992e+04 -1.101630e+05 +1.450026e+09 +1.931832e+09 -4.588031e+10 +1.353686e+12 +1.930475e+15 +6.156262e+16 -3.377845e+20   +3.359756e-07 +8.579289e-05 +1.679032e-04 +6.591271e-03 -2.490818e+00 +5.072216e+01 +8.491532e+02 +6.910230e+04 -3.709771e+08 +3.339515e+09 +4.006359e+10 -1.547496e+13 -2.790731e+14 -2.375429e+16 +3.154280e+19   
S15-060   +1.299972e+02   +1.759629e-07 +8.355288e-05 -2.225599e+00 +3.544488e-03 -8.508837e+00 -8.763473e+01 -2.075923e+04 +5.685117e+03 +1.478546e+09 -4.646892e+08 +1.727303e+10 +4.338317e+12 +7.104451e+14 +6.251575e+16 -3.297279e+20   -7.646012e-09 +1.183509e-04 +4.256509e-04 -7.371920e-02 -2.344958e+00 +1.099444e+01 +7.862015e+03 -3.197840e+04 -6.934624e+07 +9.161851e+08 +1.164390e+11 +8.857545e+11 -1.027275e+15 +9.030194e+16 +3.587963e+18   
S15-061   +1.299972e+02   -1.114415e-07 +9.348232e-05 -2.227048e+00 +1.071242e-02 -1.064308e+01 +8.501137e+01 -1.947471e+04 -3.446659e+04 +1.467989e+09 -1.201384e+09 +5.271997e+10 +2.948017e+12 +5.164627e+14 +6.043230e+16 -3.262639e+20   +1.300084e-07 +8.954231e-05 -4.572448e-04 +8.759189e-03 -4.922944e+00 +4.227487e+00 +9.685878e+03 -3.155769e+05 -7.092323e+07 +1.602903e+08 +6.319575e+10 -2.940486e+12 -5.815723e+14 +1.169998e+17 +1.263715e+18   
S15-062   +1.299962e+02   -1.311274e-07 +8.810442e-05 -2.230812e+00 -1.272245e-02 -9.441576e+00 -2.219050e+01 -1.658280e+04 -1.873657e+05 +1.477512e+09 -2.694563e+08 +1.019630e+11 -1.438064e+11 +7.217898e+14 +8.076159e+16 -3.269196e+20   -3.289262e-07 +1.068169e-04 -1.087751e-04 -2.606653e-03 -1.021440e+00 +3.269381e+01 +1.181100e+04 -3.299583e+05 -9.596073e+07 -5.386337e+08 -1.464951e+10 +1.025078e+12 -7.740711e+14 +8.414838e+16 +4.289845e+18   
S15-070   +1.299954e+02   +2.323729e-07 +1.302341e-04 -2.229680e+00 -4.390955e-02 -1.774925e+00 +7.051226e+01 -1.037275e+04 -2.130788e+05 +1.261777e+09 +4.203590e+09 -6.409935e+10 +7.391914e+12 +6.951058e+14 +1.687245e+17 -2.912700e+20   -1.409006e-07 +1.667811e-04 +7.244148e-04 -7.361114e-02 +4.011666e+00 +3.888267e+00 -1.049751e+03 +4.939866e+05 -2.657387e+08 -7.797230e+07 -2.863839e+11 -5.837450e+12 +9.378224e+12 +8.138711e+16 +4.399682e+19   
S15-072   +1.299960e+02   -1.080380e-08 +1.038860e-04 -2.231401e+00 -3.625285e-02 -5.186185e+00 +3.598756e+01 -1.314733e+04 -3.484832e+05 +1.433439e+09 -9.223307e+08 -3.269214e+10 +5.522863e+11 +5.547565e+14 +1.262600e+17 -3.316566e+20   -1.221816e-07 +1.007997e-04 -2.026081e-04 +4.954212e-02 +1.881527e+00 +1.283855e+01 -1.149582e+02 -3.201133e+05 -2.191589e+07 -1.195418e+09 +2.710973e+10 +2.731898e+12 -6.306132e+12 +1.366491e+17 -2.138722e+18   
S15-076   +1.299966e+02   +4.074047e-07 +1.099380e-04 -2.229111e+00 -1.492700e-02 +2.012312e+00 +4.430432e+01 +1.162245e+03 -1.458552e+05 +1.435008e+09 -6.706685e+07 -8.429851e+10 +1.136370e+12 +4.907891e+14 +8.348011e+16 -3.328354e+20   +5.579593e-08 +1.161303e-04 -6.721367e-04 -2.937188e-02 +1.100330e-03 -5.091896e+01 +2.441198e+03 -3.422640e+05 -2.381472e+07 +4.607244e+08 +4.374172e+10 +2.059748e+12 -6.408485e+14 +1.277848e+17 -2.961711e+18   
S15-078   +1.299968e+02   +2.863344e-07 +1.127731e-04 -2.231935e+00 +4.334112e-02 -7.647544e-01 +2.449323e+00 -3.837863e+03 +1.196562e+05 +1.435021e+09 +6.927677e+07 -5.909722e+10 +2.721515e+12 +6.681186e+14 +1.082363e+17 -3.328594e+20   +7.911849e-08 +1.030472e-04 +5.836674e-04 +3.553520e-02 +2.715111e-01 +6.895969e+01 +8.806240e+02 -2.360106e+05 -3.384090e+07 -1.051502e+09 +6.445134e+10 -2.384483e+12 -3.316226e+14 +1.095525e+17 +2.836651e+18   
