# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
S15-026   +1.099961e+02   +6.490262e-08 +1.397677e-04 -2.247965e+00 -2.181214e-02 -3.272815e+00 -7.244340e+01 -6.376968e+03 -3.014291e+05 +1.375563e+09 +1.424219e+08 +7.317454e+10 +5.625334e+12 +2.627257e+14 +1.340667e+17 -3.149343e+20   -1.641132e-07 +1.409336e-04 -1.199152e-03 -3.638840e-02 +1.136073e+00 +9.667261e+00 -6.728149e+02 -3.346366e+05 -2.622782e+08 +9.759701e+08 -6.221141e+10 -4.908822e+11 -2.186616e+14 +9.014527e+16 +4.056194e+19   
S15-027   +1.099954e+02   +7.226383e-08 +1.177001e-04 -2.246979e+00 -8.277467e-02 +7.751921e-01 -6.248074e+01 -1.311738e+03 -4.307101e+05 +1.532723e+09 +4.998691e+08 +4.465648e+10 -1.628029e+12 +7.447722e+14 +8.604390e+16 -3.443891e+20   +4.054089e-08 +1.500620e-04 -1.627953e-03 -8.077915e-02 +3.316701e+00 +2.890398e+01 -3.160619e+03 +3.606667e+04 -1.355005e+08 +4.120281e+08 +3.862307e+10 +1.303268e+11 +2.453994e+12 +9.305916e+16 -9.918715e+18   
S15-029   +1.099960e+02   +1.700308e-07 +2.114538e-05 -2.253113e+00 -7.207584e-02 -2.827314e+00 +7.865251e+01 -7.410969e+03 -3.067590e+05 +1.493295e+09 +6.960589e+08 -1.977498e+08 -4.265063e+12 +2.159564e+14 +2.959519e+16 -3.375685e+20   -2.998038e-07 +8.747485e-05 -2.094728e-04 -4.644199e-03 +1.118556e+00 +2.566880e+01 +1.986931e+03 -3.530258e+05 -1.629171e+08 -6.627754e+08 -5.532439e+09 -4.542215e+12 -1.417254e+14 +8.757312e+16 +3.637519e+18   
S15-030   +1.099957e+02   +7.909701e-08 +8.405450e-05 -2.246627e+00 -7.283568e-02 -7.258742e+00 -7.432038e+01 -1.521367e+04 -1.920515e+05 +1.383717e+09 +1.272972e+09 -7.717871e+10 -1.868769e+12 +6.966962e+14 +1.026474e+17 -3.135434e+20   +1.480789e-07 +1.296345e-04 +1.269132e-03 -4.832016e-02 -5.733160e+00 +2.282047e+01 +1.190363e+04 -9.312246e+04 -2.723460e+08 +1.331530e+09 +1.095768e+11 -2.416686e+12 -2.701207e+14 +9.877659e+16 +4.278578e+19   
S15-031   +1.099954e+02   -4.663479e-09 +5.006389e-05 -2.253589e+00 -1.762150e-02 -1.873733e+00 -8.785006e+01 -5.396093e+03 -1.609772e+05 +1.469359e+09 +4.921220e+08 +6.122103e+10 +3.698506e+12 +6.609010e+14 +4.967469e+16 -3.408972e+20   +9.943516e-08 +7.708346e-05 -4.815145e-04 -1.753826e-03 -1.826231e+00 +1.212718e+01 +3.434077e+03 -2.144883e+05 -1.272535e+08 +2.723592e+08 +1.355096e+11 -3.045205e+12 -9.528598e+14 +1.206906e+17 +3.744084e+18   
S15-032   +1.099955e+02   -3.326045e-08 +1.126172e-05 -2.253739e+00 -2.175674e-02 -2.419552e+00 +8.559751e+01 -4.550729e+03 +8.036766e+03 +1.472277e+09 -6.255137e+07 +1.731429e+09 -6.243345e+12 +6.104912e+14 +4.520568e+16 -3.422601e+20   -1.689153e-07 +9.805465e-05 -1.372599e-03 +1.563426e-03 +2.985212e+00 +2.489706e+01 -2.457655e+03 -4.081357e+05 -1.037502e+08 +7.894178e+08 -1.624279e+10 -2.349473e+12 -2.121677e+14 +1.499960e+17 +4.154770e+16   
S15-033   +1.099958e+02   +4.230810e-07 +4.035863e-05 -2.252026e+00 -7.790297e-02 -1.681637e+00 +5.910145e+01 -9.565420e+03 -1.912646e+05 +1.487120e+09 +4.616007e+07 -3.111229e+09 +8.950970e+12 +4.260652e+14 +4.883571e+16 -3.400047e+20   -1.551461e-07 +7.560643e-05 -1.386110e-03 -1.893456e-02 +2.249430e+00 +5.097055e+00 -3.202250e+02 -9.368985e+04 -2.063491e+08 +1.001743e+09 -8.694987e+10 -2.310999e+11 -4.449513e+14 +1.011838e+17 +2.052317e+19   
S15-034   +1.099960e+02   +3.336393e-08 +9.176279e-05 -2.242127e+00 -2.710851e-02 -5.521990e+00 -3.476293e+01 -9.711653e+03 -1.676233e+05 +1.384595e+09 -2.561225e+08 -3.092590e+10 +9.538547e+12 +5.849462e+14 +1.141999e+17 -3.153101e+20   +6.971910e-08 +1.237029e-04 +1.072313e-03 -7.815202e-03 -1.121483e-01 +2.534366e+01 -2.581423e+03 -4.245923e+05 -2.219068e+08 +1.011445e+09 +1.183993e+11 -5.066774e+12 -1.011274e+14 +1.054040e+17 +2.753970e+19   
S15-035   +1.100003e+02   +2.434745e-08 +6.876850e-05 -2.241952e+00 -4.119740e-04 -4.365045e+00 +2.296721e+02 -1.078207e+04 -5.278983e+04 +1.517507e+09 +4.269323e+08 -5.979187e+10 +6.723527e+12 +2.958185e+14 +8.130723e+16 -3.323047e+20   +1.967751e-08 +9.932364e-05 -1.816204e-03 +5.244184e-02 +3.571401e+00 +3.854941e+01 -6.731737e+03 -4.093020e+05 -5.051026e+07 -3.808095e+08 -7.851973e+10 +5.235615e+12 -4.655248e+14 +9.623674e+16 -4.284094e+18   
S15-036   +1.099949e+02   +2.340419e-07 +5.984517e-05 -2.242038e+00 -2.567072e-02 -9.541297e-01 +1.478468e+02 -6.153453e+03 -6.488124e+04 +1.500018e+09 +5.896690e+08 -6.390794e+10 +4.407443e+12 +2.606747e+14 +3.742862e+16 -3.300941e+20   -2.296487e-07 +1.093603e-04 -2.470630e-03 +2.702967e-02 +2.333009e+00 +5.159649e+01 +5.666605e+02 -3.022861e+05 -3.804977e+07 -3.501089e+08 +9.288067e+10 -2.008857e+12 -2.351241e+14 +1.264040e+17 -6.199918e+18   
S15-037   +1.099997e+02   +2.964100e-07 +1.074997e-04 -2.244105e+00 -2.164202e-02 -3.164113e+00 +2.002462e+02 -1.032386e+04 -2.953866e+05 +1.490978e+09 +2.425174e+08 -3.826594e+10 +9.230225e+11 +6.972189e+14 +1.107760e+17 -3.304238e+20   +4.411583e-08 +1.281426e-04 -2.003704e-03 -1.031085e-01 -7.391428e-01 +1.979332e+01 +5.019897e+03 -3.122707e+04 -3.897513e+07 +9.611644e+08 +4.416661e+10 +1.667987e+12 -4.494785e+14 +1.056171e+17 -1.559239e+18   
S15-038   +1.099958e+02   +3.301676e-07 +6.501864e-05 -2.246739e+00 -6.119311e-02 -8.212376e+00 +1.377535e+02 -1.974124e+04 -1.560235e+05 +1.505096e+09 -8.141707e+08 +5.004710e+10 -2.772516e+12 +6.922502e+14 +7.445404e+16 -3.331017e+20   -6.783579e-08 +1.109478e-04 +4.606556e-04 +1.592275e-02 -9.400577e-01 +2.853161e+01 +3.180730e+03 -2.709049e+05 -6.647841e+07 -9.050406e+08 +4.879377e+10 +2.475650e+12 -6.038129e+14 +1.286885e+17 +4.650667e+17   
S15-040   +1.099956e+02   +1.397713e-07 +1.442613e-04 -2.250566e+00 +3.565224e-02 -1.054085e+01 +6.053888e+01 -1.877717e+04 -2.176624e+05 +1.477709e+09 -5.565775e+08 +1.323094e+11 +2.599908e+12 +1.010400e+15 +1.431475e+17 -3.335040e+20   -1.663612e-07 +7.327400e-05 -1.257868e-03 +7.060452e-02 +4.683274e+00 +1.134295e+01 -6.343823e+03 -4.815165e+05 -4.741645e+07 -1.435457e+08 -1.211771e+10 -3.562425e+12 -3.883683e+14 +1.236073e+17 -4.661069e+18   
S15-041   +1.099959e+02   -2.841026e-07 +6.446927e-05 -2.248909e+00 -4.229072e-02 -6.919482e+00 +2.413292e+02 -1.225644e+04 -2.581342e+05 +1.469254e+09 +5.092184e+08 +5.694343e+10 -2.807021e+12 +3.581703e+14 +1.513525e+17 -3.257746e+20   +4.544648e-08 +1.244981e-04 -4.255159e-04 -1.443824e-02 -3.437447e+00 +3.205892e+01 +9.931616e+03 -4.092684e+05 -1.047195e+08 -7.989269e+08 -6.793930e+08 -8.340218e+12 -3.857697e+14 +1.641459e+17 +2.895405e+18   
S15-043   +1.099961e+02   +3.162467e-07 +1.120832e-04 -2.249745e+00 -7.059248e-03 -3.835798e+00 +9.919661e+01 -1.197533e+04 -1.212027e+05 +1.480299e+09 +4.541448e+08 -1.601936e+10 -2.033657e+11 +6.732891e+14 +8.264817e+16 -3.328864e+20   -1.726824e-08 +1.093700e-04 -6.743339e-04 -1.238388e-02 -2.073001e+00 +6.050106e+01 +6.520992e+03 -8.162795e+04 -4.949786e+07 +5.151958e+08 +9.668861e+10 -1.636903e+12 -5.706877e+14 +1.215019e+17 -4.048292e+18   
S15-044   +1.099962e+02   +2.160559e-07 +7.245626e-05 -2.251287e+00 -8.146811e-04 -1.852206e+00 +5.558685e+02 -7.494692e+03 -4.137808e+04 +1.483166e+09 -2.210601e+08 +1.285117e+10 -6.937542e+12 +2.882367e+14 +5.706328e+16 -3.323899e+20   -1.050410e-07 +1.132310e-04 -8.911722e-04 -4.860198e-02 +1.546791e+00 +6.482479e+01 +4.481692e+02 -2.283830e+04 -5.270138e+07 +6.791567e+08 +1.478061e+10 +2.531771e+12 -1.889489e+14 +9.011430e+16 -2.425897e+18   
S15-045   +1.099956e+02   +8.342055e-08 +8.313263e-05 -2.247436e+00 -2.364305e-02 -8.872133e+00 -2.168729e+01 -1.846950e+04 -1.134350e+05 +1.481187e+09 -7.482397e+08 +1.183012e+11 +6.472077e+11 +7.255610e+14 +6.688966e+16 -3.270886e+20   -2.896799e-08 +1.491870e-04 -7.876731e-04 -1.178704e-01 -1.536456e+00 -5.057623e+00 +5.976724e+03 -1.054056e+05 -8.415634e+07 +1.824252e+09 +7.695154e+10 +9.538554e+11 -8.208349e+14 +9.065153e+16 +4.454172e+18   
S15-046   +1.099965e+02   +6.492270e-08 +1.149442e-04 -2.243715e+00 -1.528714e-02 -2.415259e+00 +1.489837e+02 -5.689726e+03 -3.067913e+05 +1.473886e+09 -5.473309e+08 -7.614158e+10 +4.601360e+12 +1.363950e+14 +1.019448e+17 -3.384739e+20   -2.384852e-09 +1.261226e-04 -9.120572e-04 +1.941361e-03 -3.251791e+00 +2.629279e+01 +7.017612e+03 -2.202887e+05 -1.405614e+08 +5.623578e+06 +7.119388e+10 -3.962955e+12 -6.592241e+14 +9.376244e+16 +7.340532e+18   
S15-047   +1.099963e+02   -4.810179e-08 +1.032859e-04 -2.245626e+00 -5.344034e-02 -5.809873e+00 +3.321443e+00 -1.297915e+04 -4.017066e+05 +1.463645e+09 -1.350955e+08 +6.956887e+10 +3.642596e+12 +1.201981e+15 +1.158925e+17 -3.349636e+20   -1.472277e-08 +1.240492e-04 -1.387461e-03 -1.053675e-02 +1.574612e+00 +1.488364e+01 -9.250838e+02 -3.980286e+05 -1.525209e+08 +2.311720e+08 +1.027086e+10 +2.723803e+12 -3.159584e+14 +1.953408e+17 +1.477629e+19   
S15-048   +1.099960e+02   +2.215950e-07 +1.342178e-04 -2.244033e+00 -2.338189e-02 -2.297360e+00 -1.275845e+02 -8.018054e+03 -3.416137e+05 +1.471036e+09 -5.097409e+07 -3.849756e+10 +5.515251e+12 +6.235682e+14 +1.336254e+17 -3.306948e+20   +1.904887e-07 +1.335616e-04 -3.453704e-04 -3.673409e-02 +1.613180e-01 +1.870320e+01 -2.205311e+03 -1.723773e+05 -8.031134e+07 +1.102148e+09 +7.063743e+10 -2.486023e+12 -6.510478e+13 +1.179087e+17 +1.017585e+19   
S15-050   +1.099976e+02   +6.789706e-09 +1.049080e-04 -2.248505e+00 -2.878399e-02 -5.412940e+00 +1.978059e+02 -9.457934e+03 -2.450485e+05 +1.473148e+09 -2.255445e+08 +5.040274e+10 +2.243780e+12 +5.015529e+14 +1.081554e+17 -3.316771e+20   -3.378696e-08 +1.142899e-04 -2.114140e-03 +5.890639e-03 +4.781834e-01 +1.165294e+01 +1.967924e+03 -2.301022e+05 -4.554496e+07 -4.259796e+08 +3.902327e+10 -1.122054e+12 -4.303239e+14 +1.151793e+17 -7.477275e+18   
S15-051   +1.099965e+02   +5.906221e-09 +9.649534e-05 -2.242593e+00 -3.836328e-02 -6.890669e+00 +8.818647e+01 -1.483800e+04 -2.417841e+05 +1.463996e+09 -1.137065e+08 +6.536773e+10 -4.928508e+12 +6.718462e+14 +7.402916e+16 -3.359186e+20   -2.307360e-08 +1.269510e-04 -1.231625e-03 -3.942334e-02 +2.819119e-01 +1.899425e+01 +1.353104e+03 -2.845120e+05 -1.341960e+08 +1.092817e+09 +2.100892e+10 -3.589485e+11 -5.148307e+14 +1.454121e+17 +1.128975e+19   
S15-052   +1.099958e+02   +9.758273e-08 +1.149593e-04 -2.242811e+00 -8.648315e-02 -8.733506e+00 +1.831128e+02 -1.791224e+04 -6.175223e+05 +1.360519e+09 +3.847350e+08 -5.176298e+09 -5.640324e+12 +7.205456e+14 +2.086531e+17 -3.062528e+20   +1.855768e-07 +1.374997e-04 -3.537034e-04 -6.698606e-02 +4.329253e-01 -3.232347e+00 -5.523955e+03 -2.467523e+05 -2.980911e+08 +2.362166e+08 +3.111747e+11 +1.576749e+12 +8.888499e+14 +7.883665e+16 +4.067494e+19   
S15-053   +1.099952e+02   -5.518424e-08 +9.691959e-05 -2.243369e+00 -2.196572e-02 -1.098472e+01 +2.196641e+02 -2.139280e+04 -2.197734e+05 +1.490530e+09 +1.464261e+08 +1.318408e+11 +2.049896e+12 +8.654398e+14 +1.010086e+17 -3.301071e+20   +3.716408e-08 +1.245235e-04 -5.052360e-04 -6.004751e-02 -3.190984e+00 +4.234001e+00 +8.347802e+03 -2.499915e+04 -7.105539e+07 -4.666250e+08 +1.345561e+11 +1.491638e+12 -7.111553e+14 +1.182148e+17 -8.616724e+17   
S15-054   +1.099968e+02   +3.223580e-07 +7.137412e-05 -2.242806e+00 -3.443069e-05 -5.143174e+00 -8.685041e+01 -1.317846e+04 -1.210890e+05 +1.474119e+09 +1.050818e+08 -3.254946e+10 +9.738192e+12 +4.232813e+14 +9.833613e+16 -3.325849e+20   +1.866702e-07 +9.994900e-05 -3.087323e-04 -2.216434e-02 -2.217066e+00 +3.559871e+01 +3.610014e+03 -2.078595e+05 -5.807557e+07 +3.095274e+08 +5.626743e+10 +6.913883e+12 -2.590874e+14 +7.656681e+16 +4.656045e+17   
S15-055   +1.099953e+02   +1.255369e-07 +8.975177e-05 -2.248020e+00 +3.067113e-02 -9.909060e-01 -1.089771e+02 -2.796649e+03 -2.528911e+04 +1.472544e+09 -4.872785e+08 +2.396541e+10 +5.653486e+12 +2.294088e+14 +7.694702e+16 -3.331958e+20   +1.897826e-07 +1.067197e-04 -1.530340e-03 +2.346341e-02 -2.241996e+00 +2.076814e+01 +4.017573e+03 -2.431655e+05 -5.173985e+07 -5.953682e+08 +6.675482e+10 -2.615126e+12 -5.267136e+14 +1.194636e+17 +3.564890e+16   
S15-056   +1.099965e+02   +4.529339e-07 +1.175892e-04 -2.245019e+00 -5.869050e-03 +2.872183e-01 +5.903657e+01 -9.025027e+03 -3.939181e+05 +1.481076e+09 -2.477526e+09 +3.555213e+10 -3.277208e+12 +1.057152e+15 +2.135807e+17 -3.399142e+20   -5.911375e-08 +1.273505e-04 +8.461266e-05 -1.118987e-01 -1.099970e+00 +1.536683e+01 +4.687304e+03 +1.016911e+05 -2.775224e+08 +9.412854e+08 +1.124206e+10 +7.425254e+12 -1.040268e+15 +6.379398e+16 +2.068244e+19   
S15-057   +1.099969e+02   +1.675973e-07 +6.533499e-05 -2.244689e+00 -8.652607e-02 -6.088319e+00 +1.537959e+02 -1.566509e+04 -9.848332e+04 +1.413275e+09 -5.488395e+08 -1.464688e+11 -1.180924e+13 +5.983397e+14 +4.116302e+16 -3.376999e+20   +3.145062e-08 +1.025269e-04 -4.647954e-04 -4.156566e-03 -7.964788e-01 -7.209024e+00 +1.270465e+03 -8.357056e+04 -3.180978e+08 -7.767569e+08 +2.064145e+10 +1.238763e+13 +4.919851e+14 +8.760670e+16 +1.495439e+19   
S15-058   +1.099965e+02   +1.722326e-07 +8.154089e-05 -2.244055e+00 -2.977757e-02 -3.574661e+00 +3.427445e+02 -1.001756e+04 +1.918561e+05 +1.471530e+09 -1.196674e+09 -5.152725e+10 -1.006687e+13 +1.048314e+15 -3.948669e+16 -3.392813e+20   -2.019441e-07 +1.030732e-04 -1.683740e-03 -2.936624e-02 +6.934142e+00 +2.442592e+01 -9.701045e+03 -2.324819e+05 -2.796867e+08 +1.247371e+09 +4.872846e+10 -2.616959e+12 -9.019281e+14 +1.218651e+17 +2.023471e+19   
S15-059   +1.099962e+02   +1.458813e-07 +1.108914e-04 -2.242516e+00 +3.749753e-03 -8.735923e+00 +1.492732e+02 -2.003476e+04 -6.617351e+04 +1.426489e+09 +1.926658e+09 -6.965811e+10 +4.131899e+12 +1.211957e+15 +3.578895e+16 -3.353690e+20   +3.343296e-07 +8.587286e-05 -5.480499e-05 +1.375378e-02 -2.101100e+00 +2.688473e+01 -1.067568e+03 +3.778970e+04 -3.237556e+08 +2.463691e+09 -2.976726e+09 -1.104998e+13 -3.792724e+14 +6.585618e+15 +2.605435e+19   
S15-060   +1.099976e+02   +1.719503e-07 +8.276581e-05 -2.239282e+00 -2.372991e-03 -8.637186e+00 -1.010417e+02 -2.081120e+04 +6.427605e+03 +1.478571e+09 -3.613621e+08 +8.921556e+09 +3.398034e+12 +6.462980e+14 +5.670308e+16 -3.302138e+20   -9.038468e-09 +1.196871e-04 +4.062557e-04 -7.195009e-02 -2.372749e+00 +1.199273e+01 +7.500172e+03 -5.927616e+04 -7.104230e+07 +7.846668e+08 +1.116262e+11 +2.037899e+12 -6.690887e+14 +9.505416e+16 +6.695467e+18   
S15-061   +1.099973e+02   -1.115683e-07 +9.410922e-05 -2.240733e+00 +1.159106e-02 -1.068788e+01 +9.389903e+01 -1.984251e+04 -6.074034e+04 +1.470333e+09 -1.261950e+09 +3.517973e+10 +1.464328e+12 +6.179956e+14 +6.903719e+16 -3.284382e+20   +1.449001e-07 +9.055054e-05 -4.910043e-04 +9.803541e-03 -5.132374e+00 -7.375030e+00 +9.362875e+03 -2.814645e+05 -7.221268e+07 -8.323815e+07 +7.925815e+10 +1.847447e+12 -2.841773e+14 +1.194047e+17 +2.139182e+18   
S15-062   +1.099969e+02   -7.411306e-08 +8.824588e-05 -2.243658e+00 -1.326344e-02 -8.716019e+00 -2.649570e+01 -1.669599e+04 -2.206560e+05 +1.472856e+09 -4.768721e+07 +7.672272e+10 +7.674534e+11 +7.567826e+14 +9.608198e+16 -3.279880e+20   -1.993295e-07 +1.060604e-04 -1.380753e-04 +3.169969e-03 -3.065105e+00 +2.937927e+01 +1.344475e+04 -3.632090e+05 -1.012971e+08 -3.025350e+08 +2.637298e+10 -5.351821e+11 -9.469867e+14 +1.240870e+17 +6.662056e+18   
S15-070   +1.099960e+02   +2.109875e-07 +1.320487e-04 -2.243596e+00 -4.001183e-02 -2.144261e+00 +7.661900e+01 -1.075114e+04 -2.231191e+05 +1.260139e+09 +4.750318e+09 -6.441812e+10 +4.177188e+12 +7.981973e+14 +1.563588e+17 -2.906356e+20   -1.349502e-07 +1.706403e-04 +7.082388e-04 -8.312735e-02 +3.944522e+00 +1.781408e+00 -1.293574e+03 +4.955167e+05 -2.682634e+08 +1.239624e+08 -3.144957e+11 -2.553507e+12 -2.308248e+14 +6.440417e+16 +4.137234e+19   
S15-072   +1.099964e+02   -2.238691e-08 +1.052008e-04 -2.245063e+00 -3.184241e-02 -5.550511e+00 +3.267372e+01 -1.322081e+04 -3.394447e+05 +1.434924e+09 -8.767370e+08 -6.584446e+09 +1.139245e+12 +6.052450e+14 +1.241320e+17 -3.329754e+20   -1.205456e-07 +1.026557e-04 -2.256070e-04 +4.661306e-02 +1.957780e+00 +8.407444e+00 -3.798492e+02 -3.170577e+05 -1.908600e+07 -1.372853e+09 +1.457819e+10 +3.806893e+12 -2.081414e+14 +1.366838e+17 -2.732944e+18   
S15-076   +1.099968e+02   +4.163150e-07 +1.084714e-04 -2.242794e+00 -2.664504e-02 +1.910974e+00 +3.794129e+01 +1.166257e+03 -1.672100e+05 +1.436755e+09 +1.461561e+08 -6.822097e+10 +1.817680e+12 +4.896658e+14 +9.801867e+16 -3.347864e+20   +4.990746e-08 +1.179683e-04 -6.896791e-04 -3.330916e-02 +3.256469e-01 -5.810034e+01 +2.508368e+03 -3.269227e+05 -2.849891e+07 +6.779084e+08 +3.560606e+10 +7.312780e+11 -5.125643e+14 +1.284956e+17 -1.440465e+18   
S15-078   +1.099968e+02   +2.742913e-07 +1.144241e-04 -2.246137e+00 +4.975883e-02 -1.131171e+00 +9.069753e+00 -4.175013e+03 +1.540211e+05 +1.431428e+09 +5.300860e+07 -3.021566e+10 +5.039446e+11 +6.222811e+14 +1.071276e+17 -3.340304e+20   +8.993294e-08 +1.041492e-04 +5.614666e-04 +3.425027e-02 +9.687364e-02 +7.297031e+01 +1.256258e+03 -3.073675e+05 -3.272717e+07 -9.298189e+08 +6.845961e+10 -3.861233e+12 -3.195452e+14 +1.066846e+17 +1.272644e+18   
