# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
S15-026   +8.999855e+01   +6.701701e-08 +1.416748e-04 -2.253662e+00 -1.685447e-02 -3.263438e+00 -7.626451e+01 -5.786374e+03 -3.078317e+05 +1.374801e+09 +9.852174e+08 +6.014850e+10 +6.559085e+12 +2.509416e+14 +1.453359e+17 -3.159659e+20   -1.748937e-07 +1.393614e-04 -1.207234e-03 -2.655126e-02 +1.272308e+00 +9.651341e+00 -1.587220e+03 -3.025768e+05 -2.572245e+08 +7.199093e+08 -6.192842e+10 +3.769905e+11 +2.375466e+14 +1.072677e+17 +3.941565e+19   
S15-027   +8.999775e+01   +1.710589e-07 +1.165204e-04 -2.252715e+00 -9.208307e-02 +2.860790e+00 -5.153111e+01 +2.771003e+03 -3.766276e+05 +1.524338e+09 -2.177824e+08 -8.164820e+10 +2.027275e+12 +5.157704e+14 +1.289767e+17 -3.476926e+20   +4.223447e-09 +1.444924e-04 -1.757651e-03 -4.925710e-02 +3.951370e+00 +1.262990e+01 -4.189837e+03 -1.333759e+05 -1.196715e+08 +5.180766e+08 +7.492595e+10 +2.199325e+12 -7.148285e+13 +9.784089e+16 -4.115058e+18   
S15-029   +8.999765e+01   +1.612560e-07 +2.101407e-05 -2.259776e+00 -7.030788e-02 -3.057960e+00 +6.856535e+01 -7.986273e+03 -1.975070e+05 +1.477724e+09 +4.389146e+08 +1.903146e+10 -2.575258e+11 +3.847465e+14 +4.282237e+16 -3.389525e+20   -2.901297e-07 +8.625020e-05 -3.617848e-04 +1.714259e-04 +8.757080e-01 +3.235821e+01 +3.482330e+03 -2.955896e+05 -1.480565e+08 -1.950984e+08 +5.101855e+10 -3.771097e+12 -1.284797e+14 +1.033111e+17 +1.184446e+19   
S15-030   +8.999770e+01   +8.350555e-08 +8.486722e-05 -2.252173e+00 -7.086418e-02 -7.426843e+00 -6.295861e+01 -1.515805e+04 -1.746937e+05 +1.381238e+09 -2.436213e+08 -8.003308e+10 -4.161400e+12 +8.085016e+14 +9.318404e+16 -3.132845e+20   +1.460498e-07 +1.297979e-04 +1.275038e-03 -4.535480e-02 -5.529455e+00 +2.443156e+01 +1.171644e+04 -4.961272e+04 -2.555764e+08 +2.010974e+09 +6.240516e+10 +1.710780e+12 -3.026041e+14 +8.387625e+16 +3.924296e+19   
S15-031   +8.999770e+01   +8.017349e-09 +4.858029e-05 -2.260410e+00 -2.377325e-02 -1.604977e+00 -7.706480e+01 -5.002652e+03 -2.001631e+05 +1.472439e+09 +3.020963e+08 +2.428781e+10 +9.961580e+11 +6.098055e+14 +8.364137e+16 -3.384445e+20   +1.209308e-07 +7.770680e-05 -5.843820e-04 -4.257009e-03 -2.034750e+00 +2.320092e+01 +2.862239e+03 -2.204431e+05 -8.797665e+07 +5.259580e+08 +7.762174e+10 -4.734065e+12 -5.549943e+14 +9.815210e+16 -2.415735e+18   
S15-032   +8.999770e+01   -1.561499e-08 +1.201735e-05 -2.260593e+00 -1.890535e-02 -2.524722e+00 +9.849228e+01 -4.248953e+03 +9.480986e+04 +1.488130e+09 -4.512896e+08 +4.267796e+10 -8.274167e+12 +2.833797e+14 +4.645175e+16 -3.430353e+20   -1.580195e-07 +9.900695e-05 -1.477891e-03 -3.073896e-03 +2.872000e+00 +2.790248e+01 -1.516215e+03 -4.124651e+05 -8.315627e+07 +1.354242e+09 +1.100571e+10 -8.417141e+12 -7.016728e+14 +1.301739e+17 -3.838835e+18   
S15-033   +8.999790e+01   +4.361571e-07 +3.938646e-05 -2.258724e+00 -8.242843e-02 -1.658566e+00 +7.484842e+01 -9.473783e+03 -2.248388e+05 +1.491163e+09 -8.294082e+07 -1.813599e+09 +2.497336e+11 +6.373845e+14 +4.091984e+16 -3.416039e+20   -1.490034e-07 +7.626815e-05 -1.483119e-03 -1.988490e-02 +2.273845e+00 +9.557465e+00 +2.189419e+02 -8.310348e+04 -1.820066e+08 +4.652386e+08 -7.261429e+10 +2.474448e+12 -5.376295e+14 +8.694017e+16 +2.085635e+19   
S15-034   +8.999785e+01   +1.816142e-08 +9.160681e-05 -2.248727e+00 -2.824810e-02 -5.829635e+00 -3.147655e+01 -1.032665e+04 -1.557533e+05 +1.386191e+09 -3.512576e+08 -3.597220e+10 +1.020690e+13 +5.628737e+14 +1.065074e+17 -3.145616e+20   +7.720256e-08 +1.246276e-04 +1.079872e-03 -6.664626e-03 -4.154737e-02 +3.055039e+01 -2.337874e+03 -4.207758e+05 -2.193487e+08 +1.418434e+09 +1.511644e+11 -2.904362e+12 -1.197355e+14 +9.427601e+16 +2.617298e+19   
S15-035   +8.999865e+01   +7.500987e-09 +7.018212e-05 -2.248354e+00 +3.971178e-03 -4.608822e+00 +2.338103e+02 -9.510110e+03 -1.526471e+04 +1.518783e+09 -4.045971e+08 +8.087035e+09 -3.874445e+11 +9.723028e+14 +6.143788e+16 -3.302876e+20   +3.178522e-08 +9.609936e-05 -1.841708e-03 +6.743830e-02 +3.576804e+00 +3.687848e+01 -6.341940e+03 -5.232436e+05 -5.124457e+07 +1.130703e+08 -3.020696e+10 +6.044676e+12 +2.877203e+14 +1.116548e+17 -3.620809e+18   
S15-036   +8.999720e+01   +2.355799e-07 +5.866263e-05 -2.248823e+00 -3.028175e-02 -1.187536e+00 +1.490576e+02 -7.601782e+03 -1.425228e+05 +1.504163e+09 -3.356188e+08 -8.504062e+10 +2.060945e+12 +2.010049e+14 +2.255454e+16 -3.277200e+20   -2.374372e-07 +1.111335e-04 -2.493002e-03 +2.087177e-02 +2.503691e+00 +4.578389e+01 -1.371567e+02 -2.291818e+05 -3.280833e+07 +6.400349e+07 +9.238842e+10 -4.337243e+12 -2.110472e+14 +1.467656e+17 -5.332550e+18   
S15-037   +8.999865e+01   +2.651273e-07 +1.073080e-04 -2.250369e+00 -2.211977e-02 -3.878319e+00 +2.077367e+02 -1.070216e+04 -3.068176e+05 +1.490865e+09 -3.949793e+08 +3.365996e+10 +4.720282e+12 +8.085569e+14 +1.333567e+17 -3.297535e+20   +5.964816e-08 +1.252860e-04 -2.016198e-03 -8.868387e-02 -9.274235e-01 +2.864160e+01 +5.173789e+03 -1.796021e+04 -3.423405e+07 +4.516507e+08 +5.065976e+10 +1.413470e+12 -3.510946e+14 +9.813924e+16 -2.225669e+18   
S15-038   +8.999780e+01   +3.164735e-07 +6.713927e-05 -2.252066e+00 -5.362353e-02 -8.586305e+00 +1.449470e+02 -2.075240e+04 -1.258919e+05 +1.498309e+09 -9.456217e+08 +6.930662e+10 +9.227828e+11 +7.068007e+14 +5.779509e+16 -3.337532e+20   -6.345576e-08 +1.147584e-04 +4.248838e-04 +3.748068e-03 -8.761925e-01 +3.273164e+01 +3.671586e+03 -2.050183e+05 -6.501753e+07 +3.390244e+07 +4.947980e+10 -1.831096e+12 -7.564506e+14 +1.279769e+17 +1.747455e+18   
S15-040   +8.999795e+01   +1.246471e-07 +1.438308e-04 -2.255912e+00 +3.295947e-02 -1.104769e+01 +5.645320e+01 -1.908220e+04 -2.038982e+05 +1.474954e+09 -5.445012e+08 +1.227000e+11 +1.138373e+12 +1.001914e+15 +1.397983e+17 -3.325162e+20   -1.630063e-07 +7.501111e-05 -1.281807e-03 +6.613616e-02 +4.837912e+00 +1.345585e+01 -6.123371e+03 -5.192413e+05 -4.951621e+07 -1.837312e+08 -3.048921e+10 -3.527438e+12 -5.204331e+14 +1.392838e+17 -4.195148e+18   
S15-041   +8.999785e+01   -2.685280e-07 +6.585130e-05 -2.254228e+00 -3.548727e-02 -6.822603e+00 +2.477830e+02 -1.164468e+04 -1.475444e+05 +1.457850e+09 +3.054419e+08 +7.120865e+10 -3.119479e+12 +2.164041e+14 +1.189537e+17 -3.259178e+20   +2.744391e-08 +1.275803e-04 -4.778493e-04 -2.553975e-02 -3.086323e+00 +2.865972e+01 +9.220460e+03 -3.607556e+05 -1.012895e+08 -5.845234e+08 -2.401211e+10 -4.390326e+12 -1.417871e+14 +1.515915e+17 +5.049646e+18   
S15-043   +8.999835e+01   +3.034202e-07 +1.122845e-04 -2.255930e+00 -6.128505e-03 -4.254891e+00 +9.309933e+01 -1.255460e+04 -1.165421e+05 +1.479102e+09 +3.031862e+08 +1.529887e+10 -1.177152e+12 +6.178455e+14 +8.114181e+16 -3.333087e+20   -1.617096e-08 +1.090808e-04 -7.044000e-04 -1.002781e-02 -2.071012e+00 +6.182700e+01 +6.374982e+03 -4.022456e+04 -4.894413e+07 +4.243561e+08 +7.400797e+10 -3.675318e+12 -5.814800e+14 +1.212450e+17 -3.964872e+18   
S15-044   +8.999810e+01   +2.101789e-07 +7.324232e-05 -2.256293e+00 +4.491317e-03 -2.143404e+00 +5.527650e+02 -7.690437e+03 -2.034003e+04 +1.480183e+09 -3.523051e+07 -1.433119e+10 -6.959986e+12 +5.578490e+14 +4.121065e+16 -3.312097e+20   -9.975311e-08 +1.162803e-04 -9.164522e-04 -5.800080e-02 +1.493172e+00 +6.713032e+01 +6.375917e+02 -8.842428e+03 -4.593595e+07 +8.245446e+08 -1.780480e+10 +2.811166e+12 -4.439427e+14 +9.441800e+16 -3.711251e+18   
S15-045   +8.999765e+01   +8.338892e-08 +8.541429e-05 -2.253038e+00 -1.362891e-02 -9.072888e+00 -2.055087e+01 -1.893496e+04 -1.624979e+04 +1.474630e+09 -9.225938e+08 +1.117139e+11 -1.451058e+12 +8.141214e+14 +6.266169e+16 -3.266493e+20   -3.887849e-08 +1.429523e-04 -8.290976e-04 -9.173958e-02 -1.257743e+00 +1.305067e-01 +5.029569e+03 -2.304127e+05 -8.492856e+07 +1.608664e+09 +3.269902e+10 -9.453502e+10 -9.260580e+14 +9.202131e+16 +6.191119e+18   
S15-046   +8.999800e+01   +7.570600e-08 +1.152736e-04 -2.250184e+00 -1.398324e-02 -2.396421e+00 +1.637002e+02 -7.172190e+03 -2.285123e+05 +1.472125e+09 -4.127907e+08 -3.864598e+10 -1.206537e+12 +6.522415e+14 +1.154146e+17 -3.439804e+20   -6.934180e-10 +1.282793e-04 -1.108751e-03 -2.764160e-03 -3.297239e+00 +1.222260e+01 +8.223142e+03 -4.347938e+05 -9.456811e+07 -3.810770e+07 +7.368250e+10 +4.678457e+12 -9.200617e+14 +1.248274e+17 +3.411516e+18   
S15-047   +8.999825e+01   -4.139368e-08 +1.025374e-04 -2.252199e+00 -5.527836e-02 -5.823074e+00 +1.215606e+01 -1.092397e+04 -2.785207e+05 +1.467580e+09 +2.028368e+07 +1.075705e+11 +1.375710e+12 +4.229659e+14 +1.156265e+17 -3.372971e+20   -1.493628e-08 +1.237400e-04 -1.513506e-03 -6.598806e-03 +1.607227e+00 +3.245608e+00 -1.262778e+03 -4.340798e+05 -1.364832e+08 -7.449900e+07 -8.767937e+09 +3.300684e+12 -4.218846e+14 +1.867380e+17 +1.458776e+19   
S15-048   +8.999790e+01   +2.282331e-07 +1.342901e-04 -2.250597e+00 -2.528010e-02 -2.262043e+00 -1.265356e+02 -7.816689e+03 -3.063930e+05 +1.470191e+09 +2.745410e+08 -3.428788e+10 +4.084194e+12 +7.675810e+14 +1.312304e+17 -3.309857e+20   +1.888474e-07 +1.324346e-04 -3.801785e-04 -2.767037e-02 +3.609732e-01 +1.835971e+01 -1.924573e+03 -1.757440e+05 -8.363200e+07 +5.438101e+08 +4.390318e+10 -3.634409e+12 -1.478140e+14 +1.288800e+17 +8.935901e+18   
S15-050   +8.999970e+01   +1.664747e-08 +1.038040e-04 -2.255358e+00 -3.491376e-02 -5.478847e+00 +2.008802e+02 -9.619018e+03 -2.365058e+05 +1.466703e+09 -1.542841e+08 +4.795492e+10 -1.472632e+11 +4.118779e+14 +1.155723e+17 -3.312352e+20   -3.025122e-08 +1.149905e-04 -2.129694e-03 +4.911480e-03 +4.059417e-01 +1.419423e+01 +2.135682e+03 -2.530918e+05 -4.432687e+07 -8.231075e+08 +2.606088e+10 +2.293894e+12 -3.537225e+14 +1.337829e+17 -7.360196e+18   
S15-051   +8.999840e+01   -9.966052e-10 +9.600697e-05 -2.248970e+00 -4.122809e-02 -6.975180e+00 +8.903995e+01 -1.436124e+04 -2.353313e+05 +1.470777e+09 +5.773016e+08 +6.122083e+10 -3.693551e+12 +5.867761e+14 +7.662691e+16 -3.402822e+20   -3.229403e-08 +1.279176e-04 -1.395325e-03 -4.137125e-02 +4.982319e-01 +2.599598e+01 +1.582834e+03 -2.381271e+05 -9.646757e+07 +1.168213e+09 +5.746345e+10 +1.747678e+12 -6.383183e+14 +1.273639e+17 +5.996908e+18   
S15-052   +8.999790e+01   +9.174041e-08 +1.154184e-04 -2.249269e+00 -8.937387e-02 -8.926324e+00 +1.935774e+02 -1.797102e+04 -7.030651e+05 +1.355236e+09 +3.277016e+08 -5.150870e+10 -9.162799e+12 +5.446659e+14 +1.899782e+17 -3.053341e+20   +1.986242e-07 +1.381172e-04 -3.537620e-04 -6.387649e-02 +4.506600e-01 -4.304155e+00 -4.722776e+03 -1.459233e+05 -2.923242e+08 +1.692112e+08 +2.321684e+11 +5.418158e+12 +7.669020e+14 +6.938005e+16 +3.854200e+19   
S15-053   +8.999725e+01   -4.078058e-08 +9.738513e-05 -2.249767e+00 -2.078591e-02 -1.061707e+01 +2.229686e+02 -2.072570e+04 -1.939509e+05 +1.481969e+09 -9.770209e+07 +1.191562e+11 +2.709209e+12 +8.839081e+14 +8.872131e+16 -3.286308e+20   +5.028897e-08 +1.270600e-04 -5.546377e-04 -6.495037e-02 -3.236452e+00 +1.587291e+00 +9.179219e+03 -1.799483e+04 -7.417597e+07 +1.955466e+06 +1.212448e+11 +6.181373e+11 -8.726948e+14 +1.050270e+17 +2.822111e+18   
S15-054   +8.999805e+01   +3.213606e-07 +7.266004e-05 -2.248854e+00 +1.311115e-03 -5.210262e+00 -9.267619e+01 -1.409443e+04 -9.614854e+04 +1.471334e+09 +2.229353e+08 -3.542049e+09 +5.649735e+12 +3.826747e+14 +8.927149e+16 -3.308742e+20   +2.093665e-07 +1.009540e-04 -3.338718e-04 -2.402683e-02 -2.524640e+00 +2.745673e+01 +4.146625e+03 -1.565323e+05 -5.978313e+07 +2.853763e+08 +7.554424e+10 +5.079863e+11 -4.188629e+14 +1.096304e+17 +1.636350e+18   
S15-055   +8.999735e+01   +1.501166e-07 +8.588310e-05 -2.253662e+00 +1.513296e-02 -7.300498e-01 -1.121440e+02 -2.591293e+03 -7.737558e+04 +1.461982e+09 -3.875083e+08 +2.817626e+10 +2.468745e+12 +4.487830e+14 +8.756364e+16 -3.318043e+20   +1.712052e-07 +1.077475e-04 -1.557897e-03 +2.168025e-02 -1.988682e+00 +2.856353e+01 +3.492830e+03 -3.033085e+05 -5.466110e+07 -4.226502e+08 +4.812354e+10 -3.142958e+11 -4.165125e+14 +1.077367e+17 -2.538825e+17   
S15-056   +8.999865e+01   +4.209374e-07 +1.182154e-04 -2.250673e+00 -2.503908e-03 -4.232593e-01 +6.378510e+01 -7.810850e+03 -4.345174e+05 +1.456029e+09 -1.688705e+09 +3.838296e+10 +8.097769e+11 +5.783015e+14 +2.346484e+17 -3.380653e+20   -6.336797e-08 +1.274892e-04 -1.377535e-04 -1.075940e-01 -9.631224e-01 +1.397214e+01 +6.257596e+03 +1.348337e+05 -2.425976e+08 +1.006613e+09 +3.050542e+10 +1.305446e+13 -1.445061e+15 +7.667418e+16 +1.491425e+19   
S15-057   +8.999885e+01   +1.853890e-07 +6.744220e-05 -2.251290e+00 -8.050872e-02 -6.503010e+00 +1.519906e+02 -1.712311e+04 -1.702177e+05 +1.432141e+09 -6.096052e+08 +2.832022e+10 -2.749345e+12 +8.731720e+14 -4.775152e+15 -3.421311e+20   +1.088086e-08 +1.019095e-04 -8.216089e-04 +1.105575e-03 -8.268647e-01 -2.266153e+01 +2.671220e+03 -8.737119e+04 -2.501729e+08 -5.849605e+08 +7.269403e+09 +8.464456e+12 -2.425255e+14 +8.996297e+16 +1.144647e+19   
S15-058   +8.999845e+01   +1.486811e-07 +8.448962e-05 -2.250372e+00 -2.332960e-02 -3.953803e+00 +3.389992e+02 -1.069625e+04 +1.071895e+04 +1.444696e+09 -6.319141e+08 -4.513320e+10 -1.600202e+13 +1.115534e+15 +9.548002e+15 -3.331706e+20   -2.352388e-07 +1.016928e-04 -1.864789e-03 -2.017140e-02 +7.602095e+00 +1.739524e+01 -1.105042e+04 -2.878177e+05 -2.518878e+08 +1.480471e+09 +6.221087e+10 -2.011008e+12 -4.031258e+14 +8.307824e+16 +2.531639e+19   
S15-059   +8.999800e+01   +1.352022e-07 +1.116068e-04 -2.248790e+00 +4.457035e-03 -9.297163e+00 +1.614115e+02 -2.100934e+04 -1.405381e+05 +1.426296e+09 +2.918405e+08 -1.577085e+10 +9.652456e+11 +1.542098e+15 +7.904428e+16 -3.316394e+20   +3.230698e-07 +8.610126e-05 -3.372958e-04 +2.188383e-02 -2.060599e+00 +3.570500e+01 -6.862046e+02 -6.912784e+04 -2.611706e+08 +1.327833e+09 +6.227487e+10 -5.385373e+12 -3.839788e+14 -6.755030e+15 +2.063271e+19   
S15-060   +8.999920e+01   +1.773588e-07 +8.126362e-05 -2.245569e+00 -9.217422e-03 -8.622438e+00 -1.031937e+02 -2.079666e+04 -4.393379e+04 +1.470403e+09 -6.229840e+08 +3.344725e+10 +2.975664e+12 +7.640915e+14 +5.526534e+16 -3.280146e+20   -1.208147e-08 +1.199642e-04 +3.701145e-04 -6.944577e-02 -2.268935e+00 +1.018993e+01 +7.645739e+03 -1.097592e+05 -7.248790e+07 +6.512002e+08 +1.205781e+11 +2.758526e+12 -8.064533e+14 +1.019280e+17 +5.935379e+18   
S15-061   +8.999925e+01   -1.020481e-07 +9.406251e-05 -2.247113e+00 +1.064381e-02 -1.073653e+01 +9.264957e+01 -1.970081e+04 -2.192486e+04 +1.466499e+09 -1.267087e+09 +2.176393e+10 +1.451165e+11 +3.712461e+14 +7.951638e+16 -3.286154e+20   +1.599940e-07 +9.184578e-05 -5.403081e-04 +6.112740e-03 -5.340101e+00 +2.488135e+00 +9.405322e+03 -3.310966e+05 -7.464711e+07 +1.155265e+08 +7.991298e+10 +1.917016e+12 -2.935628e+14 +1.027102e+17 +3.962854e+18   
S15-062   +8.999900e+01   -3.517822e-08 +8.851037e-05 -2.249429e+00 -1.257421e-02 -8.351669e+00 -1.527349e+01 -1.573512e+04 -1.929439e+05 +1.467321e+09 +5.264526e+07 +7.913298e+10 +1.524816e+12 +7.766461e+14 +8.686577e+16 -3.286007e+20   -1.197340e-07 +1.049467e-04 -1.691779e-04 +8.652555e-03 -4.403791e+00 +3.411260e+01 +1.442194e+04 -3.722615e+05 -9.499532e+07 -5.190668e+08 +6.653028e+10 -1.576245e+12 -6.621124e+14 +9.029059e+16 +8.263655e+18   
S15-070   +8.999800e+01   +1.906539e-07 +1.335510e-04 -2.250329e+00 -3.422429e-02 -2.585053e+00 +7.855769e+01 -1.144588e+04 -1.732217e+05 +1.257592e+09 +4.077031e+09 -5.176154e+10 +7.422418e+12 +9.816345e+14 +1.407504e+17 -2.928071e+20   -1.215384e-07 +1.739775e-04 +7.003721e-04 -9.077906e-02 +3.858307e+00 +6.779068e+00 -7.952976e+02 +5.069035e+05 -2.627728e+08 +7.959748e+07 -2.271443e+11 -3.598637e+12 -1.789708e+14 +5.841866e+16 +4.126505e+19   
S15-072   +8.999810e+01   -2.797867e-08 +1.063775e-04 -2.251702e+00 -2.698433e-02 -5.837247e+00 +3.397254e+01 -1.369522e+04 -3.268206e+05 +1.434549e+09 -6.876464e+08 -3.859064e+09 +1.441107e+11 +5.754685e+14 +1.179442e+17 -3.335083e+20   -1.183995e-07 +1.050233e-04 -2.406027e-04 +3.975164e-02 +1.993930e+00 +1.630027e+01 -1.590127e+02 -3.058512e+05 -1.659018e+07 -1.313198e+09 +1.101564e+10 +2.471059e+12 -2.537820e+14 +1.414572e+17 -2.444122e+18   
S15-076   +8.999840e+01   +4.233327e-07 +1.054765e-04 -2.249660e+00 -4.514916e-02 +1.682435e+00 +3.387306e+01 +1.177344e+03 -2.219514e+05 +1.431533e+09 +2.493062e+08 -5.290749e+10 +2.875903e+12 +4.179629e+14 +1.144254e+17 -3.347528e+20   +3.806528e-08 +1.198825e-04 -7.119048e-04 -3.922085e-02 +6.622223e-01 -4.838513e+01 +1.755228e+03 -3.252851e+05 -2.032383e+07 +2.936613e+08 +2.480579e+10 +1.441206e+12 -5.035826e+14 +1.246602e+17 -1.256907e+18   
S15-078   +8.999870e+01   +2.634225e-07 +1.157294e-04 -2.253286e+00 +5.497919e-02 -1.490532e+00 +8.926436e+00 -4.341726e+03 +2.045867e+05 +1.432722e+09 -2.600871e+08 -3.151017e+10 +2.839224e+11 +5.783435e+14 +9.276056e+16 -3.335964e+20   +1.024939e-07 +1.058934e-04 +5.486709e-04 +2.909349e-02 -3.293221e-02 +7.043913e+01 +1.415310e+03 -2.773290e+05 -2.594613e+07 -9.272242e+08 +6.107008e+10 -4.105468e+12 -2.197431e+14 +1.075998e+17 -9.595603e+16   
