# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
S15-026   +1.499979e+02   +8.603227e-08 +1.342809e-04 -2.208164e+00 -3.442201e-02 -2.989863e+00 -7.967765e+01 -6.569646e+03 -3.420534e+05 +1.365972e+09 +2.976327e+08 +3.423357e+10 +8.141574e+12 +8.622587e+13 +1.396181e+17 -3.112034e+20   -1.481003e-07 +1.427808e-04 -1.144000e-03 -5.683390e-02 +1.031738e+00 +1.011349e+01 +5.609323e+02 -2.716554e+05 -2.592590e+08 +1.018993e+09 -6.455640e+10 -1.807761e+12 -3.042631e+14 +1.185444e+17 +3.854622e+19   
S15-027   +1.499963e+02   -1.064310e-07 +1.216647e-04 -2.206731e+00 -4.781560e-02 -3.222612e+00 -7.861334e+01 -5.855556e+03 -2.230560e+05 +1.512241e+09 +5.378779e+08 +1.147662e+11 +7.964530e+12 +8.253664e+14 +7.702877e+16 -3.419689e+20   +1.093106e-07 +1.542625e-04 -1.402631e-03 -1.273891e-01 +2.070882e+00 +1.710220e+01 -1.819225e+03 +2.621563e+05 -1.710852e+08 +1.722332e+08 +8.229630e+10 -1.602314e+12 +1.155911e+13 +6.994653e+16 -1.763538e+19   
S15-029   +1.499967e+02   +1.983118e-07 +2.061439e-05 -2.210815e+00 -7.244566e-02 -2.263372e+00 +9.545503e+01 -5.259416e+03 -3.409792e+05 +1.485191e+09 +7.121210e+08 -4.176016e+10 -1.920379e+12 -3.226016e+14 +2.882678e+16 -3.345600e+20   -3.014004e-07 +8.892902e-05 -5.382740e-05 -1.846881e-02 +1.291026e+00 +1.751511e+00 +3.063585e+03 -2.376087e+05 -2.020518e+08 -3.633022e+08 +4.270099e+10 +8.296709e+12 -2.170014e+14 +7.022815e+16 +6.305193e+18   
S15-030   +1.499964e+02   +9.028437e-08 +7.915577e-05 -2.206914e+00 -8.550225e-02 -6.779009e+00 -6.870605e+01 -1.532698e+04 -1.802846e+05 +1.371952e+09 +2.013798e+09 -4.727029e+10 -3.690313e+12 +1.053783e+15 +6.658668e+16 -3.086434e+20   +1.355494e-07 +1.280205e-04 +1.255140e-03 -5.267056e-02 -5.595484e+00 +2.382419e+01 +1.106891e+04 -7.014188e+04 -2.624175e+08 +1.367187e+09 +1.279122e+11 +1.569944e+12 +1.175298e+14 +7.180392e+16 +3.911311e+19   
S15-031   +1.499968e+02   -3.191491e-08 +5.092060e-05 -2.210635e+00 -1.323043e-02 -2.498673e+00 -8.453767e+01 -7.518054e+03 -2.424333e+05 +1.455040e+09 -4.691617e+08 +9.723201e+10 -8.194175e+10 +8.548309e+14 +5.445878e+16 -3.394309e+20   +6.487996e-08 +7.576902e-05 -3.785969e-04 -4.881369e-03 -1.269000e+00 +1.241682e+01 +2.981340e+03 -2.955721e+04 -1.435341e+08 +4.044262e+08 +3.165174e+10 -9.151175e+11 -5.645233e+14 +7.216027e+16 +9.756801e+18   
S15-032   +1.499966e+02   -5.358407e-08 +1.121077e-05 -2.211467e+00 -1.662408e-02 -2.678082e+00 +9.289004e+01 -5.091691e+03 +7.020412e+04 +1.465953e+09 -1.823251e+08 +1.410102e+10 -1.354547e+12 +6.795347e+14 +1.257780e+16 -3.396440e+20   -1.887613e-07 +9.447107e-05 -1.226093e-03 +5.658956e-03 +3.001230e+00 +1.537070e+01 -2.987046e+03 -4.086361e+05 -1.285050e+08 +5.864018e+08 +4.453940e+10 -2.425152e+12 -1.966901e+14 +1.377589e+17 +4.043385e+18   
S15-033   +1.499964e+02   +3.926080e-07 +4.391790e-05 -2.209480e+00 -5.750072e-02 -1.889230e+00 +5.509560e+01 -1.031108e+04 -1.685759e+05 +1.466965e+09 -7.927470e+08 -3.350924e+10 +6.648832e+12 +4.791221e+14 +5.570861e+16 -3.351186e+20   -1.430792e-07 +7.308515e-05 -1.218858e-03 -1.170735e-02 +2.116436e+00 -3.693195e-01 +4.834245e+02 -3.657888e+04 -2.267806e+08 +3.726763e+08 -7.880496e+10 +5.299613e+12 -8.525265e+14 +5.133193e+16 +1.764774e+19   
S15-034   +1.499966e+02   +9.031205e-08 +8.865028e-05 -2.198784e+00 -2.649922e-02 -4.455290e+00 -3.989615e+01 -9.318678e+03 -1.484498e+05 +1.376230e+09 -5.024660e+08 -4.858927e+10 +1.071380e+13 +5.673063e+14 +9.090966e+16 -3.125081e+20   +4.795529e-08 +1.198690e-04 +1.057703e-03 -3.349909e-03 +1.029403e-01 +2.996619e+01 -2.213996e+03 -3.868122e+05 -2.118195e+08 +1.381609e+09 +1.474260e+11 -4.107615e+12 -1.086119e+14 +9.330045e+16 +2.794206e+19   
S15-035   +1.499991e+02   +6.401890e-08 +6.526150e-05 -2.199649e+00 -7.449771e-03 -3.729278e+00 +2.013093e+02 -1.005066e+04 -9.269529e+03 +1.502491e+09 -3.556049e+08 -4.048206e+10 +1.592809e+12 +2.127626e+14 +5.911433e+16 -3.260844e+20   -1.363701e-08 +1.057397e-04 -1.751078e-03 +1.646405e-02 +3.836894e+00 +3.529595e+01 -6.859341e+03 -3.913089e+05 -4.641736e+07 +3.940144e+08 -3.514074e+10 +1.365840e+12 +6.051396e+13 +8.072362e+16 -3.367143e+18   
S15-036   +1.499989e+02   +2.271551e-07 +6.040252e-05 -2.199259e+00 -2.360187e-02 -5.735159e-01 +1.502095e+02 -6.593976e+03 -6.226966e+04 +1.494784e+09 +2.369653e+08 -3.712789e+10 -2.183006e+12 +1.827943e+14 +2.926144e+16 -3.238498e+20   -1.996293e-07 +1.061734e-04 -2.392603e-03 +2.884394e-02 +2.013975e+00 +5.002382e+01 +7.149092e+02 -3.073049e+05 -4.649105e+07 -2.807443e+08 +7.597102e+10 -3.722027e+12 -4.613215e+14 +1.058997e+17 -6.976584e+18   
S15-037   +1.499977e+02   +4.444170e-07 +1.060202e-04 -2.202204e+00 -1.918857e-02 -3.974549e-01 +1.809562e+02 -7.495895e+03 -2.656039e+05 +1.470591e+09 -1.269269e+08 -7.550336e+10 +6.191519e+11 +6.556445e+14 +1.125253e+17 -3.236269e+20   -1.161062e-08 +1.387545e-04 -1.942947e-03 -1.573930e-01 +8.242820e-02 +2.021750e+01 +4.424425e+03 +4.092931e+04 -3.617379e+07 +1.258336e+09 +3.744886e+10 +2.176846e+12 -5.731407e+14 +1.048005e+17 -9.496552e+17   
S15-038   +1.499957e+02   +4.394127e-07 +4.532679e-05 -2.207711e+00 -1.372675e-01 -6.145876e+00 +1.150648e+02 -1.687089e+04 -3.237441e+05 +1.494491e+09 +1.309092e+08 +1.550515e+10 -2.295878e+12 +9.326127e+13 +7.681860e+16 -3.277692e+20   -3.899614e-08 +1.029210e-04 +5.328338e-04 +3.773656e-02 -1.480739e+00 +3.138740e+01 +4.020797e+03 -3.074341e+05 -6.786855e+07 -6.661274e+08 +7.913807e+10 +1.017481e+11 -5.769239e+14 +1.504796e+17 +1.448478e+18   
S15-040   +1.499971e+02   +1.571990e-07 +1.430979e-04 -2.211843e+00 +4.042476e-02 -9.629646e+00 +6.551084e+01 -1.772959e+04 -1.887151e+05 +1.469836e+09 -5.703716e+08 +1.065536e+11 +1.730190e+12 +1.090848e+15 +1.304460e+17 -3.303961e+20   -1.881809e-07 +6.561074e-05 -1.199531e-03 +9.324307e-02 +4.748985e+00 +1.040335e+01 -6.055596e+03 -4.716970e+05 -5.271829e+07 -2.960606e+08 -5.479719e+09 -3.047249e+12 -3.343150e+14 +1.088985e+17 -8.594399e+17   
S15-041   +1.499962e+02   -3.194920e-07 +6.426483e-05 -2.210481e+00 -3.900167e-02 -7.757483e+00 +2.350350e+02 -1.170576e+04 -2.894343e+05 +1.457164e+09 +5.000517e+08 +1.073651e+11 -8.399286e+12 +7.001731e+13 +1.301946e+17 -3.256892e+20   +6.288657e-08 +1.158741e-04 -3.529339e-04 +8.901832e-03 -3.623057e+00 +4.180837e+01 +9.965826e+03 -5.133276e+05 -1.071972e+08 +8.594191e+07 -1.095584e+10 -1.026037e+13 -1.553247e+14 +1.371889e+17 +1.939352e+18   
S15-043   +1.499969e+02   +3.811313e-07 +1.121874e-04 -2.209354e+00 +2.660822e-04 -2.326241e+00 +1.005128e+02 -1.090479e+04 -1.156491e+05 +1.469870e+09 +6.392219e+08 -1.723599e+10 -1.708579e+12 +6.028275e+14 +5.721272e+16 -3.299388e+20   -4.284354e-08 +1.090291e-04 -6.193474e-04 -2.106152e-02 -1.694934e+00 +5.657366e+01 +6.820914e+03 -6.286753e+04 -4.502638e+07 +7.402740e+08 +6.349652e+10 -4.118320e+12 -7.258923e+14 +1.346010e+17 -4.231180e+18   
S15-044   +1.499970e+02   +2.495292e-07 +7.319973e-05 -2.213459e+00 +2.510731e-03 -8.946099e-01 +5.478092e+02 -6.856884e+03 -1.183826e+05 +1.485336e+09 -1.896574e+08 -5.286698e+10 -8.391961e+12 +4.552679e+14 +5.407707e+16 -3.291070e+20   -1.050298e-07 +1.021078e-04 -8.260039e-04 -1.136228e-02 +1.561303e+00 +6.933012e+01 -8.621072e+02 -1.051627e+05 -5.191115e+07 -3.370655e+07 +1.260890e+09 +2.257568e+12 +2.580218e+12 +9.337900e+16 -8.104869e+17   
S15-045   +1.499953e+02   +1.102169e-07 +7.957576e-05 -2.208957e+00 -3.227260e-02 -8.309167e+00 -4.379899e+00 -1.981425e+04 -9.319645e+04 +1.471106e+09 -1.287682e+09 +1.470966e+11 -1.254320e+12 +1.134439e+15 +6.944791e+16 -3.236689e+20   +1.746145e-08 +1.660313e-04 -7.009586e-04 -1.992210e-01 -2.166786e+00 -8.434684e+00 +6.187659e+03 +5.750940e+04 -1.009249e+08 +3.106942e+09 +3.777866e+10 +1.998583e+12 -9.414535e+14 +7.811105e+16 +7.733382e+18   
S15-046   +1.499966e+02   +3.447549e-08 +1.129975e-04 -2.202008e+00 -2.045361e-02 -2.500311e+00 +1.897621e+02 -7.481063e+03 -4.630646e+05 +1.467275e+09 -7.763289e+08 -1.705934e+11 -4.931572e+12 +2.125148e+14 +9.665332e+16 -3.265095e+20   -4.983652e-09 +1.222993e-04 -3.440783e-04 +1.147119e-02 -3.669261e+00 -1.192655e+01 +8.632089e+03 -7.353613e+05 -2.648919e+08 -1.824376e+09 +8.172712e+10 +6.969491e+12 -9.265070e+13 +1.549743e+17 +9.620438e+18   
S15-047   +1.499967e+02   -3.220353e-08 +1.031763e-04 -2.203812e+00 -4.650792e-02 -5.353330e+00 +3.252256e+01 -1.249364e+04 -3.386375e+05 +1.444046e+09 +1.270633e+08 +2.392225e+10 +8.039464e+12 +1.065257e+15 +1.359544e+17 -3.217107e+20   -1.044788e-08 +1.216827e-04 -9.181722e-04 -9.232576e-03 +1.687502e+00 +1.557800e+01 -3.284242e+03 -4.708866e+05 -2.344956e+08 -4.558415e+08 -2.413688e+09 +1.803242e+12 +7.071276e+14 +1.813329e+17 +1.164968e+19   
S15-048   +1.499957e+02   +2.465067e-07 +1.310983e-04 -2.203043e+00 -2.429945e-02 -1.574686e+00 -1.184230e+02 -6.335176e+03 -3.113157e+05 +1.450790e+09 +4.501222e+07 -5.006001e+10 +5.267853e+12 +6.763961e+14 +1.209390e+17 -3.259059e+20   +1.784066e-07 +1.319465e-04 -2.516947e-04 -4.207961e-02 -3.864943e-02 +1.542131e+01 -2.838785e+03 -1.544143e+05 -8.054051e+07 +1.442828e+09 +1.132655e+11 -1.737282e+12 -2.019358e+14 +1.196622e+17 +4.115749e+18   
S15-050   +1.499983e+02   -6.144552e-09 +1.042000e-04 -2.206827e+00 -2.227350e-02 -5.229989e+00 +1.899040e+02 -9.643603e+03 -2.409364e+05 +1.458641e+09 -2.059052e+08 +1.823227e+10 +2.149928e+11 +3.966762e+14 +1.149053e+17 -3.264344e+20   -1.401467e-08 +1.119707e-04 -2.051976e-03 +4.749200e-03 +1.729001e-01 +1.207866e+01 +1.677645e+03 -2.177127e+05 -4.980480e+07 -2.645170e+08 +3.862087e+10 +3.768519e+12 -4.415161e+14 +1.212737e+17 -6.071311e+18   
S15-051   +1.499964e+02   +4.796188e-08 +9.546542e-05 -2.200637e+00 -3.694983e-02 -6.040817e+00 +6.640181e+01 -1.408424e+04 -1.001270e+05 +1.478123e+09 -7.046929e+08 +5.345132e+09 +2.412963e+12 +9.179320e+14 +2.176978e+16 -3.321514e+20   -6.637783e-09 +1.233113e-04 -7.028842e-04 -3.165941e-02 +1.653166e-01 +2.347373e+01 +2.469932e+03 -5.038220e+05 -2.403800e+08 -4.213386e+08 -9.746334e+10 -2.119496e+11 -6.130352e+14 +1.728419e+17 +8.240084e+18   
S15-052   +1.499969e+02   +1.318577e-07 +1.131033e-04 -2.200875e+00 -7.936984e-02 -7.943724e+00 +1.737893e+02 -1.710069e+04 -6.133687e+05 +1.356412e+09 +7.313944e+08 +2.345816e+10 -8.423474e+12 +5.410186e+14 +2.250985e+17 -3.029497e+20   +1.638455e-07 +1.343174e-04 -3.088240e-04 -6.755786e-02 +6.319587e-01 +5.952501e+00 -4.746769e+03 -1.827136e+05 -2.971301e+08 +6.473837e+08 +2.167946e+11 -1.001707e+12 +1.142566e+15 +9.456842e+16 +4.197777e+19   
S15-053   +1.499970e+02   -2.922693e-08 +9.582225e-05 -2.201967e+00 -2.301087e-02 -1.062240e+01 +2.175494e+02 -2.100053e+04 -1.862129e+05 +1.460255e+09 +3.246330e+08 +1.377379e+11 +1.193107e+12 +6.308496e+14 +8.743695e+16 -3.254607e+20   +4.628401e-10 +1.213312e-04 -4.443828e-04 -6.225223e-02 -2.539586e+00 +1.260237e+00 +8.145950e+03 -4.407326e+04 -8.206391e+07 +2.040311e+08 +7.172790e+10 -5.076606e+11 -8.010727e+14 +1.266999e+17 +1.383871e+18   
S15-054   +1.499987e+02   +3.394036e-07 +6.621639e-05 -2.201774e+00 -1.174596e-02 -4.515449e+00 -9.072165e+01 -1.247749e+04 -9.908919e+04 +1.468555e+09 +5.654788e+07 -2.838925e+10 +7.199369e+12 +4.997379e+14 +5.085341e+16 -3.278556e+20   +1.440042e-07 +9.526296e-05 -2.250098e-04 -1.478091e-02 -1.691160e+00 +2.417600e+01 +2.982491e+03 -2.097754e+05 -6.028298e+07 -6.837573e+07 +9.595696e+10 +9.989033e+11 -5.422902e+14 +1.008081e+17 -3.331064e+18   
S15-055   +1.499956e+02   +6.122770e-08 +1.005823e-04 -2.207870e+00 +7.851144e-02 -1.833547e+00 -1.075223e+02 -3.769767e+03 +4.512288e+04 +1.461329e+09 -1.489068e+09 +2.347609e+10 +3.235327e+12 +5.044582e+14 +7.560755e+16 -3.311440e+20   +2.681312e-07 +1.016578e-04 -1.440936e-03 +3.394037e-02 -3.607175e+00 +2.780049e+01 +4.715614e+03 -2.418962e+05 -5.485676e+07 -8.111205e+08 +1.001670e+11 +1.384494e+10 -4.081776e+14 +1.224854e+17 -2.345105e+18   
S15-056   +1.499971e+02   +5.697851e-07 +1.131795e-04 -2.204156e+00 -1.353515e-02 +2.551549e+00 +6.846032e+01 -5.488247e+03 -2.501600e+05 +1.507162e+09 -2.158650e+09 -4.366190e+10 +6.866459e+12 +5.700585e+14 +1.507442e+17 -3.565535e+20   -5.265651e-08 +1.288422e-04 +4.122488e-04 -1.287228e-01 -1.132060e+00 +4.128578e+01 +6.093926e+03 +5.966289e+04 -3.349059e+08 +4.350639e+08 -5.303601e+10 -6.675596e+11 -2.857009e+14 +3.496687e+16 +1.606926e+19   
S15-057   +1.499967e+02   +1.379246e-07 +6.238340e-05 -2.203226e+00 -8.926143e-02 -6.464061e+00 +1.652631e+02 -1.554646e+04 -4.016490e+05 +1.455167e+09 -1.721628e+09 -6.596640e+10 -1.555313e+12 -1.712787e+14 +1.064460e+17 -3.102313e+20   +4.812436e-08 +1.031165e-04 +3.984186e-04 -1.913173e-02 -1.240629e+00 -2.124593e+01 +2.909378e+03 -3.135972e+05 -4.676162e+08 +1.549713e+08 +8.436646e+10 +7.955548e+12 +2.241075e+14 +1.108328e+17 +6.147415e+18   
S15-058   +1.499968e+02   +2.384539e-07 +7.635376e-05 -2.202119e+00 -3.835764e-02 -2.235040e+00 +3.334637e+02 -1.044155e+04 +1.628227e+05 +1.484654e+09 -2.297415e+09 -2.270442e+11 +7.511227e+11 +1.465251e+15 +2.269302e+16 -3.448706e+20   -1.090968e-07 +1.036695e-04 -1.262306e-03 -4.291749e-02 +5.088878e+00 +1.179248e+01 -6.684743e+03 -3.219079e+05 -3.271427e+08 +1.952347e+09 +3.797972e+10 -4.937525e+12 -1.429524e+15 +1.128180e+17 +1.714259e+19   
S15-059   +1.499959e+02   +1.845064e-07 +1.066744e-04 -2.200256e+00 +5.007584e-03 -8.052113e+00 +1.718288e+02 -2.089210e+04 -7.057213e+04 +1.464100e+09 +5.374170e+08 -5.895812e+10 +6.463133e+11 +2.379477e+15 -8.256252e+14 -3.422290e+20   +3.185271e-07 +8.779813e-05 +3.608709e-04 -3.886597e-03 -2.555293e+00 +6.180374e+01 +2.051364e+03 -1.254934e+05 -3.875005e+08 +2.934324e+09 +3.241991e+10 -1.332325e+13 -6.678376e+14 -2.269969e+16 +2.333352e+19   
S15-060   +1.499983e+02   +1.802755e-07 +8.268447e-05 -2.197440e+00 +3.095678e-03 -8.334168e+00 -8.801360e+01 -2.037770e+04 +4.542042e+04 +1.477067e+09 -1.027599e+09 +9.229598e+09 +4.666608e+12 +7.058433e+14 +2.160757e+16 -3.268995e+20   -4.022236e-09 +1.160225e-04 +4.584981e-04 -7.268122e-02 -2.323194e+00 +4.672344e+00 +7.092627e+03 -1.036812e+05 -6.926619e+07 +1.184847e+09 +1.087904e+11 +3.930581e+12 -7.541652e+14 +1.080298e+17 +6.340681e+17   
S15-061   +1.499981e+02   -8.580709e-08 +9.136196e-05 -2.199090e+00 +4.446510e-03 -1.005255e+01 +7.772345e+01 -1.891139e+04 -8.074842e+04 +1.451922e+09 -5.214815e+08 +6.330284e+10 +1.998647e+12 +3.602252e+14 +5.064447e+16 -3.212688e+20   +1.130108e-07 +8.911040e-05 -4.069203e-04 +4.975856e-03 -4.814216e+00 -4.396434e+00 +1.031976e+04 -2.575054e+05 -7.295866e+07 -9.494227e+07 +3.540232e+10 +6.356160e+10 -4.732450e+14 +1.162774e+17 -2.659903e+17   
S15-062   +1.499975e+02   -1.913947e-07 +8.751786e-05 -2.203477e+00 -9.482471e-03 -1.014290e+01 -2.370334e+01 -1.662218e+04 -1.807436e+05 +1.461594e+09 -7.733476e+08 +1.469147e+11 -5.460172e+10 +5.456300e+14 +7.176653e+16 -3.239221e+20   -4.930282e-07 +1.066918e-04 -6.647385e-05 -7.285821e-03 +1.753728e+00 +2.644105e+01 +7.896498e+03 -3.663178e+05 -9.792957e+07 -3.565885e+08 -4.528354e+10 -3.628363e+10 -7.017724e+14 +9.775456e+16 +3.572987e+18   
S15-070   +1.499967e+02   +2.529109e-07 +1.291140e-04 -2.201848e+00 -4.181563e-02 -1.369984e+00 +7.697263e+01 -1.012566e+04 -2.397255e+05 +1.255109e+09 +4.885004e+09 -6.723415e+10 +3.298265e+12 +7.220979e+14 +1.662864e+17 -2.878997e+20   -1.289736e-07 +1.623991e-04 +7.044622e-04 -6.540409e-02 +3.700595e+00 +1.128339e+00 -7.758844e+02 +4.440612e+05 -2.612699e+08 -3.914840e+08 -2.233134e+11 -1.945473e+12 -3.040186e+14 +6.033353e+16 +4.112090e+19   
S15-072   +1.499973e+02   +2.121030e-08 +1.026838e-04 -2.203982e+00 -3.670705e-02 -4.525464e+00 +3.457776e+01 -1.225610e+04 -3.424422e+05 +1.426767e+09 -1.077545e+09 -2.965792e+10 +1.148265e+12 +5.339753e+14 +1.204470e+17 -3.286402e+20   -1.294687e-07 +9.942986e-05 -1.894611e-04 +4.899572e-02 +1.989087e+00 +9.972566e+00 -2.689972e+02 -3.136788e+05 -2.346008e+07 -1.445059e+09 +3.387167e+10 +1.580474e+12 +3.609096e+10 +1.368328e+17 -2.043132e+18   
S15-076   +1.499979e+02   +4.055611e-07 +1.088332e-04 -2.201049e+00 -1.003870e-02 +2.244551e+00 +4.630155e+01 +1.641612e+03 -1.512214e+05 +1.430565e+09 +8.632201e+07 -6.919510e+10 +1.704853e+12 +2.141482e+14 +1.067982e+17 -3.300794e+20   +5.347819e-08 +1.147312e-04 -6.462238e-04 -2.872017e-02 -1.465437e-01 -5.212300e+01 +2.900339e+03 -2.762414e+05 -1.986670e+07 +4.439144e+08 +1.548426e+10 +2.128662e+12 -7.069579e+14 +1.264589e+17 -4.371553e+18   
S15-078   +1.499984e+02   +3.072839e-07 +1.096299e-04 -2.203747e+00 +3.399926e-02 -3.720567e-01 +3.192543e+00 -3.562801e+03 +1.323350e+05 +1.426942e+09 +4.963186e+08 -7.070675e+10 +1.901040e+12 +6.188942e+14 +9.299446e+16 -3.295223e+20   +7.087802e-08 +1.026475e-04 +5.923997e-04 +3.162293e-02 +3.644535e-01 +6.413186e+01 +6.611346e+02 -2.796758e+05 -3.785702e+07 -9.938993e+08 +5.684992e+10 -2.641610e+12 -2.994241e+14 +1.219436e+17 +3.256031e+18   
