# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
S15-029   +3.997950e+00   +1.296726e-06 +1.446191e-06 -2.651224e+00 -1.453481e-01 -6.341855e+00 +1.700959e+02 -9.164869e+03 -8.034595e+05 +1.334904e+09 +5.693133e+08 +5.635020e+10 -3.863267e+12 +4.094869e+14 +1.129281e+17 -3.737323e+20   +2.710342e-07 +1.061431e-04 -8.034658e-04 -1.847140e-02 +1.042086e-01 +6.708446e+01 -3.616921e+03 +3.095789e+04 -7.221111e+07 -1.943849e+09 +1.742100e+11 +1.254043e+13 -9.176543e+14 +9.967681e+16 +2.889221e+18   
S15-030   +3.997950e+00   +1.771277e-06 +1.340742e-04 -2.659498e+00 +4.893375e-02 -2.680164e+00 -8.612221e+01 -1.479257e+04 +1.936948e+05 +1.193938e+09 +3.806016e+08 -7.579039e+09 +5.290114e+12 +5.196663e+14 +2.304178e+17 -3.638032e+20   +1.315285e-07 +1.249242e-04 +1.426223e-03 +3.117960e-02 +2.264202e+00 +1.439912e+02 +7.878280e+03 +9.524952e+04 -2.993952e+08 +8.914281e+07 -3.059270e+10 +2.245764e+11 -1.113587e+14 +8.209120e+16 +5.359674e+19   
S15-031   +3.997450e+00   +1.266241e-06 +6.654130e-05 -2.648041e+00 +2.594234e-02 -2.150549e+00 -1.264022e+02 -2.805704e+03 +6.456706e+04 +1.316239e+09 +2.492681e+08 +1.298898e+11 -3.801338e+12 +1.801780e+14 -1.863813e+15 -3.653922e+20   +8.928840e-07 +8.961098e-05 -1.060992e-03 +2.092649e-02 -1.474306e+00 +1.427673e+02 +2.768002e+03 -6.263871e+04 -2.619115e+07 -2.203993e+09 +9.675828e+10 -8.072446e+12 -1.255922e+15 +1.195853e+17 -5.284099e+18   
S15-032   +3.997850e+00   +1.336623e-06 +2.262192e-05 -2.662906e+00 +2.489999e-02 -3.357322e+00 +4.080999e+01 -8.424768e+03 +1.176105e+05 +1.299806e+09 +4.474468e+08 +1.209533e+11 +1.151916e+13 +6.797406e+14 +2.644949e+16 -3.773591e+20   +6.508731e-07 +1.233057e-04 -2.086734e-03 -5.582361e-03 +2.251867e+00 +1.035936e+02 -4.681484e+03 -4.763891e+05 -2.204882e+07 -1.191055e+09 +1.831243e+11 +4.176307e+12 -1.231027e+14 +1.445085e+17 -5.031097e+18   
S15-033   +3.997550e+00   +1.662478e-06 +3.936141e-05 -2.651912e+00 -1.124134e-01 -2.315799e+00 +1.632565e+02 -7.300517e+03 -4.621936e+05 +1.300610e+09 -8.264700e+08 -7.381661e+10 -9.281492e+12 +9.617168e+14 +1.089878e+17 -3.755500e+20   +1.655125e-07 +7.864354e-05 -2.419323e-03 +1.370658e-02 +5.878463e+00 +5.306703e+01 -5.354192e+03 +2.556191e+04 -1.072107e+08 -4.154217e+08 +1.008952e+11 -9.236687e+12 -1.877261e+14 +1.266815e+17 +8.478135e+18   
S15-034   +3.997750e+00   +1.010548e-06 +1.321783e-04 -2.739153e+00 +2.631475e-02 -1.117977e+01 -4.121563e+01 -1.937910e+04 -2.503571e+05 +1.177454e+09 +8.535033e+08 +7.601393e+10 +1.623732e+13 +2.916963e+10 +1.660529e+17 -3.611099e+20   +1.131010e-06 +1.517561e-04 +1.774247e-03 +7.891754e-03 -6.459696e+00 +1.880935e+02 +4.361871e+03 -3.464136e+05 -2.705915e+08 +1.206122e+07 +4.648225e+11 -4.518834e+12 +4.965601e+13 +8.220582e+16 +3.356521e+19   
S15-035   +3.998150e+00   +1.500890e-06 +6.143764e-05 -2.704949e+00 -9.023146e-02 -8.795681e+00 +2.692518e+02 -1.543451e+04 -3.425017e+04 +1.303198e+09 -1.222041e+09 -2.939962e+11 +2.102895e+12 +2.197164e+15 +7.057046e+16 -3.827950e+20   +9.053090e-07 +1.239815e-04 -2.248611e-03 +1.650683e-02 +1.380019e+00 +5.498513e+01 -2.851922e+03 -7.016020e+05 -1.470748e+07 +6.062326e+09 +2.149616e+11 -7.636639e+12 -2.212633e+15 +1.179821e+17 +1.113522e+19   
S15-036   +4.001250e+00   +2.106977e-06 +8.362424e-05 -2.706707e+00 +8.838041e-03 -4.958520e+00 -8.573888e+01 +3.459561e+04 -2.064418e+06 +1.319346e+09 +5.142600e+09 +1.521716e+12 +6.574680e+13 +1.038292e+16 -5.753132e+17 -4.205456e+20   +4.535870e-07 +1.417250e-04 -3.176945e-03 -1.567350e-02 +4.417322e-01 +1.864576e+02 -2.057191e+04 +2.074780e+06 +3.520535e+07 -1.138912e+09 -1.059058e+11 +9.598643e+13 -9.471053e+15 +1.728285e+18 +2.177063e+19   
S15-037   +3.998850e+00   -5.756372e-07 +1.270297e-04 -2.697813e+00 -3.591358e-02 -4.115473e+01 +8.452540e+01 -5.095357e+04 +2.745287e+05 +1.416788e+09 +8.826960e+09 +2.817140e+11 -7.154915e+13 -3.492669e+15 -5.205724e+17 -3.253888e+20   +7.684109e-07 -8.032959e-05 -2.725459e-03 +8.335862e-01 -3.936197e+00 +1.089314e+02 +2.173179e+04 -2.864716e+06 +8.446143e+07 -9.534416e+09 -9.863793e+11 +4.499271e+12 +6.297836e+15 -2.847426e+17 +4.797567e+19   
S15-038   +3.997650e+00   -5.198189e-07 +4.259818e-04 -2.652318e+00 +1.291927e+00 -4.029405e+01 +1.381257e+02 -5.138329e+04 +2.288388e+06 +1.347096e+09 -9.922232e+09 +5.497910e+11 -5.720886e+12 +1.481937e+15 +1.519399e+17 -3.736933e+20   +3.367166e-07 +1.961478e-04 +2.097565e-04 -2.171030e-01 +4.248511e-01 +1.732896e+02 -5.269071e+03 +7.077941e+05 -4.317989e+07 -4.300056e+07 -1.131351e+11 -3.064178e+12 -2.294000e+15 +1.760827e+17 +1.570437e+19   
S15-040   +3.998050e+00   +2.415465e-06 +1.411115e-04 -2.648133e+00 -7.854329e-02 -7.944916e+00 +4.204145e+01 -1.905870e+04 -8.851227e+04 +1.214468e+09 +5.620437e+07 +1.049113e+11 +1.972857e+13 +9.165993e+14 +1.429614e+17 -3.814565e+20   +1.118710e-06 +1.098716e-04 -1.985010e-03 +5.533918e-02 -1.980117e+00 +1.976487e+01 -7.559325e+02 -8.835472e+05 -8.040430e+07 +6.959800e+08 +2.000410e+11 +1.206172e+13 -3.014012e+15 +1.143578e+17 +1.829080e+17   
S15-041   +3.997600e+00   +1.679983e-06 +5.099330e-05 -2.630608e+00 -1.231994e-01 -1.875847e+00 +2.455204e+02 -6.382499e+03 -3.765067e+05 +1.265882e+09 +2.028001e+09 +4.563160e+10 +1.248557e+12 +4.001931e+14 +1.205659e+17 -3.575140e+20   +3.787225e-07 +1.483287e-04 -1.015246e-03 +6.276586e-03 -4.290677e+00 +5.085744e+01 +8.775873e+03 -2.447736e+05 -1.013440e+08 -2.025472e+09 +5.047704e+10 +1.212264e+12 -1.376516e+15 +1.845383e+17 +6.863731e+18   
S15-043   +3.997850e+00   +1.879547e-06 +1.268991e-04 -2.655777e+00 -3.489651e-02 -9.648016e+00 +4.050407e+00 -1.859223e+04 +3.310792e+03 +1.245066e+09 +2.692250e+09 +5.375932e+10 +7.539570e+12 +1.101294e+14 +8.264812e+16 -3.698293e+20   +6.763773e-07 +1.119000e-04 -1.301317e-03 +8.027162e-02 -1.681680e+00 +1.049602e+02 +1.014178e+04 -3.522656e+05 -2.837538e+07 -1.156072e+09 +8.014323e+10 +4.261581e+12 -1.159971e+15 +1.066977e+17 -3.654819e+18   
S15-044   +3.997750e+00   +1.528225e-06 +1.148344e-04 -2.652997e+00 +1.361707e-01 -9.495896e+00 +5.439362e+02 -1.398876e+04 +3.493988e+04 +1.310406e+09 -3.710862e+08 +5.861074e+10 +1.638740e+12 +2.406862e+14 +7.072448e+16 -3.636841e+20   +7.363812e-07 +1.468245e-04 -1.635635e-03 -7.184846e-02 +2.985972e+00 +9.225079e+01 +1.853416e+03 -1.488224e+03 -5.584917e+07 -3.230462e+08 -5.337805e+10 +8.031195e+12 -1.043697e+15 +1.036530e+17 -4.955860e+18   
S15-045   +3.997750e+00   +1.897627e-06 +5.550710e-05 -2.652327e+00 -2.331256e-01 -3.673646e+00 +2.817717e+00 -1.504324e+04 -6.097170e+05 +1.315923e+09 -4.523097e+08 +9.117116e+10 -4.180361e+12 +1.433621e+15 -6.676438e+16 -3.694816e+20   +4.503078e-07 -6.076260e-05 -1.438549e-03 +8.119677e-01 +2.720538e+00 +1.398765e+01 -5.278454e+03 -1.689184e+06 -8.464136e+07 -8.646984e+09 +1.875743e+11 -4.001698e+10 -1.237928e+15 +1.858739e+17 +1.388919e+19   
S15-046   +3.998150e+00   +9.878586e-07 +1.176853e-04 -2.684074e+00 -6.503693e-02 -5.539937e+00 +2.270535e+02 -4.309085e+03 -6.476648e+05 +1.310844e+09 -7.245506e+08 +4.116609e+08 +5.962418e+12 +2.594565e+14 +1.177377e+17 -3.679749e+20   +8.731238e-07 +1.804777e-04 -1.943925e-03 -9.504203e-02 -7.203231e+00 +1.398121e+01 +1.085164e+04 -3.860133e+05 -5.606831e+07 +1.262461e+09 +8.633563e+10 +1.676545e+13 -1.109561e+15 +1.924531e+17 +8.330538e+18   
S15-047   +3.998300e+00   +1.683369e-06 +1.095892e-04 -2.693547e+00 -9.006048e-02 -2.081622e+00 -7.041183e+00 -9.309239e+03 -9.468874e+05 +1.286721e+09 -9.140655e+07 -1.089598e+11 -5.187042e+12 +2.107859e+15 +3.884881e+16 -3.743541e+20   +5.646892e-07 +1.827725e-04 -2.609657e-03 -1.354986e-01 -8.728687e-02 +1.029721e+02 -5.185546e+03 +2.372384e+05 -7.924093e+07 -2.098003e+09 +3.021807e+11 +1.776866e+13 -1.019267e+14 +3.347545e+17 +5.095088e+18   
S15-048   +3.997650e+00   +9.858172e-07 +1.376189e-04 -2.656723e+00 -1.243675e-01 -1.123720e+01 -1.316590e+02 -1.236796e+04 -3.941486e+05 +1.309085e+09 +1.292746e+09 +1.262546e+11 +1.164616e+13 +8.441955e+14 +1.529727e+17 -3.721634e+20   +1.120087e-06 +1.796561e-04 -8.474059e-04 -1.122067e-01 -4.943990e+00 +9.962330e+01 -2.544332e+02 +1.536190e+05 -5.730091e+07 +5.151497e+08 +7.097202e+09 +1.879729e+12 -5.335475e+14 +1.645703e+17 +1.356661e+19   
S15-050   +3.998200e+00   +2.464279e-06 +1.290897e-04 -2.702126e+00 -3.405115e-02 -1.623076e-01 +2.492323e+02 -1.000207e+04 -2.178386e+05 +1.257243e+09 +2.585729e+09 -7.497064e+10 -2.598832e+12 +1.362805e+15 +1.046061e+17 -3.784686e+20   +3.049510e-07 +1.482400e-04 -2.921787e-03 -2.338548e-02 +3.408209e+00 +1.119650e+02 +1.456867e+03 -9.025882e+04 -2.270347e+07 -1.670933e+09 +1.753808e+11 +1.129565e+13 -7.692604e+14 +2.394264e+17 +7.198712e+18   
S15-051   +3.998150e+00   +1.550138e-06 +1.405817e-04 -2.697488e+00 +5.287851e-02 -4.292063e+00 +1.706262e+02 -1.215845e+04 -2.992399e+05 +1.298915e+09 +9.668339e+08 -3.839298e+10 +7.892093e+11 +1.611856e+15 +1.044367e+17 -3.683571e+20   +3.820267e-07 +1.743679e-04 -2.187307e-03 -9.439681e-02 +1.625603e+00 +1.120042e+02 -3.104678e+03 +1.339200e+05 -8.038435e+07 +3.883379e+08 -1.435398e+11 +1.131564e+13 -1.444055e+15 +1.879864e+17 +4.534295e+18   
S15-052   +3.998150e+00   +1.706070e-06 +1.163836e-04 -2.687058e+00 -1.726766e-01 -7.024984e+00 +2.222542e+02 -1.936713e+04 -1.082082e+06 +1.174187e+09 -8.519045e+08 -2.233354e+11 +5.620257e+12 -1.797617e+14 +1.858386e+17 -3.478724e+20   +2.839018e-07 +1.513302e-04 -7.151525e-04 +2.248158e-02 +7.852842e+00 +7.162488e+01 -8.283379e+03 -4.645831e+05 -3.420157e+08 -1.741732e+09 +9.080285e+10 +4.523302e+12 +7.022605e+14 +1.190644e+17 +5.597849e+19   
S15-053   +3.997950e+00   +1.640018e-06 +3.236766e-05 -2.703133e+00 -3.257685e-01 -7.362493e+00 +3.027619e+02 -1.821644e+04 -9.982446e+05 +1.316621e+09 +1.630641e+09 +3.081824e+11 +5.336235e+12 +1.095250e+15 +1.580875e+17 -3.609675e+20   +7.635333e-07 +6.343716e-05 -1.129267e-03 +3.179767e-01 -5.057572e+00 +8.869446e+01 +9.132065e+03 -1.133769e+05 -1.212833e+08 -3.992123e+09 +9.017279e+10 +1.589440e+13 -1.966855e+15 +9.838647e+16 -4.055063e+18   
S15-054   +3.995700e+00   +1.647039e-06 +8.346062e-05 -2.688715e+00 +1.906370e-02 -3.519674e+00 -8.948970e+01 -1.346321e+04 -1.409209e+06 +1.259930e+09 +5.241187e+09 -1.234958e+11 +6.957327e+13 -3.752521e+15 +1.744509e+15 -3.828753e+20   +7.736419e-07 +8.974921e-05 -7.901792e-04 +9.505874e-02 -2.174294e+00 -2.811955e+02 +3.565638e+03 -6.774380e+05 -3.539770e+07 -9.074863e+09 +1.601474e+12 -5.929274e+13 -5.133714e+14 -4.293808e+16 +3.197297e+19   
S15-055   +3.997550e+00   +2.362231e-06 -6.081467e-05 -2.700977e+00 -6.018744e-01 +9.432050e+00 -1.926952e+02 +7.358987e+01 -1.139126e+06 +1.340013e+09 +1.139253e+09 -1.112073e+11 +1.007566e+13 +5.417208e+14 +7.614169e+16 -3.742320e+20   -7.214496e-07 +2.015016e-04 -1.987067e-03 -2.414613e-01 +2.136891e+01 +1.280627e+02 -1.838098e+04 +1.057041e+05 -4.983272e+07 +2.518082e+09 -4.885682e+11 +1.513533e+13 -5.606366e+14 +1.215062e+17 +1.414118e+18   
S15-056   +3.998400e+00   -1.114722e-07 +8.905080e-05 -2.689426e+00 -1.750045e-01 -2.543007e+01 +6.674967e+01 -2.048150e+04 -1.978998e+05 +1.275515e+09 +9.907738e+08 +3.978139e+11 +1.418939e+13 +1.304340e+15 +1.213377e+17 -3.757000e+20   +8.249685e-07 -5.174695e-05 -1.470334e-03 +7.174190e-01 -4.698249e+00 +5.626391e+01 +8.812095e+03 -1.138147e+06 -8.195361e+07 -7.919603e+09 +3.608718e+10 +3.127799e+12 -1.049058e+15 +1.961401e+17 +1.416397e+19   
S15-057   +3.998350e+00   +1.533104e-06 +9.119809e-05 -2.717096e+00 -6.477364e-02 -9.906909e+00 +2.257080e+02 -2.224861e+04 -4.039219e+05 +1.300663e+09 +2.573086e+09 +2.088174e+11 +1.785722e+13 +1.125900e+15 +6.574492e+16 -3.735333e+20   +9.862946e-08 +1.417035e-04 -2.471762e-03 -4.405917e-02 +5.495915e+00 +2.434865e+01 -6.697585e+03 +9.927698e+03 -8.787560e+07 -9.740458e+08 +1.606807e+11 +1.402825e+13 -1.627792e+15 +1.598192e+17 +1.351327e+19   
S15-058   +3.998300e+00   +1.382925e-07 +1.409776e-04 -2.693395e+00 +1.280327e-01 -2.431517e+01 +4.260621e+02 -3.107868e+04 +1.314658e+05 +1.292434e+09 -1.610681e+09 +2.478153e+11 -1.840509e+12 +6.607501e+14 +6.712103e+16 -3.603021e+20   +8.075370e-07 +2.121523e-04 -3.273934e-03 -3.842881e-01 +9.288030e-01 +9.988518e+01 -5.449874e+03 +6.440740e+05 -9.529748e+07 +3.443926e+09 +1.591658e+11 +6.332829e+12 -4.236305e+14 +1.422023e+17 +8.949133e+18   
S15-059   +3.998350e+00   +1.380307e-06 +1.052976e-04 -2.725187e+00 -1.010233e-01 -1.586856e+01 +8.241230e+01 -3.226376e+04 -1.091364e+06 +1.263057e+09 +6.907679e+09 +6.301399e+11 +5.587860e+13 +5.965871e+14 -1.727530e+17 -3.515358e+20   +6.501374e-07 +1.452395e-04 -1.842565e-03 -1.018343e-01 +1.277863e+00 -1.035530e+02 -4.652314e+03 +6.847280e+05 -1.348717e+08 -2.496946e+08 -2.103240e+11 -2.924736e+13 +6.154991e+13 +1.385677e+17 +7.892528e+18   
S15-060   +3.998700e+00   +1.522207e-06 +9.397282e-05 -2.706092e+00 -2.896019e-02 -1.055412e+01 -1.770170e+02 -2.119419e+04 -1.606179e+05 +1.331183e+09 -9.647946e+08 +1.151202e+11 +8.766489e+12 +9.610021e+14 +7.098910e+16 -3.799500e+20   +8.931275e-07 +1.522540e-04 +1.440034e-04 -9.931450e-02 -7.794866e+00 +4.899625e+01 +9.605309e+03 +2.109390e+05 -8.846668e+07 +1.611469e+08 +2.409862e+11 +2.469749e+13 -1.763851e+15 +3.091835e+17 +4.330335e+17   
S15-061   +3.998500e+00   +1.439570e-06 +1.369526e-04 -2.703259e+00 +9.937702e-02 -7.426285e+00 +1.261843e+02 -2.181175e+04 +1.348566e+05 +1.332450e+09 -2.038458e+09 +1.214006e+11 +1.687503e+13 +3.340163e+13 +1.653775e+16 -3.804124e+20   +5.157204e-07 +1.149302e-04 -9.743339e-04 +8.580015e-03 -2.211189e+00 +5.697599e+00 +7.034816e+03 +2.491211e+05 -9.405069e+07 -2.389022e+09 +2.973085e+09 +2.313934e+12 -2.643386e+14 +2.423378e+17 +7.851567e+18   
S15-062   +3.998150e+00   +2.234305e-06 +5.887445e-05 -2.679857e+00 -1.820529e-01 +4.648260e+00 +1.827685e+01 -3.821718e+03 -3.709538e+05 +1.317469e+09 +1.664271e+09 -3.220094e+11 +1.088088e+13 +1.481916e+15 +1.306295e+17 -3.762080e+20   +4.237260e-06 +9.736541e-05 -7.528479e-04 +1.245193e-01 -5.882881e+01 +7.788705e+01 +6.524810e+04 -4.067804e+05 -9.706917e+07 -1.661086e+08 +1.230019e+12 +4.728742e+11 +5.236752e+13 +1.248660e+17 +1.376039e+19   
S15-070   +3.997800e+00   +1.275883e-06 +1.843939e-04 -2.682861e+00 +8.077190e-02 -6.972520e+00 +1.105731e+02 -1.794207e+04 +2.413191e+05 +1.022531e+09 +4.236368e+09 +7.958009e+10 +5.693174e+12 +1.337590e+15 +2.863095e+17 -3.311907e+20   +1.115798e-06 +2.870899e-04 +6.648217e-04 -3.864098e-01 -6.572848e+00 +1.044024e+02 +9.003855e+03 +9.526847e+05 -3.104187e+08 +3.718790e+09 +5.630407e+10 -7.086685e+12 +7.688151e+14 +9.163370e+16 +6.460451e+19   
S15-072   +3.997850e+00   +1.652263e-06 +1.295500e-04 -2.680388e+00 -5.095761e-02 -5.765769e+00 -7.339517e+01 -1.042740e+04 +1.825154e+05 +1.245631e+09 +5.085581e+08 +3.378764e+10 -1.712197e+13 +1.004267e+15 +9.315642e+16 -3.745323e+20   +4.775617e-07 +1.560046e-04 -6.112558e-04 -6.204122e-02 +3.394402e+00 +2.046488e+01 +4.352114e+03 -2.702000e+05 -2.231660e+07 +1.929694e+09 +3.694348e+10 +5.559013e+12 +1.035490e+15 +1.382628e+17 -8.053969e+18   
S15-076   +3.997900e+00   +2.527980e-06 +1.200640e-04 -2.646902e+00 -1.229219e-01 +6.629736e+00 -6.506193e+01 +4.493146e+03 -4.812502e+05 +1.287480e+09 +2.314577e+09 -2.046780e+11 +1.164195e+13 +1.328606e+15 -2.133865e+16 -3.733665e+20   +6.464709e-07 +1.110047e-04 -1.243492e-03 +9.133898e-02 +2.998024e+00 -1.094147e+01 +9.147532e+03 -9.325116e+05 -4.133943e+07 -5.282268e+08 -7.251057e+10 +5.614950e+12 +4.058353e+14 -4.743923e+15 -9.345872e+18   
S15-078   +3.997850e+00   +2.012733e-06 +1.499353e-04 -2.683705e+00 +7.177398e-02 -8.507808e-01 -9.058239e+01 -1.631924e+02 +7.248411e+05 +1.224762e+09 +2.998134e+09 -7.245339e+10 +8.622655e+12 +1.957650e+14 +1.612855e+17 -3.672494e+20   +9.253001e-07 +1.303774e-04 +1.276773e-04 +3.271041e-02 -1.712261e+00 +1.120521e+02 +1.108561e+04 -5.253689e+05 -5.422397e+07 +2.325341e+09 -8.458752e+10 +6.772868e+12 -1.088818e+14 +5.060585e+16 +4.598539e+18   
