# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=6][T/m^n] polynom_b[n=8][T/m^n] polynom_b[n=14][T/m^n] 
+1.1000000000000001e+00 -2.4447437695779961e-05 -2.4718354255463341e+03 -2.7271162481468987e+03 +8.5481581312500268e+07 +2.5594650093872769e+12 -4.1280619867476554e+23 
+1.2000000000000002e+00 -2.4464869126474506e-05 -2.4718323130076797e+03 -2.9114347151389961e+03 +8.9368248723592028e+07 +2.5339420217504839e+12 -4.1046938705641650e+23 
+1.3000000000000000e+00 -2.4489182404391215e-05 -2.4718270576055702e+03 -3.2061370339610939e+03 +9.5198755768060610e+07 +2.4971659927350630e+12 -4.0730733201970318e+23 
+1.4000000000000001e+00 -2.4518034523264125e-05 -2.4718204285579404e+03 -3.5684575671227722e+03 +1.0217619423817873e+08 +2.4539537097169810e+12 -4.0370098992961638e+23 
+1.5000000000000000e+00 -2.4549082532435897e-05 -2.4718131950671777e+03 -3.9556313905275092e+03 +1.0950366682615349e+08 +2.4091219048826118e+12 -4.0003131418477603e+23 
+1.6000000000000001e+00 -2.4579983580313584e-05 -2.4718061263025143e+03 -4.3248952557498324e+03 +1.1638430352123119e+08 +2.3674871656096494e+12 -3.9667924969586861e+23 
+1.7000000000000002e+00 -2.4608394716543137e-05 -2.4717999914657876e+03 -4.6334842729581760e+03 +1.2202120763301252e+08 +2.3338662205951680e+12 -3.9402574963462484e+23 
+1.8000000000000000e+00 -2.4631972990163938e-05 -2.4717955597583582e+03 -4.8386336014194176e+03 +1.2561748352797735e+08 +2.3130757919935947e+12 -3.9245176669522025e+23 
+1.9000000000000001e+00 -2.4648375488212082e-05 -2.4717936003708210e+03 -4.8975788825951186e+03 +1.2637624278222083e+08 +2.3099325660962319e+12 -3.9233825171387836e+23 
+2.0000000000000000e+00 -2.4655259315920483e-05 -2.4717948824850678e+03 -4.7675562784070808e+03 +1.2350060629470767e+08 +2.3292531766235698e+12 -3.9406615212845502e+23 
+2.1000000000000001e+00 -2.4650962301187289e-05 -2.4717999371471351e+03 -4.4194368189548113e+03 +1.1645325108938697e+08 +2.3742589180635293e+12 -3.9788577380540089e+23 
+2.2000000000000002e+00 -2.4636545599728641e-05 -2.4718083427036322e+03 -3.8786391886387341e+03 +1.0573521506799254e+08 +2.4417889932406138e+12 -4.0352481214496910e+23 
+2.3000000000000003e+00 -2.4613751107927773e-05 -2.4718194393590652e+03 -3.1842172635083557e+03 +9.2107097593241289e+07 +2.5270872372336431e+12 -4.1058031928801832e+23 
+2.4000000000000004e+00 -2.4584320775068692e-05 -2.4718325672974988e+03 -2.3752260248591570e+03 +7.6329516760473460e+07 +2.6253973831253740e+12 -4.1864934113838938e+23 
+2.5000000000000000e+00 -2.4549996501065673e-05 -2.4718470667220258e+03 -1.4907194367630636e+03 +5.9163073585771985e+07 +2.7319632563199321e+12 -4.2732892916871139e+23 
+2.6000000000000001e+00 -2.4512520202946683e-05 -2.4718622778274835e+03 -5.6975192767191288e+02 +4.1368377030970439e+07 +2.8420286389020527e+12 -4.3621613221864284e+23 
+2.7000000000000002e+00 -2.4473633852590123e-05 -2.4718775407946910e+03 +3.4862145643997854e+02 +2.3706045310745202e+07 +2.9508372665505269e+12 -4.4490799664961117e+23 
+2.8000000000000003e+00 -2.4435079279570870e-05 -2.4718921958450824e+03 +1.2253475621641917e+03 +6.9366673209235687e+06 +3.0536330252187793e+12 -4.5300157712803204e+23 
+2.9000000000000004e+00 -2.4398598528381329e-05 -2.4719055831369278e+03 +2.0213702461694736e+03 -8.1791212801265223e+06 +3.1456595596492012e+12 -4.6009391485014906e+23 
+3.0000000000000000e+00 -2.4365933402275971e-05 -2.4719170429007668e+03 +2.6976368249382440e+03 -2.0880739351117495e+07 +3.2221607972968013e+12 -4.6578206695212574e+23 
+3.1000000000000001e+00 -2.4338523225036908e-05 -2.4719260415393578e+03 +3.2229569844840553e+03 -3.0568635013098266e+07 +3.2794338804659663e+12 -4.6976361613581781e+23 
+3.2000000000000002e+00 -2.4316596425365573e-05 -2.4719325504424937e+03 +3.5976042957326958e+03 -3.7287601838450730e+07 +3.3179900005675366e+12 -4.7213831500214213e+23 
+3.3000000000000003e+00 -2.4300078842465211e-05 -2.4719366672052820e+03 +3.8297162927420532e+03 -4.1243487897859998e+07 +3.3393936952632051e+12 -4.7310644918845831e+23 
+3.4000000000000004e+00 -2.4288896277304089e-05 -2.4719384894350173e+03 +3.9274311123811613e+03 -4.2642150952932648e+07 +3.3452095531453613e+12 -4.7286830726625086e+23 
+3.5000000000000000e+00 -2.4282974505439891e-05 -2.4719381147458630e+03 +3.8988871968664048e+03 -4.1689453326736644e+07 +3.3370021855458535e+12 -4.7162417900031160e+23 
+3.6000000000000001e+00 -2.4282239335184594e-05 -2.4719356407426649e+03 +3.7522225534714103e+03 -3.8591250589562230e+07 +3.3163361691122354e+12 -4.6957435222935242e+23 
+3.7000000000000002e+00 -2.4286616544868739e-05 -2.4719311650395207e+03 +3.4955756458760197e+03 -3.3553405670380410e+07 +3.2847761193194072e+12 -4.6691911705199981e+23 
+3.8000000000000003e+00 -2.4296031992975552e-05 -2.4719247852251083e+03 +3.1370836827027442e+03 -2.6781761336162366e+07 +3.2438865456999995e+12 -4.6385875745988887e+23 
+3.9000000000000004e+00 -2.4310411436757578e-05 -2.4719165989199360e+03 +2.6848854305061686e+03 -1.8482185206444912e+07 +3.1952320876594844e+12 -4.6059356485193590e+23 
+4.0000000000000000e+00 -2.4329680689574253e-05 -2.4719067037275277e+03 +2.1471188408476414e+03 -8.8605320750252977e+06 +3.1403773182492607e+12 -4.5732382691349896e+23 
+4.1000000000000005e+00 -2.4353573144418097e-05 -2.4718952568174204e+03 +1.5345370075353412e+03 +1.8476893145213912e+06 +3.0809447245546841e+12 -4.5422390183961989e+23 
+4.2000000000000002e+00 -2.4381052576177979e-05 -2.4718826536057049e+03 +8.6835276669304392e+02 +1.3288367390105417e+07 +3.0187883826808916e+12 -4.5136442609484012e+23 
+4.2999999999999998e+00 -2.4410890373364923e-05 -2.4718693490662231e+03 +1.7239374682402192e+02 +2.5077741695296939e+07 +2.9558202581007397e+12 -4.4879010542011041e+23 
+4.4000000000000004e+00 -2.4441857879561133e-05 -2.4718557981846634e+03 -5.2951189491877369e+02 +3.6832043809937790e+07 +2.8939523562917749e+12 -4.4654564768521820e+23 
+4.5000000000000000e+00 -2.4472726515858628e-05 -2.4718424559247810e+03 -1.2135370198899377e+03 +4.8167521047114983e+07 +2.8350966023161353e+12 -4.4467575634978716e+23 
+4.6000000000000005e+00 -2.4502267658182297e-05 -2.4718297772628207e+03 -1.8558539224830324e+03 +5.8700412130147457e+07 +2.7811649644314854e+12 -4.4322513716109288e+23 
+4.7000000000000002e+00 -2.4529252607026857e-05 -2.4718182171982971e+03 -2.4326337589061050e+03 +6.8046937561642960e+07 +2.7340695065326875e+12 -4.4223850138541285e+23 
+4.8000000000000007e+00 -2.4552452804692292e-05 -2.4718082306877404e+03 -2.9200497603896606e+03 +7.5823350734357938e+07 +2.6957221211984629e+12 -4.4176055054890560e+23 
+4.9000000000000004e+00 -2.4570639616337041e-05 -2.4718002727121498e+03 -3.2942739524607005e+03 +8.1645885716380745e+07 +2.6680348023602642e+12 -4.4183599200090922e+23 
+5.0000000000000000e+00 -2.4582584449838755e-05 -2.4717947982375254e+03 -3.5314791262973195e+03 +8.5130789056833073e+07 +2.6529194778582119e+12 -4.4250952924354645e+23 
+5.1000000000000005e+00 -2.4587449081116502e-05 -2.4717921188809519e+03 -3.6156027422596494e+03 +8.6024153953891620e+07 +2.6516089048209424e+12 -4.4379890472249736e+23 
+5.2000000000000002e+00 -2.4585957294454819e-05 -2.4717919726950076e+03 -3.5616491723377676e+03 +8.4591591211186647e+07 +2.6626184741807603e+12 -4.4561397779008030e+23 
+5.3000000000000007e+00 -2.4579223400188776e-05 -2.4717939543338630e+03 -3.3923898674331795e+03 +8.1228596563371599e+07 +2.6837842067376055e+12 -4.4783763543504362e+23 
+5.4000000000000004e+00 -2.4568361594923260e-05 -2.4717976584862436e+03 -3.1305946178732629e+03 +7.6330639561522499e+07 +2.7129422590127900e+12 -4.5035277227721012e+23 
+5.5000000000000000e+00 -2.4554486158145387e-05 -2.4718026798164865e+03 -2.7990343604489026e+03 +7.0293207558238462e+07 +2.7479286962828306e+12 -4.5304227790935835e+23 
+5.6000000000000005e+00 -2.4538711312758794e-05 -2.4718086130046472e+03 -2.4204793221227628e+03 +6.3511777191074610e+07 +2.7865796376240098e+12 -4.5578904477972608e+23 
+5.7000000000000002e+00 -2.4522151284808252e-05 -2.4718150527308785e+03 -2.0176996915695349e+03 +5.6381824140413649e+07 +2.8267312083574043e+12 -4.5847596581068586e+23 
+5.8000000000000007e+00 -2.4505920375162131e-05 -2.4718215936522456e+03 -1.6134667804732312e+03 +4.9298841953890294e+07 +2.8662194405613584e+12 -4.6098592861592189e+23 
+5.9000000000000004e+00 -2.4491132807308980e-05 -2.4718278304495584e+03 -1.2305507541198135e+03 +4.2658306040692888e+07 +2.9028804605929702e+12 -4.6320182614004940e+23 
+6.0000000000000000e+00 -2.4478902772762912e-05 -2.4718333578134029e+03 -8.9172129686152948e+02 +3.6855684064345561e+07 +2.9345504356607002e+12 -4.6500655370600475e+23 
+6.1000000000000005e+00 -2.4470142018841146e-05 -2.4718378324998625e+03 -6.1603820722619753e+02 +3.2220895884537399e+07 +2.9594252062660200e+12 -4.6630272853746960e+23 
+6.2000000000000002e+00 -2.4464951643860385e-05 -2.4718411597946902e+03 -4.0770872666792093e+02 +2.8821462926251274e+07 +2.9771403887769146e+12 -4.6707191732797126e+23 
+6.3000000000000007e+00 -2.4463230307941053e-05 -2.4718433070468673e+03 -2.6723032410088774e+02 +2.6659360595657401e+07 +2.9876912637156294e+12 -4.6731540818136334e+23 
+6.4000000000000004e+00 -2.4464876547660124e-05 -2.4718442416446260e+03 -1.9509853348042981e+02 +2.5736533254641969e+07 +2.9910732745639609e+12 -4.6703449857808704e+23 
+6.5000000000000000e+00 -2.4469788962850199e-05 -2.4718439309544747e+03 -1.9181000136217762e+02 +2.6054943545147087e+07 +2.9872817672690903e+12 -4.6623048022748329e+23 
+6.6000000000000005e+00 -2.4477866181137371e-05 -2.4718423423382269e+03 -2.5786149795116825e+02 +2.7616554988815345e+07 +2.9763120871951499e+12 -4.6490464520984889e+23 
+6.7000000000000002e+00 -2.4489006785305549e-05 -2.4718394431669353e+03 -3.9374947002865889e+02 +3.0423327272070680e+07 +2.9581595948838477e+12 -4.6305828598093032e+23 
+6.8000000000000007e+00 -2.4503109317455738e-05 -2.4718352008271131e+03 -5.9996953230082056e+02 +3.4477205997012101e+07 +2.9328197275534375e+12 -4.6069269969087489e+23 
+6.9000000000000004e+00 -2.4520072399365056e-05 -2.4718295826800736e+03 -8.7701854386670095e+02 +3.9780156791724846e+07 +2.9002878169615801e+12 -4.5780917737400616e+23 
+7.0000000000000000e+00 -2.4539794608834945e-05 -2.4718225561006684e+03 -1.2253926997524143e+03 +4.6334134606694266e+07 +2.8605592511487500e+12 -4.5440901334323358e+23 
+7.1000000000000005e+00 -2.4561976740283683e-05 -2.4718141720842896e+03 -1.6412484945204392e+03 +5.4062273530670188e+07 +2.8140972708874951e+12 -4.5052937839633468e+23 
+7.2000000000000002e+00 -2.4585528032647150e-05 -2.4718048162402524e+03 -2.1033771171671528e+03 +6.2572319417347923e+07 +2.7632370803579741e+12 -4.4635098138286026e+23 
+7.3000000000000007e+00 -2.4609160077542646e-05 -2.4717949577589561e+03 -2.5862318996746371e+03 +7.1393225808887467e+07 +2.7107815903131216e+12 -4.4209039959481964e+23 
+7.4000000000000004e+00 -2.4631584294237544e-05 -2.4717850658824177e+03 -3.0642637092484920e+03 +8.0053907461006865e+07 +2.6595339124887007e+12 -4.3796422164300581e+23 
+7.5000000000000000e+00 -2.4651512190383796e-05 -2.4717756098251411e+03 -3.5119247509767342e+03 +8.8083300422193199e+07 +2.6122970474270361e+12 -4.3418902979246451e+23 
+7.6000000000000005e+00 -2.4667655293953143e-05 -2.4717670587959028e+03 -3.9036674962796437e+03 +9.5010344845438421e+07 +2.5718739747500981e+12 -4.3098140516784167e+23 
+7.7000000000000002e+00 -2.4678725077503657e-05 -2.4717598820209514e+03 -4.2139435633431804e+03 +1.0036396730754237e+08 +2.5410677448769004e+12 -4.2855793291581543e+23 
+7.8000000000000007e+00 -2.4683432981965596e-05 -2.4717545487347470e+03 -4.4172042009998431e+03 +1.0367308876019771e+08 +2.5226814367804146e+12 -4.2713519974009392e+23 
+7.9000000000000004e+00 -2.4680490570144627e-05 -2.4717515281365218e+03 -4.4879023154013757e+03 +1.0446665600061263e+08 +2.5195179963340913e+12 -4.2692978492876601e+23 
+8.0000000000000000e+00 -2.4668609339316178e-05 -2.4717512894444385e+03 -4.4004899265726744e+03 +1.0227360206048314e+08 +2.5343804400925410e+12 -4.2815827168540294e+23 
+8.0999999999999996e+00 -2.4647102826669535e-05 -2.4717541222225095e+03 -4.1392301736802210e+03 +9.6804525502295688e+07 +2.5689893772616035e+12 -4.3095369725657476e+23 
+8.2000000000000011e+00 -2.4617692923928754e-05 -2.4717595973611565e+03 -3.7276333815485668e+03 +8.8496729495787486e+07 +2.6207355681173994e+12 -4.3511490275984884e+23 
+8.3000000000000007e+00 -2.4582703771496998e-05 -2.4717671060351172e+03 -3.1990239072425693e+03 +7.7969228267752305e+07 +2.6859271309601675e+12 -4.4035717028051329e+23 
+8.4000000000000004e+00 -2.4544459301228812e-05 -2.4717760394804341e+03 -2.5867232119981500e+03 +6.5840990847640619e+07 +2.7608724168238379e+12 -4.4639579485459330e+23 
+8.5000000000000000e+00 -2.4505283573829600e-05 -2.4717857888953731e+03 -1.9240545451780961e+03 +5.2731014248192772e+07 +2.8418796322926230e+12 -4.5294606343640145e+23 
+8.5999999999999996e+00 -2.4467500584582830e-05 -2.4717957454978632e+03 -1.2443402052200743e+03 +3.9258280351445556e+07 +2.9252570630553687e+12 -4.5972326751387909e+23 
+8.7000000000000011e+00 -2.4433434385940353e-05 -2.4718053004882609e+03 -5.8090335128727043e+02 +2.6041784848206092e+07 +3.0073129221961045e+12 -4.6644269437336392e+23 
+8.8000000000000007e+00 -2.4405409001499038e-05 -2.4718138450749898e+03 +3.2933237322083208e+01 +1.3700517453257786e+07 +3.0843554538806045e+12 -4.7281963307615409e+23 
+8.9000000000000004e+00 -2.4385748434319336e-05 -2.4718207704738816e+03 +5.6384715374864061e+02 +2.8534619146079393e+06 +3.1526929333742427e+12 -4.7856937442976513e+23 
+9.0000000000000000e+00 -2.4376776714518655e-05 -2.4718254678922508e+03 +9.7851558999869519e+02 -5.8803918486621389e+06 +3.2086336046794214e+12 -4.8340720757456770e+23 
+9.0999999999999996e+00 -2.4380138814862041e-05 -2.4718274697177803e+03 +1.2507894635686368e+03 -1.2010393862303816e+07 +3.2492335916566504e+12 -4.8710345022231193e+23 
+9.2000000000000011e+00 -2.4394763603570018e-05 -2.4718268730252944e+03 +1.3832130641167073e+03 -1.5559231066698138e+07 +3.2745404236572397e+12 -4.8964852841365034e+23 
+9.3000000000000007e+00 -2.4418900847166817e-05 -2.4718239160819467e+03 +1.3855049499341151e+03 -1.6677938630714264e+07 +3.2853495519234995e+12 -4.9108789905058208e+23 
+9.4000000000000004e+00 -2.4450800349956751e-05 -2.4718188371449733e+03 +1.2673832458445415e+03 -1.5517545334460296e+07 +3.2824563962136963e+12 -4.9146701742604402e+23 
+9.5000000000000000e+00 -2.4488711855284761e-05 -2.4718118744897311e+03 +1.0385669413745582e+03 -1.2229093561346902e+07 +3.2666564467621030e+12 -4.9083134280039224e+23 
+9.6000000000000014e+00 -2.4530885216998191e-05 -2.4718032663577619e+03 +7.0877338557130088e+02 -6.9635996002931604e+06 +3.2387450575279302e+12 -4.8922632664975536e+23 
+9.7000000000000011e+00 -2.4575570227248467e-05 -2.4717932510099772e+03 +2.8772087977895421e+02 +1.2790497681914148e+05 +3.1995176628025405e+12 -4.8669742509457812e+23 
+9.8000000000000007e+00 -2.4621016647923969e-05 -2.4717820667157794e+03 -2.1487188810475411e+02 +8.8943827475186232e+06 +3.1497697262387109e+12 -4.8329009580089328e+23 
+9.9000000000000004e+00 -2.4665474283632288e-05 -2.4717699517318297e+03 -7.8928683134796177e+02 +1.9184805626822360e+07 +3.0902966636785601e+12 -4.7904979381454333e+23 
+1.0000000000000000e+01 -2.4707192948924283e-05 -2.4717571443117185e+03 -1.4258060144230351e+03 +3.0848147975316938e+07 +3.0218938779869814e+12 -4.7402197341098633e+23 
+1.0100000000000001e+01 -2.4744624649308551e-05 -2.4717439278016968e+03 -2.1106104133610734e+03 +4.3644644098604500e+07 +2.9459303192756221e+12 -4.6830206306572908e+23 
+1.0200000000000001e+01 -2.4777030419191773e-05 -2.4717307658329187e+03 -2.8134808795681415e+03 +5.6979635908833936e+07 +2.8660687706269902e+12 -4.6218536754635996e+23 
+1.0300000000000001e+01 -2.4803873649681126e-05 -2.4717181670808054e+03 -3.5000994549126558e+03 +7.0169760760816634e+07 +2.7865453798474673e+12 -4.5601715569150808e+23 
+1.0400000000000000e+01 -2.4824617501520631e-05 -2.4717066402876553e+03 -4.1361450432447355e+03 +8.2531607259709671e+07 +2.7115965448794419e+12 -4.5014271016137579e+23 
+1.0500000000000000e+01 -2.4838725339020480e-05 -2.4716966941360074e+03 -4.6872993639548367e+03 +9.3381807849750370e+07 +2.6454584383914722e+12 -4.4490730113636182e+23 
+1.0600000000000001e+01 -2.4845660480348900e-05 -2.4716888373224810e+03 -5.1192434691721228e+03 +1.0203698459416199e+08 +2.5923672862591558e+12 -4.4065620172073378e+23 
+1.0700000000000001e+01 -2.4844886151433551e-05 -2.4716835785698809e+03 -5.3976571886411739e+03 +1.0781374058111480e+08 +2.5565594117833550e+12 -4.3773469042054758e+23 
+1.0800000000000001e+01 -2.4835865699210978e-05 -2.4716814265664616e+03 -5.4882219574330138e+03 +1.1002870367285028e+08 +2.5422710117515498e+12 -4.3648803881080170e+23 
+1.0900000000000000e+01 -2.4818062400408312e-05 -2.4716828900197661e+03 -5.3566183429363382e+03 +1.0799848867380840e+08 +2.5537383483352085e+12 -4.3726152191325983e+23 
+1.1000000000000000e+01 -2.4790939549169637e-05 -2.4716884776337401e+03 -4.9685270323540699e+03 +1.0103971170895983e+08 +2.5951976789661006e+12 -4.4040041469181635e+23 
+1.1100000000000001e+01 -2.4754431139887481e-05 -2.4716984410321970e+03 -4.3060227813037282e+03 +8.8786839385241061e+07 +2.6689365020400967e+12 -4.4609162883673059e+23 
+1.1200000000000001e+01 -2.4710353965305179e-05 -2.4717120035193329e+03 -3.4167565202825526e+03 +7.2145737891942382e+07 +2.7694472952601636e+12 -4.5388862417163475e+23 
+1.1300000000000001e+01 -2.4660995573373261e-05 -2.4717281313033218e+03 -2.3647739951054405e+03 +5.2340135541570999e+07 +2.8892737173375078e+12 -4.6318649389898007e+23 
+1.1400000000000000e+01 -2.4608643398182106e-05 -2.4717457906277150e+03 -1.2141192169054423e+03 +3.0593732853984892e+07 +3.0209595728751079e+12 -4.7338033963127602e+23 
+1.1500000000000000e+01 -2.4555584980078559e-05 -2.4717639477023622e+03 -2.8837870074018202e+01 +8.1302574029354127e+06 +3.1570485234768276e+12 -4.8386525462778246e+23 
+1.1600000000000001e+01 -2.4504107827066775e-05 -2.4717815687487546e+03 +1.1270249888778355e+03 -1.3826573981517194e+07 +3.2900842898824741e+12 -4.9403633585872062e+23 
+1.1700000000000001e+01 -2.4456499418100985e-05 -2.4717976199944287e+03 +2.1894245049064189e+03 -3.4053046639514714e+07 +3.4126106001734619e+12 -5.0328868029221783e+23 
+1.1800000000000001e+01 -2.4415047288480571e-05 -2.4718110676520050e+03 +3.0943151618642382e+03 -5.1325436040399708e+07 +3.5171711332344268e+12 -5.1101738231846130e+23 
+1.1900000000000000e+01 -2.4382038925586629e-05 -2.4718208779495972e+03 +3.7776522295091559e+03 -6.4420030562005654e+07 +3.5963096369876592e+12 -5.1661754044978573e+23 
+1.2000000000000000e+01 -2.4359761821089494e-05 -2.4718260171108695e+03 +4.1753906686841610e+03 -7.2113112666648909e+07 +3.6425698246880879e+12 -5.1948425082856635e+23 
+1.2100000000000001e+01 -2.4349726778092383e-05 -2.4718258072480530e+03 +4.2453948642157920e+03 -7.3596248493059933e+07 +3.6510183622866484e+12 -5.1921948541676193e+23 
+1.2200000000000001e+01 -2.4350337867699485e-05 -2.4718209940087804e+03 +4.0331656818921083e+03 -6.9722116497535750e+07 +3.6268135983439375e+12 -5.1625271099421971e+23 
+1.2300000000000001e+01 -2.4359222341517368e-05 -2.4718126789668781e+03 +3.6061151603468793e+03 -6.1758705790567182e+07 +3.5776369718011631e+12 -5.1122027769263619e+23 
+1.2400000000000000e+01 -2.4374007544541320e-05 -2.4718019636672348e+03 +3.0316539273278345e+03 -5.0973982985355236e+07 +3.5111698039576807e+12 -5.0475852891314067e+23 
+1.2500000000000000e+01 -2.4392320818192246e-05 -2.4717899496571831e+03 +2.3771927773366406e+03 -3.8635917876147248e+07 +3.4350934347082891e+12 -4.9750380932044655e+23 
+1.2600000000000001e+01 -2.4411789422395269e-05 -2.4717777385075765e+03 +1.7101435869910081e+03 -2.6012496796099547e+07 +3.3570892877307773e+12 -4.9009246809665178e+23 
+1.2700000000000001e+01 -2.4430040731867147e-05 -2.4717664317538597e+03 +1.0979165309641273e+03 -1.4371679254204787e+07 +3.2848386476998135e+12 -4.8316084660789467e+23 
+1.2800000000000001e+01 -2.4444702069225410e-05 -2.4717571309496166e+03 +6.0792270370183837e+02 -4.9814397235883260e+06 +3.2260228784942412e+12 -4.7734529083368216e+23 
+1.2900000000000000e+01 -2.4453400718787580e-05 -2.4717509376576181e+03 +3.0757358896147207e+02 +8.9024166922331753e+05 +3.1883233716174473e+12 -4.7328214814726355e+23 
+1.3000000000000000e+01 -2.4453764037311897e-05 -2.4717489534201791e+03 +2.6427971977546480e+02 +1.9753994946678455e+06 +3.1794214434142832e+12 -4.7160776179675213e+23 
+1.3100000000000001e+01 -2.4444324534517307e-05 -2.4717518592981796e+03 +5.1997529407393517e+02 -2.5162036424294985e+06 +3.2041164320410869e+12 -4.7272505631327893e+23 
+1.3200000000000001e+01 -2.4427235705390473e-05 -2.4717586543173147e+03 +1.0146840264025569e+03 -1.1463813152949540e+07 +3.2556793538598501e+12 -4.7610325889506174e+23 
+1.3300000000000001e+01 -2.4405556209533415e-05 -2.4717679170193073e+03 +1.6629532002330584e+03 -2.3268945151424043e+07 +3.3244992413983906e+12 -4.8097817779486380e+23 
+1.3400000000000000e+01 -2.4382344721712179e-05 -2.4717782259405990e+03 +2.3793298162820161e+03 -3.6333110977905937e+07 +3.4009651012753174e+12 -4.8658561969604221e+23 
+1.3500000000000000e+01 -2.4360659922563444e-05 -2.4717881596165494e+03 +3.0783608597545067e+03 -4.9057822146232314e+07 +3.4754659426053838e+12 -4.9216139158479710e+23 
+1.3600000000000001e+01 -2.4343560532930212e-05 -2.4717962965698148e+03 +3.6745926786630453e+03 -5.9844579800766625e+07 +3.5383907194685205e+12 -4.9694129721440183e+23 
+1.3700000000000001e+01 -2.4334105178143811e-05 -2.4718012153522204e+03 +4.0825730288845502e+03 -6.7094907369642340e+07 +3.5801285018361738e+12 -5.0016114690218580e+23 
+1.3800000000000001e+01 -2.4335352643559329e-05 -2.4718014944676847e+03 +4.2168473879335515e+03 -6.9210292598049372e+07 +3.5910681755637432e+12 -5.0105674069037447e+23 
+1.3900000000000000e+01 -2.4350361478991267e-05 -2.4717957124897184e+03 +3.9919645216148547e+03 -6.4592274523501158e+07 +3.5615988904182319e+12 -4.9886389327618892e+23 
+1.4000000000000000e+01 -2.4382190477961615e-05 -2.4717824479203232e+03 +3.3224698265771385e+03 -5.1642339711267300e+07 +3.4821095264467769e+12 -4.9281840440223841e+23 
+1.4100000000000001e+01 -2.4432647127963387e-05 -2.4717608372436148e+03 +2.1564320215119556e+03 -2.9393288954326913e+07 +3.3468007320913794e+12 -4.8245805905179818e+23 
+1.4200000000000001e+01 -2.4498534322568743e-05 -2.4717322486865496e+03 +5.7600432324361736e+02 +5.9695752012759191e+05 +3.1651195203462446e+12 -4.6852854359902084e+23 
+1.4300000000000001e+01 -2.4575403809301295e-05 -2.4716986084110599e+03 -1.3031389504025328e+03 +3.6139199810791381e+07 +2.9503244952196973e+12 -4.5207751985778506e+23 
+1.4400000000000000e+01 -2.4658807344436455e-05 -2.4716618425764937e+03 -3.3653236087483569e+03 +7.5044240101592243e+07 +2.7156742494965820e+12 -4.3415264895650188e+23 
+1.4500000000000000e+01 -2.4744296689145459e-05 -2.4716238773408122e+03 -5.4948755273815495e+03 +1.1512288161272404e+08 +2.4744273706352114e+12 -4.1580159172960067e+23 
+1.4600000000000001e+01 -2.4827423588937263e-05 -2.4715866388677046e+03 -7.5761202788758847e+03 +1.5418592247720516e+08 +2.2398424736679521e+12 -3.9807201069199163e+23 
+1.4700000000000001e+01 -2.4903739767982883e-05 -2.4715520533250206e+03 -9.4933832950213528e+03 +1.9004415922805205e+08 +2.0251781795901721e+12 -3.8201156845105263e+23 
+1.4800000000000001e+01 -2.4968797008141609e-05 -2.4715220468650591e+03 -1.1130990705280750e+04 +2.2050839890130657e+08 +1.8436930567681404e+12 -3.6866792483716221e+23 
