# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=6][T/m^n] polynom_b[n=8][T/m^n] polynom_b[n=14][T/m^n] 
+8.9000000000000004e+00 -8.1806985907943348e-05 -2.3922029703699336e+03 -3.5387194605498494e+03 +5.5123559417949788e+07 +2.6192032657717515e+12 -3.9375156154116117e+23 
+9.0000000000000000e+00 -8.1828943608338401e-05 -2.3922009110431245e+03 -3.5543541120539267e+03 +5.5214358113962680e+07 +2.6221852041068306e+12 -3.9431880046227094e+23 
+9.0999999999999996e+00 -8.1852683963191112e-05 -2.3921980399558274e+03 -3.6182805972634696e+03 +5.6244207151188388e+07 +2.6196343469974302e+12 -3.9448398073283229e+23 
+9.2000000000000011e+00 -8.1877895677425025e-05 -2.3921944988393016e+03 -3.7222204138485145e+03 +5.8056333717359744e+07 +2.6124090999672100e+12 -3.9430274193923431e+23 
+9.3000000000000007e+00 -8.1904152227204943e-05 -2.3921904766601215e+03 -3.8552648620831296e+03 +6.0444717548011079e+07 +2.6016593049276025e+12 -3.9385349876225311e+23 
+9.4000000000000004e+00 -8.1931027143524406e-05 -2.3921861623683403e+03 -4.0065060281112183e+03 +6.3203350672140546e+07 +2.5885347404573657e+12 -3.9321466236358981e+23 
+9.5000000000000000e+00 -8.1958093884892946e-05 -2.3921817449359937e+03 -4.1650349400850537e+03 +6.6126208389457993e+07 +2.5741852721123921e+12 -3.9246464883295420e+23 
+9.6000000000000014e+00 -8.1984925966468533e-05 -2.3921774133186518e+03 -4.3199434038863583e+03 +6.9007278162842378e+07 +2.5597607026644814e+12 -3.9168187074411875e+23 
+9.7000000000000011e+00 -8.2011096870784829e-05 -2.3921733564808060e+03 -4.4603228192537672e+03 +7.1640541269623756e+07 +2.5464108661795317e+12 -3.9094474235688259e+23 
+9.8000000000000007e+00 -8.2036180100132058e-05 -2.3921697633821445e+03 -4.5752647828497584e+03 +7.3819981718468502e+07 +2.5352855840044644e+12 -3.9033167736840835e+23 
+9.9000000000000004e+00 -8.2059749153572695e-05 -2.3921668229814745e+03 -4.6538609888651081e+03 +7.5339585677509770e+07 +2.5275346638646650e+12 -3.8992108844865329e+23 
+1.0000000000000000e+01 -8.2081377510499263e-05 -2.3921647242455215e+03 -4.6852026942710818e+03 +7.5993331785555020e+07 +2.5243079549885791e+12 -3.8979139086673565e+23 
+1.0100000000000001e+01 -8.2100776252060857e-05 -2.3921635949225424e+03 -4.6619161565275881e+03 +7.5641777799588725e+07 +2.5263783311492886e+12 -3.8999414722388414e+23 
+1.0200000000000001e+01 -8.2118206614038475e-05 -2.3921633179715950e+03 -4.5907633138929759e+03 +7.4411726921573535e+07 +2.5330111438703901e+12 -3.9047353202547184e+23 
+1.0300000000000001e+01 -8.2134067361658904e-05 -2.3921637151559335e+03 -4.4820399979266922e+03 +7.2496543805922762e+07 +2.5430948616128818e+12 -3.9114687239382150e+23 
+1.0400000000000000e+01 -8.2148757332741278e-05 -2.3921646082169100e+03 -4.3460430891644482e+03 +7.0089609629677862e+07 +2.5555178672125522e+12 -3.9193149063336978e+23 
+1.0500000000000000e+01 -8.2162675308499622e-05 -2.3921658189128748e+03 -4.1930686527777480e+03 +6.7384292692209154e+07 +2.5691686104231035e+12 -3.9274471283839379e+23 
+1.0600000000000001e+01 -8.2176220122398832e-05 -2.3921671689867985e+03 -4.0334134858035850e+03 +6.4573972803095303e+07 +2.5829354813318105e+12 -3.9350386173473320e+23 
+1.0700000000000001e+01 -8.2189790481739129e-05 -2.3921684802201062e+03 -3.8773725201011280e+03 +6.1852000099139526e+07 +2.5957070250193364e+12 -3.9412626890736833e+23 
+1.0800000000000001e+01 -8.2203785292079531e-05 -2.3921695743324253e+03 -3.7352437190957967e+03 +5.9411773269748278e+07 +2.6063715318464917e+12 -3.9452925128053628e+23 
+1.0900000000000000e+01 -8.2218603284137847e-05 -2.3921702730988809e+03 -3.6173222995198962e+03 +5.7446646792985626e+07 +2.6138175248482495e+12 -3.9463013923308636e+23 
+1.1000000000000000e+01 -8.2234643275911677e-05 -2.3921703982663607e+03 -3.5339048861417373e+03 +5.6149997889175005e+07 +2.6169334071681792e+12 -3.9434625620112033e+23 
+1.1100000000000001e+01 -8.2252193195932964e-05 -2.3921698144572210e+03 -3.4928706179773553e+03 +5.5669770228742890e+07 +2.6148903080156416e+12 -3.9361942745661278e+23 
+1.1200000000000001e+01 -8.2271097382485158e-05 -2.3921685578051024e+03 -3.4924282204441056e+03 +5.5972165513012677e+07 +2.6079903028335859e+12 -3.9248948819555977e+23 
+1.1300000000000001e+01 -8.2291089424349953e-05 -2.3921667072731552e+03 -3.5283712370696067e+03 +5.6977989228604309e+07 +2.5968179958301147e+12 -3.9102076397034066e+23 
+1.1400000000000000e+01 -8.2311902709602413e-05 -2.3921643418882809e+03 -3.5964900662900918e+03 +5.8607996359794468e+07 +2.5819582565359238e+12 -3.8927759563072189e+23 
+1.1500000000000000e+01 -8.2333270829363831e-05 -2.3921615406149517e+03 -3.6925781335078650e+03 +6.0782989972820558e+07 +2.5639957037480835e+12 -3.8732430975373666e+23 
+1.1600000000000001e+01 -8.2354927253594970e-05 -2.3921583824537834e+03 -3.8124271357734506e+03 +6.3423745890810885e+07 +2.5435150976391689e+12 -3.8522524090418531e+23 
+1.1700000000000001e+01 -8.2376605468503783e-05 -2.3921549464016030e+03 -3.9518289304217210e+03 +6.6451042300839312e+07 +2.5211011865875068e+12 -3.8304472301402859e+23 
+1.1800000000000001e+01 -8.2398039001587651e-05 -2.3921513114410795e+03 -4.1065760957780194e+03 +6.9785669164236039e+07 +2.4973386564640415e+12 -3.8084708635329327e+23 
+1.1900000000000000e+01 -8.2418961305585355e-05 -2.3921475565794599e+03 -4.2724599739550367e+03 +7.3348396344066277e+07 +2.4728122996602227e+12 -3.7869666743087398e+23 
+1.2000000000000000e+01 -8.2439105908059288e-05 -2.3921437607998387e+03 -4.4452731140291935e+03 +7.7060013270826787e+07 +2.4481068050010713e+12 -3.7665779669724848e+23 
+1.2100000000000001e+01 -8.2458260790249180e-05 -2.3921399945378053e+03 -4.6210921724580112e+03 +8.0844678142671868e+07 +2.4237727580361553e+12 -3.7478812270722891e+23 
+1.2200000000000001e+01 -8.2476431600059919e-05 -2.3921362940795921e+03 -4.7971284046024120e+03 +8.4639996722260579e+07 +2.4002244685114072e+12 -3.7311857358532708e+23 
+1.2300000000000001e+01 -8.2493678526613501e-05 -2.3921326871369065e+03 -4.9708784990506056e+03 +8.8386964823854879e+07 +2.3778420309337339e+12 -3.7167338907188807e+23 
+1.2400000000000000e+01 -8.2510061626411705e-05 -2.3921292014627552e+03 -5.1398371130205696e+03 +9.2026545632954523e+07 +2.3570057114244546e+12 -3.7047681883712618e+23 
+1.2500000000000000e+01 -8.2525641155601471e-05 -2.3921258647480822e+03 -5.3015019461445117e+03 +9.5499751076100647e+07 +2.3380955202549028e+12 -3.6955309780224528e+23 
+1.2600000000000001e+01 -8.2540477190137860e-05 -2.3921227047391744e+03 -5.4533680058127420e+03 +9.8747550170497209e+07 +2.3214916921098320e+12 -3.6892647374159582e+23 
+1.2700000000000001e+01 -8.2554629885846995e-05 -2.3921197491575676e+03 -5.5929315104585312e+03 +1.0171093131664726e+08 +2.3075743599759043e+12 -3.6862118856904543e+23 
+1.2800000000000001e+01 -8.2568159401761104e-05 -2.3921170257247063e+03 -5.7176886572021649e+03 +1.0433088228472131e+08 +2.2967236612717671e+12 -3.6866148457480543e+23 
+1.2900000000000000e+01 -8.2581125860865364e-05 -2.3921145621718370e+03 -5.8251352013448277e+03 +1.0654838419471774e+08 +2.2893197666709023e+12 -3.6907160578961547e+23 
+1.3000000000000000e+01 -8.2593589423491772e-05 -2.3921123862201716e+03 -5.9127673466088227e+03 +1.0830442487481660e+08 +2.2857428134565029e+12 -3.6987579451213366e+23 
+1.3100000000000001e+01 -8.2605616625663629e-05 -2.3921105089595890e+03 -5.9791825287001448e+03 +1.0956390733706567e+08 +2.2861874403755942e+12 -3.7108060128250276e+23 
+1.3200000000000001e+01 -8.2617299528828849e-05 -2.3921088749482551e+03 -6.0273833968946137e+03 +1.1038739949359860e+08 +2.2901062720374487e+12 -3.7262180868679868e+23 
+1.3300000000000001e+01 -8.2628736661089072e-05 -2.3921074120884696e+03 -6.0614749302645632e+03 +1.1085940091635302e+08 +2.2967663521758081e+12 -3.7441750323079058e+23 
+1.3400000000000000e+01 -8.2640026566793153e-05 -2.3921060482746143e+03 -6.0855625703519354e+03 +1.1106441934384367e+08 +2.3054346788968042e+12 -3.7638576851332402e+23 
+1.3500000000000000e+01 -8.2651267612935859e-05 -2.3921047114571443e+03 -6.1037489988455791e+03 +1.1108691824354212e+08 +2.3153784827891753e+12 -3.7844470153538779e+23 
+1.3600000000000001e+01 -8.2662558400687766e-05 -2.3921033295139282e+03 -6.1201404279926992e+03 +1.1101141725885454e+08 +2.3258647011832705e+12 -3.8051238257501046e+23 
+1.3700000000000001e+01 -8.2673997375636601e-05 -2.3921018303716737e+03 -6.1388406840962107e+03 +1.1092239799839449e+08 +2.3361604701411265e+12 -3.8250690325113736e+23 
+1.3800000000000001e+01 -8.2685683048640366e-05 -2.3921001419360341e+03 -6.1639546324632629e+03 +1.1090435871412796e+08 +2.3455328385236836e+12 -3.8434635018765382e+23 
+1.3900000000000000e+01 -8.2697713917949292e-05 -2.3920981921161929e+03 -6.1995869802557409e+03 +1.1104179530059609e+08 +2.3532488668848608e+12 -3.8594881061169090e+23 
+1.4000000000000000e+01 -8.2710188437166342e-05 -2.3920959088362765e+03 -6.2498416767043755e+03 +1.1141919126242827e+08 +2.3585756816820728e+12 -3.8723237563162767e+23 
+1.4100000000000001e+01 -8.2723152560556325e-05 -2.3920932483720626e+03 -6.3171650952089249e+03 +1.1208955215073833e+08 +2.3610071750458467e+12 -3.8813642218940096e+23 
+1.4200000000000001e+01 -8.2736441961420629e-05 -2.3920902804979683e+03 -6.3973687190034725e+03 +1.1297989751899205e+08 +2.3609446936293779e+12 -3.8868549337972062e+23 
+1.4300000000000001e+01 -8.2749839724059781e-05 -2.3920871033668186e+03 -6.4846051717148221e+03 +1.1398574866247557e+08 +2.3590164554469961e+12 -3.8892542414185794e+23 
+1.4400000000000000e+01 -8.2763128960762730e-05 -2.3920838151237863e+03 -6.5730274337165820e+03 +1.1500263246379955e+08 +2.3558506495119771e+12 -3.8890204776097188e+23 
+1.4500000000000000e+01 -8.2776092783558460e-05 -2.3920805139151685e+03 -6.6567883942433909e+03 +1.1592607392437780e+08 +2.3520754763667266e+12 -3.8866119836389813e+23 
+1.4600000000000001e+01 -8.2788514274212958e-05 -2.3920772978948203e+03 -6.7300406266922510e+03 +1.1665159357746772e+08 +2.3483191577728481e+12 -3.8824871107009583e+23 
+1.4700000000000001e+01 -8.2800176557926218e-05 -2.3920742652042554e+03 -6.7869372750773528e+03 +1.1707472072701530e+08 +2.3452098708548896e+12 -3.8771041857062863e+23 
+1.4800000000000001e+01 -8.2810862715836000e-05 -2.3920715139981062e+03 -6.8216308586987307e+03 +1.1709097487177221e+08 +2.3433758434326489e+12 -3.8709215639865959e+23 
