# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=6][T/m^n] polynom_b[n=8][T/m^n] polynom_b[n=14][T/m^n] 
+0.0000000000000000e+00 -1.7280434789002475e-02 -2.4684444776146670e+03 -3.2797583167497150e+05 -3.2426214179036331e+08 +4.7719274493411582e+12 -3.8884653785974710e+23 
+1.0000000000000001e-01 -1.7280436400025120e-02 -2.4684452117744663e+03 -3.2795011494032166e+05 -3.2461598010053700e+08 +4.7737818510727852e+12 -3.8897684031499634e+23 
+2.0000000000000001e-01 -1.7280441656481984e-02 -2.4684471891815606e+03 -3.2788080278911209e+05 -3.2556966537500197e+08 +4.7787940662668975e+12 -3.8933245607339434e+23 
+3.0000000000000004e-01 -1.7280451193514394e-02 -2.4684500722094358e+03 -3.2777965319001820e+05 -3.2696143880175155e+08 +4.7861375343553506e+12 -3.8986044332228555e+23 
+4.0000000000000002e-01 -1.7280465646264651e-02 -2.4684535232318640e+03 -3.2765842408757989e+05 -3.2862954204136717e+08 +4.7949856975184814e+12 -3.9050786042902157e+23 
+5.0000000000000000e-01 -1.7280485649862325e-02 -2.4684572046260778e+03 -3.2752887326032977e+05 -3.3041221941305029e+08 +4.8045120119762812e+12 -3.9122176658833278e+23 
+6.0000000000000009e-01 -1.7280511839439704e-02 -2.4684607787690979e+03 -3.2740275848956080e+05 -3.3214771523917359e+08 +4.8138899340687471e+12 -3.9194922100509988e+23 
+7.0000000000000007e-01 -1.7280544850126051e-02 -2.4684639080376701e+03 -3.2729183759594162e+05 -3.3367427296653932e+08 +4.8222929146864785e+12 -3.9263728248769355e+23 
+8.0000000000000004e-01 -1.7280585317054092e-02 -2.4684662548088895e+03 -3.2720786835046270e+05 -3.3483013714365971e+08 +4.8288944115655371e+12 -3.9323301034125466e+23 
+9.0000000000000002e-01 -1.7280633875386840e-02 -2.4684674814498921e+03 -3.2716260901805473e+05 -3.3545354440484071e+08 +4.8328678410292051e+12 -3.9368346151110955e+23 
+1.0000000000000000e+00 -1.7280691160202193e-02 -2.4684672503529614e+03 -3.2716781667589513e+05 -3.3538274988416338e+08 +4.8333867144120273e+12 -3.9393569818995219e+23 
+1.1000000000000001e+00 -1.7280757518897492e-02 -2.4684653653377372e+03 -3.2722935463983624e+05 -3.3454788845768911e+08 +4.8301249646635732e+12 -3.9397038785165845e+23 
+1.2000000000000002e+00 -1.7280832147413820e-02 -2.4684621961435732e+03 -3.2732950138406840e+05 -3.3324676547089565e+08 +4.8247589861958730e+12 -3.9390266170733524e+23 
+1.3000000000000000e+00 -1.7280913954038819e-02 -2.4684582539301418e+03 -3.2744464193098556e+05 -3.3186906138935322e+08 +4.8194655719051748e+12 -3.9388125501295898e+23 
+1.4000000000000001e+00 -1.7281001846968392e-02 -2.4684540498829033e+03 -3.2755116011304775e+05 -3.3080447497920060e+08 +4.8164216079862324e+12 -3.9405490813185111e+23 
+1.5000000000000000e+00 -1.7281094734457918e-02 -2.4684500951698187e+03 -3.2762544059830578e+05 -3.3044269182604408e+08 +4.8178039121380762e+12 -3.9457235753950456e+23 
+1.6000000000000001e+00 -1.7281191524667783e-02 -2.4684469009875861e+03 -3.2764386666507507e+05 -3.3117341959318119e+08 +4.8257894172808760e+12 -3.9558234628812321e+23 
+1.7000000000000002e+00 -1.7281291125864493e-02 -2.4684449785012089e+03 -3.2758282310451195e+05 -3.3338634216840613e+08 +4.8425549333343477e+12 -3.9723361053402440e+23 
+1.8000000000000000e+00 -1.7281392446257957e-02 -2.4684448388916603e+03 -3.2741869397901767e+05 -3.3747115450127840e+08 +4.8702773258947656e+12 -3.9967488938649468e+23 
+1.9000000000000001e+00 -1.7281494394052185e-02 -2.4684469933429259e+03 -3.2712786316099152e+05 -3.4381755506095040e+08 +4.9111334808638730e+12 -4.0305492331908767e+23 
+2.0000000000000000e+00 -1.7281595877527270e-02 -2.4684519530149428e+03 -3.2668671571628179e+05 -3.5281522305726784e+08 +4.9673001825762441e+12 -4.0752244690827888e+23 
+2.1000000000000001e+00 -1.7281696199773652e-02 -2.4684600392696552e+03 -3.2608126563444175e+05 -3.6468666484436321e+08 +5.0399945404925459e+12 -4.1315818011388167e+23 
+2.2000000000000002e+00 -1.7281796243673601e-02 -2.4684708141008441e+03 -3.2533605130996066e+05 -3.7898555556754327e+08 +5.1265942312178467e+12 -4.1977074234889955e+23 
+2.3000000000000003e+00 -1.7281897287088926e-02 -2.4684836496531725e+03 -3.2448524251403857e+05 -3.9509835885433453e+08 +5.2235170560933643e+12 -4.2710072714092251e+23 
+2.4000000000000004e+00 -1.7282000607779943e-02 -2.4684979181013946e+03 -3.2356300760180946e+05 -4.1241156032044590e+08 +5.3271809291224717e+12 -4.3488873421348311e+23 
+2.5000000000000000e+00 -1.7282107483570459e-02 -2.4685129916001756e+03 -3.2260351590277493e+05 -4.3031163017956060e+08 +5.4340036844487285e+12 -4.4287535880997640e+23 
+2.6000000000000001e+00 -1.7282219192224644e-02 -2.4685282423250528e+03 -3.2164093567572872e+05 -4.4818505621208334e+08 +5.5404032497720156e+12 -4.5080120168461911e+23 
+2.7000000000000002e+00 -1.7282337011673778e-02 -2.4685430423974040e+03 -3.2070943787563825e+05 -4.6541828265720522e+08 +5.6427973231200898e+12 -4.5840685025339103e+23 
+2.8000000000000003e+00 -1.7282462219640377e-02 -2.4685567640041627e+03 -3.1984319024549727e+05 -4.8139780511582375e+08 +5.7376038716331152e+12 -4.6543290738543264e+23 
+2.9000000000000004e+00 -1.7282596093917742e-02 -2.4685687793105890e+03 -3.1907636156743090e+05 -4.9551010283842099e+08 +5.8212407778041758e+12 -4.7161997119414702e+23 
+3.0000000000000000e+00 -1.7282739912376999e-02 -2.4685784604565247e+03 -3.1844312191205117e+05 -5.0714163396396518e+08 +5.8901258115482754e+12 -4.7670863312503246e+23 
+3.1000000000000001e+00 -1.7282894605587414e-02 -2.4685853347688635e+03 -3.1796921262158372e+05 -5.1582742547423899e+08 +5.9415303260226045e+12 -4.8049990202883890e+23 
+3.2000000000000002e+00 -1.7283059715246147e-02 -2.4685895502115732e+03 -3.1764666580729710e+05 -5.2169668601737612e+08 +5.9761395052197861e+12 -4.8303642635666072e+23 
+3.3000000000000003e+00 -1.7283234435945326e-02 -2.4685914098725252e+03 -3.1745908798815345e+05 -5.2502714251909935e+08 +5.9954918500083164e+12 -4.8442125654346073e+23 
+3.4000000000000004e+00 -1.7283417962109998e-02 -2.4685912168907548e+03 -3.1739008321386657e+05 -5.2609656094292527e+08 +6.0011260639604316e+12 -4.8475745445278335e+23 
+3.5000000000000000e+00 -1.7283609488333476e-02 -2.4685892743559757e+03 -3.1742325786332024e+05 -5.2518267090666145e+08 +5.9945806635569092e+12 -4.8414807154998420e+23 
+3.6000000000000001e+00 -1.7283808209070554e-02 -2.4685858853969121e+03 -3.1754221651709493e+05 -5.2256322964443099e+08 +5.9773943058317695e+12 -4.8269616695763869e+23 
+3.7000000000000002e+00 -1.7284013318806666e-02 -2.4685813531347662e+03 -3.1773056406577158e+05 -5.1851599004451722e+08 +5.9511056273164453e+12 -4.8050479885180899e+23 
+3.8000000000000003e+00 -1.7284224012121624e-02 -2.4685759806631172e+03 -3.1797190670711233e+05 -5.1331868454057252e+08 +5.9172531589537646e+12 -4.7767701949899409e+23 
+3.9000000000000004e+00 -1.7284439483488075e-02 -2.4685700711054019e+03 -3.1824984927371645e+05 -5.0724906639470625e+08 +5.8773755371339102e+12 -4.7431588684655317e+23 
+4.0000000000000000e+00 -1.7284658927454271e-02 -2.4685639275637504e+03 -3.1854799757719861e+05 -5.0058487390228975e+08 +5.8330113224336582e+12 -4.7052445476318169e+23 
+4.1000000000000005e+00 -1.7284881602213358e-02 -2.4685578128557236e+03 -3.1885144368508947e+05 -4.9359400704245079e+08 +5.7857147642115381e+12 -4.6641433614663751e+23 
+4.2000000000000002e+00 -1.7285107020830984e-02 -2.4685518285651369e+03 -3.1915122944732476e+05 -4.8650493578664154e+08 +5.7371024630798994e+12 -4.6213135672480034e+23 
+4.2999999999999998e+00 -1.7285334760095677e-02 -2.4685460359692297e+03 -3.1943988399529847e+05 -4.7953627588368273e+08 +5.6888066268031094e+12 -4.5782989673092758e+23 
+4.4000000000000004e+00 -1.7285564396791114e-02 -2.4685404963450151e+03 -3.1970993650277390e+05 -4.7290664216175550e+08 +5.6424594576161553e+12 -4.5366433603109092e+23 
+4.5000000000000000e+00 -1.7285795507704958e-02 -2.4685352709701033e+03 -3.1995391607290803e+05 -4.6683465095752001e+08 +5.5996931669396982e+12 -4.4978905513505812e+23 
+4.6000000000000005e+00 -1.7286027669596381e-02 -2.4685304211285602e+03 -3.2016435156048159e+05 -4.6153892188732743e+08 +5.5621399808627344e+12 -4.4635843514547890e+23 
+4.7000000000000002e+00 -1.7286260459261214e-02 -2.4685260080943622e+03 -3.2033377227122011e+05 -4.5723806781760895e+08 +5.5314320918325059e+12 -4.4352685540997306e+23 
+4.8000000000000007e+00 -1.7286493453451790e-02 -2.4685220931557915e+03 -3.2045470679652895e+05 -4.5415071315908527e+08 +5.5092017531785508e+12 -4.4144869880468793e+23 
+4.9000000000000004e+00 -1.7286726228978644e-02 -2.4685187375811674e+03 -3.2051968474848598e+05 -4.5249546558106333e+08 +5.4970811290373359e+12 -4.4027834294595724e+23 
+5.0000000000000000e+00 -1.7286958362626732e-02 -2.4685160026499407e+03 -3.2052123511634051e+05 -4.5249094347488660e+08 +5.4967024424219590e+12 -4.4017016908892048e+23 
+5.1000000000000005e+00 -1.7287189531987067e-02 -2.4685139271123644e+03 -3.2045464117987588e+05 -4.5427642620379531e+08 +5.5091091016604199e+12 -4.4122348731896529e+23 
+5.2000000000000002e+00 -1.7287419818345764e-02 -2.4685124594887357e+03 -3.2032620805828477e+05 -4.5767377090933019e+08 +5.5329889413025400e+12 -4.4331730805430368e+23 
+5.3000000000000007e+00 -1.7287649403729510e-02 -2.4685115257929106e+03 -3.2014499399285472e+05 -4.6242551486568487e+08 +5.5664410831482471e+12 -4.4627557652561820e+23 
+5.4000000000000004e+00 -1.7287878470242952e-02 -2.4685110520144481e+03 -3.1992005841149029e+05 -4.6827417646779037e+08 +5.6075645505920957e+12 -4.4992223238494079e+23 
+5.5000000000000000e+00 -1.7288107199918371e-02 -2.4685109641667846e+03 -3.1966045954582765e+05 -4.7496229344537193e+08 +5.6544584689233379e+12 -4.5408122117609323e+23 
+5.6000000000000005e+00 -1.7288335774884069e-02 -2.4685111882324941e+03 -3.1937525715076714e+05 -4.8223237910192531e+08 +5.7052218352978486e+12 -4.5857648107988572e+23 
+5.7000000000000002e+00 -1.7288564377221736e-02 -2.4685116502087676e+03 -3.1907351026805630e+05 -4.8982695813378638e+08 +5.7579537066009629e+12 -4.6323195372146093e+23 
+5.8000000000000007e+00 -1.7288793188999629e-02 -2.4685122760986610e+03 -3.1876427761700499e+05 -4.9748856065516281e+08 +5.8107531687911426e+12 -4.6787158243005537e+23 
+5.9000000000000004e+00 -1.7289022392285094e-02 -2.4685129919014116e+03 -3.1845661819754069e+05 -5.0495971145487034e+08 +5.8617192771715664e+12 -4.7231930853636982e+23 
+6.0000000000000000e+00 -1.7289252169125253e-02 -2.4685137236272662e+03 -3.1815959035850014e+05 -5.1198294679502660e+08 +5.9089511508400059e+12 -4.7639907737981131e+23 
+6.1000000000000005e+00 -1.7289482722771692e-02 -2.4685143775531924e+03 -3.1788237431658793e+05 -5.1831959118631512e+08 +5.9507506097398721e+12 -4.7995822523911532e+23 
+6.2000000000000002e+00 -1.7289714340824429e-02 -2.4685147811802731e+03 -3.1763462982355419e+05 -5.2380625122365004e+08 +5.9862309610440273e+12 -4.8293769211366640e+23 
+6.3000000000000007e+00 -1.7289947332110790e-02 -2.4685147422740074e+03 -3.1742613848289457e+05 -5.2829832330490363e+08 +6.0147082255987148e+12 -4.8530181014328605e+23 
+6.4000000000000004e+00 -1.7290182005334800e-02 -2.4685140686362779e+03 -3.1726668018672179e+05 -5.3165123044205821e+08 +6.0354985608906094e+12 -4.8701491902485265e+23 
+6.5000000000000000e+00 -1.7290418669304412e-02 -2.4685125680374308e+03 -3.1716603633335029e+05 -5.3372037198607242e+08 +6.0479180020498955e+12 -4.8804135160079271e+23 
+6.6000000000000005e+00 -1.7290657632716873e-02 -2.4685100482813200e+03 -3.1713398671855737e+05 -5.3436117249546796e+08 +6.0512827146966338e+12 -4.8834544803817330e+23 
+6.7000000000000002e+00 -1.7290899204406095e-02 -2.4685063171314505e+03 -3.1718031304380414e+05 -5.3342902678017247e+08 +6.0449087112287314e+12 -4.8789153997241601e+23 
+6.8000000000000007e+00 -1.7291143693108180e-02 -2.4685011823789605e+03 -3.1731479574082507e+05 -5.3077934912410527e+08 +6.0281121031385410e+12 -4.8664396444576661e+23 
+6.9000000000000004e+00 -1.7291391407590496e-02 -2.4684944518075254e+03 -3.1754721554435929e+05 -5.2626754956406343e+08 +6.0002089817301270e+12 -4.8456705753364208e+23 
+7.0000000000000000e+00 -1.7291642656561176e-02 -2.4684859332178444e+03 -3.1788735239045625e+05 -5.1974905058990180e+08 +5.9605155024856475e+12 -4.8162515889811537e+23 
+7.1000000000000005e+00 -1.7291897402931668e-02 -2.4684755697199548e+03 -3.1833730906825495e+05 -5.1121332965739924e+08 +5.9090913993896963e+12 -4.7783042016236493e+23 
+7.2000000000000002e+00 -1.7292154225722212e-02 -2.4684638458721474e+03 -3.1886846964980836e+05 -5.0118624425870162e+08 +5.8489715535844238e+12 -4.7338628806380044e+23 
+7.3000000000000007e+00 -1.7292411358124260e-02 -2.4684513815518130e+03 -3.1944454059091123e+05 -4.9032771424964499e+08 +5.7839344630235811e+12 -4.6854402344618055e+23 
+7.4000000000000004e+00 -1.7292667033275731e-02 -2.4684387966544573e+03 -3.2002922741763649e+05 -4.7929767483222747e+08 +5.7177587079380605e+12 -4.6355489207915065e+23 
+7.5000000000000000e+00 -1.7292919484284987e-02 -2.4684267110803930e+03 -3.2058623553499003e+05 -4.6875606196620816e+08 +5.6542228681784141e+12 -4.5867015926690985e+23 
+7.6000000000000005e+00 -1.7293166944282998e-02 -2.4684157447277798e+03 -3.2107927033598517e+05 -4.5936281295947438e+08 +5.5971055347989932e+12 -4.5414109136385452e+23 
+7.7000000000000002e+00 -1.7293407646506786e-02 -2.4684065174598313e+03 -3.2147203895651677e+05 -4.5177783701604009e+08 +5.5501851509529521e+12 -4.5021894619184763e+23 
+7.8000000000000007e+00 -1.7293639823991697e-02 -2.4683996492012252e+03 -3.2172824557617446e+05 -4.4666108998020881e+08 +5.5172404016506377e+12 -4.4715499518146634e+23 
+7.9000000000000004e+00 -1.7293861709974826e-02 -2.4683957598149022e+03 -3.2181159735322621e+05 -4.4467248058331108e+08 +5.5020497270823848e+12 -4.4520049592649192e+23 
+8.0000000000000000e+00 -1.7294071537551733e-02 -2.4683954692087054e+03 -3.2168579923956876e+05 -4.4647195286864823e+08 +5.5083917524862148e+12 -4.4460671664085772e+23 
+8.0999999999999996e+00 -1.7294268224992009e-02 -2.4683991529137775e+03 -3.2132865353296313e+05 -4.5246711555988365e+08 +5.5386298176689111e+12 -4.4554151841013434e+23 
+8.2000000000000011e+00 -1.7294453431039015e-02 -2.4684062090313860e+03 -3.2077434797026357e+05 -4.6205630091838884e+08 +5.5894664666119414e+12 -4.4783915429956569e+23 
+8.3000000000000007e+00 -1.7294629499501352e-02 -2.4684157913189565e+03 -3.2007116607582767e+05 -4.7438553020391613e+08 +5.6561890829307080e+12 -4.5125047717745689e+23 
+8.4000000000000004e+00 -1.7294798774297980e-02 -2.4684270535016904e+03 -3.1926739287707902e+05 -4.8860080146025819e+08 +5.7340849316847236e+12 -4.5552633342308777e+23 
+8.5000000000000000e+00 -1.7294963599263320e-02 -2.4684391493300045e+03 -3.1841131220907520e+05 -5.0384813135077167e+08 +5.8184413738663760e+12 -4.6041757476438757e+23 
+8.5999999999999996e+00 -1.7295126318228864e-02 -2.4684512325558153e+03 -3.1755120780522120e+05 -5.1927353847182804e+08 +5.9045457817278027e+12 -4.6567505368743706e+23 
+8.7000000000000011e+00 -1.7295289275076727e-02 -2.4684624569143348e+03 -3.1673536425557442e+05 -5.3402302727919722e+08 +5.9876854517198438e+12 -4.7104961814457589e+23 
+8.8000000000000007e+00 -1.7295454813621356e-02 -2.4684719761626225e+03 -3.1601206505036325e+05 -5.4724262016337323e+08 +6.0631477756349580e+12 -4.7629212171217414e+23 
+8.9000000000000004e+00 -1.7295625277756823e-02 -2.4684789440337991e+03 -3.1542959483481327e+05 -5.5807832119925439e+08 +6.1262200498065566e+12 -4.8115341253053059e+23 
+9.0000000000000000e+00 -1.7295803011331479e-02 -2.4684825142733343e+03 -3.1503623769420019e+05 -5.6567614297773969e+08 +6.1721896136209199e+12 -4.8538434105643870e+23 
+9.0999999999999996e+00 -1.7295989792824949e-02 -2.4684820398978295e+03 -3.1486930275465216e+05 -5.6936726384776056e+08 +6.1972995341471143e+12 -4.8876363060431222e+23 
+9.2000000000000011e+00 -1.7296185139275857e-02 -2.4684776709933703e+03 -3.1492220015330607e+05 -5.6922351049325645e+08 +6.2016157078850312e+12 -4.9118149079607369e+23 
+9.3000000000000007e+00 -1.7296388002498986e-02 -2.4684697568715501e+03 -3.1517736730062281e+05 -5.6550183975229692e+08 +6.1861595729999502e+12 -4.9255599350634914e+23 
+9.4000000000000004e+00 -1.7296597334102118e-02 -2.4684586469079645e+03 -3.1561723850245593e+05 -5.5845925771416283e+08 +6.1519528240341562e+12 -4.9280522512999787e+23 
+9.5000000000000000e+00 -1.7296812085833245e-02 -2.4684446904346551e+03 -3.1622425017359923e+05 -5.4835273709815645e+08 +6.1000169822581543e+12 -4.9184726230663651e+23 
+9.6000000000000014e+00 -1.7297031209413491e-02 -2.4684282367919909e+03 -3.1698083834337624e+05 -5.3543925644738501e+08 +6.0313735979308105e+12 -4.8960018315298633e+23 
