# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=6][T/m^n] polynom_b[n=8][T/m^n] polynom_b[n=14][T/m^n] 
+4.1000000000000005e+00 +1.1938676341764663e-04 -2.7010249327053816e+03 +2.5436805226083314e+02 +1.2994624684023323e+07 +4.3089770793153799e+12 -5.3490304205852712e+23 
+4.2000000000000002e+00 +1.1937638235298833e-04 -2.7010188671014284e+03 -1.4800885798841625e+02 +2.1526291786912538e+07 +4.2550534230025859e+12 -5.3050001213769149e+23 
+4.2999999999999998e+00 +1.1935554197864068e-04 -2.7010081072728281e+03 -8.6327502366246949e+02 +3.6655077026544549e+07 +4.1569260267538857e+12 -5.2129361274706514e+23 
+4.4000000000000004e+00 +1.1932594658029187e-04 -2.7009934354556772e+03 -1.8373307856898286e+03 +5.7236084948651128e+07 +4.0220814087184565e+12 -5.0799615790944359e+23 
+4.5000000000000000e+00 +1.1928930054473076e-04 -2.7009756339196965e+03 -3.0160747036234416e+03 +8.2124389151039407e+07 +3.8580062635008223e+12 -4.9131997473686073e+23 
+4.6000000000000005e+00 +1.1924730819514404e-04 -2.7009554849133633e+03 -4.3454064763702027e+03 +1.1017508325441930e+08 +3.6721871704277944e+12 -4.7197738161648544e+23 
+4.7000000000000002e+00 +1.1920167386825762e-04 -2.7009337706895958e+03 -5.7712255528769520e+03 +1.4024325626811317e+08 +3.4721107364703394e+12 -4.5068069920152750e+23 
+4.8000000000000007e+00 +1.1915410192033738e-04 -2.7009112735082067e+03 -7.2394310194701684e+03 +1.7118399100991014e+08 +3.2652636032799863e+12 -4.2814225061219553e+23 
+4.9000000000000004e+00 +1.1910629668052729e-04 -2.7008887756187323e+03 -8.6959225402870288e+03 +2.0185238070162702e+08 +3.0591323517283735e+12 -4.0507435426798488e+23 
+5.0000000000000000e+00 +1.1905996247383365e-04 -2.7008670592713484e+03 -1.0086599678029334e+04 +2.3110351599367934e+08 +2.8612035807222080e+12 -3.8218933038614005e+23 
+5.1000000000000005e+00 +1.1901658476802693e-04 -2.7008468050985070e+03 -1.1364923870100103e+04 +2.5795452844207105e+08 +2.6779552256568242e+12 -3.6013476104284261e+23 
+5.2000000000000002e+00 +1.1897677302637290e-04 -2.7008282870763182e+03 -1.2514613628898149e+04 +2.8207087642107141e+08 +2.5118296510519424e+12 -3.3929920966102376e+23 
+5.3000000000000007e+00 +1.1894091777734832e-04 -2.7008116775375051e+03 -1.3526950678642286e+04 +3.0328008205941021e+08 +2.3642604295422715e+12 -3.2000649230904434e+23 
+5.4000000000000004e+00 +1.1890940964305698e-04 -2.7007971488477051e+03 -1.4393214955571939e+04 +3.2140963601530522e+08 +2.2366813145282607e+12 -3.0258043858475492e+23 
+5.5000000000000000e+00 +1.1888263924415122e-04 -2.7007848733715687e+03 -1.5104686473021486e+04 +3.3628703058590913e+08 +2.1305260488587178e+12 -2.8734487715033520e+23 
+5.6000000000000005e+00 +1.1886099705884988e-04 -2.7007750234249897e+03 -1.5652647844301893e+04 +3.4773980330610859e+08 +2.0472281175018301e+12 -2.7462361759471362e+23 
+5.7000000000000002e+00 +1.1884487369404942e-04 -2.7007677713697449e+03 -1.6028379175625296e+04 +3.5559544738957393e+08 +1.9882212609025959e+12 -2.6474048876804702e+23 
+5.8000000000000007e+00 +1.1883465975084060e-04 -2.7007632895610600e+03 -1.6223161058019936e+04 +3.5968146600441939e+08 +1.9549391567313899e+12 -2.5801931410616718e+23 
+5.9000000000000004e+00 +1.1883074577305915e-04 -2.7007617503400215e+03 -1.6228274684953707e+04 +3.5982537115255743e+08 +1.9488154387292439e+12 -2.5478391460417989e+23 
+6.0000000000000000e+00 +1.1883352230651216e-04 -2.7007633260455955e+03 -1.6035001431799676e+04 +3.5585467868797892e+08 +1.9712837161597085e+12 -2.5535810915318991e+23 
+6.1000000000000005e+00 +1.1884318488681986e-04 -2.7007680997577859e+03 -1.5639796940751046e+04 +3.4770112891582280e+08 +2.0230139304490947e+12 -2.5993813571367202e+23 
+6.2000000000000002e+00 +1.1885914838444391e-04 -2.7007757973151583e+03 -1.5059824622453425e+04 +3.3571354291115034e+08 +2.1016203223159307e+12 -2.6820983426356881e+23 
+6.3000000000000007e+00 +1.1888063284355541e-04 -2.7007860553574378e+03 -1.4317419024461997e+04 +3.2034491256786329e+08 +2.2039537671622769e+12 -2.7973148582216890e+23 
+6.4000000000000004e+00 +1.1890685809297465e-04 -2.7007985104541594e+03 -1.3434918322660609e+04 +3.0204829152762818e+08 +2.3268647941483057e+12 -2.9406134657772073e+23 
+6.5000000000000000e+00 +1.1893704399447120e-04 -2.7008127991841038e+03 -1.2434660274925835e+04 +2.8127672711140448e+08 +2.4672039643946143e+12 -3.1075767451817923e+23 
+6.6000000000000005e+00 +1.1897041046730792e-04 -2.7008285581464297e+03 -1.1338981528842582e+04 +2.5848324701356325e+08 +2.6218219522399746e+12 -3.2937873619187344e+23 
+6.7000000000000002e+00 +1.1900617737890840e-04 -2.7008454239221769e+03 -1.0170219696582752e+04 +2.3412089564733624e+08 +2.7875693370868394e+12 -3.4948279119016022e+23 
+6.8000000000000007e+00 +1.1904356463932876e-04 -2.7008630331072663e+03 -8.9507116034406281e+03 +2.0864270388677871e+08 +2.9612967747161929e+12 -3.7062810462122324e+23 
+6.9000000000000004e+00 +1.1908179212119169e-04 -2.7008810222855482e+03 -7.7027946856027247e+03 +1.8250171280181396e+08 +3.1398548646930591e+12 -3.9237293770899889e+23 
+7.0000000000000000e+00 +1.1912007971096242e-04 -2.7008990280438015e+03 -6.4488062892217422e+03 +1.5615096270484164e+08 +3.3200942074849683e+12 -4.1427555127245014e+23 
+7.1000000000000005e+00 +1.1915762939867933e-04 -2.7009166756852323e+03 -5.2121829169003831e+03 +1.3007139293195480e+08 +3.4986837906689277e+12 -4.3588781718581467e+23 
+7.2000000000000002e+00 +1.1919357167129549e-04 -2.7009335453975759e+03 -4.0207569939659666e+03 +1.0485553013680798e+08 +3.6715661861736431e+12 -4.5673605230620632e+23 
+7.3000000000000007e+00 +1.1922701904932263e-04 -2.7009492060616167e+03 -2.9034613617184755e+03 +8.1123822203985319e+07 +3.8345022249153887e+12 -4.7634017482124517e+23 
+7.4000000000000004e+00 +1.1925708403906160e-04 -2.7009632265507962e+03 -1.8892293155060502e+03 +5.9496725540687971e+07 +3.9832526869274824e+12 -4.9422009888115558e+23 
+7.5000000000000000e+00 +1.1928287922521130e-04 -2.7009751757675840e+03 -1.0069925334100893e+03 +4.0594667637639232e+07 +4.1135785201916729e+12 -5.0989575146388631e+23 
+7.6000000000000005e+00 +1.1930351707221987e-04 -2.7009846225717888e+03 -2.8568502296327483e+02 +2.5038117168373484e+07 +4.2212404352006157e+12 -5.2288704160851779e+23 
+7.7000000000000002e+00 +1.1931811020068161e-04 -2.7009911358777563e+03 +2.4576215741760240e+02 +1.3447491005184064e+07 +4.3019994397913184e+12 -5.3271390062900266e+23 
+7.8000000000000007e+00 +1.1932577113624233e-04 -2.7009942845656346e+03 +5.5841606943836007e+02 +6.4432393855328914e+06 +4.3516163488957480e+12 -5.3889624520574980e+23 
+7.9000000000000004e+00 +1.1932561244377937e-04 -2.7009936375298862e+03 +6.2334457204175192e+02 +4.6457982455258118e+06 +4.3658520608305444e+12 -5.4095399845141135e+23 
+8.0000000000000000e+00 +1.1931674659889727e-04 -2.7009887636367625e+03 +4.1161407709712620e+02 +8.6756281317356117e+06 +4.3404673356780229e+12 -5.3840707348859318e+23 
+8.0999999999999996e+00 +1.1929871683056314e-04 -2.7009794363769279e+03 -9.2244155580104419e+01 +1.8868592983339321e+07 +4.2731589023873975e+12 -5.3099813136059504e+23 
+8.2000000000000011e+00 +1.1927278867296929e-04 -2.7009662475188079e+03 -8.4985060270131157e+02 +3.4422357638257094e+07 +4.1693663215281523e+12 -5.1936075053630383e+23 
+8.3000000000000007e+00 +1.1924065846956085e-04 -2.7009499934777314e+03 -1.8093596014537297e+03 +5.4249966882595338e+07 +4.0364652598697695e+12 -5.0435126800848248e+23 
+8.4000000000000004e+00 +1.1920402241835998e-04 -2.7009314706177006e+03 -2.9189282737313606e+03 +7.7264514477294713e+07 +3.8818311029775820e+12 -4.8682599972424873e+23 
+8.5000000000000000e+00 +1.1916457673393925e-04 -2.7009114753105459e+03 -4.1267132576422300e+03 +1.0237908502948998e+08 +3.7128392914713965e+12 -4.6764126605887552e+23 
+8.5999999999999996e+00 +1.1912401773931569e-04 -2.7008908039639991e+03 -5.3808693144312674e+03 +1.2850673091176076e+08 +3.5368654480747363e+12 -4.4765340065185723e+23 
+8.7000000000000011e+00 +1.1908404162033691e-04 -2.7008702529395100e+03 -6.6295536581493643e+03 +1.5456054701926994e+08 +3.3612849536786074e+12 -4.2771871932148285e+23 
+8.8000000000000007e+00 +1.1904634462036546e-04 -2.7008506186172312e+03 -7.8209225266351905e+03 +1.7945361147251481e+08 +3.1934732840148306e+12 -4.0869354480730684e+23 
+8.9000000000000004e+00 +1.1901262302184378e-04 -2.7008326973918033e+03 -8.9031313546111141e+03 +2.0209898806493890e+08 +3.0408059979525063e+12 -3.9143420619744995e+23 
+9.0000000000000000e+00 +1.1898457298622705e-04 -2.7008172856163837e+03 -9.8243377980838704e+03 +2.2140977939948264e+08 +2.9106584323023794e+12 -3.7679701602052750e+23 
+9.0999999999999996e+00 +1.1896346949731946e-04 -2.7008049945716079e+03 -1.0544626785244674e+04 +2.3654862852622798e+08 +2.8087098360958179e+12 -3.6543948664939417e+23 
+9.2000000000000011e+00 +1.1894890184671061e-04 -2.7007956949175114e+03 -1.1071809831815941e+04 +2.4767664348895067e+08 +2.7338533834618242e+12 -3.5722380289308968e+23 
+9.3000000000000007e+00 +1.1894003799383941e-04 -2.7007890721896770e+03 -1.1425628479145422e+04 +2.5520452057284364e+08 +2.6832858885549229e+12 -3.5181332927396944e+23 
+9.4000000000000004e+00 +1.1893604602342123e-04 -2.7007848119650635e+03 -1.1625822098687569e+04 +2.5954291869490522e+08 +2.6542043770805610e+12 -3.4887144578383362e+23 
+9.5000000000000000e+00 +1.1893609385263065e-04 -2.7007825997656728e+03 -1.1692132930894004e+04 +2.6110254602392924e+08 +2.6438055965722329e+12 -3.4806151216432918e+23 
+9.6000000000000014e+00 +1.1893934951111601e-04 -2.7007821211504188e+03 -1.1644301290260461e+04 +2.6029407768363822e+08 +2.6492864811064424e+12 -3.4904690172095518e+23 
+9.7000000000000011e+00 +1.1894498095030089e-04 -2.7007830616513597e+03 -1.1502068925275456e+04 +2.5752821376539543e+08 +2.6678438223799585e+12 -3.5149097722490133e+23 
+9.8000000000000007e+00 +1.1895215615085385e-04 -2.7007851068128143e+03 -1.1285176871532238e+04 +2.5321564132143292e+08 +2.6966744888919927e+12 -3.5505710744022012e+23 
+9.9000000000000004e+00 +1.1896004312632765e-04 -2.7007879421865414e+03 -1.1013365865762407e+04 +2.4776704323648071e+08 +2.7329753689282290e+12 -3.5940866209905270e+23 
+1.0000000000000000e+01 +1.1896780991217625e-04 -2.7007912533338072e+03 -1.0706376084268599e+04 +2.4159309208724803e+08 +2.7739434116473833e+12 -3.6420901569397572e+23 
+1.0100000000000001e+01 +1.1897475106047196e-04 -2.7007947562317272e+03 -1.0382149144811710e+04 +2.3506715637001291e+08 +2.8170362542174053e+12 -3.6915460534167505e+23 
+1.0200000000000001e+01 +1.1898066804390634e-04 -2.7007982887979306e+03 -1.0051418017176336e+04 +2.2841314125433743e+08 +2.8607556794588960e+12 -3.7407421994835290e+23 
+1.0300000000000001e+01 +1.1898548883879158e-04 -2.7008017193625142e+03 -9.7231172565163833e+03 +2.2181764991853100e+08 +2.9038641479438003e+12 -3.7882971049695715e+23 
+1.0400000000000000e+01 +1.1898914153681639e-04 -2.7008049162941707e+03 -9.4061793865248674e+03 +2.1546725049742571e+08 +2.9451243187933379e+12 -3.8328294249533247e+23 
+1.0500000000000000e+01 +1.1899155405636636e-04 -2.7008077479038880e+03 -9.1095399654154426e+03 +2.0954856345530343e+08 +2.9832985546858555e+12 -3.8729575976902717e+23 
+1.0600000000000001e+01 +1.1899265456975952e-04 -2.7008100825856991e+03 -8.8421302186750272e+03 +2.0424813488111517e+08 +3.0171496383867754e+12 -3.9073003672802389e+23 
+1.0700000000000001e+01 +1.1899237106377118e-04 -2.7008117886739224e+03 -8.6128844653371652e+03 +1.9975256376658767e+08 +3.0454400545259644e+12 -3.9344762614152118e+23 
+1.0800000000000001e+01 +1.1899063156687777e-04 -2.7008127345158919e+03 -8.4307363584440191e+03 +1.9624843776782906e+08 +3.0669323515241079e+12 -3.9531038541757252e+23 
+1.0900000000000000e+01 +1.1898736408777748e-04 -2.7008127884516248e+03 -8.3046199570723056e+03 +1.9392235179498655e+08 +3.0803890356458730e+12 -3.9618016873196772e+23 
+1.1000000000000000e+01 +1.1898249671326321e-04 -2.7008118188477597e+03 -8.2434679070543734e+03 +1.9296087627148566e+08 +3.0845727522564282e+12 -3.9591884047664754e+23 
+1.1100000000000001e+01 +1.1897612801612714e-04 -2.7008097869987996e+03 -8.2499721423282481e+03 +1.9341684818266892e+08 +3.0791614339219194e+12 -3.9449698470294336e+23 
+1.1200000000000001e+01 +1.1896903864363429e-04 -2.7008070259618503e+03 -8.3018589001857890e+03 +1.9480812030684775e+08 +3.0674944518494316e+12 -3.9232008563148515e+23 
+1.1300000000000001e+01 +1.1896217988413357e-04 -2.7008039617682543e+03 -8.3706114331824701e+03 +1.9651877475736073e+08 +3.0538266671753750e+12 -3.8990236087380911e+23 
+1.1400000000000000e+01 +1.1895650297987524e-04 -2.7008010204392276e+03 -8.4277133593937833e+03 +1.9793289796203560e+08 +3.0424129248668223e+12 -3.8775802797760739e+23 
+1.1500000000000000e+01 +1.1895295912326328e-04 -2.7007986279764950e+03 -8.4446494244592905e+03 +1.9843459705999669e+08 +3.0375079471800928e+12 -3.8640129476924614e+23 
+1.1600000000000001e+01 +1.1895249953354198e-04 -2.7007972103917245e+03 -8.3929038093647105e+03 +1.9740796892590594e+08 +3.0433665167688052e+12 -3.8634637380465844e+23 
+1.1700000000000001e+01 +1.1895607553374254e-04 -2.7007971937316379e+03 -8.2439588455197063e+03 +1.9423707850402078e+08 +3.0642435972484463e+12 -3.8810749088070665e+23 
+1.1800000000000001e+01 +1.1896463829473603e-04 -2.7007990039907713e+03 -7.9692996451937661e+03 +1.8830603905552197e+08 +3.1043938771814360e+12 -3.9219885151413530e+23 
+1.1900000000000000e+01 +1.1897913906767616e-04 -2.7008030671919751e+03 -7.5404097879967821e+03 +1.7899893694803882e+08 +3.1680721992661719e+12 -3.9913467271826176e+23 
+1.2000000000000000e+01 +1.1900052906606657e-04 -2.7008098093446279e+03 -6.9287735979957106e+03 +1.6569987182992393e+08 +3.2595333291031733e+12 -4.0942916561355977e+23 
+1.2100000000000001e+01 +1.1902929886238962e-04 -2.7008194654730382e+03 -6.1188014955900662e+03 +1.4807416353956091e+08 +3.3810824309221914e+12 -4.2336290790203190e+23 
+1.2200000000000001e+01 +1.1906409642524790e-04 -2.7008315066460800e+03 -5.1466092073112877e+03 +1.2691203034068304e+08 +3.5272261552323159e+12 -4.4028193448926503e+23 
+1.2300000000000001e+01 +1.1910310899362153e-04 -2.7008452129169591e+03 -4.0612402060280860e+03 +1.0328493962178229e+08 +3.6905213853030928e+12 -4.5929863447665811e+23 
+1.2400000000000000e+01 +1.1914452386257583e-04 -2.7008598643595055e+03 -2.9117368266298508e+03 +7.8264338597307995e+07 +3.8635251207571709e+12 -4.7952540572438309e+23 
+1.2500000000000000e+01 +1.1918652826701833e-04 -2.7008747410249530e+03 -1.7471426659079302e+03 +5.2921697042926423e+07 +4.0387942302659058e+12 -5.0007463611262034e+23 
+1.2600000000000001e+01 +1.1922730942979026e-04 -2.7008891229625742e+03 -6.1650136532084423e+02 +2.8328484855520237e+07 +4.2088855843945049e+12 -5.2005871399344442e+23 
+1.2700000000000001e+01 +1.1926505469890107e-04 -2.7009022902621127e+03 +4.3114552428702819e+02 +5.5561363233681750e+06 +4.3663562536239541e+12 -5.3859004210667012e+23 
+1.2800000000000001e+01 +1.1929795128460588e-04 -2.7009135229685039e+03 +1.3467541436617671e+03 -1.4323875086124877e+07 +4.5037630891999561e+12 -5.5478100753124679e+23 
+1.2900000000000000e+01 +1.1932418649912704e-04 -2.7009221011589893e+03 +2.0812822607795133e+03 -3.0240103036150455e+07 +4.6136630920379209e+12 -5.6774400773120972e+23 
+1.3000000000000000e+01 +1.1934194755068335e-04 -2.7009273048772652e+03 +2.5856859186081811e+03 -4.1121071923960768e+07 +4.6886130992973740e+12 -5.7659142847161258e+23 
+1.3100000000000001e+01 +1.1934998664527663e-04 -2.7009286456677924e+03 +2.8267294589154726e+03 -4.6240611659143299e+07 +4.7235676355481523e+12 -5.8072040068048076e+23 
+1.3200000000000001e+01 +1.1934931535402639e-04 -2.7009265608610767e+03 +2.8343986732003491e+03 -4.6253567449104793e+07 +4.7230707858108848e+12 -5.8066694646765224e+23 
+1.3300000000000001e+01 +1.1934151014508109e-04 -2.7009217192555061e+03 +2.6544859462639861e+03 -4.2160060902335174e+07 +4.6940641588700264e+12 -5.7725182130554561e+23 
+1.3400000000000000e+01 +1.1932814764202040e-04 -2.7009147897016601e+03 +2.3327864172656459e+03 -3.4960261195844397e+07 +4.6434896331782598e+12 -5.7129580040823430e+23 
+1.3500000000000000e+01 +1.1931080421362508e-04 -2.7009064409627063e+03 +1.9150905399777776e+03 -2.5654255674442519e+07 +4.5782886193911230e+12 -5.6361962421337303e+23 
+1.3600000000000001e+01 +1.1929105647769078e-04 -2.7008973418874389e+03 +1.4471933646111333e+03 -1.5242212036323169e+07 +4.5054029877882754e+12 -5.5504406735917989e+23 
+1.3700000000000001e+01 +1.1927048082019861e-04 -2.7008881612462715e+03 +9.7488578287454186e+02 -4.7242258828758700e+06 +4.4317741987773154e+12 -5.4638987433054696e+23 
+1.3800000000000001e+01 +1.1925065381971275e-04 -2.7008795678729889e+03 +5.4396198967390001e+02 +4.8995506185271759e+06 +4.3643440314431738e+12 -5.3847781266781602e+23 
+1.3900000000000000e+01 +1.1923315195887410e-04 -2.7008722305716929e+03 +2.0021469185070075e+02 +1.2628990088892242e+07 +4.3100541280748110e+12 -5.3212864039446753e+23 
+1.4000000000000000e+01 +1.1921955174460767e-04 -2.7008668181514149e+03 -1.0563243360385727e+01 +1.7463963538856205e+07 +4.2758461353485786e+12 -5.2816311522591857e+23 
+1.4100000000000001e+01 +1.1921095060325839e-04 -2.7008637772734996e+03 -5.7748706830899145e+01 +1.8733385240777258e+07 +4.2663858539227598e+12 -5.2713262225673037e+23 
+1.4200000000000001e+01 +1.1920652968936867e-04 -2.7008626660036271e+03 +2.8601396894983047e+01 +1.7082367971469663e+07 +4.2772355210252085e+12 -5.2851103828773630e+23 
+1.4300000000000001e+01 +1.1920499113614889e-04 -2.7008628202790769e+03 +2.0326141723492208e+02 +1.3485050303226111e+07 +4.3016816269414258e+12 -5.3150287477261996e+23 
+1.4400000000000000e+01 +1.1920503714348774e-04 -2.7008635760580787e+03 +4.2100674821979055e+02 +8.9155535324514173e+06 +4.3330107566511650e+12 -5.3531264965247248e+23 
+1.4500000000000000e+01 +1.1920536974135028e-04 -2.7008642692403896e+03 +6.3660967295163562e+02 +4.3480529092382221e+06 +4.3645091885001191e+12 -5.3914485834241827e+23 
+1.4600000000000001e+01 +1.1920469111112509e-04 -2.7008642357797266e+03 +8.0484539659875099e+02 +7.5667244688967266e+05 +4.3894634942031543e+12 -5.4220401808113924e+23 
+1.4700000000000001e+01 +1.1920170334759258e-04 -2.7008628115988472e+03 +8.8048745259399243e+02 -8.8443461545286083e+05 +4.4011600785737793e+12 -5.4369463376204019e+23 
+1.4800000000000001e+01 +1.1919510857386817e-04 -2.7008593326298724e+03 +8.1830984376449521e+02 +3.9887721110416058e+05 +4.3928853887428789e+12 -5.4282121314001024e+23 
