# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=6][T/m^n] polynom_b[n=8][T/m^n] polynom_b[n=14][T/m^n] 
+4.6000000000000005e+00 -1.3964828290397431e-04 -2.4677241389247033e+03 +6.3499641170217483e+03 -1.9166851402245775e+08 +5.0986904494488271e+12 -5.5460973212040715e+23 
+4.7000000000000002e+00 -1.3972529505936965e-04 -2.4676972944174850e+03 +4.9329200384528740e+03 -1.6699883091569188e+08 +4.9601713492854277e+12 -5.4634288169875903e+23 
+4.8000000000000007e+00 -1.3980341888406904e-04 -2.4676690117267990e+03 +3.3984522084336859e+03 -1.3991250261678413e+08 +4.8066421172898789e+12 -5.3695529114731337e+23 
+4.9000000000000004e+00 -1.3987959178585467e-04 -2.4676401469601615e+03 +1.7875213403432610e+03 -1.1109419728328422e+08 +4.6419345237795537e+12 -5.2669448569603807e+23 
+5.0000000000000000e+00 -1.3995075110745516e-04 -2.4676115562428445e+03 +1.4108895090636466e+02 -8.1228595251822010e+07 +4.4698804004764316e+12 -5.1580799386235343e+23 
+5.1000000000000005e+00 -1.4001443271008046e-04 -2.4675839912320048e+03 -1.5022780389625068e+03 -5.0983179019703180e+07 +4.2942792385363296e+12 -5.0454295071078458e+23 
+5.2000000000000002e+00 -1.4007056624090131e-04 -2.4675577857874127e+03 -3.1135878067186818e+03 -2.0956688235394944e+07 +4.1188014062897695e+12 -4.9314492976262119e+23 
+5.3000000000000007e+00 -1.4011967990098869e-04 -2.4675331692872705e+03 -4.6662438442197927e+03 +8.2693473777187932e+06 +3.9470848660569399e+12 -4.8185910712452321e+23 
+5.4000000000000004e+00 -1.4016230177473722e-04 -2.4675103711473712e+03 -6.1336477729108010e+03 +3.6113367897542045e+07 +3.7827677393928643e+12 -4.7093066813764885e+23 
+5.5000000000000000e+00 -1.4019896005128163e-04 -2.4674896207489533e+03 -7.4892029535251759e+03 +6.1993841681507379e+07 +3.6294879980197715e+12 -4.6060478938128661e+23 
+5.6000000000000005e+00 -1.4023018281432331e-04 -2.4674711475072922e+03 -8.7063110503970947e+03 +8.5329209664577216e+07 +3.4908837584004375e+12 -4.5112665584731492e+23 
+5.7000000000000002e+00 -1.4025649829606278e-04 -2.4674551807917023e+03 -9.7583759706457822e+03 +1.0553794856949492e+08 +3.3705929497521860e+12 -4.4274144180379456e+23 
+5.8000000000000007e+00 -1.4027843458501072e-04 -2.4674419500153367e+03 -1.0618799503672912e+04 +1.2203850156534013e+08 +3.2722536759498403e+12 -4.3569433143009494e+23 
+5.9000000000000004e+00 -1.4029651982613110e-04 -2.4674316845740973e+03 -1.1260984264295577e+04 +1.3424932477978203e+08 +3.1995039739200054e+12 -4.3023050516215736e+23 
+6.0000000000000000e+00 -1.4031128220756220e-04 -2.4674246138506337e+03 -1.1658333521408054e+04 +1.4158888490494496e+08 +3.1559818247458115e+12 -4.2659514017155193e+23 
+6.1000000000000005e+00 -1.4032309737093562e-04 -2.4674208839919784e+03 -1.1793599064032771e+04 +1.4367784528489333e+08 +3.1440766031312754e+12 -4.2495740290825738e+23 
+6.2000000000000002e+00 -1.4033173131145751e-04 -2.4674203080301368e+03 -1.1686935357897619e+04 +1.4094579503650108e+08 +3.1611825223245532e+12 -4.2518237394518805e+23 
+6.3000000000000007e+00 -1.4033679746528458e-04 -2.4674226157680650e+03 -1.1367845003481931e+04 +1.3402451316363844e+08 +3.2034452267260679e+12 -4.2705912548506827e+23 
+6.4000000000000004e+00 -1.4033790931755336e-04 -2.4674275369907259e+03 -1.0865831549614513e+04 +1.2354579448305041e+08 +3.2670102756128828e+12 -4.3037672462764617e+23 
+6.5000000000000000e+00 -1.4033468039380170e-04 -2.4674348014723118e+03 -1.0210399029463491e+04 +1.1014144115961210e+08 +3.3480231911007129e+12 -4.3492423646050426e+23 
+6.6000000000000005e+00 -1.4032672421402165e-04 -2.4674441389885214e+03 -9.4310514089759781e+03 +9.4443254343694642e+07 +3.4426295004189316e+12 -4.4049072634707350e+23 
+6.7000000000000002e+00 -1.4031365413514881e-04 -2.4674552793636522e+03 -8.5572903310669026e+03 +7.7082998604867086e+07 +3.5469749204270791e+12 -4.4686527033596682e+23 
+6.8000000000000007e+00 -1.4029508375977583e-04 -2.4674679523486957e+03 -7.6186209412009830e+03 +5.8692493631679147e+07 +3.6572048824376533e+12 -4.5383692840993323e+23 
+6.9000000000000004e+00 -1.4027062656760193e-04 -2.4674818877319262e+03 -6.6445465863410209e+03 +3.9903530636677235e+07 +3.7694649659110928e+12 -4.6119476894894049e+23 
+7.0000000000000000e+00 -1.4023989598130947e-04 -2.4674968153170666e+03 -5.6645699209793020e+03 +2.1347890418306921e+07 +3.8799008024516846e+12 -4.6872786308127154e+23 
+7.1000000000000005e+00 -1.4020299996834375e-04 -2.4675123905403293e+03 -4.7082336017297202e+03 +3.6294821045196811e+06 +3.9848712908635439e+12 -4.7622254324023653e+23 
+7.2000000000000002e+00 -1.4016202402375512e-04 -2.4675279715541128e+03 -3.8052316379123022e+03 -1.2759405463272715e+07 +4.0815890810106025e+12 -4.8345422443623089e+23 
+7.3000000000000007e+00 -1.4011954806662953e-04 -2.4675428421766833e+03 -2.9852965202443829e+03 -2.7354378260674112e+07 +4.1674802069172544e+12 -4.9019558926007054e+23 
+7.4000000000000004e+00 -1.4007815201724444e-04 -2.4675562862285155e+03 -2.2781605662546358e+03 -3.9691045693708941e+07 +4.2399707230083052e+12 -4.9621932171977254e+23 
+7.5000000000000000e+00 -1.4004041584277736e-04 -2.4675675875139091e+03 -1.7135569195508608e+03 -4.9305003631791346e+07 +4.2964866116208457e+12 -5.0129810157137916e+23 
+7.6000000000000005e+00 -1.4000891944494065e-04 -2.4675760298573664e+03 -1.3212177526347266e+03 -5.5731863227664672e+07 +4.3344539341374102e+12 -5.0520461299012083e+23 
+7.7000000000000002e+00 -1.3998624278060030e-04 -2.4675808970661701e+03 -1.1308760710689494e+03 -5.8507222480569325e+07 +4.3512986837862676e+12 -5.0771153633184828e+23 
+7.8000000000000007e+00 -1.3997496576834405e-04 -2.4675814729612403e+03 -1.1722641691994813e+03 -5.7166691189156614e+07 +4.3444469171353267e+12 -5.0859155573586393e+23 
+7.9000000000000004e+00 -1.3997766832290359e-04 -2.4675770413614646e+03 -1.4751145292198412e+03 -5.1245875229233205e+07 +4.3113246668093218e+12 -5.0761735362488418e+23 
+8.0000000000000000e+00 -1.3999693038832054e-04 -2.4675668860795377e+03 -2.0691598576797069e+03 -4.0280377711071886e+07 +4.2493579539756348e+12 -5.0456161206978531e+23 
+8.0999999999999996e+00 -1.4003420390449654e-04 -2.4675506564558873e+03 -2.9663243614822518e+03 -2.4106587411798462e+07 +4.1576700751127295e+12 -4.9932104363170749e+23 
+8.2000000000000011e+00 -1.4008642895083282e-04 -2.4675294638963292e+03 -4.1073003993800639e+03 -3.7640022492149579e+06 +4.0421732555521328e+12 -4.9228847328052460e+23 
+8.3000000000000007e+00 -1.4014941757354077e-04 -2.4675047853468286e+03 -5.4149711377465637e+03 +1.9407082260815810e+07 +3.9104770615309004e+12 -4.8398076054483573e+23 
+8.4000000000000004e+00 -1.4021898176259489e-04 -2.4674780977679648e+03 -6.8122191022029529e+03 +4.4066361114176534e+07 +3.7701911062556924e+12 -4.7491476737785213e+23 
+8.5000000000000000e+00 -1.4029093364947165e-04 -2.4674508780780507e+03 -8.2219288386216977e+03 +6.8873561096253857e+07 +3.6289248382829019e+12 -4.6560734647596447e+23 
+8.5999999999999996e+00 -1.4036108525525349e-04 -2.4674246032289921e+03 -9.5669832743765437e+03 +9.2488383410182759e+07 +3.4942878390491265e+12 -4.5657535804038557e+23 
+8.7000000000000011e+00 -1.4042524861917631e-04 -2.4674007501674064e+03 -1.0770265577546677e+04 +1.1357053287123877e+08 +3.3738896720412734e+12 -4.4833566135007392e+23 
+8.8000000000000007e+00 -1.4047923585976219e-04 -2.4673807958161924e+03 -1.1754660055152397e+04 +1.3077973231662786e+08 +3.2753398069243350e+12 -4.4140511034986723e+23 
+8.9000000000000004e+00 -1.4051885897597576e-04 -2.4673662171323508e+03 -1.2443049431730102e+04 +1.4277568016708851e+08 +3.2062478380750698e+12 -4.3630056582514684e+23 
+9.0000000000000000e+00 -1.4053993005163512e-04 -2.4673584910500786e+03 -1.2758317448589152e+04 +1.4821809007154411e+08 +3.1742232838537227e+12 -4.3353888457428910e+23 
+9.0999999999999996e+00 -1.4053955984535214e-04 -2.4673586274175059e+03 -1.2648046418686206e+04 +1.4619686335717702e+08 +3.1844358516237886e+12 -4.3347355425933150e+23 
+9.2000000000000011e+00 -1.4052005393193649e-04 -2.4673657677063356e+03 -1.2158614409911368e+04 +1.3752267442647323e+08 +3.2322958917580459e+12 -4.3580457993375621e+23 
+9.3000000000000007e+00 -1.4048501663761320e-04 -2.4673785862818777e+03 -1.1361098952301556e+04 +1.2343639848005071e+08 +3.3107738790814316e+12 -4.4006859423875283e+23 
+9.4000000000000004e+00 -1.4043805223399510e-04 -2.4673957575250365e+03 -1.0326576859068920e+04 +1.0517889976268961e+08 +3.4128403439170762e+12 -4.4580223280488950e+23 
+9.5000000000000000e+00 -1.4038276499297669e-04 -2.4674159558165206e+03 -9.1261249524554078e+03 +8.3991042643536299e+07 +3.5314658160401919e+12 -4.5254213124529857e+23 
+9.6000000000000014e+00 -1.4032275925237266e-04 -2.4674378555172498e+03 -7.8308210071526692e+03 +6.1113706576736756e+07 +3.6596207466553892e+12 -4.5982492070162411e+23 
+9.7000000000000011e+00 -1.4026163929900323e-04 -2.4674601310040048e+03 -6.5117420199960361e+03 +3.7787758559123747e+07 +3.7902756523363164e+12 -4.6718723608302610e+23 
+9.8000000000000007e+00 -1.4020300942755223e-04 -2.4674814566512919e+03 -5.2399650926243921e+03 +1.5254067178143701e+07 +3.9164010416564482e+12 -4.7416571187275267e+23 
+9.9000000000000004e+00 -1.4015047392611799e-04 -2.4675005068334808e+03 -4.0865673915603115e+03 -5.2464973468708945e+06 +4.0309674124853887e+12 -4.8029698172771140e+23 
+1.0000000000000000e+01 -1.4010763708503015e-04 -2.4675159559279687e+03 -3.1226258385038936e+03 -2.2473069675949097e+07 +4.1269452917185757e+12 -4.8511768130989810e+23 
+1.0100000000000001e+01 -1.4007715694815497e-04 -2.4675268301071906e+03 -2.4004790842557718e+03 -3.5510486689807303e+07 +4.1991613433868872e+12 -4.8829555005655177e+23 
+1.0200000000000001e+01 -1.4005790652344270e-04 -2.4675335627540571e+03 -1.8975108233779226e+03 -4.4746427944669940e+07 +4.2498669707943203e+12 -4.9002275477046349e+23 
+1.0300000000000001e+01 -1.4004781249822809e-04 -2.4675369390708770e+03 -1.5723652564253093e+03 -5.0894295080036901e+07 +4.2831698195699282e+12 -4.9062257218349975e+23 
+1.0400000000000000e+01 -1.4004480170529064e-04 -2.4675377442159574e+03 -1.3836886944663838e+03 -5.4667456465494215e+07 +4.3031773628209263e+12 -4.9041826930789298e+23 
+1.0500000000000000e+01 -1.4004680079561483e-04 -2.4675367634049635e+03 -1.2901246353792646e+03 -5.6779325435576729e+07 +4.3139973090173691e+12 -4.8973312662464195e+23 
+1.0600000000000001e+01 -1.4005173653855113e-04 -2.4675347818140390e+03 -1.2503185720806416e+03 -5.7943282866468102e+07 +4.3197371946691729e+12 -4.8889041457068983e+23 
+1.0700000000000001e+01 -1.4005753571571128e-04 -2.4675325846188839e+03 -1.2229159308475644e+03 -5.8872711588409193e+07 +4.3245045697286094e+12 -4.8821340467001583e+23 
+1.0800000000000001e+01 -1.4006212499246396e-04 -2.4675309570285222e+03 -1.1665605843062121e+03 -6.0281018467348948e+07 +4.3324071071015020e+12 -4.8802537520241214e+23 
+1.0900000000000000e+01 -1.4006343113499685e-04 -2.4675306842216619e+03 -1.0398978614305427e+03 -6.2881587386488110e+07 +4.3475523604577344e+12 -4.8864959773088330e+23 
+1.1000000000000000e+01 -1.4005938091138235e-04 -2.4675325513778666e+03 -8.0157301413079392e+02 -6.7387803780323267e+07 +4.3740478926350752e+12 -4.9040934443234638e+23 
+1.1100000000000001e+01 -1.4004852556544854e-04 -2.4675370860429339e+03 -4.2442079318742429e+02 -7.4262495286402583e+07 +4.4145336002872266e+12 -4.9350760145174722e+23 
+1.1200000000000001e+01 -1.4003191450885329e-04 -2.4675437851634015e+03 +6.1963334484187918e+01 -8.2966218801812649e+07 +4.4657785215833281e+12 -4.9766620091989351e+23 
+1.1300000000000001e+01 -1.4001122177473630e-04 -2.4675518880073801e+03 +6.1379223708253244e+02 -9.2708938972406536e+07 +4.5230838485366982e+12 -5.0248667864435839e+23 
+1.1400000000000000e+01 -1.3998812128031922e-04 -2.4675606338803891e+03 +1.1872806389565742e+03 -1.0270065036013231e+08 +4.5817509307630107e+12 -5.0757057956766575e+23 
+1.1500000000000000e+01 -1.3996428705906677e-04 -2.4675692620511513e+03 +1.7386414565077507e+03 -1.1215131857198463e+08 +4.6370809660238467e+12 -5.1251943990098408e+23 
+1.1600000000000001e+01 -1.3994139295749289e-04 -2.4675770118468186e+03 +2.2240904606174031e+03 -1.2027095474371663e+08 +4.6843753900924971e+12 -5.1693480945244614e+23 
+1.1700000000000001e+01 -1.3992111308392926e-04 -2.4675831225136485e+03 +2.5998394891735325e+03 -1.2626950746026465e+08 +4.7189353123791240e+12 -5.2041821944728762e+23 
+1.1800000000000001e+01 -1.3990512129279673e-04 -2.4675868333750982e+03 +2.8221041052900709e+03 -1.2935698430120185e+08 +4.7360621492779453e+12 -5.2257121852001324e+23 
+1.1900000000000000e+01 -1.3989509162468715e-04 -2.4675873836994178e+03 +2.8470972440902378e+03 -1.2874335157542005e+08 +4.7310571036383457e+12 -5.2299534330802710e+23 
+1.2000000000000000e+01 -1.3989269803880481e-04 -2.4675840127776710e+03 +2.6310328900164986e+03 -1.2363859169364268e+08 +4.6992214602458154e+12 -5.2129213491533434e+23 
+1.2100000000000001e+01 -1.3989914282573116e-04 -2.4675762076225619e+03 +2.1453716237973076e+03 -1.1353719600958250e+08 +4.6375674018313369e+12 -5.1720441765591177e+23 
+1.2200000000000001e+01 -1.3991374159133134e-04 -2.4675644461290999e+03 +1.4225600376788911e+03 -9.9071684165746570e+07 +4.5499506586346436e+12 -5.1104014569106451e+23 
+1.2300000000000001e+01 -1.3993533833101251e-04 -2.4675494538943417e+03 +5.1029031719990331e+02 -8.1159068246197790e+07 +4.4419377706505742e+12 -5.0324855115232383e+23 
+1.2400000000000000e+01 -1.3996277700450299e-04 -2.4675319565278210e+03 -5.4374470408220463e+02 -6.0716371069661692e+07 +4.3190953354581709e+12 -4.9427886960828627e+23 
+1.2500000000000000e+01 -1.3999490153221303e-04 -2.4675126796492791e+03 -1.6918517416168204e+03 -3.8660622199211411e+07 +4.1869899843440532e+12 -4.8458033840824196e+23 
+1.2600000000000001e+01 -1.4003055590649529e-04 -2.4674923488569630e+03 -2.8863385485055019e+03 -1.5908834726261642e+07 +4.0511882626753696e+12 -4.7460219000263052e+23 
+1.2700000000000001e+01 -1.4006858407780641e-04 -2.4674716897627377e+03 -4.0795121869461555e+03 +6.6219669419727810e+06 +3.9172567761173140e+12 -4.6479366040542366e+23 
+1.2800000000000001e+01 -1.4010783001417164e-04 -2.4674514279718283e+03 -5.2236800757517958e+03 +2.8014764416630842e+07 +3.7907620976685635e+12 -4.5560398364514252e+23 
+1.2900000000000000e+01 -1.4014713766923205e-04 -2.4674322890955727e+03 -6.2711493013438612e+03 +4.7352533705675088e+07 +3.6772708306268398e+12 -4.4748239557206337e+23 
+1.3000000000000000e+01 -1.4018535100644207e-04 -2.4674149987398619e+03 -7.1742272636157086e+03 +6.3718256216914013e+07 +3.5823495487957466e+12 -4.4087813024677216e+23 
+1.3100000000000001e+01 -1.4022134012821690e-04 -2.4674001711082951e+03 -7.8939590546230920e+03 +7.6374988179395139e+07 +3.5104306493055430e+12 -4.3614320120729429e+23 
+1.3200000000000001e+01 -1.4025407969385539e-04 -2.4673879747801507e+03 -8.4263416081017949e+03 +8.5306105281967059e+07 +3.4614097068247227e+12 -4.3324073236598910e+23 
+1.3300000000000001e+01 -1.4028257057782724e-04 -2.4673784669092634e+03 -8.7761106551848534e+03 +9.0675075322223350e+07 +3.4340480303991152e+12 -4.3203662219323195e+23 
+1.3400000000000000e+01 -1.4030581357293305e-04 -2.4673717046714282e+03 -8.9480009409480281e+03 +9.2645351239275098e+07 +3.4271070036341318e+12 -4.3239677311573984e+23 
+1.3500000000000000e+01 -1.4032280950290811e-04 -2.4673677452348957e+03 -8.9467475279537321e+03 +9.1380390541357383e+07 +3.4393479879726270e+12 -4.3418708645494830e+23 
+1.3600000000000001e+01 -1.4033255921670323e-04 -2.4673666457599697e+03 -8.7770858669453173e+03 +8.7043656910876378e+07 +3.4695323126903335e+12 -4.3727346171197689e+23 
+1.3700000000000001e+01 -1.4033406350345801e-04 -2.4673684634247916e+03 -8.4437505614643687e+03 +7.9798600765861809e+07 +3.5164213755138135e+12 -4.4152180221202606e+23 
+1.3800000000000001e+01 -1.4032632323562753e-04 -2.4673732553821505e+03 -7.9514774343946538e+03 +6.9808691787976503e+07 +3.5787764740864028e+12 -4.4679800561718062e+23 
+1.3900000000000000e+01 -1.4030833916784242e-04 -2.4673810788210544e+03 -7.3050005533748526e+03 +5.7237371792776801e+07 +3.6553590512959185e+12 -4.5296797784850967e+23 
+1.4000000000000000e+01 -1.4027911224244225e-04 -2.4673919908726489e+03 -6.5090567929321305e+03 +4.2248127162646390e+07 +3.7449303177986401e+12 -4.5989761163878820e+23 
+1.4100000000000001e+01 -1.4023843504539521e-04 -2.4674058451870610e+03 -5.5776543185612391e+03 +2.5148334102188807e+07 +3.8455078228156470e+12 -4.6741595815998982e+23 
+1.4200000000000001e+01 -1.4018926797487188e-04 -2.4674216811063725e+03 -4.5619051094965835e+03 +6.8212243012815025e+06 +3.9521329264393535e+12 -4.7520461473168790e+23 
+1.4300000000000001e+01 -1.4013536316577851e-04 -2.4674383344626403e+03 -3.5221938507506065e+03 -1.1706058178070523e+07 +4.0591032094838472e+12 -4.8290833038336388e+23 
+1.4400000000000000e+01 -1.4008047281380750e-04 -2.4674546410697685e+03 -2.5189060915118203e+03 -2.9406355737795535e+07 +4.1607161829604111e+12 -4.9017185026060511e+23 
+1.4500000000000000e+01 -1.4002834911356805e-04 -2.4674694367410730e+03 -1.6124274329156731e+03 -4.5252509715974219e+07 +4.2512693514533818e+12 -4.9663991905389504e+23 
+1.4600000000000001e+01 -1.3998274428085567e-04 -2.4674815572851339e+03 -8.6314366062516672e+02 -5.8217358963459492e+07 +4.3250602081555161e+12 -5.0195728095833926e+23 
+1.4700000000000001e+01 -1.3994741047520737e-04 -2.4674898385257156e+03 -3.3143987498726523e+02 -6.7273752721910030e+07 +4.3763862986951577e+12 -5.0576868298487998e+23 
+1.4800000000000001e+01 -1.3992609985076610e-04 -2.4674931162883640e+03 -7.7701094038489401e+01 -7.1394541470512539e+07 +4.3995451748429707e+12 -5.0771887245847002e+23 
