# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=6][T/m^n] polynom_b[n=8][T/m^n] polynom_b[n=14][T/m^n] 
+1.0000000000000000e+00 +3.3962975543033735e-08 -2.4712771294787326e+03 -4.1792253957000230e+03 +7.7158504455850363e+07 +3.4136493083912700e+12 -4.1042997693413318e+23 
+1.1000000000000001e+00 +3.1674640558117892e-08 -2.4712771167296155e+03 -4.1725685990602524e+03 +7.6955205682384297e+07 +3.4152320727919785e+12 -4.1056370129476983e+23 
+1.2000000000000002e+00 +3.2044251523258226e-08 -2.4712780955777307e+03 -4.1122442840814629e+03 +7.5927963539892942e+07 +3.4209288241661909e+12 -4.1095962439446987e+23 
+1.3000000000000000e+00 +3.4649761694018572e-08 -2.4712798444964387e+03 -4.0102077451740533e+03 +7.4266327325999126e+07 +3.4297613471465400e+12 -4.1154866102488710e+23 
+1.4000000000000001e+00 +3.9069196095111669e-08 -2.4712821419804404e+03 -3.8784132574333548e+03 +7.2159830286926448e+07 +3.4407515096106084e+12 -4.1226173067764718e+23 
+1.5000000000000000e+00 +4.4880569049783437e-08 -2.4712847665212425e+03 -3.7288152474407557e+03 +6.9798008023031160e+07 +3.4529211674021875e+12 -4.1302975219053090e+23 
+1.6000000000000001e+00 +5.1661844969985172e-08 -2.4712874965948936e+03 -3.5733689008172742e+03 +6.7370408331725657e+07 +3.4652921121342046e+12 -4.1378364066777844e+23 
+1.7000000000000002e+00 +5.8991032849892291e-08 -2.4712901106921045e+03 -3.4240286632554748e+03 +6.5066566937313609e+07 +3.4768861996118730e+12 -4.1445431499982414e+23 
+1.8000000000000000e+00 +6.6446119847488790e-08 -2.4712923872957872e+03 -3.2927493827640346e+03 +6.3076026190424778e+07 +3.4867252502348540e+12 -4.1497269197646776e+23 
+1.9000000000000001e+00 +7.3605149379279570e-08 -2.4712941049065539e+03 -3.1914850438589369e+03 +6.1588314689411253e+07 +3.4938311562233228e+12 -4.1526969248481983e+23 
+2.0000000000000000e+00 +8.0046087113663456e-08 -2.4712950420013335e+03 -3.1321907727690277e+03 +6.0792979093387790e+07 +3.4972257159029155e+12 -4.1527623209705765e+23 
+2.1000000000000001e+00 +8.5420757340155368e-08 -2.4712950340733237e+03 -3.1237482832311698e+03 +6.0830492943132393e+07 +3.4961864865978501e+12 -4.1494335716350268e+23 
+2.2000000000000002e+00 +8.9676288617113187e-08 -2.4712941446466275e+03 -3.1627471263586140e+03 +6.1645059146776304e+07 +3.4910139543714043e+12 -4.1430263171757059e+23 
+2.3000000000000003e+00 +9.2833591654015230e-08 -2.4712924942366249e+03 -3.2427046877406847e+03 +6.3131827621249340e+07 +3.4822642582712402e+12 -4.1340574444346138e+23 
+2.4000000000000004e+00 +9.4913719788796307e-08 -2.4712902034039466e+03 -3.3571361283999386e+03 +6.5185912691841230e+07 +3.4704937237233354e+12 -4.1230439469429385e+23 
+2.5000000000000000e+00 +9.5937483908345506e-08 -2.4712873926354368e+03 -3.4995601669820535e+03 +6.7702484969705865e+07 +3.4562583835392319e+12 -4.1105026526714036e+23 
+2.6000000000000001e+00 +9.5925954182661835e-08 -2.4712841824954362e+03 -3.6634918180740306e+03 +7.0576656758615360e+07 +3.4401145726645923e+12 -4.0969505596453891e+23 
+2.7000000000000002e+00 +9.4899977264062950e-08 -2.4712806934814662e+03 -3.8424492826464120e+03 +7.3703590410325527e+07 +3.4226183671849448e+12 -4.0829045207344420e+23 
+2.8000000000000003e+00 +9.2880558008939660e-08 -2.4712770461384730e+03 -4.0299485068044419e+03 +7.6978412977981448e+07 +3.4043260252270547e+12 -4.0688814902703628e+23 
+2.9000000000000004e+00 +8.9888636631624139e-08 -2.4712733609918719e+03 -4.2195063648795831e+03 +8.0296266020266593e+07 +3.3857937302359292e+12 -4.0553983811037978e+23 
+3.0000000000000000e+00 +8.5945138377392754e-08 -2.4712697585632532e+03 -4.4046398967171372e+03 +8.3552293529271439e+07 +3.3675776536727021e+12 -4.0429720999691342e+23 
+3.1000000000000001e+00 +8.1107523689153329e-08 -2.4712663438208183e+03 -4.5795937402179079e+03 +8.6652114248256177e+07 +3.3501833304249780e+12 -4.0320402157292042e+23 
+3.2000000000000002e+00 +7.5579234079864308e-08 -2.4712631594697382e+03 -4.7415252971933533e+03 +8.9543283140793189e+07 +3.3339135571210674e+12 -4.0227228390688461e+23 
+3.3000000000000003e+00 +6.9600187033778990e-08 -2.4712602326457986e+03 -4.8883202749571647e+03 +9.2183840452458352e+07 +3.3190204414823149e+12 -4.0150607155693312e+23 
+3.4000000000000004e+00 +6.3410400247671923e-08 -2.4712575905125632e+03 -5.0178631245626111e+03 +9.4531807413519159e+07 +3.3057561869497593e+12 -4.0090946418795368e+23 
+3.5000000000000000e+00 +5.7249720173185723e-08 -2.4712552601853022e+03 -5.1280405199269517e+03 +9.6545239366778627e+07 +3.2943728233786079e+12 -4.0048653200282128e+23 
+3.6000000000000001e+00 +5.1358095315829750e-08 -2.4712532688066431e+03 -5.2167379090928744e+03 +9.8182173158011362e+07 +3.2851224736715874e+12 -4.0024135018049133e+23 
+3.7000000000000002e+00 +4.5975525348855474e-08 -2.4712516435367406e+03 -5.2818398470223719e+03 +9.9400631033202395e+07 +3.2782573382955562e+12 -4.0017799844744003e+23 
+3.8000000000000003e+00 +4.1341888893294629e-08 -2.4712504114987983e+03 -5.3212326754253472e+03 +1.0015866358453430e+08 +3.2740294699890854e+12 -4.0030054812468404e+23 
+3.9000000000000004e+00 +3.7697179340161104e-08 -2.4712495998500885e+03 -5.3328011110466941e+03 +1.0041429584139633e+08 +3.2726910539590332e+12 -4.0061307800100991e+23 
+4.0000000000000000e+00 +3.5281335360012945e-08 -2.4712492357324581e+03 -5.3144305889345724e+03 +1.0012556396617290e+08 +3.2744942183032637e+12 -4.0111966370010050e+23 
+4.1000000000000005e+00 +3.4277863864413511e-08 -2.4712493280255844e+03 -5.2653231826973069e+03 +9.9274944784510300e+07 +3.2795492402802246e+12 -4.0181691411968644e+23 
+4.2000000000000002e+00 +3.4645010264416502e-08 -2.4712498127064491e+03 -5.1899404387310224e+03 +9.7942565507676706e+07 +3.2873995779348730e+12 -4.0267160432391538e+23 
+4.2999999999999998e+00 +3.6284509402493337e-08 -2.4712506074665998e+03 -5.0940616472278343e+03 +9.6233011337805197e+07 +3.2974467489533701e+12 -4.0364303764132434e+23 
+4.4000000000000004e+00 +3.9098172179516185e-08 -2.4712516300209072e+03 -4.9834649722984814e+03 +9.4250849667835489e+07 +3.3090923635225161e+12 -4.0469052261756099e+23 
+4.5000000000000000e+00 +4.2987791559485733e-08 -2.4712527980787218e+03 -4.8639288474156901e+03 +9.2100652165846407e+07 +3.3217380096105801e+12 -4.0577336654856812e+23 
+4.6000000000000005e+00 +4.7855151797921559e-08 -2.4712540293468951e+03 -4.7412318139242489e+03 +8.9886992064931110e+07 +3.3347852675797949e+12 -4.0685087635371097e+23 
+4.7000000000000002e+00 +5.3602066265265110e-08 -2.4712552415419095e+03 -4.6211519407970645e+03 +8.7714435088305846e+07 +3.3476357568841914e+12 -4.0788236116146529e+23 
+4.8000000000000007e+00 +6.0130299135538529e-08 -2.4712563523624262e+03 -4.5094682250184287e+03 +8.5687562304942384e+07 +3.3596910148548511e+12 -4.0882712522776272e+23 
+4.9000000000000004e+00 +6.7341655287331073e-08 -2.4712572795228675e+03 -4.4119588136506791e+03 +8.3910940431109995e+07 +3.3703526567096030e+12 -4.0964447753689026e+23 
+5.0000000000000000e+00 +7.5137908729616133e-08 -2.4712579407271141e+03 -4.3344023945861618e+03 +8.2489145067527816e+07 +3.3790222503039019e+12 -4.1029372427947931e+23 
+5.1000000000000005e+00 +8.3414855770647926e-08 -2.4712582790233892e+03 -4.2808043254678932e+03 +8.1495806199525505e+07 +3.3852695504340938e+12 -4.1074471203250681e+23 
+5.2000000000000002e+00 +9.2044147220071975e-08 -2.4712583387774444e+03 -4.2480792193394864e+03 +8.0880808936231926e+07 +3.3893368759035454e+12 -4.1100943968321981e+23 
+5.3000000000000007e+00 +1.0089138255465730e-07 -2.4712581896746301e+03 -4.2313696072210896e+03 +8.0563113038921595e+07 +3.3916346253089316e+12 -4.1111044027827112e+23 
+5.4000000000000004e+00 +1.0982223211048050e-07 -2.4712579014262051e+03 -4.2258166646128329e+03 +8.0461655775508940e+07 +3.3925733179161069e+12 -4.1107025405310557e+23 
+5.5000000000000000e+00 +1.1870225695600965e-07 -2.4712575437059436e+03 -4.2265634825985107e+03 +8.0495405812547505e+07 +3.3925633058055376e+12 -4.1091141139414962e+23 
+5.6000000000000005e+00 +1.2739709538790960e-07 -2.4712571862134268e+03 -4.2287518472474985e+03 +8.0583310558950648e+07 +3.3920150537638677e+12 -4.1065644927790518e+23 
+5.7000000000000002e+00 +1.3577241111341309e-07 -2.4712568986569586e+03 -4.2275230954371982e+03 +8.0644309987458214e+07 +3.3913390665542603e+12 -4.1032790708894884e+23 
+5.8000000000000007e+00 +1.4369383619027314e-07 -2.4712567507327039e+03 -4.2180192210237965e+03 +8.0597355257482335e+07 +3.3909457877249258e+12 -4.0994832042407702e+23 
+5.9000000000000004e+00 +1.5102691946908885e-07 -2.4712568121130939e+03 -4.1953833135736586e+03 +8.0361414310259208e+07 +3.3912455757345176e+12 -4.0954022029393355e+23 
+6.0000000000000000e+00 +1.5763731191931468e-07 -2.4712571525016165e+03 -4.1547569724965397e+03 +7.9855431621272445e+07 +3.3926489105679512e+12 -4.0912614453496971e+23 
+6.1000000000000005e+00 +1.6342620302020943e-07 -2.4712578170008533e+03 -4.0927670308964098e+03 +7.9020906085573986e+07 +3.3954683904125679e+12 -4.0872789791465423e+23 
+6.2000000000000002e+00 +1.6843674130259193e-07 -2.4712587522549625e+03 -4.0119837991136292e+03 +7.7889593531733081e+07 +3.3996248857256055e+12 -4.0836434194658500e+23 
+6.3000000000000007e+00 +1.7274765797771452e-07 -2.4712598803211031e+03 -3.9164621396808325e+03 +7.6515793310866281e+07 +3.4049414422607461e+12 -4.0805360835447851e+23 
+6.4000000000000004e+00 +1.7643765028942071e-07 -2.4712611232477284e+03 -3.8102572922093309e+03 +7.4953810309753492e+07 +3.4112410785513940e+12 -4.0781382747678267e+23 
+6.5000000000000000e+00 +1.7958547670087634e-07 -2.4712624030991351e+03 -3.6974238120767732e+03 +7.3257939422113836e+07 +3.4183468620043765e+12 -4.0766313210564199e+23 
+6.6000000000000005e+00 +1.8226983166141232e-07 -2.4712636419223741e+03 -3.5820170244703186e+03 +7.1482487101797149e+07 +3.4260818021437681e+12 -4.0761965197294639e+23 
+6.7000000000000002e+00 +1.8456939311323871e-07 -2.4712647617581365e+03 -3.4680925875747289e+03 +6.9681765266674936e+07 +3.4342688795806509e+12 -4.0770151515035438e+23 
+6.8000000000000007e+00 +1.8656292285560617e-07 -2.4712656846741575e+03 -3.3597048248118776e+03 +6.7910064468631551e+07 +3.4427311867215581e+12 -4.0792685608202314e+23 
+6.9000000000000004e+00 +1.8832911752579731e-07 -2.4712663327167693e+03 -3.2609091343961009e+03 +6.6221692700731546e+07 +3.4512917237246382e+12 -4.0831380383962197e+23 
+7.0000000000000000e+00 +1.8994666650402723e-07 -2.4712666279304535e+03 -3.1757609883334403e+03 +6.4670958929318406e+07 +3.4597734864804404e+12 -4.0888048734140748e+23 
+7.1000000000000005e+00 +1.9146934661069102e-07 -2.4712665105266765e+03 -3.1075787445687133e+03 +6.3306005217543937e+07 +3.4679878288401929e+12 -4.0963258714726940e+23 
+7.2000000000000002e+00 +1.9285063488686174e-07 -2.4712659931787348e+03 -3.0567424461589499e+03 +6.2150468352645814e+07 +3.4756986860838892e+12 -4.1052594166740191e+23 
+7.3000000000000007e+00 +1.9401922442636018e-07 -2.4712651067672641e+03 -3.0228930361866037e+03 +6.1221786321656093e+07 +3.4826585192103418e+12 -4.1150395066335721e+23 
+7.4000000000000004e+00 +1.9490365403991674e-07 -2.4712638821240357e+03 -3.0056738766576832e+03 +6.0537436102559865e+07 +3.4886195836629072e+12 -4.1251000195341410e+23 
+7.5000000000000000e+00 +1.9543252072477981e-07 -2.4712623500993814e+03 -3.0047274006328985e+03 +6.0114879552312307e+07 +3.4933342152467280e+12 -4.1348748810240568e+23 
+7.6000000000000005e+00 +1.9553446049305958e-07 -2.4712605415549465e+03 -3.0196955146214527e+03 +5.9971570422416531e+07 +3.4965547910012954e+12 -4.1437980390875800e+23 
+7.7000000000000002e+00 +1.9513797205748028e-07 -2.4712584873114674e+03 -3.0502220762159668e+03 +6.0124993127486855e+07 +3.4980335292679946e+12 -4.1513033525727428e+23 
+7.8000000000000007e+00 +1.9417165525312862e-07 -2.4712562182196921e+03 -3.0959495118746440e+03 +6.0592609575102389e+07 +3.4975227649693726e+12 -4.1568247459415112e+23 
+7.9000000000000004e+00 +1.9256416119114792e-07 -2.4712537651460698e+03 -3.1565194913442774e+03 +6.1391869708399042e+07 +3.4947748952102461e+12 -4.1597961788521311e+23 
+8.0000000000000000e+00 +1.9024405690901203e-07 -2.4712511589323049e+03 -3.2315748558410751e+03 +6.2540241807899423e+07 +3.4895422223974507e+12 -4.1596515578897439e+23 
+8.0999999999999996e+00 +1.8716151733040689e-07 -2.4712484281860284e+03 -3.3203955994152229e+03 +6.4041495984574445e+07 +3.4816969949778403e+12 -4.1560214551972099e+23 
+8.2000000000000011e+00 +1.8335335309658846e-07 -2.4712455926423477e+03 -3.4208072141388811e+03 +6.5844560097909778e+07 +3.4715915042173354e+12 -4.1493232521310214e+23 
+8.3000000000000007e+00 +1.7887788700672151e-07 -2.4712426697738179e+03 -3.5302737030350077e+03 +6.7884685206478283e+07 +3.4596978766584741e+12 -4.1401709331233149e+23 
+8.4000000000000004e+00 +1.7379355972774587e-07 -2.4712396770918413e+03 -3.6462571195338878e+03 +7.0097090757060736e+07 +3.4464884059480493e+12 -4.1291785798573829e+23 
+8.5000000000000000e+00 +1.6815868060617261e-07 -2.4712366320647834e+03 -3.7662216695157499e+03 +7.2417031000843018e+07 +3.4324352021663135e+12 -4.1169601676763140e+23 
+8.5999999999999996e+00 +1.6203172802403011e-07 -2.4712335522134231e+03 -3.8876290098975437e+03 +7.4779719670429245e+07 +3.4180105866594990e+12 -4.1041297919939996e+23 
+8.7000000000000011e+00 +1.5547097272456253e-07 -2.4712304549949404e+03 -4.0079438686867652e+03 +7.7120419118216127e+07 +3.4036866279025923e+12 -4.0913014050056678e+23 
+8.8000000000000007e+00 +1.4853490346632170e-07 -2.4712273579331431e+03 -4.1246277630762061e+03 +7.9374340934424058e+07 +3.3899356581386240e+12 -4.0790891080759349e+23 
+8.9000000000000004e+00 +1.4128181982585613e-07 -2.4712242784950863e+03 -4.2351449154491747e+03 +8.1476739152542517e+07 +3.3772297903115557e+12 -4.0681068798549687e+23 
+9.0000000000000000e+00 +1.3377014912576647e-07 -2.4712212341851209e+03 -4.3369578009903144e+03 +8.3362840739093170e+07 +3.3660412758616143e+12 -4.0589687750297790e+23 
+9.0999999999999996e+00 +1.2609207150491352e-07 -2.4712182429711734e+03 -4.4280499202988849e+03 +8.4983016624872223e+07 +3.3567274801017236e+12 -4.0521314478741090e+23 
+9.2000000000000011e+00 +1.1847498908211281e-07 -2.4712153247397541e+03 -4.5084858297258297e+03 +8.6348166326306999e+07 +3.3491864653235386e+12 -4.0474220823521493e+23 
+9.3000000000000007e+00 +1.1118017591666269e-07 -2.4712124998745453e+03 -4.5788495594272499e+03 +8.7484309453697622e+07 +3.3432015293693853e+12 -4.0445105285185432e+23 
+9.4000000000000004e+00 +1.0446887266368776e-07 -2.4712097887488126e+03 -4.6397256596505649e+03 +8.8417474094471931e+07 +3.3385559249481714e+12 -4.0430666096678349e+23 
+9.5000000000000000e+00 +9.8602284191221165e-08 -2.4712072117271341e+03 -4.6916990315658613e+03 +8.9173693154892117e+07 +3.3350328824680884e+12 -4.0427601392791550e+23 
+9.6000000000000014e+00 +9.3841654317169214e-08 -2.4712047891836764e+03 -4.7353541764840311e+03 +8.9778993851634398e+07 +3.3324156596103267e+12 -4.0432609440064772e+23 
+9.7000000000000011e+00 +9.0448200235748461e-08 -2.4712025414860059e+03 -4.7712758760032257e+03 +9.0259407462656975e+07 +3.3304874942608408e+12 -4.0442388405503698e+23 
+9.8000000000000007e+00 +8.8683227330793726e-08 -2.4712004890272397e+03 -4.8000477141811471e+03 +9.0640946679457605e+07 +3.3290317196058008e+12 -4.0453636982153712e+23 
+9.9000000000000004e+00 +8.8807847731513401e-08 -2.4711986521442154e+03 -4.8222559257725443e+03 +9.0949665497745767e+07 +3.3278314563854438e+12 -4.0463052683393044e+23 
+1.0000000000000000e+01 +9.1083438157633410e-08 -2.4711970512503317e+03 -4.8384831471284451e+03 +9.1211561882028103e+07 +3.3266701134664800e+12 -4.0467334622627433e+23 
+1.0100000000000001e+01 +9.5674456541520908e-08 -2.4711957072115733e+03 -4.8487251694945744e+03 +9.1438045385912463e+07 +3.3254310990130107e+12 -4.0464337591119504e+23 
+1.0200000000000001e+01 +1.0235869082412442e-07 -2.4711946429944878e+03 -4.8506167905353668e+03 +9.1581960318067282e+07 +3.3243989048833027e+12 -4.0456545106134036e+23 
+1.0300000000000001e+01 +1.1081714836826095e-07 -2.4711938820551532e+03 -4.8412042965878418e+03 +9.1581537280973092e+07 +3.3239581500868164e+12 -4.0447597052377195e+23 
+1.0400000000000000e+01 +1.2073096885366917e-07 -2.4711934478924541e+03 -4.8175318538485808e+03 +9.1374972823949337e+07 +3.3244936324019448e+12 -4.0441134342181713e+23 
+1.0500000000000000e+01 +1.3178119423879867e-07 -2.4711933639744730e+03 -4.7766451375168517e+03 +9.0900487590392172e+07 +3.3263900235873457e+12 -4.0440797167550129e+23 
+1.0600000000000001e+01 +1.4364888043299915e-07 -2.4711936537723932e+03 -4.7155897011371535e+03 +9.0096300570067465e+07 +3.3300320030313276e+12 -4.0450225754188660e+23 
+1.0700000000000001e+01 +1.5601510009103288e-07 -2.4711943407637527e+03 -4.6314107653830033e+03 +8.8900625263716444e+07 +3.3358042793720864e+12 -4.0473060499515909e+23 
+1.0800000000000001e+01 +1.6856091471127472e-07 -2.4711954484238772e+03 -4.5211536174262583e+03 +8.7251675735255152e+07 +3.3440915602937383e+12 -4.0512941817250480e+23 
+1.0900000000000000e+01 +1.8096738616036862e-07 -2.4711970002249632e+03 -4.3818637863441782e+03 +8.5087670874210745e+07 +3.3552785245673828e+12 -4.0573509917269715e+23 
+1.1000000000000000e+01 +1.9291558408193541e-07 -2.4711990196437391e+03 -4.2105865294022224e+03 +8.2346824715863228e+07 +3.3697498782654668e+12 -4.0658405185179118e+23 
+1.1100000000000001e+01 +2.0413069435329728e-07 -2.4712014995106670e+03 -4.0064664589489644e+03 +7.9006207146405041e+07 +3.3876609555690171e+12 -4.0769301297926926e+23 
+1.1200000000000001e+01 +2.1451413129283060e-07 -2.4712043099909697e+03 -3.7770497334719889e+03 +7.5198379528110370e+07 +3.4082492387246440e+12 -4.0900002929469126e+23 
+1.1300000000000001e+01 +2.2401146392590269e-07 -2.4712072906179110e+03 -3.5319811147428763e+03 +7.1094746581346199e+07 +3.4305229051400205e+12 -4.1042348444722458e+23 
+1.1400000000000000e+01 +2.3256822065996530e-07 -2.4712102809095381e+03 -3.2809061733571370e+03 +6.6866726578718655e+07 +3.4534900590495903e+12 -4.1188175767975721e+23 
+1.1500000000000000e+01 +2.4013004107641292e-07 -2.4712131204188877e+03 -3.0334687632746104e+03 +6.2685710324816599e+07 +3.4761589486405713e+12 -4.1329323649934651e+23 
+1.1600000000000001e+01 +2.4664240893548456e-07 -2.4712156486516851e+03 -2.7993150162796865e+03 +5.8723124653891213e+07 +3.4975376347299165e+12 -4.1457629779211521e+23 
+1.1700000000000001e+01 +2.5205087812018862e-07 -2.4712177051344852e+03 -2.5880900767902403e+03 +5.5150380944010258e+07 +3.5166342579282461e+12 -4.1564932291106948e+23 
+1.1800000000000001e+01 +2.5630107967674161e-07 -2.4712191294183399e+03 -2.4094378747684927e+03 +5.2138871000436835e+07 +3.5324570619481528e+12 -4.1643069918023756e+23 
+1.1900000000000000e+01 +2.5933845137507067e-07 -2.4712197609944687e+03 -2.2730052554040772e+03 +4.9860033079672411e+07 +3.5440140477541045e+12 -4.1683880005562013e+23 
+1.2000000000000000e+01 +2.6110863253661565e-07 -2.4712194394154462e+03 -2.1884361056025814e+03 +4.8485258623048775e+07 +3.5503134597841680e+12 -4.1679201278640129e+23 
+1.2100000000000001e+01 +2.6159261521169075e-07 -2.4712180566354368e+03 -2.1623713280836209e+03 +4.8131616723337419e+07 +3.5506910000477070e+12 -4.1623996806845331e+23 
+1.2200000000000001e+01 +2.6091340468105370e-07 -2.4712157143965956e+03 -2.1894311791952928e+03 +4.8698749732028037e+07 +3.5457929134502998e+12 -4.1525731060122386e+23 
+1.2300000000000001e+01 +2.5922942283819436e-07 -2.4712125668612944e+03 -2.2612320617856631e+03 +5.0031964218465954e+07 +3.5365929710837280e+12 -4.1394993228714835e+23 
+1.2400000000000000e+01 +2.5669911170142567e-07 -2.4712087681973512e+03 -2.3693901238687904e+03 +5.1976562737154685e+07 +3.5240649650108657e+12 -4.1242372624254495e+23 
+1.2500000000000000e+01 +2.5348094801467052e-07 -2.4712044725843916e+03 -2.5055209128623660e+03 +5.4377838047314711e+07 +3.5091827392136455e+12 -4.1078458861273617e+23 
+1.2600000000000001e+01 +2.4973337208487371e-07 -2.4711998341909152e+03 -2.6612405229257270e+03 +5.7081091696048088e+07 +3.4929200914181597e+12 -4.0913841286202294e+23 
+1.2700000000000001e+01 +2.4561481698357533e-07 -2.4711950071817496e+03 -2.8281652584448957e+03 +5.9931628867004022e+07 +3.4762507993715977e+12 -4.0759109122278212e+23 
+1.2800000000000001e+01 +2.4128373109797755e-07 -2.4711901457283598e+03 -2.9979110455455902e+03 +6.2774748146052502e+07 +3.4601486774010845e+12 -4.0624851822973015e+23 
+1.2900000000000000e+01 +2.3689864476598885e-07 -2.4711854040255052e+03 -3.1620927410174272e+03 +6.5455731791667081e+07 +3.4455876224761885e+12 -4.0521659286144631e+23 
+1.3000000000000000e+01 +2.3261788486767101e-07 -2.4711809362065505e+03 -3.3123281421560955e+03 +6.7819908360359207e+07 +3.4335412917264741e+12 -4.0460120061373322e+23 
+1.3100000000000001e+01 +2.2857309395895870e-07 -2.4711768654776438e+03 -3.4418354227484624e+03 +6.9745494111610085e+07 +3.4247504219077373e+12 -4.0447650461905845e+23 
+1.3200000000000001e+01 +2.2478829130881057e-07 -2.4711731910672579e+03 -3.5502471816852735e+03 +7.1242460067163125e+07 +3.4190230095362988e+12 -4.0478971878919614e+23 
+1.3300000000000001e+01 +2.2126063624102282e-07 -2.4711698812203263e+03 -3.6387991866915227e+03 +7.2353709901349500e+07 +3.4159338942827607e+12 -4.0545632101838209e+23 
+1.3400000000000000e+01 +2.1798732312994500e-07 -2.4711669041948644e+03 -3.7087265132734228e+03 +7.3122135746032655e+07 +3.4150579778747290e+12 -4.0639179290277666e+23 
+1.3500000000000000e+01 +2.1496544563915893e-07 -2.4711642282161624e+03 -3.7612658637097675e+03 +7.3590655919947535e+07 +3.4159700243942686e+12 -4.0751160811667499e+23 
+1.3600000000000001e+01 +2.1219221841947755e-07 -2.4711618215488456e+03 -3.7976519851154135e+03 +7.3802157268707320e+07 +3.4182449633560542e+12 -4.0873124985551402e+23 
+1.3700000000000001e+01 +2.0966479908332896e-07 -2.4711596524379147e+03 -3.8191206193965686e+03 +7.3799542800497830e+07 +3.4214576388998867e+12 -4.0996619637396205e+23 
+1.3800000000000001e+01 +2.0738036404652825e-07 -2.4711576891353052e+03 -3.8269071570337687e+03 +7.3625709870331034e+07 +3.4251829246856162e+12 -4.1113192758484332e+23 
+1.3900000000000000e+01 +2.0533596061407635e-07 -2.4711558998527817e+03 -3.8222489339899735e+03 +7.3323586633752152e+07 +3.4289955343357832e+12 -4.1214391437364788e+23 
+1.4000000000000000e+01 +2.0352889429093965e-07 -2.4711542528823115e+03 -3.8063793848421797e+03 +7.2936039203423545e+07 +3.4324705051080039e+12 -4.1291764603725207e+23 
+1.4100000000000001e+01 +2.0195084403678444e-07 -2.4711527177307516e+03 -3.7806893276489504e+03 +7.2501775829376027e+07 +3.4352633825423540e+12 -4.1339021414256882e+23 
+1.4200000000000001e+01 +2.0057206388981941e-07 -2.4711512691017474e+03 -3.7471826526621285e+03 +7.2042610870786518e+07 +3.4373531168154214e+12 -4.1358519762897520e+23 
+1.4300000000000001e+01 +1.9935726894767335e-07 -2.4711498829416032e+03 -3.7080192662361997e+03 +7.1576178914885849e+07 +3.4387992812263965e+12 -4.1354778428610283e+23 
+1.4400000000000000e+01 +1.9827129780810120e-07 -2.4711485352348495e+03 -3.6653572116041150e+03 +7.1120084818459004e+07 +3.4396616047238369e+12 -4.1332317084075765e+23 
+1.4500000000000000e+01 +1.9727892132900624e-07 -2.4711472019456701e+03 -3.6213555108701048e+03 +7.0691948958905414e+07 +3.4399997352887441e+12 -4.1295654939118997e+23 
+1.4600000000000001e+01 +1.9634493835674332e-07 -2.4711458590461530e+03 -3.5781728179063089e+03 +7.0309385990876526e+07 +3.4398733503396084e+12 -4.1249311367659766e+23 
+1.4700000000000001e+01 +1.9543414260356284e-07 -2.4711444825061344e+03 -3.5379679176087752e+03 +6.9990012890235722e+07 +3.4393421142962451e+12 -4.1197805660684750e+23 
+1.4800000000000001e+01 +1.9451133848318205e-07 -2.4711430483004119e+03 -3.5028993117507771e+03 +6.9751441708352879e+07 +3.4384657187901699e+12 -4.1145657278952658e+23 
