# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=6][T/m^n] polynom_b[n=8][T/m^n] polynom_b[n=14][T/m^n] 
+1.8000000000000000e+00 -1.7202813642737305e-02 -2.4720671465452569e+03 -3.2205336703003669e+05 -3.8620091140439922e+08 +4.3752960570962700e+12 -4.2811634686482091e+23 
+1.9000000000000001e+00 -1.7202810805890558e-02 -2.4720656627729377e+03 -3.2200420078651968e+05 -3.8810704522757435e+08 +4.3907240125425845e+12 -4.2952357949566653e+23 
+2.0000000000000000e+00 -1.7202799101054041e-02 -2.4720672043596719e+03 -3.2181324366381840e+05 -3.9250130737962872e+08 +4.4206906120704160e+12 -4.3203880171310067e+23 
+2.1000000000000001e+00 -1.7202776934194888e-02 -2.4720724201935404e+03 -3.2144816582978290e+05 -3.9995706083745444e+08 +4.4685229632708984e+12 -4.3590950249733035e+23 
+2.2000000000000002e+00 -1.7202745878481480e-02 -2.4720808275862501e+03 -3.2093428344837733e+05 -4.0999577246546263e+08 +4.5312680384512715e+12 -4.4090707238899777e+23 
+2.3000000000000003e+00 -1.7202708299027807e-02 -2.4720916609087822e+03 -3.2031132648912154e+05 -4.2187589800556332e+08 +4.6044025810086191e+12 -4.4668386604995755e+23 
+2.4000000000000004e+00 -1.7202666560889378e-02 -2.4721041545518851e+03 -3.1961902392412326e+05 -4.3485590944226193e+08 +4.6834034205117803e+12 -4.5289224319602420e+23 
+2.5000000000000000e+00 -1.7202623029042869e-02 -2.4721175429280293e+03 -3.1889710372399684e+05 -4.4819429416510320e+08 +4.7637474650621426e+12 -4.5918456783641870e+23 
+2.6000000000000001e+00 -1.7202580068616760e-02 -2.4721310604054784e+03 -3.1818529595303192e+05 -4.6114950678413641e+08 +4.8409114535209844e+12 -4.6521319451193773e+23 
+2.7000000000000002e+00 -1.7202540044612660e-02 -2.4721439413895241e+03 -3.1752332892185700e+05 -4.7298002934995145e+08 +4.9103722663336328e+12 -4.7063048567213645e+23 
+2.8000000000000003e+00 -1.7202505322064313e-02 -2.4721554202776015e+03 -3.1695093127440999e+05 -4.8294433910402924e+08 +4.9676067606438203e+12 -4.7508880261794689e+23 
+2.9000000000000004e+00 -1.7202478266068928e-02 -2.4721647314454094e+03 -3.1650783276495052e+05 -4.9030089508822888e+08 +5.0080916966808184e+12 -4.7824050093977213e+23 
+3.0000000000000000e+00 -1.7202461241638801e-02 -2.4721711092962546e+03 -3.1623376176721399e+05 -4.9430817869045991e+08 +5.0273039526669658e+12 -4.7973794308112604e+23 
+3.1000000000000001e+00 -1.7202455816105196e-02 -2.4721739860652642e+03 -3.1615779868582415e+05 -4.9443548949221104e+08 +5.0220699973526738e+12 -4.7934168886379693e+23 
+3.2000000000000002e+00 -1.7202460365648313e-02 -2.4721735854443609e+03 -3.1626642575475504e+05 -4.9099550025272113e+08 +4.9946151873014492e+12 -4.7724511781744674e+23 
+3.3000000000000003e+00 -1.7202472468790433e-02 -2.4721703289504085e+03 -3.1653547757535387e+05 -4.8451169646774065e+08 +4.9485144405060547e+12 -4.7374980509920922e+23 
+3.4000000000000004e+00 -1.7202489704054920e-02 -2.4721646381001565e+03 -3.1694078873102751e+05 -4.7550756426884103e+08 +4.8873426798231787e+12 -4.6915732632842984e+23 
+3.5000000000000000e+00 -1.7202509649842532e-02 -2.4721569344478653e+03 -3.1745819200923597e+05 -4.6450661798080456e+08 +4.8146749736804688e+12 -4.6376926524174565e+23 
+3.6000000000000001e+00 -1.7202529884710428e-02 -2.4721476394995489e+03 -3.1806352252318163e+05 -4.5203233520870340e+08 +4.7340862000117441e+12 -4.5788719484789363e+23 
+3.7000000000000002e+00 -1.7202547987120818e-02 -2.4721371747912053e+03 -3.1873261392373423e+05 -4.3860821682204330e+08 +4.6491513581063555e+12 -4.5181269505935128e+23 
+3.8000000000000003e+00 -1.7202561535523499e-02 -2.4721259618608960e+03 -3.1944129980539210e+05 -4.2475776414878953e+08 +4.5634454480588779e+12 -4.4584734567596055e+23 
+3.9000000000000004e+00 -1.7202568108450243e-02 -2.4721144222231023e+03 -3.2016541485823551e+05 -4.1100446162258011e+08 +4.4805433837739482e+12 -4.4029272178850667e+23 
+4.0000000000000000e+00 -1.7202565284345758e-02 -2.4721029774189783e+03 -3.2088079248543060e+05 -3.9787181404150319e+08 +4.4040201850352725e+12 -4.3545040447931941e+23 
+4.1000000000000005e+00 -1.7202551324358318e-02 -2.4720920631129243e+03 -3.2156299226052401e+05 -3.8584807866909981e+08 +4.3370183147033608e+12 -4.3156923670202644e+23 
+4.2000000000000002e+00 -1.7202527219927391e-02 -2.4720821716277037e+03 -3.2218647028995346e+05 -3.7528065345879906e+08 +4.2809506953463770e+12 -4.2868714854485050e+23 
+4.2999999999999998e+00 -1.7202494645190074e-02 -2.4720738094126345e+03 -3.2272540864591027e+05 -3.6648169258065355e+08 +4.2367977141487432e+12 -4.2678933341255752e+23 
+4.4000000000000004e+00 -1.7202455274191647e-02 -2.4720674829446057e+03 -3.2315398808920704e+05 -3.5976337070964563e+08 +4.2055398638369839e+12 -4.2586099055215551e+23 
+4.5000000000000000e+00 -1.7202410781048061e-02 -2.4720636986782833e+03 -3.2344639045932534e+05 -3.5543784545044208e+08 +4.1881575485496533e+12 -4.2588731423510070e+23 
+4.6000000000000005e+00 -1.7202362839893792e-02 -2.4720629630630333e+03 -3.2357679785705142e+05 -3.5381727013647145e+08 +4.1856311495325293e+12 -4.2685349734735186e+23 
+4.7000000000000002e+00 -1.7202313124772561e-02 -2.4720657825770390e+03 -3.2351939094400231e+05 -3.5521382147349715e+08 +4.1989411719695288e+12 -4.2874474005617180e+23 
+4.8000000000000007e+00 -1.7202263309798974e-02 -2.4720726636754284e+03 -3.2324835155457933e+05 -3.5993965688700438e+08 +4.2290680179368530e+12 -4.3154623638428405e+23 
+4.9000000000000004e+00 -1.7202215069088013e-02 -2.4720841128145084e+03 -3.2273786141363980e+05 -3.6830693614194882e+08 +4.2769921040183032e+12 -4.3524318142097924e+23 
+5.0000000000000000e+00 -1.7202170076714693e-02 -2.4721006364609780e+03 -3.2196210179942241e+05 -3.8062782549346614e+08 +4.3436938784054082e+12 -4.3982077182904971e+23 
+5.1000000000000005e+00 -1.7202129696004514e-02 -2.4721224490743057e+03 -3.2091000347629760e+05 -3.9700722482490045e+08 +4.4292478475367275e+12 -4.4522969375282808e+23 
+5.2000000000000002e+00 -1.7202094047443037e-02 -2.4721485970356330e+03 -3.1962949756623094e+05 -4.1672093005863774e+08 +4.5301045497328223e+12 -4.5128257976596492e+23 
+5.3000000000000007e+00 -1.7202062940687837e-02 -2.4721778347374302e+03 -3.1818326392581849e+05 -4.3883748116588622e+08 +4.6418086303634619e+12 -4.5775755414784626e+23 
+5.4000000000000004e+00 -1.7202036185396650e-02 -2.4722089165746938e+03 -3.1663398221891199e+05 -4.6242542190538561e+08 +4.7599047572197979e+12 -4.6443274272408790e+23 
+5.5000000000000000e+00 -1.7202013591291310e-02 -2.4722405969246729e+03 -3.1504433292364946e+05 -4.8655328353806961e+08 +4.8799375344128438e+12 -4.7108626782986622e+23 
+5.6000000000000005e+00 -1.7201994968044823e-02 -2.4722716301757414e+03 -3.1347699607145140e+05 -5.1028960354261655e+08 +4.9974515954661885e+12 -4.7749625320044515e+23 
+5.7000000000000002e+00 -1.7201980125289396e-02 -2.4723007707300630e+03 -3.1199465100099787e+05 -5.3270293058933258e+08 +5.1079916327819580e+12 -4.8344082595124131e+23 
+5.8000000000000007e+00 -1.7201968872800091e-02 -2.4723267729485360e+03 -3.1065997898117721e+05 -5.5286178341081083e+08 +5.2071021852964473e+12 -4.8869810472941859e+23 
+5.9000000000000004e+00 -1.7201961020194546e-02 -2.4723483912370320e+03 -3.0953565918584506e+05 -5.6983471317997813e+08 +5.2903279581516455e+12 -4.9304621735997915e+23 
+6.0000000000000000e+00 -1.7201956377154555e-02 -2.4723643799829943e+03 -3.0868437165441044e+05 -5.8269025757103229e+08 +5.3532135869077764e+12 -4.9626328777444729e+23 
+6.1000000000000005e+00 -1.7201954754749647e-02 -2.4723738355017617e+03 -3.0815196488907165e+05 -5.9074463686100614e+08 +5.3924807846099297e+12 -4.9818554520571133e+23 
+6.2000000000000002e+00 -1.7201955969486291e-02 -2.4723772218524732e+03 -3.0791695981467632e+05 -5.9430482279296911e+08 +5.4095596773572441e+12 -4.9888164520811897e+23 
+6.3000000000000007e+00 -1.7201959839180429e-02 -2.4723753450496129e+03 -3.0794104439848469e+05 -5.9392549318540597e+08 +5.4070575944425107e+12 -4.9847835612000890e+23 
+6.4000000000000004e+00 -1.7201966181778161e-02 -2.4723690110633197e+03 -3.0818590887491102e+05 -5.9016128864339924e+08 +5.3875816667035830e+12 -4.9710243454230755e+23 
+6.5000000000000000e+00 -1.7201974815085303e-02 -2.4723590259090884e+03 -3.0861324122354435e+05 -5.8356688614713454e+08 +5.3537392166851289e+12 -4.9488064818888617e+23 
+6.6000000000000005e+00 -1.7201985557015142e-02 -2.4723461955689595e+03 -3.0918473105299129e+05 -5.7469693674071276e+08 +5.3081374314892393e+12 -4.9193975704784668e+23 
+6.7000000000000002e+00 -1.7201998225390411e-02 -2.4723313260534346e+03 -3.0986206658106961e+05 -5.6410611363628781e+08 +5.2533836139997324e+12 -4.8840652770336240e+23 
+6.8000000000000007e+00 -1.7202012638098230e-02 -2.4723152233516389e+03 -3.1060693709400506e+05 -5.5234907281366420e+08 +5.1920849764507715e+12 -4.8440772152088294e+23 
+6.9000000000000004e+00 -1.7202028613014255e-02 -2.4722986934579735e+03 -3.1138103158409428e+05 -5.3998047525977337e+08 +5.1268487583005225e+12 -4.8007010151297392e+23 
+7.0000000000000000e+00 -1.7202045967960506e-02 -2.4722825423828162e+03 -3.1214603828184376e+05 -5.2755499393411475e+08 +5.0602822609835186e+12 -4.7552043417614120e+23 
+7.1000000000000005e+00 -1.7202064413328295e-02 -2.4722674638166836e+03 -3.1286837865489628e+05 -5.1557237354583967e+08 +4.9948118850139785e+12 -4.7088772919096427e+23 
+7.2000000000000002e+00 -1.7202083229347326e-02 -2.4722537023109894e+03 -3.1353340016711893e+05 -5.0431275770100766e+08 +4.9321410159762305e+12 -4.6631000299920743e+23 
+7.3000000000000007e+00 -1.7202101588728268e-02 -2.4722413901270861e+03 -3.1413118201502512e+05 -4.9400138621084654e+08 +4.8737922680092422e+12 -4.6192752278543433e+23 
+7.4000000000000004e+00 -1.7202118664201099e-02 -2.4722306595170016e+03 -3.1465180393240112e+05 -4.8486348950426173e+08 +4.8212882032648271e+12 -4.5788055247118685e+23 
+7.5000000000000000e+00 -1.7202133628445380e-02 -2.4722216427505823e+03 -3.1508534472160076e+05 -4.7712431351642591e+08 +4.7761514673921777e+12 -4.5430936099772999e+23 
+7.6000000000000005e+00 -1.7202145654203332e-02 -2.4722144720784368e+03 -3.1542188412825408e+05 -4.7100908904730934e+08 +4.7399046264805781e+12 -4.5135421270814084e+23 
+7.7000000000000002e+00 -1.7202153914207288e-02 -2.4722092797530950e+03 -3.1565150182770722e+05 -4.6674304780710894e+08 +4.7140702506533252e+12 -4.4915537210535943e+23 
+7.8000000000000007e+00 -1.7202157581151022e-02 -2.4722061980391245e+03 -3.1576427690364007e+05 -4.6455143099459529e+08 +4.7001709598811455e+12 -4.4785310657324607e+23 
+7.9000000000000004e+00 -1.7202155827755739e-02 -2.4722053591939111e+03 -3.1575028876641497e+05 -4.6465947480072778e+08 +4.6997293485855352e+12 -4.4758768208556272e+23 
+8.0000000000000000e+00 -1.7202147826714326e-02 -2.4722068954825641e+03 -3.1559961646581453e+05 -4.6729242103620166e+08 +4.7142680401710762e+12 -4.4849936624159312e+23 
+8.0999999999999996e+00 -1.7202133035674756e-02 -2.4722108602547833e+03 -3.1530741865460196e+05 -4.7257260307802349e+08 +4.7446638973329912e+12 -4.5067520665468647e+23 
+8.2000000000000011e+00 -1.7202112051787805e-02 -2.4722169912954669e+03 -3.1488916770680744e+05 -4.8021079494485104e+08 +4.7892111269896992e+12 -4.5398939290827696e+23 
+8.3000000000000007e+00 -1.7202085757037317e-02 -2.4722249475117433e+03 -3.1436541376445448e+05 -4.8981489147418970e+08 +4.8455583282563994e+12 -4.5826290333569534e+23 
+8.4000000000000004e+00 -1.7202055033538409e-02 -2.4722343877718272e+03 -3.1375670882037160e+05 -5.0099275847730303e+08 +4.9113539502932617e+12 -4.6331670788394469e+23 
+8.5000000000000000e+00 -1.7202020763354881e-02 -2.4722449709568377e+03 -3.1308360431334306e+05 -5.1335226984909338e+08 +4.9842464817994570e+12 -4.6897177848642551e+23 
+8.5999999999999996e+00 -1.7201983828432771e-02 -2.4722563559862988e+03 -3.1236664976515895e+05 -5.2650133046281880e+08 +5.0618845748672451e+12 -4.7504909655400643e+23 
+8.7000000000000011e+00 -1.7201945110910898e-02 -2.4722682017207840e+03 -3.1162639754312247e+05 -5.4004780016323853e+08 +5.1419166475127109e+12 -4.8136963025995420e+23 
+8.8000000000000007e+00 -1.7201905492783606e-02 -2.4722801670627186e+03 -3.1088339806017414e+05 -5.5359956903977466e+08 +5.2219912724700928e+12 -4.8775435627622607e+23 
+8.9000000000000004e+00 -1.7201865856124599e-02 -2.4722919108928418e+03 -3.1015820270313730e+05 -5.6676451251777792e+08 +5.2997569489580264e+12 -4.9402424738438096e+23 
+9.0000000000000000e+00 -1.7201827082980813e-02 -2.4723030920990163e+03 -3.0947136254934140e+05 -5.7915051055880153e+08 +5.3728621984570947e+12 -5.0000027749644213e+23 
+9.0999999999999996e+00 -1.7201790117409115e-02 -2.4723133487330169e+03 -3.0884417339187162e+05 -5.9035688698061681e+08 +5.4389029935487021e+12 -5.0549256569749356e+23 
+9.2000000000000011e+00 -1.7201756151716895e-02 -2.4723222354386489e+03 -3.0830091297223786e+05 -5.9994869192926359e+08 +5.4952648547649482e+12 -5.1026779711973292e+23 
+9.3000000000000007e+00 -1.7201726440177648e-02 -2.4723292860377969e+03 -3.0786660304893710e+05 -6.0748243060340846e+08 +5.5392808124580361e+12 -5.1408180544708522e+23 
+9.4000000000000004e+00 -1.7201702237180167e-02 -2.4723340343164250e+03 -3.0756626713860116e+05 -6.1251458008439326e+08 +5.5682837495970928e+12 -5.1669041588873336e+23 
+9.5000000000000000e+00 -1.7201684797009623e-02 -2.4723360140924715e+03 -3.0742492719715642e+05 -6.1460164240509748e+08 +5.5796066799880811e+12 -5.1784946118939710e+23 
+9.6000000000000014e+00 -1.7201675373955179e-02 -2.4723347591816751e+03 -3.0746760532511154e+05 -6.1330011682645655e+08 +5.5705826010242793e+12 -5.1731477293872167e+23 
+9.7000000000000011e+00 -1.7201675222336319e-02 -2.4723298033921178e+03 -3.0771932392952847e+05 -6.0816649853659821e+08 +5.5385444921195654e+12 -5.1484218206912506e+23 
+9.8000000000000007e+00 -1.7201685596507522e-02 -2.4723206805213918e+03 -3.0820510594140395e+05 -5.9875727409204769e+08 +5.4808252861459678e+12 -5.1018751666305623e+23 
+9.9000000000000004e+00 -1.7201707750809307e-02 -2.4723069243690470e+03 -3.0894997424793360e+05 -5.8462893031729996e+08 +5.3947579160752109e+12 -5.0310660471162058e+23 
+1.0000000000000000e+01 -1.7201742939445184e-02 -2.4722880687781862e+03 -3.0997894958668033e+05 -5.6533798854222238e+08 +5.2776754960360117e+12 -4.9335528462830234e+23 
+1.0100000000000001e+01 -1.7201791517774599e-02 -2.4722639868759320e+03 -3.1129793043122877e+05 -5.4079110148663259e+08 +5.1290262918733525e+12 -4.8086899485572456e+23 
+1.0200000000000001e+01 -1.7201850244807654e-02 -2.4722359092246602e+03 -3.1283631172007375e+05 -5.1229567693573403e+08 +4.9567203707969902e+12 -4.6630164166427117e+23 
+1.0300000000000001e+01 -1.7201914980453616e-02 -2.4722054057492041e+03 -3.1450436233097920e+05 -4.8150931435293025e+08 +4.7707832661306572e+12 -4.5048674925976684e+23 
+1.0400000000000000e+01 -1.7201981584690624e-02 -2.4721740463520937e+03 -3.1621235225859424e+05 -4.5008959505912596e+08 +4.5812404150434629e+12 -4.3425783621239186e+23 
+1.0500000000000000e+01 -1.7202045917493688e-02 -2.4721434009389613e+03 -3.1787055128086271e+05 -4.1969410453104216e+08 +4.3981172790593291e+12 -4.1844842275507090e+23 
+1.0600000000000001e+01 -1.7202103838787747e-02 -2.4721150394286260e+03 -3.1938922861156502e+05 -3.9198043637957186e+08 +4.2314393589699692e+12 -4.0389203102772975e+23 
+1.0700000000000001e+01 -1.7202151208520533e-02 -2.4720905317348952e+03 -3.2067865363755461e+05 -3.6860618224093634e+08 +4.0912321482212827e+12 -3.9142218305870175e+23 
+1.0800000000000001e+01 -1.7202183886668158e-02 -2.4720714477617439e+03 -3.2164909626386879e+05 -3.5122892505436605e+08 +3.9875210931209097e+12 -3.8187239800657087e+23 
+1.0900000000000000e+01 -1.7202197733191458e-02 -2.4720593574184541e+03 -3.2221082611930044e+05 -3.4150625233971447e+08 +3.9303316645615015e+12 -3.7607619649895506e+23 
+1.1000000000000000e+01 -1.7202188607987841e-02 -2.4720558306321168e+03 -3.2227411200554046e+05 -3.4109576444380826e+08 +3.9296893993357314e+12 -3.7486710283273355e+23 
+1.1100000000000001e+01 -1.7202153921846011e-02 -2.4720618627300705e+03 -3.2178249567411852e+05 -3.5103738054258806e+08 +3.9918962853162100e+12 -3.7878386429246068e+23 
+1.1200000000000001e+01 -1.7202097288414840e-02 -2.4720761508416144e+03 -3.2081260130093992e+05 -3.6990044060944504e+08 +4.1083608616502334e+12 -3.8718616157077969e+23 
+1.1300000000000001e+01 -1.7202023872111259e-02 -2.4720968175335847e+03 -3.1947432420757326e+05 -3.9563663216116011e+08 +4.2667682687583613e+12 -3.9913890697547536e+23 
+1.1400000000000000e+01 -1.7201938837427485e-02 -2.4721219853489179e+03 -3.1787756088588218e+05 -4.2619762402770650e+08 +4.4548035492840898e+12 -4.1370700721493716e+23 
+1.1500000000000000e+01 -1.7201847348805539e-02 -2.4721497768459271e+03 -3.1613220710844605e+05 -4.5953509609131783e+08 +4.6601518019224395e+12 -4.2995537200891668e+23 
+1.1600000000000001e+01 -1.7201754570671333e-02 -2.4721783145865779e+03 -3.1434815846926020e+05 -4.9360073124211586e+08 +4.8704981420048125e+12 -4.4694891215143269e+23 
+1.1700000000000001e+01 -1.7201665667468551e-02 -2.4722057211299375e+03 -3.1263531067241594e+05 -5.2634621077290344e+08 +5.0735276767531279e+12 -4.6375253796330416e+23 
+1.1800000000000001e+01 -1.7201585803678865e-02 -2.4722301190223957e+03 -3.1110356003523956e+05 -5.5572320636430168e+08 +5.2569254639842979e+12 -4.7943115705180434e+23 
+1.1900000000000000e+01 -1.7201520143702853e-02 -2.4722496308338518e+03 -3.0986280178461276e+05 -5.7968340647384572e+08 +5.4083766469286172e+12 -4.9304968166978122e+23 
+1.2000000000000000e+01 -1.7201473852026777e-02 -2.4722623791094684e+03 -3.0902293230170681e+05 -5.9617848169008780e+08 +5.5155662773306016e+12 -5.0367301902808773e+23 
+1.2100000000000001e+01 -1.7201450544907421e-02 -2.4722670359954791e+03 -3.0866148931921070e+05 -6.0375971998171461e+08 +5.5697347971806943e+12 -5.1061715446676057e+23 
+1.2200000000000001e+01 -1.7201447646259790e-02 -2.4722644718662850e+03 -3.0872658447292919e+05 -6.0337674439605939e+08 +5.5763435103902207e+12 -5.1420234623659045e+23 
+1.2300000000000001e+01 -1.7201461031727244e-02 -2.4722561067103657e+03 -3.0913397010857105e+05 -5.9657880572881901e+08 +5.5444091659763740e+12 -5.1499993393474346e+23 
+1.2400000000000000e+01 -1.7201486577022966e-02 -2.4722433604951357e+03 -3.0979939958978642e+05 -5.8491513858365595e+08 +5.4829484282753184e+12 -5.1358125229227018e+23 
+1.2500000000000000e+01 -1.7201520157898630e-02 -2.4722276531763127e+03 -3.1063862684649904e+05 -5.6993496858418584e+08 +5.4009779148723623e+12 -5.1051763339023465e+23 
+1.2600000000000001e+01 -1.7201557649989773e-02 -2.4722104047456296e+03 -3.1156740404625959e+05 -5.5318754954271019e+08 +5.3075143911438545e+12 -5.0638041781408803e+23 
+1.2700000000000001e+01 -1.7201594929046646e-02 -2.4721930351585493e+03 -3.1250148514160013e+05 -5.3622210665301013e+08 +5.2115744722467207e+12 -5.0174093749475059e+23 
+1.2800000000000001e+01 -1.7201627870794510e-02 -2.4721769643788120e+03 -3.1335662367728248e+05 -5.2058787160799283e+08 +5.1221748072231016e+12 -4.9717052628430561e+23 
+1.2900000000000000e+01 -1.7201652350854982e-02 -2.4721636124015959e+03 -3.1404857167458325e+05 -5.0783410032763702e+08 +5.0483321716314785e+12 -4.9324052526292315e+23 
+1.3000000000000000e+01 -1.7201664245019985e-02 -2.4721543991701378e+03 -3.1449308367245662e+05 -4.9951000872128111e+08 +4.9990631322507461e+12 -4.9052226360392173e+23 
+1.3100000000000001e+01 -1.7201660617413132e-02 -2.4721503372852908e+03 -3.1462993049864413e+05 -4.9672743352730715e+08 +4.9808697291921318e+12 -4.8943321005363759e+23 
+1.3200000000000001e+01 -1.7201643286248552e-02 -2.4721508097459237e+03 -3.1449495938146504e+05 -4.9884851631603509e+08 +4.9901949653693125e+12 -4.8977533865963179e+23 
+1.3300000000000001e+01 -1.7201615258172605e-02 -2.4721547921751462e+03 -3.1414803554009728e+05 -5.0479799153659666e+08 +5.0209671678172207e+12 -4.9119675418975773e+23 
+1.3400000000000000e+01 -1.7201579539816939e-02 -2.4721612602025371e+03 -3.1364902381729090e+05 -5.1350060028751934e+08 +5.0671147007381660e+12 -4.9334556378006470e+23 
+1.3500000000000000e+01 -1.7201539137816406e-02 -2.4721691894570872e+03 -3.1305778908160538e+05 -5.2388108325690836e+08 +5.1225659261235742e+12 -4.9586987442483140e+23 
+1.3600000000000001e+01 -1.7201497058793043e-02 -2.4721775555694044e+03 -3.1243419618114486e+05 -5.3486418090385967e+08 +5.1812492028708701e+12 -4.9841779277085571e+23 
+1.3700000000000001e+01 -1.7201456309477035e-02 -2.4721853341391748e+03 -3.1183811139882170e+05 -5.4537461152368844e+08 +5.2370927764628203e+12 -5.0063741920383436e+23 
+1.3800000000000001e+01 -1.7201419896469054e-02 -2.4721915008045685e+03 -3.1132939919436653e+05 -5.5433712195321357e+08 +5.2840250397992744e+12 -5.0217686237952105e+23 
+1.3900000000000000e+01 -1.7201390826429085e-02 -2.4721950311862001e+03 -3.1096792485690094e+05 -5.6067644605174887e+08 +5.3159743187005049e+12 -5.0268422717341727e+23 
+1.4000000000000000e+01 -1.7201372105952448e-02 -2.4721949009238247e+03 -3.1081355276244140e+05 -5.6331733207241952e+08 +5.3268690137810596e+12 -5.0180762271252431e+23 
+1.4100000000000001e+01 -1.7201365806493174e-02 -2.4721904129274212e+03 -3.1090734534222673e+05 -5.6152249711348641e+08 +5.3125664059627832e+12 -4.9931791967846690e+23 
+1.4200000000000001e+01 -1.7201370258513735e-02 -2.4721821793102004e+03 -3.1121515151154919e+05 -5.5590662295694542e+08 +5.2766397568668467e+12 -4.9547706056565848e+23 
+1.4300000000000001e+01 -1.7201382857160240e-02 -2.4721711395102207e+03 -3.1168401557107142e+05 -5.4742240287394261e+08 +5.2245914317178135e+12 -4.9066976223628297e+23 
+1.4400000000000000e+01 -1.7201400997656803e-02 -2.4721582329393491e+03 -3.1226098314172332e+05 -5.3702250866388178e+08 +5.1619236819564238e+12 -4.8528073489265487e+23 
+1.4500000000000000e+01 -1.7201422075189758e-02 -2.4721443990221137e+03 -3.1289309920622833e+05 -5.2565962251842254e+08 +5.0941388141939609e+12 -4.7969469198487656e+23 
+1.4600000000000001e+01 -1.7201443484973686e-02 -2.4721305771752791e+03 -3.1352740909584326e+05 -5.1428642138007766e+08 +5.0267391086787451e+12 -4.7429634555387691e+23 
+1.4700000000000001e+01 -1.7201462622156390e-02 -2.4721177068334796e+03 -3.1411095735199720e+05 -5.0385559393538523e+08 +4.9652269039717266e+12 -4.6947041067234226e+23 
+1.4800000000000001e+01 -1.7201476882006708e-02 -2.4721067273975423e+03 -3.1459079006179888e+05 -4.9531980528023756e+08 +4.9151044191094844e+12 -4.6560159595223244e+23 
