# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=6][T/m^n] polynom_b[n=8][T/m^n] polynom_b[n=14][T/m^n] 
+1.1000000000000001e+00 -1.5766842434252151e-04 -2.4675807760980788e+03 -4.8609135933362031e+03 +3.9926750237853341e+07 +3.5930995562459976e+12 -4.2755597386393634e+23 
+1.2000000000000002e+00 -1.5767972937732683e-04 -2.4675777139474890e+03 -5.0902832275330093e+03 +4.4974212913013011e+07 +3.5591546211987412e+12 -4.2381183450943139e+23 
+1.3000000000000000e+00 -1.5768382328918134e-04 -2.4675764499548432e+03 -5.2273320447789665e+03 +4.8408051773979224e+07 +3.5345030591758057e+12 -4.2071250104775223e+23 
+1.4000000000000001e+00 -1.5768178255386078e-04 -2.4675767822407556e+03 -5.2788484620672443e+03 +5.0305848531894647e+07 +3.5188848957176011e+12 -4.1828950890036871e+23 
+1.5000000000000000e+00 -1.5767468373944642e-04 -2.4675785088947227e+03 -5.2516225408327800e+03 +5.0745213320669562e+07 +3.5120399951774463e+12 -4.1657438169115134e+23 
+1.6000000000000001e+00 -1.5766360332634987e-04 -2.4675814280346121e+03 -5.1524428768359303e+03 +4.9803731319931529e+07 +3.5137083619020220e+12 -4.1559865309100762e+23 
+1.7000000000000002e+00 -1.5764961773818265e-04 -2.4675853377984854e+03 -4.9880969654172186e+03 +4.7558968284008913e+07 +3.5236301121481602e+12 -4.1539386521251517e+23 
+1.8000000000000000e+00 -1.5763380356070291e-04 -2.4675900362709167e+03 -4.7653750966402558e+03 +4.4088537955890819e+07 +3.5415450911118433e+12 -4.1599154043455835e+23 
+1.9000000000000001e+00 -1.5761723722664225e-04 -2.4675953215838276e+03 -4.4910651830265515e+03 +3.9470014358758636e+07 +3.5671933638673115e+12 -4.1742321655750037e+23 
+2.0000000000000000e+00 -1.5760099531671146e-04 -2.4676009918246837e+03 -4.1719573270717819e+03 +3.3781007589611664e+07 +3.6003147979647285e+12 -4.1972041782558015e+23 
+2.1000000000000001e+00 -1.5758606329749144e-04 -2.4676068229107350e+03 -3.8178693167412321e+03 +2.7174934294963527e+07 +3.6401064983725796e+12 -4.2284990730875880e+23 
+2.2000000000000002e+00 -1.5757306296895960e-04 -2.4676125018269822e+03 -3.4507425600668503e+03 +2.0108655525309350e+07 +3.6835932992396035e+12 -4.2651931614870380e+23 
+2.3000000000000003e+00 -1.5756252515307143e-04 -2.4676176933450215e+03 -3.0955483537258488e+03 +1.3114876063447230e+07 +3.7272570648748867e+12 -4.3037149961118623e+23 
+2.4000000000000004e+00 -1.5755498064975123e-04 -2.4676220622440765e+03 -2.7772575854426163e+03 +6.7262935535831423e+06 +3.7675797003590234e+12 -4.3404931598553807e+23 
+2.5000000000000000e+00 -1.5755096026548725e-04 -2.4676252733028955e+03 -2.5208411141437123e+03 +1.4756045475267433e+06 +3.8010431193072837e+12 -4.3719562448119391e+23 
+2.6000000000000001e+00 -1.5755099485557415e-04 -2.4676269912803168e+03 -2.3512709635540195e+03 -2.1044729678714974e+06 +3.8241291084653906e+12 -4.3945327431883058e+23 
+2.7000000000000002e+00 -1.5755561519465567e-04 -2.4676268809663784e+03 -2.2935173801124361e+03 -3.4812532347592511e+06 +3.8333196436013530e+12 -4.4046512939865377e+23 
+2.8000000000000003e+00 -1.5756535211105619e-04 -2.4676246071294213e+03 -2.3725518635102453e+03 -2.1220275968245165e+06 +3.8250965655284111e+12 -4.3987404305590287e+23 
+2.9000000000000004e+00 -1.5758073642218202e-04 -2.4676198345434386e+03 -2.6133455605980371e+03 +2.5059058779374287e+06 +3.7959417557726606e+12 -4.3732287195388958e+23 
+3.0000000000000000e+00 -1.5760229893740251e-04 -2.4676122279845117e+03 -3.0408695261888570e+03 +1.0935247758520875e+07 +3.7423371026149341e+12 -4.3245447311492238e+23 
+3.1000000000000001e+00 -1.5763021955608679e-04 -2.4676016245563428e+03 -3.6683153581781526e+03 +2.3456296995954931e+07 +3.6623357399874937e+12 -4.2506430435610486e+23 
+3.2000000000000002e+00 -1.5766327448426894e-04 -2.4675885506842619e+03 -4.4617564538936213e+03 +3.9389742045428552e+07 +3.5602757976937344e+12 -4.1555822644061941e+23 
+3.3000000000000003e+00 -1.5769988907636434e-04 -2.4675737051017063e+03 -5.3754877842856404e+03 +5.7813887611948021e+07 +3.4420665494280156e+12 -4.0449469338669790e+23 
+3.4000000000000004e+00 -1.5773848849403189e-04 -2.4675577866074400e+03 -6.3638008504716572e+03 +7.7806978153035730e+07 +3.3136176119320537e+12 -3.9243218455433008e+23 
+3.5000000000000000e+00 -1.5777749816750711e-04 -2.4675414939080770e+03 -7.3809920850403187e+03 +9.8447344144304529e+07 +3.1808381106944487e+12 -3.7992914284116748e+23 
+3.6000000000000001e+00 -1.5781534330662719e-04 -2.4675255257848798e+03 -8.3813539479020983e+03 +1.1881324699630313e+08 +3.0496375647591040e+12 -3.6754404024602494e+23 
+3.7000000000000002e+00 -1.5785044926931691e-04 -2.4675105809718430e+03 -9.3191813359774787e+03 +1.3798298964847329e+08 +2.9259252597655044e+12 -3.5583533191325078e+23 
+3.8000000000000003e+00 -1.5788124129600142e-04 -2.4674973582383773e+03 -1.0148767383377275e+04 +1.5503484571142086e+08 +2.8156106433515303e+12 -3.4536148432139098e+23 
+3.9000000000000004e+00 -1.5790614472298596e-04 -2.4674865563243984e+03 -1.0824406707227014e+04 +1.6904711360742053e+08 +2.7246030256387832e+12 -3.3668095428012362e+23 
+4.0000000000000000e+00 -1.5792358480460332e-04 -2.4674788739969676e+03 -1.1300392501349574e+04 +1.7909806728525010e+08 +2.6588118550464097e+12 -3.3035220866443424e+23 
+4.1000000000000005e+00 -1.5793245185916275e-04 -2.4674748301551908e+03 -1.1542369240010785e+04 +1.8448503565655568e+08 +2.6227871228436938e+12 -3.2681448477798972e+23 
+4.2000000000000002e+00 -1.5793349615274659e-04 -2.4674742243314299e+03 -1.1561380872268710e+04 +1.8538146850048059e+08 +2.6156415594973340e+12 -3.2603014418839261e+23 
+4.2999999999999998e+00 -1.5792793298419748e-04 -2.4674766762018080e+03 -1.1379821978611217e+04 +1.8217985904451272e+08 +2.6351285047271816e+12 -3.2784232388669339e+23 
+4.4000000000000004e+00 -1.5791697763117162e-04 -2.4674818054489056e+03 -1.1020086811224843e+04 +1.7527269495442769e+08 +2.6790013294203916e+12 -3.3209416310688253e+23 
+4.5000000000000000e+00 -1.5790184540455623e-04 -2.4674892317449639e+03 -1.0504570144470328e+04 +1.6505247264384049e+08 +2.7450133559827710e+12 -3.3862879768387653e+23 
+4.6000000000000005e+00 -1.5788375150594921e-04 -2.4674985747976066e+03 -9.8556649260506056e+03 +1.5191165744062603e+08 +2.8309180811800532e+12 -3.4728937597021148e+23 
+4.7000000000000002e+00 -1.5786391125563934e-04 -2.4675094542754491e+03 -9.0957661336560504e+03 +1.3624274940275434e+08 +2.9344688062208511e+12 -3.5791903217680981e+23 
+4.8000000000000007e+00 -1.5784353998548348e-04 -2.4675214898436980e+03 -8.2472689185967283e+03 +1.1843825155230349e+08 +3.0534188155830449e+12 -3.7036089929438154e+23 
+4.9000000000000004e+00 -1.5782385291560132e-04 -2.4675343012028457e+03 -7.3325666251373241e+03 +9.8890636275296822e+07 +3.1855215652052026e+12 -3.8445812258178057e+23 
+5.0000000000000000e+00 -1.5780606533450221e-04 -2.4675475080345568e+03 -6.3740534764764980e+03 +7.7992389863326296e+07 +3.3285304372836074e+12 -4.0005384256156787e+23 
+5.1000000000000005e+00 -1.5779106526110203e-04 -2.4675607412901818e+03 -5.3946321939352802e+03 +5.6176633579042368e+07 +3.4797865332637856e+12 -4.1691833501846305e+23 
+5.2000000000000002e+00 -1.5777843171156758e-04 -2.4675736769966679e+03 -4.4192390016667659e+03 +3.4039012647412002e+07 +3.6349819519593311e+12 -4.3453042952891608e+23 
+5.3000000000000007e+00 -1.5776741632838204e-04 -2.4675860024876597e+03 -3.4733166053891232e+03 +1.2215771696729379e+07 +3.7893967160747563e+12 -4.5229610630221778e+23 
+5.4000000000000004e+00 -1.5775727075846940e-04 -2.4675974050955961e+03 -2.5823077658816405e+03 -8.6568438111444712e+06 +3.9383108441637109e+12 -4.6962134534050843e+23 
+5.5000000000000000e+00 -1.5774724676802953e-04 -2.4676075721141228e+03 -1.7716572552900941e+03 -2.7942554043363791e+07 +4.0770041612478062e+12 -4.8591211262199367e+23 
+5.6000000000000005e+00 -1.5773659604081337e-04 -2.4676161908644876e+03 -1.0668083980131378e+03 -4.5005104057531394e+07 +4.2007566330045596e+12 -5.0057438436765751e+23 
+5.7000000000000002e+00 -1.5772457023396981e-04 -2.4676229486754332e+03 -4.9320415574713132e+02 -5.9208244854496568e+07 +4.3048482576349043e+12 -5.1301413904266302e+23 
+5.8000000000000007e+00 -1.5771042106216271e-04 -2.4676275328568595e+03 -7.6288474991964705e+01 -6.9915710502466038e+07 +4.3845589375591797e+12 -5.2263734811535034e+23 
+5.9000000000000004e+00 -1.5769340021152593e-04 -2.4676296307295102e+03 +1.5849531184644937e+02 -7.6491246171912819e+07 +4.4351686401926748e+12 -5.2884998808745683e+23 
+6.0000000000000000e+00 -1.5767275937627354e-04 -2.4676289296103519e+03 +1.8570363114469382e+02 -7.8298592362418875e+07 +4.4519573043832598e+12 -5.3105803309139106e+23 
+6.1000000000000005e+00 -1.5764813045239759e-04 -2.4676252393471241e+03 -1.0442322523228352e+01 -7.4934786311450139e+07 +4.4319093846590762e+12 -5.2887929966365489e+23 
+6.2000000000000002e+00 -1.5762066622742205e-04 -2.4676188598857852e+03 -4.0706353324891870e+02 -6.6930031176146731e+07 +4.3788272812089048e+12 -5.2277896565625771e+23 
+6.3000000000000007e+00 -1.5759189942822461e-04 -2.4676102137887538e+03 -9.7161177406196634e+02 -5.5047902720244870e+07 +4.2982183366598770e+12 -5.1343408214785590e+23 
+6.4000000000000004e+00 -1.5756336307359029e-04 -2.4675997235223103e+03 -1.6715438342412860e+03 -4.0051890672045082e+07 +4.1955894081614106e+12 -5.0152166495393377e+23 
+6.5000000000000000e+00 -1.5753659006101373e-04 -2.4675878115935125e+03 -2.4743143558967340e+03 -2.2705521792778675e+07 +4.0764475626283491e+12 -4.8771874522624347e+23 
+6.6000000000000005e+00 -1.5751311327230554e-04 -2.4675749005134057e+03 -3.3473777997860429e+03 -3.7723256897860258e+06 +3.9462998820657520e+12 -4.7270235509945872e+23 
+6.7000000000000002e+00 -1.5749446564536159e-04 -2.4675614127758872e+03 -4.2581894949738453e+03 +1.5984182689557420e+07 +3.8106533665240928e+12 -4.5714952083117381e+23 
+6.8000000000000007e+00 -1.5748218004204100e-04 -2.4675477708987255e+03 -5.1742035434938243e+03 +3.5800467485372975e+07 +3.6750151337136826e+12 -4.4173727720780221e+23 
+6.9000000000000004e+00 -1.5747778934231311e-04 -2.4675343973947979e+03 -6.0628742804752728e+03 +5.4912996635047428e+07 +3.5448922805977119e+12 -4.2714265757823447e+23 
+7.0000000000000000e+00 -1.5748282654143704e-04 -2.4675217147375934e+03 -6.8916581393177394e+03 +7.2558274538208857e+07 +3.4257916965375425e+12 -4.1404267998078679e+23 
+7.1000000000000005e+00 -1.5749833245506329e-04 -2.4675100725189318e+03 -7.6338974646028300e+03 +8.8116996565963671e+07 +3.3221496276457310e+12 -4.0297607618928278e+23 
+7.2000000000000002e+00 -1.5752337988759246e-04 -2.4674995285620284e+03 -8.2864911516403881e+03 +1.0154684644349781e+08 +3.2341184683060024e+12 -3.9392833854283729e+23 
+7.3000000000000007e+00 -1.5755654960076913e-04 -2.4674900677624846e+03 -8.8522264298924256e+03 +1.1294974073318960e+08 +3.1607797321246611e+12 -3.8674665568829826e+23 
+7.4000000000000004e+00 -1.5759642239680422e-04 -2.4674816750031086e+03 -9.3338911861310044e+03 +1.2242760714278431e+08 +3.1012148703925952e+12 -3.8127821183091494e+23 
+7.5000000000000000e+00 -1.5764157900254342e-04 -2.4674743351904895e+03 -9.7342720948416973e+03 +1.3008235291613181e+08 +3.0545054485346313e+12 -3.7737019929064771e+23 
+7.6000000000000005e+00 -1.5769060018657689e-04 -2.4674680332177350e+03 -1.0056156517331099e+04 +1.3601589685981545e+08 +3.0197329676559868e+12 -3.7486980584073843e+23 
+7.7000000000000002e+00 -1.5774206671803626e-04 -2.4674627539776425e+03 -1.0302331846801484e+04 +1.4033015854139689e+08 +2.9959789236352759e+12 -3.7362421874438910e+23 
+7.8000000000000007e+00 -1.5779455937740456e-04 -2.4674584823601272e+03 -1.0475585597373321e+04 +1.4312705924884331e+08 +2.9823248041304600e+12 -3.7348062487317084e+23 
+7.9000000000000004e+00 -1.5784665898049697e-04 -2.4674552032436604e+03 -1.0578705878078221e+04 +1.4450853049116972e+08 +2.9778520389084805e+12 -3.7428620684006877e+23 
+8.0000000000000000e+00 -1.5789694620296982e-04 -2.4674529015492549e+03 -1.0614478675568702e+04 +1.4457646839680758e+08 +2.9816422535077998e+12 -3.7588816101135374e+23 
+8.0999999999999996e+00 -1.5794417320450966e-04 -2.4674515010571286e+03 -1.0589806697151740e+04 +1.4351356414681304e+08 +2.9922603909332573e+12 -3.7808157449529711e+23 
+8.2000000000000011e+00 -1.5798777729989012e-04 -2.4674506812163854e+03 -1.0528048109765368e+04 +1.4182550055301538e+08 +3.0062056997827886e+12 -3.8045316908003026e+23 
+8.3000000000000007e+00 -1.5802736717908080e-04 -2.4674500603660490e+03 -1.0456676339990285e+04 +1.4009873194845998e+08 +3.0194608729676050e+12 -3.8253756576842646e+23 
+8.4000000000000004e+00 -1.5806255148729568e-04 -2.4674492568615456e+03 -1.0403163914951600e+04 +1.3891969679700759e+08 +3.0280086945756885e+12 -3.8386939237516499e+23 
+8.5000000000000000e+00 -1.5809293892841191e-04 -2.4674478890369655e+03 -1.0394984529842792e+04 +1.3887485416667151e+08 +3.0278318302905820e+12 -3.8398326786009597e+23 
+8.5999999999999996e+00 -1.5811813816103118e-04 -2.4674455752423528e+03 -1.0459611017768664e+04 +1.4055064800991288e+08 +3.0149130323865903e+12 -3.8241381763752574e+23 
+8.7000000000000011e+00 -1.5813775788099367e-04 -2.4674419338153239e+03 -1.0624516868750063e+04 +1.4453353367582819e+08 +2.9852349882306284e+12 -3.7869566231755830e+23 
+8.8000000000000007e+00 -1.5815140675560957e-04 -2.4674365831026703e+03 -1.0917175089715302e+04 +1.5140995810690638e+08 +2.9347804332843359e+12 -3.7236342611370990e+23 
+8.9000000000000004e+00 -1.5815869342170933e-04 -2.4674291414620693e+03 -1.1365058106669763e+04 +1.6176635822245881e+08 +2.8595321595796880e+12 -3.6295173731647731e+23 
+9.0000000000000000e+00 -1.5815922663576761e-04 -2.4674192272097780e+03 -1.1995640564724497e+04 +1.7618920961367467e+08 +2.7554727386133052e+12 -3.4999520791820961e+23 
+9.0999999999999996e+00 -1.5815288075084435e-04 -2.4674066295818698e+03 -1.2823706027625462e+04 +1.9498319564581963e+08 +2.6205725778916719e+12 -3.3326814679401530e+23 
+9.2000000000000011e+00 -1.5814059363452267e-04 -2.4673918211021532e+03 -1.3813294838139398e+04 +2.1732620059942809e+08 +2.4607513102526606e+12 -3.1350349226672350e+23 
+9.3000000000000007e+00 -1.5812356890705209e-04 -2.4673754451616987e+03 -1.4915759026216581e+04 +2.4211436425691795e+08 +2.2839161344008477e+12 -2.9167385983500124e+23 
+9.4000000000000004e+00 -1.5810301012447330e-04 -2.4673581451734681e+03 -1.6082449473015980e+04 +2.6824380669537750e+08 +2.0979743600672417e+12 -2.6875187301605239e+23 
+9.5000000000000000e+00 -1.5808012083461684e-04 -2.4673405645503535e+03 -1.7264717135428116e+04 +2.9461065006762308e+08 +1.9108332822481011e+12 -2.4571015388035033e+23 
+9.6000000000000014e+00 -1.5805610474585688e-04 -2.4673233466548963e+03 -1.8413915532922256e+04 +3.2011105976643264e+08 +1.7303999547621152e+12 -2.2352130733711138e+23 
+9.7000000000000011e+00 -1.5803216533094035e-04 -2.4673071349259499e+03 -1.9481394225128799e+04 +3.4364113347788638e+08 +1.5645818127054050e+12 -2.0315796589768639e+23 
+9.8000000000000007e+00 -1.5800950623472582e-04 -2.4672925727471843e+03 -2.0418505621589236e+04 +3.6409701747324544e+08 +1.4212860181417229e+12 -1.8559274238159113e+23 
+9.9000000000000004e+00 -1.5798933108493655e-04 -2.4672803035054717e+03 -2.1176602034698295e+04 +3.8037485716138119e+08 +1.3084197347287502e+12 -1.7179824929311968e+23 
+1.0000000000000000e+01 -1.5797284342010962e-04 -2.4672709706178116e+03 -2.1707034178079019e+04 +3.9137077018514508e+08 +1.2338902842825981e+12 -1.6274711082716226e+23 
+1.0100000000000001e+01 -1.5796097465837469e-04 -2.4672650474774932e+03 -2.1974694852025015e+04 +3.9629880425931060e+08 +1.2032860365923894e+12 -1.5912494493907571e+23 
+1.0200000000000001e+01 -1.5795356722162940e-04 -2.4672623275328351e+03 -2.1998637961177148e+04 +3.9564460962547415e+08 +1.2129201920239729e+12 -1.6046938766724098e+23 
+1.0300000000000001e+01 -1.5795019135302575e-04 -2.4672624342290869e+03 -2.1811458366740644e+04 +3.9021174653967780e+08 +1.2567871149925718e+12 -1.6603107764284348e+23 
+1.0400000000000000e+01 -1.5795041731872178e-04 -2.4672649910027467e+03 -2.1445751441020024e+04 +3.8080378473961073e+08 +1.3288811132878325e+12 -1.7506064894317423e+23 
+1.0500000000000000e+01 -1.5795381533723876e-04 -2.4672696213044360e+03 -2.0934111842486640e+04 +3.6822428187419528e+08 +1.4231965625418220e+12 -1.8680874055825227e+23 
+1.0600000000000001e+01 -1.5795995570293974e-04 -2.4672759485611828e+03 -2.0309135439601341e+04 +3.5327681619816953e+08 +1.5337277224893682e+12 -2.0052598308032560e+23 
+1.0700000000000001e+01 -1.5796840857724271e-04 -2.4672835962447157e+03 -1.9603415728066346e+04 +3.3676492473662108e+08 +1.6544690878603320e+12 -2.1546302450427280e+23 
+1.0800000000000001e+01 -1.5797874417420636e-04 -2.4672921878070097e+03 -1.8849547305145319e+04 +3.1949216424100333e+08 +1.7794150386154116e+12 -2.3087050402110697e+23 
+1.0900000000000000e+01 -1.5799053290021256e-04 -2.4673013466381040e+03 -1.8080127975112009e+04 +3.0226214622584701e+08 +1.9025596466167922e+12 -2.4599903855786817e+23 
+1.1000000000000000e+01 -1.5800334480695676e-04 -2.4673106962465040e+03 -1.7327749290793618e+04 +2.8587837412496638e+08 +2.0178975971945422e+12 -2.6009929008561204e+23 
+1.1100000000000001e+01 -1.5801672895061463e-04 -2.4673199364618049e+03 -1.6617363879178662e+04 +2.7094462010725206e+08 +2.1209472360680588e+12 -2.7261218930579295e+23 
+1.1200000000000001e+01 -1.5803014884169920e-04 -2.4673290729335008e+03 -1.5943340054261233e+04 +2.5726523287546879e+08 +2.2133243943120664e+12 -2.8373995254451742e+23 
+1.1300000000000001e+01 -1.5804304681416704e-04 -2.4673381876972244e+03 -1.5292403630482368e+04 +2.4444476646021682e+08 +2.2981689298815708e+12 -2.9387509263988108e+23 
+1.1400000000000000e+01 -1.5805486519248637e-04 -2.4673473627892345e+03 -1.4651280469379008e+04 +2.3208777662953025e+08 +2.3786206871114746e+12 -3.0341012093071440e+23 
+1.1500000000000000e+01 -1.5806504628136889e-04 -2.4673566802523360e+03 -1.4006696097409211e+04 +2.1979881351870754e+08 +2.4578195415699009e+12 -3.1273755094232716e+23 
+1.1600000000000001e+01 -1.5807303231369214e-04 -2.4673662221553727e+03 -1.3345374590182875e+04 +2.0718240123585787e+08 +2.5389055205188130e+12 -3.2224990787702285e+23 
+1.1700000000000001e+01 -1.5807826562102976e-04 -2.4673760705326458e+03 -1.2654041908864019e+04 +1.9384309727005175e+08 +2.6250184584433140e+12 -3.3233970232995232e+23 
+1.1800000000000001e+01 -1.5808018847895684e-04 -2.4673863074365104e+03 -1.1919423068689573e+04 +1.7938544277431569e+08 +2.7192982826131626e+12 -3.4339945173346923e+23 
+1.1900000000000000e+01 -1.5807824320115350e-04 -2.4673970149092083e+03 -1.1128243552191534e+04 +1.6341398629442936e+08 +2.8248848809459819e+12 -3.5582167095347208e+23 
+1.2000000000000000e+01 -1.5807187205845065e-04 -2.4674082750045154e+03 -1.0267228297885151e+04 +1.4553326759269583e+08 +2.9449181889826680e+12 -3.6999887809594633e+23 
+1.2100000000000001e+01 -1.5806074715604216e-04 -2.4674200682854621e+03 -9.3323826479409636e+03 +1.2557833467139046e+08 +3.0808454538181514e+12 -3.8611954404966293e+23 
+1.2200000000000001e+01 -1.5804545926337762e-04 -2.4674319695688791e+03 -8.3568222625703966e+03 +1.0430607423982412e+08 +3.2273442685805078e+12 -4.0355603143192857e+23 
+1.2300000000000001e+01 -1.5802682900898694e-04 -2.4674434521707749e+03 -7.3829437696196364e+03 +8.2703891202410385e+07 +3.3773994810565850e+12 -4.2147665147839447e+23 
+1.2400000000000000e+01 -1.5800567706693538e-04 -2.4674539893918100e+03 -6.4531446145388954e+03 +6.1759204739304334e+07 +3.5239958572822476e+12 -4.3904970930197566e+23 
+1.2500000000000000e+01 -1.5798282398525362e-04 -2.4674630545755690e+03 -5.6098199460781198e+03 +4.2459393915336967e+07 +3.6601183927522319e+12 -4.5544352711087946e+23 
+1.2600000000000001e+01 -1.5795909029968933e-04 -2.4674701210685193e+03 -4.8953648084072238e+03 +2.5791836573647700e+07 +3.7787520874447021e+12 -4.6982642711360325e+23 
+1.2700000000000001e+01 -1.5793529678653502e-04 -2.4674746621382023e+03 -4.3521783607917050e+03 +1.2743981130027402e+07 +3.8728815430614824e+12 -4.8136670256970802e+23 
+1.2800000000000001e+01 -1.5791226394016230e-04 -2.4674761511446491e+03 -4.0226549319727237e+03 +4.3031930211620079e+06 +3.9354918302382324e+12 -4.8923268091637285e+23 
+1.2900000000000000e+01 -1.5789081234228756e-04 -2.4674740614203747e+03 -3.9491902512558827e+03 +1.4568613263571239e+06 +3.9595678876839326e+12 -4.9259268019650190e+23 
+1.3000000000000000e+01 -1.5787176267548965e-04 -2.4674678662634728e+03 -4.1741818952716467e+03 +5.1924074421859849e+06 +3.9380944690746362e+12 -4.9061500464650286e+23 
+1.3100000000000001e+01 -1.5785572810933784e-04 -2.4674572933156528e+03 -4.7213445573425470e+03 +1.6083406956319617e+07 +3.8669191535731782e+12 -4.8279727464760436e+23 
+1.3200000000000001e+01 -1.5784249243029185e-04 -2.4674430873674405e+03 -5.5396733959878038e+03 +3.3048260757358208e+07 +3.7533396340111343e+12 -4.6995428726345899e+23 
+1.3300000000000001e+01 -1.5783163211313678e-04 -2.4674262474889233e+03 -6.5594839695812270e+03 +5.4591579558471270e+07 +3.6075161175447285e+12 -4.5323013346774522e+23 
+1.3400000000000000e+01 -1.5782272354098039e-04 -2.4674077727781851e+03 -7.7110904564263628e+03 +7.9217951415401489e+07 +3.4396089348415093e+12 -4.3376891260001089e+23 
+1.3500000000000000e+01 -1.5781534308904516e-04 -2.4673886623371318e+03 -8.9248067807065181e+03 +1.0543195932482708e+08 +3.2597784481395630e+12 -4.1271472671734783e+23 
+1.3600000000000001e+01 -1.5780906715092365e-04 -2.4673699152604522e+03 -1.0130947289752641e+04 +1.3173819408956788e+08 +3.0781849733923228e+12 -3.9121167422138147e+23 
+1.3700000000000001e+01 -1.5780347211780392e-04 -2.4673525306449624e+03 -1.1259826171819414e+04 +1.5664124324718368e+08 +2.9049888470693706e+12 -3.7040385526035520e+23 
+1.3800000000000001e+01 -1.5779813455617006e-04 -2.4673375075287627e+03 -1.2241760725119173e+04 +1.7864574821748412e+08 +2.7503500994400845e+12 -3.5143534747274575e+23 
+1.3900000000000000e+01 -1.5779263071750611e-04 -2.4673258450536327e+03 -1.3007062815582940e+04 +1.9625625694426033e+08 +2.6244292895272041e+12 -3.3545026707410610e+23 
+1.4000000000000000e+01 -1.5778653706511583e-04 -2.4673185422927172e+03 -1.3486047875653438e+04 +2.0797737841984323e+08 +2.5373866322841382e+12 -3.2359270533418916e+23 
+1.4100000000000001e+01 -1.5777963463323231e-04 -2.4673163021634609e+03 -1.3628602761878079e+04 +2.1271878846139160e+08 +2.4967068188315918e+12 -3.1672559310394184e+23 
+1.4200000000000001e+01 -1.5777252274927253e-04 -2.4673186429632183e+03 -1.3462899746283931e+04 +2.1101042379535347e+08 +2.4991724874693569e+12 -3.1458722352152681e+23 
+1.4300000000000001e+01 -1.5776600552758338e-04 -2.4673247867633027e+03 -1.3036686182039502e+04 +2.0378735057433146e+08 +2.5388903998501108e+12 -3.1663470372813198e+23 
+1.4400000000000000e+01 -1.5776088688269332e-04 -2.4673339557021577e+03 -1.2397705877842596e+04 +1.9198457369288740e+08 +2.6099676651276914e+12 -3.2232516633742773e+23 
+1.4500000000000000e+01 -1.5775797087440213e-04 -2.4673453718688902e+03 -1.1593705263186612e+04 +1.7653714351239330e+08 +2.7065111338712319e+12 -3.3111572492717425e+23 
+1.4600000000000001e+01 -1.5775806149559288e-04 -2.4673582573754552e+03 -1.0672429552289772e+04 +1.5838008928479081e+08 +2.8226277768467397e+12 -3.4246350194912838e+23 
+1.4700000000000001e+01 -1.5776196281813161e-04 -2.4673718343070968e+03 -9.6816253704958144e+03 +1.3844846466941160e+08 +2.9524244262329673e+12 -3.5582560966714329e+23 
+1.4800000000000001e+01 -1.5777047873180775e-04 -2.4673853248093019e+03 -8.6690361912526623e+03 +1.1767726915349747e+08 +3.0900082203933428e+12 -3.7065918266095744e+23 
