# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=6][T/m^n] polynom_b[n=8][T/m^n] polynom_b[n=14][T/m^n] 
+1.7000000000000002e+00 +3.0581487241708458e-07 -3.7283499212542320e-01 +5.4220822604298664e+03 -8.6587327270279393e+07 +5.3003212981925818e+11 -3.4902009693421005e+22 
+1.8000000000000000e+00 +4.0200790354619485e-07 -4.2366842824514023e-01 +7.8431563511866352e+03 -1.2697874085914798e+08 +7.5294835427612708e+11 -4.9882344999439361e+22 
+1.9000000000000001e+00 +4.8519838824743940e-07 -4.6729959329526233e-01 +9.9170336710802640e+03 -1.6133947113062364e+08 +9.4209271639070923e+11 -6.2649013335738871e+22 
+2.0000000000000000e+00 +5.5012912667432073e-07 -5.0132668372032629e-01 +1.1494067705113604e+04 -1.8705858987325767e+08 +1.0829169749463146e+12 -7.2238984934268676e+22 
+2.1000000000000001e+00 +5.9315555165996160e-07 -5.2410590275716384e-01 +1.2469741380429065e+04 -2.0231845240985566e+08 +1.1653068183834299e+12 -7.7979224620504944e+22 
+2.2000000000000002e+00 +6.1708362671280902e-07 -5.3702548079909895e-01 +1.2920055392126220e+04 -2.0847454819082129e+08 +1.1968836537225642e+12 -8.0356675591300958e+22 
+2.3000000000000003e+00 +6.2633194801505940e-07 -5.4223165503018023e-01 +1.2966139877374848e+04 -2.0767565019977671e+08 +1.1897028176362317e+12 -8.0148275636764754e+22 
+2.4000000000000004e+00 +6.2531911175025260e-07 -5.4187066263484007e-01 +1.2729124973361168e+04 -2.0207053142058125e+08 +1.1558196467980952e+12 -7.8130962547060630e+22 
+2.5000000000000000e+00 +6.1846371409668190e-07 -5.3808874079586344e-01 +1.2330140817191683e+04 -1.9380796483583355e+08 +1.1072894778752712e+12 -7.5081674111984123e+22 
+2.6000000000000001e+00 +6.1018435123634822e-07 -5.3303212669718314e-01 +1.1890317546028215e+04 -1.8503672342900327e+08 +1.0561676475393809e+12 -7.1777348121582199e+22 
+2.7000000000000002e+00 +6.0489961935383861e-07 -5.2884705752350591e-01 +1.1530785297070066e+04 -1.7790558018415713e+08 +1.0145094924651680e+12 -6.8994922366080930e+22 
+2.8000000000000003e+00 +6.0702811462818673e-07 -5.2767977045789283e-01 +1.1372674207437705e+04 -1.7456330808412027e+08 +9.9437034932094617e+11 -6.7511334635345478e+22 
+2.9000000000000004e+00 +6.2098843324462485e-07 -5.3167650268530131e-01 +1.1537114414343818e+04 -1.7715868011318341e+08 +1.0078055547826672e+12 -6.8103522719674275e+22 
+3.0000000000000000e+00 +6.5119917138316008e-07 -5.4298349138897473e-01 +1.2145236054915193e+04 -1.8784046925424603e+08 +1.0668704455189337e+12 -7.1548424408938630e+22 
+3.1000000000000001e+00 +7.0034752350622459e-07 -5.6295712745824977e-01 +1.3272920021752803e+04 -2.0795003394258526e+08 +1.1790871385765947e+12 -7.8333723000461920e+22 
+3.2000000000000002e+00 +7.6419507721485399e-07 -5.8979441660860865e-01 +1.4815050229418850e+04 -2.3559907442380881e+08 +1.3338448725190339e+12 -8.7790083821507684e+22 
+3.3000000000000003e+00 +8.3677201839598929e-07 -6.2090251826266929e-01 +1.6621261348000331e+04 -2.6809187639670658e+08 +1.5159996662920732e+12 -9.8958917707029002e+22 
+3.4000000000000004e+00 +9.1210853292965884e-07 -6.5368859184082739e-01 +1.8541188047472926e+04 -3.0273272555826324e+08 +1.7104075388319907e+12 -1.1088163549142368e+23 
+3.5000000000000000e+00 +9.8423480670003237e-07 -6.8555979676478795e-01 +2.0424464997877574e+04 -3.3682590760651863e+08 +1.9019245090806301e+12 -1.2259964800941159e+23 
+3.6000000000000001e+00 +1.0471810255915915e-06 -7.1392329245636810e-01 +2.2120726869261132e+04 -3.6767570823961490e+08 +2.0754065959804099e+12 -1.3315436609575114e+23 
+3.7000000000000002e+00 +1.0949773754847138e-06 -7.3618623833602992e-01 +2.3479608331602183e+04 -3.9258641315457803e+08 +2.2157098184677974e+12 -1.4158720058484686e+23 
+3.8000000000000003e+00 +1.1216540422672236e-06 -7.4975579382667201e-01 +2.4350744055001171e+04 -4.0886230805041188e+08 +2.3076901954897397e+12 -1.4693956231171819e+23 
+3.9000000000000004e+00 +1.1212412118164941e-06 -7.5203911834788673e-01 +2.4583768709395317e+04 -4.1380767862349582e+08 +2.3362037459793760e+12 -1.4825286211058502e+23 
+4.0000000000000000e+00 +1.0877690700214287e-06 -7.4044337132282223e-01 +2.4028316964896192e+04 -4.0472681057299906e+08 +2.2861064888844707e+12 -1.4456851081650836e+23 
+4.1000000000000005e+00 +1.0174842935561291e-06 -7.1331711710630108e-01 +2.2587686385663077e+04 -3.7987945338561982e+08 +2.1476131868513018e+12 -1.3526969679747978e+23 
+4.2000000000000002e+00 +9.1549952229883981e-07 -6.7277453979891555e-01 +2.0379826112973089e+04 -3.4134721171292001e+08 +1.9323735773971912e+12 -1.2110671855760531e+23 
+4.2999999999999998e+00 +7.8914388691615661e-07 -6.2187122843403986e-01 +1.7576348182210939e+04 -2.9216715399500757e+08 +1.6573961417435210e+12 -1.0317165213426202e+23 
+4.4000000000000004e+00 +6.4574651807380218e-07 -5.6366277204466597e-01 +1.4348864628738862e+04 -2.3537634867159137e+08 +1.3396893611094395e+12 -8.2556573564684705e+22 
+4.5000000000000000e+00 +4.9263654644139730e-07 -5.0120475966500622e-01 +1.0868987487979022e+04 -1.7401186418334064e+08 +9.9626171671913257e+11 -6.0353558886397883e+22 
+4.6000000000000005e+00 +3.3714310268593669e-07 -4.3755278032849704e-01 +7.3083287953175513e+03 -1.1111076897036767e+08 +6.4412168979393713e+11 -3.7654684136769019e+22 
+4.7000000000000002e+00 +1.8659531747941051e-07 -3.7576242307004754e-01 +3.8385005862092025e+03 -4.9710131473846503e+07 +3.0027776156062378e+11 -1.5552025353464865e+22 
+4.8000000000000007e+00 +4.8322321485042612e-08 -3.1888927692194308e-01 +6.3111489598427681e+02 +7.1529798669963488e+06 -1.8261586764083786e+10 +4.8623414264087959e+21 
+4.9000000000000004e+00 -7.0346754624386283e-08 -2.6998893091935516e-01 -2.1422162398885575e+03 +5.6441496610753305e+07 -2.9448787395215039e+11 +2.2496340165108510e+22 
+5.0000000000000000e+00 -1.6208278018386995e-07 -2.3211697409507170e-01 -4.3098807860563766e+03 +9.5118350317857817e+07 -5.1139261878515173e+11 +3.6257894825439005e+22 
+5.1000000000000005e+00 -2.2155077686237989e-07 -2.0750162722920992e-01 -5.7462363962795789e+03 +1.2095630159941043e+08 -6.5649988351744861e+11 +4.5348391054064214e+22 
+5.2000000000000002e+00 -2.5139237570231998e-07 -1.9506163807968241e-01 -6.5095194813313219e+03 +1.3496742727807879e+08 -7.3546390434098706e+11 +5.0143061235731018e+22 
+5.3000000000000007e+00 -2.5624336007666186e-07 -1.9288838615260984e-01 -6.7039361410611682e+03 +1.3897363322667342e+08 -7.5847146091800012e+11 +5.1310599438927640e+22 
+5.4000000000000004e+00 -2.4073951336981951e-07 -1.9907325095078254e-01 -6.4336924754740558e+03 +1.3479682532040673e+08 -7.3570933292299573e+11 +4.9519699732815057e+22 
+5.5000000000000000e+00 -2.0951661895368554e-07 -2.1170761198069613e-01 -5.8029945844001877e+03 +1.2425890943176885e+08 -6.7736430001648523e+11 +4.5439056185777854e+22 
+5.6000000000000005e+00 -1.6721046021116931e-07 -2.2888284874549295e-01 -4.9160485678306586e+03 +1.0918179143578628e+08 -5.9362314187213452e+11 +3.9737362866942194e+22 
+5.7000000000000002e+00 -1.1845682051928440e-07 -2.4869034075020535e-01 -3.8770605256632202e+03 +9.1387377205987304e+07 -4.9467263815574298e+11 +3.3083313844981393e+22 
+5.8000000000000007e+00 -6.7891483255975223e-08 -2.6922146749949766e-01 -2.7902365578156227e+03 +7.2697572616238326e+07 -3.9069956853494354e+11 +2.6145603188679575e+22 
+5.9000000000000004e+00 -2.0150231801870285e-08 -2.8856760849732155e-01 -1.7597827642372436e+03 +5.4934283540878735e+07 -2.9189071267973035e+11 +1.9592924966945120e+22 
+6.0000000000000000e+00 +2.0131150467907573e-08 -3.0482014324909784e-01 -8.8990524481194268e+02 +3.9919415853265949e+07 -2.0843285025519229e+11 +1.4093973248428768e+22 
+6.1000000000000005e+00 +4.9334041029674542e-08 -3.1648761452301855e-01 -2.6241365181539902e+02 +2.9086006550295290e+07 -1.4834361237503967e+11 +1.0174853962869686e+22 
+6.2000000000000002e+00 +6.7908460784595557e-08 -3.2374721814328428e-01 +1.3046815312284062e+02 +2.2311617119890735e+07 -1.1096403593217998e+11 +7.7913204835928664e+21 
+6.3000000000000007e+00 +7.7321591498919698e-08 -3.2719331320077549e-01 +3.1891275616415555e+02 +1.9084940170677524e+07 -9.3466009253583969e+10 +6.7565380442054868e+21 
+6.4000000000000004e+00 +7.9040614924859581e-08 -3.2742025878222442e-01 +3.3309274327248346e+02 +1.8894668314383224e+07 -9.3021420682286697e+10 +6.8836718792191949e+21 
+6.5000000000000000e+00 +7.4532712828772688e-08 -3.2502241397857656e-01 +2.0318070061279573e+02 +2.1229494159573924e+07 -1.0680215854494856e+11 +7.9858872222239592e+21 
+6.6000000000000005e+00 +6.5265066968001783e-08 -3.2059413787804958e-01 -4.0650785781286153e+01 +2.5578110316893917e+07 -1.3198011117904082e+11 +9.8763493074230397e+21 
+6.7000000000000002e+00 +5.2704859100738448e-08 -3.1472978956914782e-01 -3.6822912986115557e+02 +3.1429209396735627e+07 -1.6572716692066327e+11 +1.2368223368934918e+22 
+6.8000000000000007e+00 +3.8319270990960224e-08 -3.0802372814204770e-01 -7.4938174550032215e+02 +3.8271484008289717e+07 -2.0521521409978568e+11 +1.5274674640543698e+22 
+6.9000000000000004e+00 +2.3575484392413480e-08 -3.0107031268395279e-01 -1.1539360467118213e+03 +4.5593626762914963e+07 -2.4761614105750467e+11 +1.8408868356648537e+22 
+7.0000000000000000e+00 +9.9406810716434549e-09 -2.9446390228585934e-01 -1.5517194473283503e+03 +5.2884330269141510e+07 -2.9010183612029742e+11 +2.1583969750829540e+22 
+7.1000000000000005e+00 -1.4059514566022030e-09 -2.8870049960721661e-01 -1.9165675474508791e+03 +5.9693327392606027e+07 -3.3016246476668158e+11 +2.4631913694574328e+22 
+7.2000000000000002e+00 -1.0437202627166017e-08 -2.8388268159867669e-01 -2.2383486914202167e+03 +6.5814512014240429e+07 -3.6656130101524872e+11 +2.7459713607163466e+22 
+7.3000000000000007e+00 -1.7413856124115112e-08 -2.8001466878020798e-01 -2.5109394098012508e+03 +7.1102818271356553e+07 -3.9837989603275006e+11 +2.9993152545554763e+22 
+7.4000000000000004e+00 -2.2596695628438535e-08 -2.7710068167256380e-01 -2.7282162331249606e+03 +7.5413180300769687e+07 -4.2469980098350244e+11 +3.2158013566583210e+22 
+7.5000000000000000e+00 -2.6246504819083862e-08 -2.7514494079722351e-01 -2.8840556918847610e+03 +7.8600532238674194e+07 -4.4460256702849335e+11 +3.3880079726884638e+22 
+7.6000000000000005e+00 -2.8624067373237495e-08 -2.7415166667617247e-01 -2.9723343165504043e+03 +8.0519808220898494e+07 -4.5716974532684235e+11 +3.5085134082993193e+22 
+7.7000000000000002e+00 -2.9990166976026965e-08 -2.7412507982898521e-01 -2.9869286377081435e+03 +8.1025942385117501e+07 -4.6148288704728162e+11 +3.5698959691988309e+22 
+7.8000000000000007e+00 -3.0605587303155177e-08 -2.7506940077808617e-01 -2.9217151858064594e+03 +7.9973868866820559e+07 -4.5662354334715527e+11 +3.5647339610302044e+22 
+7.9000000000000004e+00 -3.0731112040902607e-08 -2.7698885004275886e-01 -2.7705704914441039e+03 +7.7218521803865254e+07 -4.4167326539609149e+11 +3.4856056895059255e+22 
+8.0000000000000000e+00 -3.0627524862586909e-08 -2.7988764814605166e-01 -2.5273710850421389e+03 +7.2614835331332996e+07 -4.1571360434940417e+11 +3.3250894602585699e+22 
+8.0999999999999996e+00 -3.0529694908551757e-08 -2.8372076593762841e-01 -2.1911952013823889e+03 +6.6123927856264144e+07 -3.7846177504768127e+11 +3.0804872557725101e+22 
+8.2000000000000011e+00 -3.0568833143839718e-08 -2.8824617558592147e-01 -1.7819278921171974e+03 +5.8131654864670224e+07 -3.3217764702717487e+11 +2.7679957656881334e+22 
+8.3000000000000007e+00 -3.0850235993739153e-08 -2.9317259958783731e-01 -1.3246559131741344e+03 +4.9130056113203198e+07 -2.7975675350266943e+11 +2.4085353564604742e+22 
+8.4000000000000004e+00 -3.1479199879249198e-08 -2.9820876044162797e-01 -8.4446602041561232e+02 +3.9611171357484795e+07 -2.2409462768360056e+11 +2.0230263945143960e+22 
+8.5000000000000000e+00 -3.2561021221411308e-08 -3.0306338064547267e-01 -3.6644496970806921e+02 +3.0067040353201043e+07 -1.6808680277973227e+11 +1.6323892462764991e+22 
+8.5999999999999996e+00 -3.4200996443636320e-08 -3.0744518269688115e-01 +8.4320483049890285e+01 +2.0989702856551394e+07 -1.1462881200352530e+11 +1.2575442781890199e+22 
+8.7000000000000011e+00 -3.6504421969729083e-08 -3.1106288909330987e-01 +4.8274358195979954e+02 +1.2871198623700771e+07 -6.6616188567132866e+10 +9.1941185669107412e+21 
+8.8000000000000007e+00 -3.9576594222957621e-08 -3.1362522233218748e-01 +8.0373757111622979e+02 +6.2035674109852435e+06 -2.6944465683829922e+10 +6.3891234823055438e+21 
+8.9000000000000004e+00 -4.3522809624511490e-08 -3.1484090491174233e-01 +1.0222156946571293e+03 +1.4788489740023282e+06 +1.4908234371482768e+09 +4.3696611923037331e+21 
+9.0000000000000000e+00 -4.8448364598502272e-08 -3.1441865932926033e-01 +1.1130911966733047e+03 -8.1091693088521948e+05 +1.5794145582511059e+10 +3.3449353613724657e+21 
+9.0999999999999996e+00 -5.4353617642656105e-08 -3.1218933723785858e-01 +1.0607314323594085e+03 -3.5645038563072344e+05 +1.4148787478454044e+10 +3.4439165474014872e+21 
+9.2000000000000011e+00 -6.0819175562839334e-08 -3.0847230691023136e-01 +8.8732020115359455e+02 +2.4204891771839350e+06 -9.4668440429386175e+08 +4.4746428827024391e+21 
+9.3000000000000007e+00 -6.7320707236232215e-08 -3.0370906577548068e-01 +6.2449541362257389e+02 +6.9153824863023460e+06 -2.5914883653776428e+10 +6.1649193929238118e+21 
+9.4000000000000004e+00 -7.3333881545060519e-08 -2.9834111126128054e-01 +3.0389498026697731e+02 +1.2523710271484151e+07 -5.7178423863208893e+10 +8.2425511039952413e+21 
+9.5000000000000000e+00 -7.8334367368432253e-08 -2.9280994079627626e-01 -4.2843188365411869e+01 +1.8640953261741795e+07 -9.1159918621922928e+10 +1.0435343041627328e+22 
+9.6000000000000014e+00 -8.1797833586682447e-08 -2.8755705180867308e-01 -3.8408118174972344e+02 +2.4662592186466269e+07 -1.2428198152127330e+11 +1.2471100231650210e+22 
+9.7000000000000011e+00 -8.3199949084617801e-08 -2.8302394172532636e-01 -6.8818108942526840e+02 +2.9984107776052233e+07 -1.5296722615778406e+11 +1.4077627700181115e+22 
+9.8000000000000007e+00 -8.2016382735311797e-08 -2.7965210797668949e-01 -9.2350500075832542e+02 +3.4000980758168124e+07 -1.7363826611386374e+11 +1.4982730472546028e+22 
+9.9000000000000004e+00 -7.7722803423457447e-08 -2.7788304798965296e-01 -1.0584150052866589e+03 +3.6108691863185734e+07 -1.8271771498592355e+11 +1.4914213574856415e+22 
+1.0000000000000000e+01 -6.9794880028882036e-08 -2.7815825919260878e-01 -1.0612731924752370e+03 +3.5702721820322633e+07 -1.7662818636436890e+11 +1.3599882032883815e+22 
+1.0100000000000001e+01 -5.7974125273054838e-08 -2.8075853210904611e-01 -9.1135829526945815e+02 +3.2388615841049384e+07 -1.5306034534655746e+11 +1.0870639690680715e+22 
+1.0200000000000001e+01 -4.3065427259411400e-08 -2.8532182963819197e-01 -6.3161562075537870e+02 +2.6612177069236215e+07 -1.1477706307494363e+11 +6.9697856663650126e+21 
+1.0300000000000001e+01 -2.6139517924371492e-08 -2.9132540777692045e-01 -2.5590711937829593e+02 +1.9029273129104462e+07 -6.5809262189096771e+10 +2.2437178957831738e+21 
+1.0400000000000000e+01 -8.2671292144220862e-09 -2.9824652251908690e-01 +1.8190525827223163e+02 +1.0295771647144746e+07 -1.0187865340337473e+10 -2.9611656845577143e+21 
+1.0500000000000000e+01 +9.4810069272738334e-09 -3.0556242985961451e-01 +6.4795956165890209e+02 +1.0675402490158551e+06 +4.8056204824351898e+10 -8.2984671383970319e+21 
+1.0600000000000001e+01 +2.6034158561104715e-08 -3.1275038579444386e-01 +1.1083938402929393e+03 -7.9995534403909706e+06 +1.0489202566198924e+11 -1.3421788529702539e+22 
+1.0700000000000001e+01 +4.0321593743167148e-08 -3.1928764631824230e-01 +1.5293461436239552e+03 -1.6249641795202486e+07 +1.5628867452445026e+11 -1.7984731922146227e+22 
+1.0800000000000001e+01 +5.1272580532001142e-08 -3.2465146742643347e-01 +1.8769545211390507e+03 -2.3026857190152135e+07 +1.9821522876682123e+11 -2.1640899379588216e+22 
+1.0900000000000000e+01 +5.7816386981976503e-08 -3.2831910511307849e-01 +2.1173570222573162e+03 -2.7675331998873830e+07 +2.2664076573838547e+11 -2.4043892965551364e+22 
+1.1000000000000000e+01 +5.8882281153886270e-08 -3.2976781537426736e-01 +2.2166916964971838e+03 -2.9539198596587569e+07 +2.3753436279672372e+11 -2.4847314744033281e+22 
+1.1100000000000001e+01 +5.3754612430502559e-08 -3.2863495020103695e-01 +2.1513992512964423e+03 -2.8163785048428327e+07 +2.2811445577483643e+11 -2.3814972635027058e+22 
+1.1200000000000001e+01 +4.3138055481662268e-08 -3.2519824556377819e-01 +1.9391310257464254e+03 -2.3899202178791609e+07 +2.0059691440527020e+11 -2.1151497982383923e+22 
+1.1300000000000001e+01 +2.8092366308431495e-08 -3.1989553343061206e-01 +1.6078410169905883e+03 -1.7296756504071392e+07 +1.5844696690675723e+11 -1.7171727986552969e+22 
+1.1400000000000000e+01 +9.6773009138728375e-09 -3.1316464577032205e-01 +1.1854832222064081e+03 -8.9077545412241258e+06 +1.0512984150104887e+11 -1.2190499848164320e+22 
+1.1500000000000000e+01 -1.1047384711374474e-08 -3.0544341454787283e-01 +7.0001163838598143e+02 +7.1649719574143435e+05 +4.4110766394512367e+10 -6.5226507669708829e+21 
+1.1600000000000001e+01 -3.3021934565239487e-08 -2.9716967173168324e-01 +1.7938026268725207e+02 +1.1024692190197928e+07 -2.1145030192884705e+10 -4.8301794349462422e+20 
+1.1700000000000001e+01 -5.5186592643694395e-08 -2.8878124929077498e-01 -3.4845690770243868e+02 +2.1465523925051205e+07 -8.7172320038746719e+10 +5.6135614216055428e+21 
+1.1800000000000001e+01 -7.6481602954190710e-08 -2.8071597919076385e-01 -8.5554587575778635e+02 +3.1487685885746844e+07 -1.5050587493379016e+11 +1.1452250128403078e+22 
+1.1900000000000000e+01 -9.5847209496836468e-08 -2.7341169339934618e-01 -1.3139326443570212e+03 +4.0539871556244902e+07 -2.0768046666116138e+11 +1.6718210976558852e+22 
+1.2000000000000000e+01 -1.1222365627262556e-07 -2.6730622388411879e-01 -1.6956632163791423e+03 +4.8070774420476742e+07 -2.5523086700370767e+11 +2.1096606765701694e+22 
+1.2100000000000001e+01 -1.2474665285694755e-07 -2.6275496265252751e-01 -1.9781098584409740e+03 +5.3634396537279785e+07 -2.9035403205422980e+11 +2.4332638919362641e+22 
+1.2200000000000001e+01 -1.3333377111152016e-07 -2.5978354187544883e-01 -2.1599498919040757e+03 +5.7205974261736818e+07 -3.1289565512739020e+11 +2.6411663355628411e+22 
+1.2300000000000001e+01 -1.3809804848937563e-07 -2.5833515375872601e-01 -2.2451869020959989e+03 +5.8866052527372204e+07 -3.2336361386591516e+11 +2.7379074617486168e+22 
+1.2400000000000000e+01 -1.3915252242382420e-07 -2.5835299051395805e-01 -2.2378244740740111e+03 +5.8695176263511389e+07 -3.2226578589098871e+11 +2.7280267246732952e+22 
+1.2500000000000000e+01 -1.3661023035896273e-07 -2.5978024434964564e-01 -2.1418661930393605e+03 +5.6773890401698902e+07 -3.1011004883510944e+11 +2.6160635785783282e+22 
+1.2600000000000001e+01 -1.3058420973792019e-07 -2.6256010747450970e-01 -1.9613156441848801e+03 +5.3182739873370200e+07 -2.8740428033029999e+11 +2.4065574777034109e+22 
+1.2700000000000001e+01 -1.2118749800285500e-07 -2.6663577209759981e-01 -1.7001764126866096e+03 +4.8002269609684959e+07 -2.5465635800711151e+11 +2.1040478762795350e+22 
+1.2800000000000001e+01 -1.0853313259268626e-07 -2.7195043042898631e-01 -1.3624520836705042e+03 +4.1313024541003026e+07 -2.1237415949191342e+11 +1.7130742285138215e+22 
+1.2900000000000000e+01 -9.2734150951931231e-08 -2.7844727467689029e-01 -9.5214624235578538e+02 +3.3195549599201210e+07 -1.6106556241911093e+11 +1.2381759886603418e+22 
+1.3000000000000000e+01 -7.3903590517253315e-08 -2.8606949705208728e-01 -4.7326247383354234e+02 +2.3730389714076497e+07 -1.0123844441210022e+11 +6.8389261090886139e+21 
+1.3100000000000001e+01 -5.2343010759586210e-08 -2.9468849089754068e-01 +6.5811363144031048e+01 +1.3084068295431389e+07 -3.3942536677665272e+10 +5.9783907348780771e+20 
+1.3200000000000001e+01 -2.9108059223421070e-08 -3.0388845410459708e-01 +6.3915031613600127e+02 +1.7670226578745346e+06 +3.7605015323321365e+10 -6.0450887878525227e+21 
+1.3300000000000001e+01 -5.4429054803900474e-09 -3.1318178569896082e-01 +1.2164451591458533e+03 -9.6243314056639597e+06 +1.0964521255542155e+11 -1.2743241464097182e+22 
+1.3400000000000000e+01 +1.7408280893831428e-08 -3.2208088470513635e-01 +1.7673866661199661e+03 -2.0493578101355702e+07 +1.7841905597853857e+11 -1.9150002944147481e+22 
+1.3500000000000000e+01 +3.8201330332643489e-08 -3.3009815015040916e-01 +2.2616656111389634e+03 -3.0244301637497529e+07 +2.4016754656363049e+11 -2.4918757217531209e+22 
+1.3600000000000001e+01 +5.5692073263181693e-08 -3.3674598106012782e-01 +2.6689727681895106e+03 -3.8280086220895566e+07 +2.9113168527389331e+11 -2.9702888273335974e+22 
+1.3700000000000001e+01 +6.8636340115323849e-08 -3.4153677646052555e-01 +2.9589989113021793e+03 -4.4004516059061207e+07 +3.2755247307622260e+11 -3.3155780100861347e+22 
+1.3800000000000001e+01 +7.5789961315393681e-08 -3.4398293537675373e-01 +3.1014348144553323e+03 -4.6821175358680770e+07 +3.4567091093323199e+11 -3.4930816689165881e+22 
+1.3900000000000000e+01 +7.5908767292560293e-08 -3.4359685683474833e-01 +3.0659712516634017e+03 -4.6133648326994166e+07 +3.4172799981035187e+11 -3.4681382027461338e+22 
+1.4000000000000000e+01 +6.7748588476722644e-08 -3.3989093986073182e-01 +2.8222989969557680e+03 -4.1345519171487443e+07 +3.1196474067432501e+11 -3.2060860105037078e+22 
+1.4100000000000001e+01 +5.0560787280253067e-08 -3.3257577535431732e-01 +2.3526343703402385e+03 -3.2106793167917360e+07 +2.5416903755273425e+11 -2.6863478270770245e+22 
+1.4200000000000001e+01 +2.5578854060093815e-08 -3.2215472171304149e-01 +1.6892958759449498e+03 -1.9053159868355833e+07 +1.7231640673320337e+11 -1.9446837312822851e+22 
+1.4300000000000001e+01 -5.4681888438555514e-09 -3.0932932920815642e-01 +8.7712756389639003e+02 -3.0667298935014512e+06 +7.1929267566189545e+10 -1.0309381379071265e+22 
+1.4400000000000000e+01 -4.0851319090862480e-08 -2.9480114811093905e-01 -3.9026515683521914e+01 +1.4970386136075821e+07 -4.1469960598717224e+10 +5.0445382676135256e+19 
+1.4500000000000000e+01 -7.8841514341313007e-08 -2.7927172869249073e-01 -1.0143223126774199e+03 +3.4176077599840604e+07 -1.6235885841197592e+11 +1.1134198824601360e+22 
+1.4600000000000001e+01 -1.1770975225504842e-07 -2.6344262122405604e-01 -2.0039157769614276e+03 +5.3668233877157003e+07 -2.8521500652352936e+11 +2.2443434798857645e+22 
+1.4700000000000001e+01 -1.5572701048814441e-07 -2.4801537597789841e-01 -2.9629628583652379e+03 +7.2564744346680567e+07 -4.0451598557972705e+11 +3.3479709157403186e+22 
+1.4800000000000001e+01 -1.9116426670467192e-07 -2.3369154322402569e-01 -3.8466195068240045e+03 +8.9983498388706222e+07 -5.1473937623534668e+11 +4.3744577752665187e+22 
