# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=6][T/m^n] polynom_b[n=8][T/m^n] polynom_b[n=14][T/m^n] 
+8.8000000000000007e+00 -1.8548068625618672e-02 -2.7008939908523466e+03 -3.5988539901993936e+05 -1.9637852133016703e+08 +4.1998166198671509e+12 -3.1245302380433583e+23 
+8.9000000000000004e+00 -1.8548098594769389e-02 -2.7008760202480253e+03 -3.6099648233945336e+05 -1.7295916535151374e+08 +4.0420576015001880e+12 -2.9450832601455026e+23 
+9.0000000000000000e+00 -1.8548123902247970e-02 -2.7008599895546959e+03 -3.6195740479897294e+05 -1.5308435957894447e+08 +3.9105487989620708e+12 -2.8001307406592613e+23 
+9.0999999999999996e+00 -1.8548143143930797e-02 -2.7008464963653523e+03 -3.6272620390908630e+05 -1.3767680505527863e+08 +3.8117580545966743e+12 -2.6975348540813834e+23 
+9.2000000000000011e+00 -1.8548156447944494e-02 -2.7008355016229357e+03 -3.6330848989813367e+05 -1.2656058382263373e+08 +3.7441574947687642e+12 -2.6349099274894303e+23 
+9.3000000000000007e+00 -1.8548164325460349e-02 -2.7008268071129046e+03 -3.6372176590694621e+05 -1.1928512800004610e+08 +3.7042203456252461e+12 -2.6073083498251339e+23 
+9.4000000000000004e+00 -1.8548167287608511e-02 -2.7008202146342919e+03 -3.6398353438444895e+05 -1.1539988128548627e+08 +3.6884198972295981e+12 -2.6097825542390790e+23 
+9.5000000000000000e+00 -1.8548165845515802e-02 -2.7008155259870523e+03 -3.6411129772402823e+05 -1.1445428848502764e+08 +3.6932294466993706e+12 -2.6373849802878388e+23 
+9.6000000000000014e+00 -1.8548160510436063e-02 -2.7008125429304619e+03 -3.6412256042193569e+05 -1.1599775848386046e+08 +3.7151220888517153e+12 -2.6851679208191658e+23 
+9.7000000000000011e+00 -1.8548151793446373e-02 -2.7008110672790431e+03 -3.6403482416475925e+05 -1.1957974760558119e+08 +3.7505711833636245e+12 -2.7481838576763945e+23 
+9.8000000000000007e+00 -1.8548140205724286e-02 -2.7008109008191682e+03 -3.6386559196678025e+05 -1.2474969097680296e+08 +3.7960499765684326e+12 -2.8214851984246303e+23 
+9.9000000000000004e+00 -1.8548126258465480e-02 -2.7008118453258949e+03 -3.6363236760223279e+05 -1.3105700871538870e+08 +3.8480316220497256e+12 -2.9001242726237541e+23 
+1.0000000000000000e+01 -1.8548110462768653e-02 -2.7008137026104691e+03 -3.6335265281350393e+05 -1.3805115749122450e+08 +3.9029894866607290e+12 -2.9791535740817237e+23 
+1.0100000000000001e+01 -1.8548093320798403e-02 -2.7008162693059803e+03 -3.6304321309228078e+05 -1.4531602249286491e+08 +3.9577345541437090e+12 -3.0541988589616976e+23 
+1.0200000000000001e+01 -1.8548075298287246e-02 -2.7008193215748070e+03 -3.6271785587909626e+05 -1.5257343177158841e+08 +4.0104295872761470e+12 -3.1231799127110649e+23 
+1.0300000000000001e+01 -1.8548056851951815e-02 -2.7008226304326931e+03 -3.6238965057043731e+05 -1.5957967439564395e+08 +4.0595751562241284e+12 -3.1845899309215695e+23 
+1.0400000000000000e+01 -1.8548038438485098e-02 -2.7008259669005438e+03 -3.6207166636697395e+05 -1.6609104197314534e+08 +4.1036718422135835e+12 -3.2369221129668725e+23 
+1.0500000000000000e+01 -1.8548020514666440e-02 -2.7008291019716612e+03 -3.6177697389456711e+05 -1.7186380180134103e+08 +4.1412200897610732e+12 -3.2786695594827235e+23 
+1.0600000000000001e+01 -1.8548003537177390e-02 -2.7008318066726461e+03 -3.6151864200381102e+05 -1.7665425206006429e+08 +4.1707205193606191e+12 -3.3083255010538579e+23 
+1.0700000000000001e+01 -1.8547987962690388e-02 -2.7008338520321140e+03 -3.6130973946228804e+05 -1.8021869216676527e+08 +4.1906737579694521e+12 -3.3243831726996114e+23 
+1.0800000000000001e+01 -1.8547974247932756e-02 -2.7008350090604204e+03 -3.6116333601669193e+05 -1.8231340431484529e+08 +4.1995803332254175e+12 -3.3253357338682880e+23 
+1.0900000000000000e+01 -1.8547962849652971e-02 -2.7008350487614980e+03 -3.6109250171029574e+05 -1.8269466618285233e+08 +4.1959407499669072e+12 -3.3096763315327813e+23 
+1.1000000000000000e+01 -1.8547954224581300e-02 -2.7008337421455085e+03 -3.6111030626811966e+05 -1.8111876075579086e+08 +4.1782555421605547e+12 -3.2758981324418020e+23 
+1.1100000000000001e+01 -1.8547948551330424e-02 -2.7008309809116681e+03 -3.6122204913069989e+05 -1.7750560555437487e+08 +4.1461450544033550e+12 -3.2238364603756780e+23 
+1.1200000000000001e+01 -1.8547944896585625e-02 -2.7008271393387104e+03 -3.6140195778217184e+05 -1.7242949912481412e+08 +4.1037079884603701e+12 -3.1586946253271104e+23 
+1.1300000000000001e+01 -1.8547942048992874e-02 -2.7008227123674869e+03 -3.6161649088394141e+05 -1.6662834875938204e+08 +4.0561627081340713e+12 -3.0870179821826916e+23 
+1.1400000000000000e+01 -1.8547938797238841e-02 -2.7008181949296968e+03 -3.6183210744381131e+05 -1.6084005728719500e+08 +4.0087275579317158e+12 -3.0153518793205322e+23 
+1.1500000000000000e+01 -1.8547933929860146e-02 -2.7008140820019203e+03 -3.6201526424982550e+05 -1.5580256431727099e+08 +3.9666210849626182e+12 -2.9502418062945485e+23 
+1.1600000000000001e+01 -1.8547926235520259e-02 -2.7008108685219509e+03 -3.6213242003670882e+05 -1.5225377687911737e+08 +3.9350616555616147e+12 -2.8982331250151630e+23 
+1.1700000000000001e+01 -1.8547914502879126e-02 -2.7008090494272601e+03 -3.6215003359733382e+05 -1.5093160052405295e+08 +3.9192676257650928e+12 -2.8658711873573960e+23 
+1.1800000000000001e+01 -1.8547897520529093e-02 -2.7008091196778878e+03 -3.6203456253718393e+05 -1.5257396133191359e+08 +3.9244574682504966e+12 -2.8597014311849318e+23 
+1.1900000000000000e+01 -1.8547874077140963e-02 -2.7008115742070136e+03 -3.6175246589874884e+05 -1.5791876026983345e+08 +3.9558495119338159e+12 -2.8862691869855176e+23 
+1.2000000000000000e+01 -1.8547842961326950e-02 -2.7008169079700065e+03 -3.6127020147124358e+05 -1.6770392093704334e+08 +4.0186622181468760e+12 -2.9521198877402804e+23 
+1.2100000000000001e+01 -1.8547803497886609e-02 -2.7008254085284593e+03 -3.6056832029232511e+05 -1.8235867619145367e+08 +4.1159491059473506e+12 -3.0611244759029565e+23 
+1.2200000000000001e+01 -1.8547757156341462e-02 -2.7008365338833123e+03 -3.5968374546058313e+05 -2.0107751396150905e+08 +4.2421040351707583e+12 -3.2064560218840676e+23 
+1.2300000000000001e+01 -1.8547705942278659e-02 -2.7008495346854297e+03 -3.5866749091699818e+05 -2.2274627421284801e+08 +4.3893561710428052e+12 -3.3786132938822372e+23 
+1.2400000000000000e+01 -1.8547651861407541e-02 -2.7008636615455302e+03 -3.5757057270689274e+05 -2.4625076065195742e+08 +4.5499344733832002e+12 -3.5680949096701455e+23 
+1.2500000000000000e+01 -1.8547596919336506e-02 -2.7008781651058721e+03 -3.5644400526856090e+05 -2.7047680415611064e+08 +4.7160680538474941e+12 -3.7653995954926682e+23 
+1.2600000000000001e+01 -1.8547543121729640e-02 -2.7008922959923043e+03 -3.5533880385334074e+05 -2.9431022207497907e+08 +4.8799859492627510e+12 -3.9610260249592155e+23 
+1.2700000000000001e+01 -1.8547492474242415e-02 -2.7009053048325127e+03 -3.5430598363260407e+05 -3.1663683304715335e+08 +5.0339172036623936e+12 -4.1454728772246605e+23 
+1.2800000000000001e+01 -1.8547446982452719e-02 -2.7009164422802251e+03 -3.5339655841514381e+05 -3.3634247902614951e+08 +5.1700909921265986e+12 -4.3092389254998637e+23 
+1.2900000000000000e+01 -1.8547408652183160e-02 -2.7009249589074366e+03 -3.5266154629760090e+05 -3.5231292826895672e+08 +5.2807360736047646e+12 -4.4428226409306459e+23 
+1.3000000000000000e+01 -1.8547379488874038e-02 -2.7009301054138650e+03 -3.5215195866665756e+05 -3.6343406452594519e+08 +5.3580818600417832e+12 -4.5367229700768668e+23 
+1.3100000000000001e+01 -1.8547360847870543e-02 -2.7009313778767978e+03 -3.5190213968821743e+05 -3.6895338235167372e+08 +5.3968629031857959e+12 -4.5844593074728854e+23 
+1.3200000000000001e+01 -1.8547351482723056e-02 -2.7009292543609886e+03 -3.5187973941209668e+05 -3.6956525580688423e+08 +5.4018367890240996e+12 -4.5916346527123856e+23 
+1.3300000000000001e+01 -1.8547349496435175e-02 -2.7009244584566568e+03 -3.5203573297437327e+05 -3.6632580138851869e+08 +5.3802669847041611e+12 -4.5668729897581876e+23 
+1.3400000000000000e+01 -1.8547352992218869e-02 -2.7009177136874287e+03 -3.5232109892630245e+05 -3.6029107769362599e+08 +5.3394166333783477e+12 -4.5187980707753366e+23 
+1.3500000000000000e+01 -1.8547360073141037e-02 -2.7009097436251254e+03 -3.5268681329634704e+05 -3.5251718664146149e+08 +5.2865491227513506e+12 -4.4560338254931187e+23 
+1.3600000000000001e+01 -1.8547368842326502e-02 -2.7009012718207518e+03 -3.5308385324511095e+05 -3.4406021026543677e+08 +5.2289277266036357e+12 -4.3872040989635484e+23 
+1.3700000000000001e+01 -1.8547377402836202e-02 -2.7008930218474111e+03 -3.5346319474674203e+05 -3.3597625131001264e+08 +5.1738158369533203e+12 -4.3209328237108497e+23 
+1.3800000000000001e+01 -1.8547383857872642e-02 -2.7008857172311541e+03 -3.5377581625979388e+05 -3.2932136952150911e+08 +5.1284766015432246e+12 -4.2658437526408584e+23 
+1.3900000000000000e+01 -1.8547386310405020e-02 -2.7008800815752297e+03 -3.5397269217338786e+05 -3.2515169503925186e+08 +5.1001735679900723e+12 -4.2305609328519636e+23 
+1.4000000000000000e+01 -1.8547382863722449e-02 -2.7008768383782922e+03 -3.5400480235190020e+05 -3.2452326371269071e+08 +5.0961697499156270e+12 -4.2237080205515919e+23 
+1.4100000000000001e+01 -1.8547372246185617e-02 -2.7008764492896971e+03 -3.5384098985854682e+05 -3.2810749415791088e+08 +5.1210841436006895e+12 -4.2507924211560483e+23 
+1.4200000000000001e+01 -1.8547355688028861e-02 -2.7008783280525477e+03 -3.5352157690541015e+05 -3.3503688547198981e+08 +5.1689571368234775e+12 -4.3048546938777332e+23 
+1.4300000000000001e+01 -1.8547335044876611e-02 -2.7008816264562201e+03 -3.5310475436875183e+05 -3.4405922547265935e+08 +5.2311845678274951e+12 -4.3758187582449703e+23 
+1.4400000000000000e+01 -1.8547312172256695e-02 -2.7008854963220547e+03 -3.5264871145454509e+05 -3.5392233065418386e+08 +5.2991624368141738e+12 -4.4536086516854815e+23 
+1.4500000000000000e+01 -1.8547288925766521e-02 -2.7008890894511287e+03 -3.5221163834786735e+05 -3.6337400156673169e+08 +5.3642866572966016e+12 -4.5281483526826430e+23 
+1.4600000000000001e+01 -1.8547267161034390e-02 -2.7008915576309832e+03 -3.5185172603972309e+05 -3.7116202383021557e+08 +5.4179530541690391e+12 -4.5893617698257631e+23 
+1.4700000000000001e+01 -1.8547248733589799e-02 -2.7008920526815095e+03 -3.5162716383634805e+05 -3.7603421192628694e+08 +5.4515576150271250e+12 -4.6271729296131619e+23 
+1.4800000000000001e+01 -1.8547235499061659e-02 -2.7008897263933513e+03 -3.5159614246792684e+05 -3.7673835708327252e+08 +5.4564962010178477e+12 -4.6315057730146746e+23 
