# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=6][T/m^n] polynom_b[n=8][T/m^n] polynom_b[n=14][T/m^n] 
+4.2999999999999998e+00 -2.1019341583695103e-02 -2.3921248034047344e+03 -3.9906137527703971e+05 -3.8211463564206117e+08 +4.0105611602146323e+12 -3.6035890296973633e+23 
+4.4000000000000004e+00 -2.1019350466967280e-02 -2.3921240301235525e+03 -3.9915627325758821e+05 -3.7921427039233327e+08 +3.9916966277537129e+12 -3.5900233427917958e+23 
+4.5000000000000000e+00 -2.1019358494894808e-02 -2.3921235282759840e+03 -3.9923465239845874e+05 -3.7658594998529500e+08 +3.9746880701458232e+12 -3.5781630524824239e+23 
+4.6000000000000005e+00 -2.1019366074348164e-02 -2.3921232183696011e+03 -3.9929704918387264e+05 -3.7427008378670406e+08 +3.9598962123602241e+12 -3.5683625193623147e+23 
+4.7000000000000002e+00 -2.1019373612221989e-02 -2.3921230209026849e+03 -3.9934400058840448e+05 -3.7230707299833143e+08 +3.9476817354999746e+12 -3.5609760778438515e+23 
+4.8000000000000007e+00 -2.1019381515432631e-02 -2.3921228563677732e+03 -3.9937604384417867e+05 -3.7073731492975211e+08 +3.9384053010545894e+12 -3.5563580518033465e+23 
+4.9000000000000004e+00 -2.1019390190917395e-02 -2.3921226452506289e+03 -3.9939371652474522e+05 -3.6960120132699752e+08 +3.9324275409889995e+12 -3.5548627478176988e+23 
+5.0000000000000000e+00 -2.1019400045494494e-02 -2.3921223080732693e+03 -3.9939755444243434e+05 -3.6893915199160278e+08 +3.9301092339421943e+12 -3.5568445563956915e+23 
+5.1000000000000005e+00 -2.1019411367761694e-02 -2.3921217809378636e+03 -3.9938837352432020e+05 -3.6877203202679032e+08 +3.9316329901091982e+12 -3.5624622691101713e+23 
+5.2000000000000002e+00 -2.1019423972469690e-02 -2.3921210625600443e+03 -3.9936809598778858e+05 -3.6904271272948945e+08 +3.9364699193389473e+12 -3.5710929503678432e+23 
+5.3000000000000007e+00 -2.1019437556053143e-02 -2.3921201672618213e+03 -3.9933892296706053e+05 -3.6967452902157938e+08 +3.9439130561061035e+12 -3.5819181162145928e+23 
+5.4000000000000004e+00 -2.1019451814925882e-02 -2.3921191093731904e+03 -3.9930305516481254e+05 -3.7059082313257444e+08 +3.9532554746463413e+12 -3.5941193069916362e+23 
+5.5000000000000000e+00 -2.1019466445426269e-02 -2.3921179032466739e+03 -3.9926269220980245e+05 -3.7171495417201275e+08 +3.9637903365875664e+12 -3.6068781121730127e+23 
+5.6000000000000005e+00 -2.1019481144080594e-02 -2.3921165631781082e+03 -3.9922003645173641e+05 -3.7297023828684366e+08 +3.9748105804026895e+12 -3.6193759950208468e+23 
+5.7000000000000002e+00 -2.1019495607220010e-02 -2.3921151035228595e+03 -3.9917728736365808e+05 -3.7428003725512093e+08 +3.9856093823918682e+12 -3.6307945541799827e+23 
+5.8000000000000007e+00 -2.1019509531265579e-02 -2.3921135386071255e+03 -3.9913664587470336e+05 -3.7556768927120364e+08 +3.9954797941259209e+12 -3.6403153154306968e+23 
+5.9000000000000004e+00 -2.1019522612599231e-02 -2.3921118827713576e+03 -3.9910031216283474e+05 -3.7675654508547091e+08 +4.0037149349628955e+12 -3.6471198454944481e+23 
+6.0000000000000000e+00 -2.1019534547669833e-02 -2.3921101503340019e+03 -3.9907048752083880e+05 -3.7776993720635909e+08 +4.0096078270842466e+12 -3.6503896536153600e+23 
+6.1000000000000005e+00 -2.1019545117910255e-02 -2.3921083593616372e+03 -3.9904842570186150e+05 -3.7855812659311599e+08 +4.0126883785640679e+12 -3.6495691309808154e+23 
+6.2000000000000002e+00 -2.1019554445038786e-02 -2.3921065428008351e+03 -3.9903159599537129e+05 -3.7917899463976544e+08 +4.0134335424288296e+12 -3.6451538997484974e+23 
+6.3000000000000007e+00 -2.1019562735768278e-02 -2.3921047373424672e+03 -3.9901652036180825e+05 -3.7971734753831822e+08 +4.0125571372887964e+12 -3.6379024510334917e+23 
+6.4000000000000004e+00 -2.1019570196874050e-02 -2.3921029796584135e+03 -3.9899972168020456e+05 -3.8025797688560861e+08 +4.0107729055659473e+12 -3.6285732324325818e+23 
+6.5000000000000000e+00 -2.1019577035108764e-02 -2.3921013064272734e+03 -3.9897772250658722e+05 -3.8088567942715150e+08 +4.0087946167235801e+12 -3.6179247072809444e+23 
+6.6000000000000005e+00 -2.1019583457218678e-02 -2.3920997543298586e+03 -3.9894704529342445e+05 -3.8168525344688839e+08 +4.0073360476800762e+12 -3.6067153423804692e+23 
+6.7000000000000002e+00 -2.1019589669950035e-02 -2.3920983600469685e+03 -3.9890421248627338e+05 -3.8274149745851701e+08 +4.0071109770964204e+12 -3.5957036061884509e+23 
+6.8000000000000007e+00 -2.1019595880042857e-02 -2.3920971602600944e+03 -3.9884574652433302e+05 -3.8413920981717020e+08 +4.0088331818987056e+12 -3.5856479653104383e+23 
+6.9000000000000004e+00 -2.1019602294243211e-02 -2.3920961916516758e+03 -3.9876816973962588e+05 -3.8596319116118824e+08 +4.0132164529550269e+12 -3.5773068962465597e+23 
+7.0000000000000000e+00 -2.1019609119319629e-02 -2.3920954908938738e+03 -3.9866800504422025e+05 -3.8829823209100223e+08 +4.0209745257709233e+12 -3.5714388409269084e+23 
+7.1000000000000005e+00 -2.1019616490132793e-02 -2.3920950878089029e+03 -3.9854267930359242e+05 -3.9120573725818658e+08 +4.0326474402567319e+12 -3.5686523981713409e+23 
+7.2000000000000002e+00 -2.1019624253881441e-02 -2.3920949848147670e+03 -3.9839323579202296e+05 -3.9465355398688442e+08 +4.0480803679166289e+12 -3.5689567291864146e+23 
+7.3000000000000007e+00 -2.1019632185979346e-02 -2.3920951774422379e+03 -3.9822162353170762e+05 -3.9858611525606507e+08 +4.0669446368922607e+12 -3.5722110681493869e+23 
+7.4000000000000004e+00 -2.1019640061782575e-02 -2.3920956612362543e+03 -3.9802979095448437e+05 -4.0294786245679271e+08 +4.0889116157262798e+12 -3.5782746688494428e+23 
+7.5000000000000000e+00 -2.1019647656637986e-02 -2.3920964317471262e+03 -3.9781968616452249e+05 -4.0768324282560927e+08 +4.1136527056522764e+12 -3.5870068057309869e+23 
+7.6000000000000005e+00 -2.1019654745966201e-02 -2.3920974845017518e+03 -3.9759325841771305e+05 -4.1273668518690675e+08 +4.1408392115951035e+12 -3.5982666982747374e+23 
+7.7000000000000002e+00 -2.1019661105026059e-02 -2.3920988150758953e+03 -3.9735245462496916e+05 -4.1805265533786350e+08 +4.1701426302056860e+12 -3.6119136739474367e+23 
+7.8000000000000007e+00 -2.1019666509247539e-02 -2.3921004189934629e+03 -3.9709922419196687e+05 -4.2357557966623926e+08 +4.2012342534803257e+12 -3.6278069446517702e+23 
+7.9000000000000004e+00 -2.1019670733993492e-02 -2.3921022918001386e+03 -3.9683551544311218e+05 -4.2924990194734675e+08 +4.2337854647299062e+12 -3.6458057747336765e+23 
+8.0000000000000000e+00 -2.1019673554590841e-02 -2.3921044290503105e+03 -3.9656327632969152e+05 -4.3502007145650190e+08 +4.2674676745648311e+12 -3.6657694429169898e+23 
+8.0999999999999996e+00 -2.1019674855004559e-02 -2.3921068025895515e+03 -3.9628544095967890e+05 -4.4081599997210860e+08 +4.3018581513038618e+12 -3.6874540863707880e+23 
+8.2000000000000011e+00 -2.1019674953433248e-02 -2.3921092895162401e+03 -3.9600888398932124e+05 -4.4650951240466857e+08 +4.3361579177890127e+12 -3.7102034554999618e+23 
+8.3000000000000007e+00 -2.1019674276678207e-02 -2.3921117432305623e+03 -3.9574146571367880e+05 -4.5195790445415258e+08 +4.3694738980603428e+12 -3.7332581842518406e+23 
+8.4000000000000004e+00 -2.1019673251499175e-02 -2.3921140171443908e+03 -3.9549104588274704e+05 -4.5701848030300730e+08 +4.4009130598617285e+12 -3.7558589310460319e+23 
+8.5000000000000000e+00 -2.1019672304699137e-02 -2.3921159646569117e+03 -3.9526548485697433e+05 -4.6154853442517364e+08 +4.4295823201285352e+12 -3.7772463250507422e+23 
+8.5999999999999996e+00 -2.1019671863040375e-02 -2.3921174391793329e+03 -3.9507264241167181e+05 -4.6540537068348402e+08 +4.4545886452596260e+12 -3.7966610242626134e+23 
+8.7000000000000011e+00 -2.1019672353331197e-02 -2.3921182941089141e+03 -3.9492037900911953e+05 -4.6844628184856296e+08 +4.4750389429971152e+12 -3.8133436523044809e+23 
+8.8000000000000007e+00 -2.1019674202363257e-02 -2.3921183828481039e+03 -3.9481655484656652e+05 -4.7052856508787763e+08 +4.4900401448022031e+12 -3.8265348472103515e+23 
+8.9000000000000004e+00 -2.1019677836907912e-02 -2.3921175588050260e+03 -3.9476902986652870e+05 -4.7150952138442254e+08 +4.4986992011452061e+12 -3.8354752568999450e+23 
+9.0000000000000000e+00 -2.1019683683725900e-02 -2.3921156753920091e+03 -3.9478566378050012e+05 -4.7124645567214996e+08 +4.5001230841316045e+12 -3.8394055426459659e+23 
+9.0999999999999996e+00 -2.1019691984459007e-02 -2.3921126577425071e+03 -3.9487027064383321e+05 -4.6967203931382251e+08 +4.4938600767793594e+12 -3.8378928965160015e+23 
+9.2000000000000011e+00 -2.1019702239925556e-02 -2.3921087179835663e+03 -3.9501047654030967e+05 -4.6702049485476291e+08 +4.4812241532659102e+12 -3.8318108902253401e+23 
+9.3000000000000007e+00 -2.1019713765771979e-02 -2.3921041399794158e+03 -3.9518986112089775e+05 -4.6360142358172983e+08 +4.4639706627835654e+12 -3.8223596626666881e+23 
+9.4000000000000004e+00 -2.1019725877701390e-02 -2.3920992075790837e+03 -3.9539200471614499e+05 -4.5972441658860838e+08 +4.4438549036126885e+12 -3.8107393260356735e+23 
+9.5000000000000000e+00 -2.1019737891306050e-02 -2.3920942046628470e+03 -3.9560048621425749e+05 -4.5569908712625778e+08 +4.4226322867802314e+12 -3.7981500538496164e+23 
+9.6000000000000014e+00 -2.1019749122285967e-02 -2.3920894150793156e+03 -3.9579888600286405e+05 -4.5183502500242794e+08 +4.4020581024761084e+12 -3.7857919523370094e+23 
+9.7000000000000011e+00 -2.1019758886282668e-02 -2.3920851226952004e+03 -3.9597078358865314e+05 -4.4844183403298962e+08 +4.3838877139225996e+12 -3.7748651691748867e+23 
+9.8000000000000007e+00 -2.1019766498976990e-02 -2.3920816113643127e+03 -3.9609975912556110e+05 -4.4582910754104155e+08 +4.3698764288900781e+12 -3.7665698197898941e+23 
+9.9000000000000004e+00 -2.1019771275974736e-02 -2.3920791649646726e+03 -3.9616939155832434e+05 -4.4430645844095176e+08 +4.3617796587598472e+12 -3.7621060800877860e+23 
+1.0000000000000000e+01 -2.1019772532951460e-02 -2.3920780673515151e+03 -3.9616326098391338e+05 -4.4418348079843193e+08 +4.3613527144927666e+12 -3.7626740665341413e+23 
+1.0100000000000001e+01 -2.1019769830202217e-02 -2.3920784975201636e+03 -3.9607089142953354e+05 -4.4565965416011214e+08 +4.3697239046024321e+12 -3.7690358467519521e+23 
+1.0200000000000001e+01 -2.1019763706371059e-02 -2.3920802150569680e+03 -3.9590558147586486e+05 -4.4849401481325865e+08 +4.3855135904090508e+12 -3.7802013128043087e+23 
+1.0300000000000001e+01 -2.1019754944744579e-02 -2.3920828746811003e+03 -3.9568657398987276e+05 -4.5233547884074622e+08 +4.4067151010454150e+12 -3.7947422909005359e+23 
+1.0400000000000000e+01 -2.1019744328595730e-02 -2.3920861311162075e+03 -3.9543311162573891e+05 -4.5683296560041434e+08 +4.4313217822040986e+12 -3.8112306160150224e+23 
+1.0500000000000000e+01 -2.1019732641294284e-02 -2.3920896390546632e+03 -3.9516443858838233e+05 -4.6163536949024582e+08 +4.4573268482640566e+12 -3.8282380472468512e+23 
+1.0600000000000001e+01 -2.1019720666039805e-02 -2.3920930532419661e+03 -3.9489979649240372e+05 -4.6639162617882025e+08 +4.4827237292491338e+12 -3.8443364668889260e+23 
+1.0700000000000001e+01 -2.1019709186145524e-02 -2.3920960283890377e+03 -3.9465842860757560e+05 -4.7075064531211418e+08 +4.5055057205606865e+12 -3.8580976817528357e+23 
+1.0800000000000001e+01 -2.1019698984929586e-02 -2.3920982192050783e+03 -3.9445957830955723e+05 -4.7436133453796220e+08 +4.5236661058251650e+12 -3.8680934903757253e+23 
+1.0900000000000000e+01 -2.1019690845608414e-02 -2.3920992804299999e+03 -3.9432248748204630e+05 -4.7687262532637727e+08 +4.5351982935672061e+12 -3.8728957633162459e+23 
+1.1000000000000000e+01 -2.1019685551540442e-02 -2.3920988667609695e+03 -3.9426640006758319e+05 -4.7793341652635694e+08 +4.5380955223663496e+12 -3.8710762743984973e+23 
+1.1100000000000001e+01 -2.1019683662885293e-02 -2.3920967384440492e+03 -3.9430480995443527e+05 -4.7729455980160850e+08 +4.5309449787669258e+12 -3.8616515925757644e+23 
+1.1200000000000001e+01 -2.1019684847467936e-02 -2.3920930777859803e+03 -3.9442821721026191e+05 -4.7511461769749051e+08 +4.5147091215646201e+12 -3.8454171745400753e+23 
+1.1300000000000001e+01 -2.1019688550119216e-02 -2.3920881725793665e+03 -3.9462137490289303e+05 -4.7165405711293966e+08 +4.4909441051112002e+12 -3.8236131288447408e+23 
+1.1400000000000000e+01 -2.1019694215538374e-02 -2.3920823106570460e+03 -3.9486903415642621e+05 -4.6717337572462404e+08 +4.4612062438343516e+12 -3.7974796546555171e+23 
+1.1500000000000000e+01 -2.1019701288505235e-02 -2.3920757798292002e+03 -3.9515594714546762e+05 -4.6193305499070328e+08 +4.4270517692547998e+12 -3.7682569055777419e+23 
+1.1600000000000001e+01 -2.1019709213741529e-02 -2.3920688679203081e+03 -3.9546686543463496e+05 -4.5619358523497087e+08 +4.3900369561557393e+12 -3.7371850569027337e+23 
+1.1700000000000001e+01 -2.1019717436068588e-02 -2.3920618627275880e+03 -3.9578654182774771e+05 -4.5021543794377077e+08 +4.3517179842142754e+12 -3.7055042329582285e+23 
+1.1800000000000001e+01 -2.1019725400180711e-02 -2.3920550520864458e+03 -3.9609972730707971e+05 -4.4425911316511852e+08 +4.3136511805215103e+12 -3.6744546402757678e+23 
+1.1900000000000000e+01 -2.1019732550867736e-02 -2.3920487238014493e+03 -3.9639117437197850e+05 -4.3858508672591704e+08 +4.2773927456403799e+12 -3.6452764133800219e+23 
+1.2000000000000000e+01 -2.1019738332890531e-02 -2.3920431656875990e+03 -3.9664563498996268e+05 -4.3345384309595340e+08 +4.2444989257648755e+12 -3.6192097131809119e+23 
+1.2100000000000001e+01 -2.1019742289852702e-02 -2.3920385963090521e+03 -3.9685145245286264e+05 -4.2906893801089519e+08 +4.2162110610316885e+12 -3.5972629772861405e+23 
+1.2200000000000001e+01 -2.1019744360887948e-02 -2.3920349571807096e+03 -3.9701133754938171e+05 -4.2540617734047729e+08 +4.1925106847304160e+12 -3.5795176451910897e+23 
+1.2300000000000001e+01 -2.1019744583919794e-02 -2.3920321205827190e+03 -3.9713159162549727e+05 -4.2238445022023934e+08 +4.1730644858735815e+12 -3.5658234673309132e+23 
+1.2400000000000000e+01 -2.1019742996917810e-02 -2.3920299587822733e+03 -3.9721851662967453e+05 -4.1992263647385895e+08 +4.1575391058827983e+12 -3.5560301680645076e+23 
+1.2500000000000000e+01 -2.1019739637861880e-02 -2.3920283440416711e+03 -3.9727841476860212e+05 -4.1793961170135921e+08 +4.1456011638818521e+12 -3.5499874589428308e+23 
+1.2600000000000001e+01 -2.1019734544705848e-02 -2.3920271486333809e+03 -3.9731758773286478e+05 -4.1635425979018092e+08 +4.1369173222314385e+12 -3.5475450758438676e+23 
+1.2700000000000001e+01 -2.1019727755398995e-02 -2.3920262448291010e+03 -3.9734233727827203e+05 -4.1508546343767434e+08 +4.1311542368134819e+12 -3.5485527509871879e+23 
+1.2800000000000001e+01 -2.1019719307908486e-02 -2.3920255048967610e+03 -3.9735896532226820e+05 -4.1405210288063306e+08 +4.1279785508219048e+12 -3.5528602092487374e+23 
+1.2900000000000000e+01 -2.1019709240208011e-02 -2.3920248011014155e+03 -3.9737377392493165e+05 -4.1317305613344401e+08 +4.1270568961820537e+12 -3.5603171695695242e+23 
+1.3000000000000000e+01 -2.1019697590262180e-02 -2.3920240057107330e+03 -3.9739306503564934e+05 -4.1236720277919859e+08 +4.1280559122730283e+12 -3.5707733544003473e+23 
+1.3100000000000001e+01 -2.1019684442942783e-02 -2.3920230126386564e+03 -3.9742195272094599e+05 -4.1156640350317466e+08 +4.1306436232345493e+12 -3.5840021959968317e+23 
+1.3200000000000001e+01 -2.1019670071087491e-02 -2.3920218022741860e+03 -3.9746080502802436e+05 -4.1075435410085380e+08 +4.1344931204258101e+12 -3.5994716913699938e+23 
+1.3300000000000001e+01 -2.1019654794315317e-02 -2.3920203766924915e+03 -3.9750880017328035e+05 -4.0992776248283213e+08 +4.1392790418232886e+12 -3.6165736395091769e+23 
+1.3400000000000000e+01 -2.1019638932344438e-02 -2.3920187379359099e+03 -3.9756511800464784e+05 -4.0908331035564578e+08 +4.1446758879589702e+12 -3.6346997606208134e+23 
+1.3500000000000000e+01 -2.1019622804889899e-02 -2.3920168880507226e+03 -3.9762893811989797e+05 -4.0821768388722110e+08 +4.1503581841493296e+12 -3.6532417902542273e+23 
+1.3600000000000001e+01 -2.1019606731666043e-02 -2.3920148290794164e+03 -3.9769944039407634e+05 -4.0732756397367406e+08 +4.1560004252663491e+12 -3.6715914439394497e+23 
+1.3700000000000001e+01 -2.1019591032322645e-02 -2.3920125630886664e+03 -3.9777580342645332e+05 -4.0640965275015283e+08 +4.1612772202932803e+12 -3.6891405052618853e+23 
+1.3800000000000001e+01 -2.1019576026626643e-02 -2.3920100921051121e+03 -3.9785720784967992e+05 -4.0546061920067805e+08 +4.1658630024510215e+12 -3.7052806551311129e+23 
+1.3900000000000000e+01 -2.1019562034223244e-02 -2.3920074181957038e+03 -3.9794283227415779e+05 -4.0447716506096625e+08 +4.1694323779032124e+12 -3.7194036748985005e+23 
+1.4000000000000000e+01 -2.1019549374893445e-02 -2.3920045433848627e+03 -3.9803185739427747e+05 -4.0345595873464286e+08 +4.1716597781200400e+12 -3.7309012455145494e+23 
+1.4100000000000001e+01 -2.1019538242946785e-02 -2.3920014815118093e+03 -3.9812296643563278e+05 -4.0240569700027394e+08 +4.1723472824200840e+12 -3.7393240038249842e+23 
+1.4200000000000001e+01 -2.1019528331605072e-02 -2.3919982934330192e+03 -3.9821286439742212e+05 -4.0138300582473236e+08 +4.1718066025408271e+12 -3.7448578657155184e+23 
+1.4300000000000001e+01 -2.1019519208775882e-02 -2.3919950517719699e+03 -3.9829776112053351e+05 -4.0045650287354404e+08 +4.1704769067415337e+12 -3.7478475937510264e+23 
+1.4400000000000000e+01 -2.1019510442326549e-02 -2.3919918291645417e+03 -3.9837386584000674e+05 -3.9969481548772776e+08 +4.1687974139436250e+12 -3.7486379795646375e+23 
+1.4500000000000000e+01 -2.1019501600079118e-02 -2.3919886982608300e+03 -3.9843738710161368e+05 -3.9916658194129765e+08 +4.1672074000012446e+12 -3.7475738471064921e+23 
+1.4600000000000001e+01 -2.1019492250050439e-02 -2.3919857316506223e+03 -3.9848453637489624e+05 -3.9894039410469931e+08 +4.1661458989900645e+12 -3.7449998829509459e+23 
+1.4700000000000001e+01 -2.1019481960056131e-02 -2.3919830019856840e+03 -3.9851152213480294e+05 -3.9908489125877577e+08 +4.1660521915471094e+12 -3.7412609132576335e+23 
+1.4800000000000001e+01 -2.1019470297932680e-02 -2.3919805819108865e+03 -3.9851455318749940e+05 -3.9966870751643604e+08 +4.1673655318324038e+12 -3.7367017497325667e+23 
