# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=6][T/m^n] polynom_b[n=8][T/m^n] polynom_b[n=14][T/m^n] 
+1.3500000000000000e+01 -1.8555239499211673e-02 -2.7011982546815548e+03 -3.4533140202176373e+05 -4.8447330723393452e+08 +6.0555649592578232e+12 -5.0896460255149365e+23 
+1.3600000000000001e+01 -1.8555244982768199e-02 -2.7011893326103309e+03 -3.4575280043523974e+05 -4.7570917574508601e+08 +5.9966227871291777e+12 -5.0197209487947375e+23 
+1.3700000000000001e+01 -1.8555250767907656e-02 -2.7011803420633983e+03 -3.4617430516940908e+05 -4.6697839962879455e+08 +5.9381125084107354e+12 -4.9506665405213241e+23 
+1.3800000000000001e+01 -1.8555255395970034e-02 -2.7011720079694051e+03 -3.4654618227437336e+05 -4.5935232768961465e+08 +5.8874131452605859e+12 -4.8913126782040769e+23 
+1.3900000000000000e+01 -1.8555257408126326e-02 -2.7011650553155923e+03 -3.4681869464967004e+05 -4.5390236382847971e+08 +5.8519040349936230e+12 -4.8504894738142212e+23 
+1.4000000000000000e+01 -1.8555255345660597e-02 -2.7011602090491015e+03 -3.4694210735959979e+05 -4.5169987410017437e+08 +5.8389642987699971e+12 -4.8370268793687442e+23 
+1.4100000000000001e+01 -1.8555248225282921e-02 -2.7011579437249138e+03 -3.4688403931441536e+05 -4.5344040092863297e+08 +5.8533738140254619e+12 -4.8566349378718363e+23 
+1.4200000000000001e+01 -1.8555236965596751e-02 -2.7011577322566404e+03 -3.4668152881105465e+05 -4.5831612190339309e+08 +5.8895150818933496e+12 -4.9025437617646512e+23 
+1.4300000000000001e+01 -1.8555222960574286e-02 -2.7011587971855815e+03 -3.4638896691716561e+05 -4.6514340994823080e+08 +5.9391714691115254e+12 -4.9648636372233533e+23 
+1.4400000000000000e+01 -1.8555207604290823e-02 -2.7011603610153588e+03 -3.4606074677522905e+05 -4.7273860117428976e+08 +5.9941261297855049e+12 -5.0337046896255449e+23 
+1.4500000000000000e+01 -1.8555192290719252e-02 -2.7011616462851380e+03 -3.4575125960747222e+05 -4.7991806543537313e+08 +6.0461624118303691e+12 -5.0991771897957919e+23 
+1.4600000000000001e+01 -1.8555178413949144e-02 -2.7011618754961905e+03 -3.4551489861474058e+05 -4.8549813855494076e+08 +6.0870634705568203e+12 -5.1513912676091632e+23 
+1.4700000000000001e+01 -1.8555167367870558e-02 -2.7011602712147333e+03 -3.4540605362160242e+05 -4.8829521415729523e+08 +6.1086127870916836e+12 -5.1804572892915341e+23 
+1.4800000000000001e+01 -1.8555160546678620e-02 -2.7011560559063387e+03 -3.4547911971112044e+05 -4.8712559560437512e+08 +6.1025933329747891e+12 -5.1764852506578794e+23 
