# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=6][T/m^n] polynom_b[n=8][T/m^n] polynom_b[n=14][T/m^n] 
+1.2000000000000002e+00 -1.7303757240789447e-02 -2.4678773759352703e+03 -3.2444157350584440e+05 -3.9585985989761084e+08 +5.1837212554333477e+12 -4.1681222906898881e+23 
+1.3000000000000000e+00 -1.7303714054053742e-02 -2.4678920589910344e+03 -3.2340383523336891e+05 -4.1668422469919622e+08 +5.3113092515078730e+12 -4.2663556467053008e+23 
+1.4000000000000001e+00 -1.7303670152369263e-02 -2.4679067147812029e+03 -3.2234356622819888e+05 -4.3814923485435599e+08 +5.4434591530658965e+12 -4.3688507820836783e+23 
+1.5000000000000000e+00 -1.7303627611192224e-02 -2.4679206013347612e+03 -3.2131848351450171e+05 -4.5905628175223821e+08 +5.5727322681999648e+12 -4.4698848757949869e+23 
+1.6000000000000001e+00 -1.7303588505894578e-02 -2.4679329767046866e+03 -3.2038630299793743e+05 -4.7820677412187868e+08 +5.6916899939280762e+12 -4.5637351559993705e+23 
+1.7000000000000002e+00 -1.7303554911915382e-02 -2.4679430989230250e+03 -3.1960474161861843e+05 -4.9440210400582284e+08 +5.7928936392070635e+12 -4.6446787995615557e+23 
+1.8000000000000000e+00 -1.7303528904654406e-02 -2.4679502260366935e+03 -3.1903151551808615e+05 -5.0644367695206082e+08 +5.8689045864818154e+12 -4.7069930283049001e+23 
+1.9000000000000001e+00 -1.7303512559487106e-02 -2.4679536160964321e+03 -3.1872434074288962e+05 -5.1313289909573162e+08 +5.9122842178766934e+12 -4.7449550604625762e+23 
+2.0000000000000000e+00 -1.7303507951835048e-02 -2.4679525271412549e+03 -3.1874093385167903e+05 -5.1327116901192200e+08 +5.9155938782239443e+12 -4.7528420952364033e+23 
+2.1000000000000001e+00 -1.7303516250793034e-02 -2.4679465580369288e+03 -3.1911441547808592e+05 -5.0615806374589890e+08 +5.8744523098358750e+12 -4.7272306931950463e+23 
+2.2000000000000002e+00 -1.7303535000141212e-02 -2.4679366709635528e+03 -3.1977952206513687e+05 -4.9308588359235030e+08 +5.7967079002244131e+12 -4.6738948992035425e+23 
+2.3000000000000003e+00 -1.7303560837302823e-02 -2.4679241689365658e+03 -3.2064639374406118e+05 -4.7584511311466706e+08 +5.6932664632804229e+12 -4.6009081345357883e+23 
+2.4000000000000004e+00 -1.7303590399770117e-02 -2.4679103549514798e+03 -3.2162517157645512e+05 -4.5622622248964387e+08 +5.5750337393692168e+12 -4.5163437801881030e+23 
+2.5000000000000000e+00 -1.7303620324987390e-02 -2.4678965320184643e+03 -3.2262599591279501e+05 -4.3601969319947183e+08 +5.4529155278615166e+12 -4.4282752508121355e+23 
+2.6000000000000001e+00 -1.7303647250406076e-02 -2.4678840031446398e+03 -3.2355900727725105e+05 -4.1701600368571895e+08 +5.3378176111988320e+12 -4.3447759503035217e+23 
+2.7000000000000002e+00 -1.7303667813510899e-02 -2.4678740713283096e+03 -3.2433434657917463e+05 -4.0100562673726881e+08 +5.2406457441298281e+12 -4.2739192686686935e+23 
+2.8000000000000003e+00 -1.7303678651722831e-02 -2.4678680395861093e+03 -3.2486215387547394e+05 -3.8977904828017634e+08 +5.1723057483489971e+12 -4.2237786323549408e+23 
+2.9000000000000004e+00 -1.7303676402487519e-02 -2.4678672109269114e+03 -3.2505256960567692e+05 -3.8512674810472625e+08 +5.1437034133743467e+12 -4.2024274493700356e+23 
+3.0000000000000000e+00 -1.7303657703294020e-02 -2.4678728883480949e+03 -3.2481573471665796e+05 -3.8883919845768696e+08 +5.1657444912673242e+12 -4.2179391082585236e+23 
+3.1000000000000001e+00 -1.7303620345389587e-02 -2.4678859265654660e+03 -3.2409178356436710e+05 -4.0211455867573160e+08 +5.2457303910598691e+12 -4.2757458878026840e+23 
+3.2000000000000002e+00 -1.7303566735292802e-02 -2.4679053871028023e+03 -3.2294082714392978e+05 -4.2378169063446957e+08 +5.3765449175627529e+12 -4.3707155024030325e+23 
+3.3000000000000003e+00 -1.7303500433310987e-02 -2.4679298831957294e+03 -3.2145297011876130e+05 -4.5207713969014090e+08 +5.5474675153255938e+12 -4.4950745481496002e+23 
+3.4000000000000004e+00 -1.7303424999794970e-02 -2.4679580280659357e+03 -3.1971831782894145e+05 -4.8523744055421871e+08 +5.7477775740572061e+12 -4.6410495909400244e+23 
+3.5000000000000000e+00 -1.7303343995075680e-02 -2.4679884349414433e+03 -3.1782697530852561e+05 -5.2149913272218210e+08 +5.9667545079553477e+12 -4.8008672099216124e+23 
+3.6000000000000001e+00 -1.7303260979413194e-02 -2.4680197170712117e+03 -3.1586904659282282e+05 -5.5909877143742406e+08 +6.1936778130448398e+12 -4.9667540306959627e+23 
+3.7000000000000002e+00 -1.7303179513177051e-02 -2.4680504876717891e+03 -3.1393463726491324e+05 -5.9627288754390919e+08 +6.4178268586637744e+12 -5.1309366071544630e+23 
+3.8000000000000003e+00 -1.7303103156669466e-02 -2.4680793599798690e+03 -3.1211385193962092e+05 -6.3125802719806278e+08 +6.6284810937830518e+12 -5.2856415383162363e+23 
+3.9000000000000004e+00 -1.7303035470198749e-02 -2.4681049472296754e+03 -3.1049679537187231e+05 -6.6229073413909292e+08 +6.8149199541381475e+12 -5.4230954151481126e+23 
+4.0000000000000000e+00 -1.7302980014127944e-02 -2.4681258626402469e+03 -3.0917357300062018e+05 -6.8760754176837528e+08 +6.9664228234173574e+12 -5.5355248007301063e+23 
+4.1000000000000005e+00 -1.7302939593564486e-02 -2.4681410052569863e+03 -3.0821538965340314e+05 -7.0582072449019134e+08 +7.0745902178436406e+12 -5.6168776845827970e+23 
+4.2000000000000002e+00 -1.7302913992910684e-02 -2.4681504173429753e+03 -3.0761785166515131e+05 -7.1704546109348309e+08 +7.1403068843444951e+12 -5.6679876027707994e+23 
+4.2999999999999998e+00 -1.7302902241280380e-02 -2.4681544269998449e+03 -3.0735766410533653e+05 -7.2177268240982640e+08 +7.1667787622825879e+12 -5.6914095541188863e+23 
+4.4000000000000004e+00 -1.7302903367940360e-02 -2.4681533622811849e+03 -3.0741153439612320e+05 -7.2049328167052031e+08 +7.1572115941352793e+12 -5.6896984246093707e+23 
+4.5000000000000000e+00 -1.7302916402053312e-02 -2.4681475512737243e+03 -3.0775616832819744e+05 -7.1369817827155685e+08 +7.1148112597494746e+12 -5.6654091793824272e+23 
+4.6000000000000005e+00 -1.7302940372748727e-02 -2.4681373220735077e+03 -3.0836827126206609e+05 -7.0187829819876027e+08 +7.0427836723489180e+12 -5.6210968014425943e+23 
+4.7000000000000002e+00 -1.7302974309298967e-02 -2.4681230027341726e+03 -3.0922455057176633e+05 -6.8552453593911946e+08 +6.9443345828289707e+12 -5.5593161835329024e+23 
+4.8000000000000007e+00 -1.7303017240875504e-02 -2.4681049213379738e+03 -3.1030171231320972e+05 -6.6512780615711224e+08 +6.8226698443907363e+12 -5.4826222735484814e+23 
+4.9000000000000004e+00 -1.7303068196612242e-02 -2.4680834059817748e+03 -3.1157646174707951e+05 -6.4117903705945873e+08 +6.6809953842246445e+12 -5.3935700649179318e+23 
+5.0000000000000000e+00 -1.7303126205717577e-02 -2.4680587847350876e+03 -3.1302550557654188e+05 -6.1416913276827049e+08 +6.5225169996870840e+12 -5.2947144729662715e+23 
+5.1000000000000005e+00 -1.7303190110259919e-02 -2.4680314704215939e+03 -3.1462122120227182e+05 -5.8465529357294202e+08 +6.3507328037643408e+12 -5.1886220264175329e+23 
+5.2000000000000002e+00 -1.7303258003848361e-02 -2.4680022148270359e+03 -3.1631867206405225e+05 -5.5345984668615019e+08 +6.1703098482267148e+12 -5.0779055003134521e+23 
+5.3000000000000007e+00 -1.7303327792917517e-02 -2.4679718544970165e+03 -3.1806859212979907e+05 -5.2147141720988268e+08 +5.9862075062029727e+12 -4.9651892834287097e+23 
+5.4000000000000004e+00 -1.7303397383955598e-02 -2.4679412259631085e+03 -3.1982171600371710e+05 -4.8957862048708940e+08 +5.8033851009560107e+12 -4.8530977368947043e+23 
+5.5000000000000000e+00 -1.7303464683364703e-02 -2.4679111657796007e+03 -3.2152877727274713e+05 -4.5867008721452200e+08 +5.6268020329931436e+12 -4.7442552631157630e+23 
+5.6000000000000005e+00 -1.7303527597662495e-02 -2.4678825104684247e+03 -3.2314051101549476e+05 -4.2963442517806202e+08 +5.4614175862025127e+12 -4.6412862009572582e+23 
+5.7000000000000002e+00 -1.7303584033298885e-02 -2.4678560965708016e+03 -3.2460765141484968e+05 -4.0336025596377301e+08 +5.3121911148143408e+12 -4.5468149276439502e+23 
+5.8000000000000007e+00 -1.7303631896732535e-02 -2.4678327606259613e+03 -3.2588093273416604e+05 -3.8073620006966370e+08 +5.1840819681687959e+12 -4.4634658185232394e+23 
+5.9000000000000004e+00 -1.7303669094410883e-02 -2.4678133391754063e+03 -3.2691108915444743e+05 -3.6265087899526489e+08 +5.0820494996127334e+12 -4.3938632498566902e+23 
+6.0000000000000000e+00 -1.7303693532830497e-02 -2.4677986687474736e+03 -3.2764885544077889e+05 -3.4999290555036312e+08 +5.0110530194263057e+12 -4.3406315757720625e+23 
+6.1000000000000005e+00 -1.7303703735356581e-02 -2.4677893447112187e+03 -3.2805964221387717e+05 -3.4338279753693151e+08 +4.9745598538334385e+12 -4.3057262589254083e+23 
+6.2000000000000002e+00 -1.7303700693270412e-02 -2.4677849976715906e+03 -3.2816756938115467e+05 -3.4236860287640697e+08 +4.9700689370601514e+12 -4.2884269501985474e+23 
+6.3000000000000007e+00 -1.7303686014781158e-02 -2.4677850170604383e+03 -3.2801143325279525e+05 -3.4623026708726954e+08 +4.9935871855459004e+12 -4.2873443947453140e+23 
+6.4000000000000004e+00 -1.7303661308162445e-02 -2.4677887922876498e+03 -3.2763003127289785e+05 -3.5424771689232057e+08 +5.0411214146511230e+12 -4.3010892768789556e+23 
+6.5000000000000000e+00 -1.7303628181534286e-02 -2.4677957128088879e+03 -3.2706215868220443e+05 -3.6570091397549236e+08 +5.1086786222298545e+12 -4.3282723853595114e+23 
+6.6000000000000005e+00 -1.7303588243152729e-02 -2.4678051680415624e+03 -3.2634661249641899e+05 -3.7986979256253159e+08 +5.1922656654285352e+12 -4.3675044310627348e+23 
+6.7000000000000002e+00 -1.7303543101227278e-02 -2.4678165474146131e+03 -3.2552218924530048e+05 -3.9603429386121237e+08 +5.2878894351625371e+12 -4.4173961415379655e+23 
+6.8000000000000007e+00 -1.7303494363962842e-02 -2.4678292403600813e+03 -3.2462768525884015e+05 -4.1347436275947487e+08 +5.3915568433683320e+12 -4.4765582580850656e+23 
+6.9000000000000004e+00 -1.7303443639590237e-02 -2.4678426363011804e+03 -3.2370189731819218e+05 -4.3146993676222640e+08 +5.4992747627506260e+12 -4.5436014990059317e+23 
+7.0000000000000000e+00 -1.7303392536307548e-02 -2.4678561246713621e+03 -3.2278362170872581e+05 -4.4930096121443194e+08 +5.6070501067048027e+12 -4.6171366055138120e+23 
+7.1000000000000005e+00 -1.7303342541267291e-02 -2.4678691555974706e+03 -3.2190782547204383e+05 -4.6631084645984119e+08 +5.7111497228345322e+12 -4.6954716522104677e+23 
+7.2000000000000002e+00 -1.7303294657585445e-02 -2.4678814219387509e+03 -3.2109416061164939e+05 -4.8209683257373816e+08 +5.8088800394280068e+12 -4.7757039599011567e+23 
+7.3000000000000007e+00 -1.7303249767251502e-02 -2.4678926772718874e+03 -3.2035844875605655e+05 -4.9631964217249656e+08 +5.8978075087275957e+12 -4.8546282319358019e+23 
+7.4000000000000004e+00 -1.7303208752227368e-02 -2.4679026751822066e+03 -3.1971651109981927e+05 -5.0864000498824954e+08 +5.9754986210784326e+12 -4.9290391945775215e+23 
+7.5000000000000000e+00 -1.7303172494674113e-02 -2.4679111691945195e+03 -3.1918417175624165e+05 -5.1871860452318460e+08 +6.0395196261513154e+12 -4.9957314373622250e+23 
+7.6000000000000005e+00 -1.7303141876515698e-02 -2.4679179129063164e+03 -3.1877725132331345e+05 -5.2621618002332276e+08 +6.0874370639701670e+12 -5.0514997148253213e+23 
+7.7000000000000002e+00 -1.7303117779761339e-02 -2.4679226598876530e+03 -3.1851157176256267e+05 -5.3079344871537870e+08 +6.1168173583549678e+12 -5.0931387138765367e+23 
+7.8000000000000007e+00 -1.7303101086462304e-02 -2.4679251636979893e+03 -3.1840295548476448e+05 -5.3211112137136883e+08 +6.1252269020055596e+12 -5.1174431063059568e+23 
+7.9000000000000004e+00 -1.7303092678677332e-02 -2.4679251778920470e+03 -3.1846722519262519e+05 -5.2982990351750511e+08 +6.1102320581277314e+12 -5.1212075450967767e+23 
+8.0000000000000000e+00 -1.7303093438371688e-02 -2.4679224560549569e+03 -3.1872020207565633e+05 -5.2361052506040871e+08 +6.0693993181708984e+12 -5.1012267571359110e+23 
+8.0999999999999996e+00 -1.7303103802659370e-02 -2.4679168876604740e+03 -3.1916746811949561e+05 -5.1333657436671126e+08 +6.0018043656429033e+12 -5.0557926583482490e+23 
+8.2000000000000011e+00 -1.7303122428984137e-02 -2.4679089058155514e+03 -3.1977364473981061e+05 -4.9978313269333702e+08 +5.9125599580836631e+12 -4.9891860926471467e+23 
+8.3000000000000007e+00 -1.7303147529795407e-02 -2.4678990795627415e+03 -3.2049311180092994e+05 -4.8394817769081181e+08 +5.8082882450834307e+12 -4.9071852087784669e+23 
+8.4000000000000004e+00 -1.7303177317685589e-02 -2.4678879778999235e+03 -3.2128025135272881e+05 -4.6682965211084157e+08 +5.6956111936342871e+12 -4.8155680510151068e+23 
+8.5000000000000000e+00 -1.7303210005038056e-02 -2.4678761698874337e+03 -3.2208944245408825e+05 -4.4942554586455488e+08 +5.5811510154122344e+12 -4.7201128016949596e+23 
+8.5999999999999996e+00 -1.7303243804392267e-02 -2.4678642245396404e+03 -3.2287506634805992e+05 -4.3273381458197141e+08 +5.4715297447452363e+12 -4.6265975435296974e+23 
+8.7000000000000011e+00 -1.7303276928274006e-02 -2.4678527108735716e+03 -3.2359150419357535e+05 -4.1775241477815646e+08 +5.3733694189618584e+12 -4.5408003593719974e+23 
+8.8000000000000007e+00 -1.7303307589163618e-02 -2.4678421979217360e+03 -3.2419313634669967e+05 -4.0547931627898294e+08 +5.2932921468680791e+12 -4.4684993748383874e+23 
+8.9000000000000004e+00 -1.7303333999548674e-02 -2.4678332547134592e+03 -3.2463434335048724e+05 -3.9691248560528058e+08 +5.2379200188446348e+12 -4.4154727039398544e+23 
+9.0000000000000000e+00 -1.7303354371942158e-02 -2.4678264502708826e+03 -3.2486950608096272e+05 -3.9304988411410350e+08 +5.2138750986865625e+12 -4.3874984457150003e+23 
+9.0999999999999996e+00 -1.7303367306621457e-02 -2.4678222149318394e+03 -3.2486669366529543e+05 -3.9457158326644498e+08 +5.2256279854707666e+12 -4.3884953627501434e+23 
+9.2000000000000011e+00 -1.7303372955212407e-02 -2.4678204242137181e+03 -3.2464873211747472e+05 -4.0088603466938853e+08 +5.2690431096504492e+12 -4.4149446991644857e+23 
+9.3000000000000007e+00 -1.7303371857056285e-02 -2.4678208149662405e+03 -3.2425213485621987e+05 -4.1108381386270577e+08 +5.3378335103991514e+12 -4.4614684056305328e+23 
+9.4000000000000004e+00 -1.7303364551534459e-02 -2.4678231240262726e+03 -3.2371341594028764e+05 -4.2425548603950649e+08 +5.4257121722637646e+12 -4.5226884010384710e+23 
+9.5000000000000000e+00 -1.7303351578079953e-02 -2.4678270882144166e+03 -3.2306909022493847e+05 -4.3949160366110778e+08 +5.5263920131020986e+12 -4.5932265660141868e+23 
+9.6000000000000014e+00 -1.7303333475966756e-02 -2.4678324444009991e+03 -3.2235567013161379e+05 -4.5588275807802874e+08 +5.6335861543864844e+12 -4.6677048978766215e+23 
+9.7000000000000011e+00 -1.7303310784666188e-02 -2.4678389293946984e+03 -3.2160967109991796e+05 -4.7251949241406459e+08 +5.7410074651097285e+12 -4.7407452493013856e+23 
+9.8000000000000007e+00 -1.7303284043484107e-02 -2.4678462800559760e+03 -3.2086760603334242e+05 -4.8849239032626778e+08 +5.8423690265049053e+12 -4.8069695946057177e+23 
+9.9000000000000004e+00 -1.7303253791846034e-02 -2.4678542332079619e+03 -3.2016598965168174e+05 -5.0289200659324169e+08 +5.9313837691973379e+12 -4.8609998224502344e+23 
+1.0000000000000000e+01 -1.7303220569152886e-02 -2.4678625256821688e+03 -3.1954133626160875e+05 -5.1480890255449718e+08 +6.0017646578606992e+12 -4.8974578405398577e+23 
+1.0100000000000001e+01 -1.7303184877246112e-02 -2.4678709521268452e+03 -3.1901953283887380e+05 -5.2361056737558669e+08 +6.0491699561133154e+12 -4.9127141368210275e+23 
+1.0200000000000001e+01 -1.7303147067916243e-02 -2.4678795384056698e+03 -3.1858395941882470e+05 -5.2977216459616059e+08 +6.0770389335954570e+12 -4.9101334143821395e+23 
+1.0300000000000001e+01 -1.7303107455459016e-02 -2.4678883681804300e+03 -3.1820736958387715e+05 -5.3404577185791868e+08 +6.0907560880613320e+12 -4.8948289168985495e+23 
+1.0400000000000000e+01 -1.7303066354190613e-02 -2.4678975251062366e+03 -3.1786251724915829e+05 -5.3718346142822623e+08 +6.0957058889283994e+12 -4.8719138716288747e+23 
+1.0500000000000000e+01 -1.7303024078385576e-02 -2.4679070928515089e+03 -3.1752215567724651e+05 -5.3993731598296845e+08 +6.0972728599559971e+12 -4.8465015366979463e+23 
+1.0600000000000001e+01 -1.7302980942305132e-02 -2.4679171550880910e+03 -3.1715903797328664e+05 -5.4305942065725064e+08 +6.1008415376963223e+12 -4.8237051776375060e+23 
+1.0700000000000001e+01 -1.7302937260267288e-02 -2.4679277954715994e+03 -3.1674591800652485e+05 -5.4730184863706517e+08 +6.1117963969818750e+12 -4.8086380253309362e+23 
+1.0800000000000001e+01 -1.7302893346568204e-02 -2.4679390976630116e+03 -3.1625554941339855e+05 -5.5341667656031823e+08 +6.1355219298051807e+12 -4.8064133196403846e+23 
+1.0900000000000000e+01 -1.7302849515502317e-02 -2.4679511453242003e+03 -3.1566068578382808e+05 -5.6215598182029796e+08 +6.1774026321335537e+12 -4.8221443027109565e+23 
+1.1000000000000000e+01 -1.7302806081351860e-02 -2.4679640221216355e+03 -3.1493408045886876e+05 -5.7427184602226007e+08 +6.2428230228229375e+12 -4.8609442306161274e+23 
+1.1100000000000001e+01 -1.7302763460844500e-02 -2.4679777043551544e+03 -3.1406169331801432e+05 -5.9019520713429403e+08 +6.3349862426252031e+12 -4.9259553475795625e+23 
+1.1200000000000001e+01 -1.7302722480297999e-02 -2.4679917389282527e+03 -3.1308230667917884e+05 -6.0907249069956589e+08 +6.4483702549297588e+12 -5.0124360519260479e+23 
+1.1300000000000001e+01 -1.7302684068558671e-02 -2.4680055653503305e+03 -3.1204791078120726e+05 -6.2972895611954057e+08 +6.5752715256314043e+12 -5.1136736601071713e+23 
+1.1400000000000000e+01 -1.7302649154473715e-02 -2.4680186231335019e+03 -3.1101049564779276e+05 -6.5098986708517432e+08 +6.7079865462129482e+12 -5.2229555063808529e+23 
+1.1500000000000000e+01 -1.7302618666793928e-02 -2.4680303518182777e+03 -3.1002204996833293e+05 -6.7168050802015531e+08 +6.8388119145337578e+12 -5.3335689837726687e+23 
+1.1600000000000001e+01 -1.7302593534284934e-02 -2.4680401909404486e+03 -3.0913456265367224e+05 -6.9062615992073917e+08 +6.9600442109168506e+12 -5.4388014756590095e+23 
+1.1700000000000001e+01 -1.7302574685812082e-02 -2.4680475800051981e+03 -3.0840002410413005e+05 -7.0665208008258164e+08 +7.0639798920034111e+12 -5.5319402949983367e+23 
+1.1800000000000001e+01 -1.7302563050167894e-02 -2.4680519585413808e+03 -3.0787042354145274e+05 -7.1858354480078816e+08 +7.1429155144415820e+12 -5.6062728125149433e+23 
+1.1900000000000000e+01 -1.7302559556113633e-02 -2.4680527660845614e+03 -3.0759774992722151e+05 -7.2524583388523078e+08 +7.1891476510430127e+12 -5.6550864060537212e+23 
+1.2000000000000000e+01 -1.7302565132494268e-02 -2.4680494421485228e+03 -3.0763399318670825e+05 -7.2546421273641813e+08 +7.1949728026672871e+12 -5.6716684155990839e+23 
+1.2100000000000001e+01 -1.7302580342552762e-02 -2.4680416049340242e+03 -3.0801465090502374e+05 -7.1843529161725652e+08 +7.1551136143662246e+12 -5.6513785606380833e+23 
+1.2200000000000001e+01 -1.7302604287215143e-02 -2.4680295873751411e+03 -3.0870925169434276e+05 -7.0484105718391776e+08 +7.0739973029408389e+12 -5.5978660862316104e+23 
+1.2300000000000001e+01 -1.7302635701967873e-02 -2.4680139010480098e+03 -3.0967083386645897e+05 -6.8573481001731205e+08 +6.9584770735382822e+12 -5.5168525338859607e+23 
+1.2400000000000000e+01 -1.7302673322144396e-02 -2.4679950575710650e+03 -3.1085243381944642e+05 -6.6216987962629676e+08 +6.8154062766264893e+12 -5.4140595221258176e+23 
+1.2500000000000000e+01 -1.7302715883244602e-02 -2.4679735685176879e+03 -3.1220708997657313e+05 -6.3519956495474517e+08 +6.6516381090655459e+12 -5.2952085877004574e+23 
+1.2600000000000001e+01 -1.7302762120595460e-02 -2.4679499455105979e+03 -3.1368783845480968e+05 -6.0587720078335130e+08 +6.4740259518847461e+12 -5.1660213697325373e+23 
+1.2700000000000001e+01 -1.7302810769716594e-02 -2.4679247001137219e+03 -3.1524771822083101e+05 -5.7525607659699774e+08 +6.2894229497139180e+12 -5.0322193724846399e+23 
+1.2800000000000001e+01 -1.7302860565995781e-02 -2.4678983439328117e+03 -3.1683976618128683e+05 -5.4438951491352081e+08 +6.1046824205362754e+12 -4.8995241999604304e+23 
+1.2900000000000000e+01 -1.7302910244824332e-02 -2.4678713885703214e+03 -3.1841701945375343e+05 -5.1433083440235353e+08 +5.9266576604765586e+12 -4.7736574419316665e+23 
+1.3000000000000000e+01 -1.7302958541582338e-02 -2.4678443456351929e+03 -3.1993251477039105e+05 -4.8613336055169952e+08 +5.7622020037329990e+12 -4.6603407123656261e+23 
+1.3100000000000001e+01 -1.7303004136963274e-02 -2.4678177660766519e+03 -3.2134256903068314e+05 -4.6072884854014826e+08 +5.6172291014186025e+12 -4.5643566427862945e+23 
+1.3200000000000001e+01 -1.7303045492392817e-02 -2.4677923583865854e+03 -3.2261661050783994e+05 -4.3856292470512164e+08 +5.4938946837181064e+12 -4.4867324129586532e+23 
+1.3300000000000001e+01 -1.7303081014566592e-02 -2.4677688704114071e+03 -3.2372734694163722e+05 -4.1995965626441425e+08 +5.3934148562153789e+12 -4.4275562535573931e+23 
+1.3400000000000000e+01 -1.7303109110158008e-02 -2.4677480500047427e+03 -3.2464748569839267e+05 -4.0524311667869854e+08 +5.3170057583446025e+12 -4.3869164160019984e+23 
+1.3500000000000000e+01 -1.7303128185857011e-02 -2.4677306450167907e+03 -3.2534973429119232e+05 -3.9473737714176542e+08 +5.2658835176457871e+12 -4.3649011445374695e+23 
+1.3600000000000001e+01 -1.7303136648252934e-02 -2.4677174033262095e+03 -3.2580679888804373e+05 -3.8876653001464266e+08 +5.2412643716640166e+12 -4.3615987460146713e+23 
+1.3700000000000001e+01 -1.7303132904118824e-02 -2.4677090727575569e+03 -3.2599138824709819e+05 -3.8765462671461844e+08 +5.2443643448666494e+12 -4.3770974061229629e+23 
+1.3800000000000001e+01 -1.7303115360089657e-02 -2.4677064011763573e+03 -3.2587620915203757e+05 -3.9172575002707070e+08 +5.2763996255909521e+12 -4.4114854044209940e+23 
+1.3900000000000000e+01 -1.7303082422838487e-02 -2.4677101364360815e+03 -3.2543396900505759e+05 -4.0130397243167990e+08 +5.3385863463616055e+12 -4.4648509862680660e+23 
+1.4000000000000000e+01 -1.7303032499039517e-02 -2.4677210263918914e+03 -3.2463737505684164e+05 -4.1671336961737895e+08 +5.4321406595931006e+12 -4.5372824117564724e+23 
+1.4100000000000001e+01 -1.7302965069347531e-02 -2.4677393677467585e+03 -3.2348059286300675e+05 -4.3793523247927517e+08 +5.5564763173180684e+12 -4.6278434561877080e+23 
+1.4200000000000001e+01 -1.7302883910500257e-02 -2.4677636525580519e+03 -3.2204362263270596e+05 -4.6357969365176022e+08 +5.7037973841356348e+12 -4.7314999204952540e+23 
+1.4300000000000001e+01 -1.7302793873105914e-02 -2.4677919217638396e+03 -3.2042792131305591e+05 -4.9191412558545327e+08 +5.8645056515715498e+12 -4.8421931922533478e+23 
+1.4400000000000000e+01 -1.7302699807829197e-02 -2.4678222162882803e+03 -3.1873494642993098e+05 -5.2120589251587474e+08 +6.0290028718877236e+12 -4.9538646402668571e+23 
+1.4500000000000000e+01 -1.7302606565411549e-02 -2.4678525770293172e+03 -3.1706615684740368e+05 -5.4972233677036631e+08 +6.1876906808087783e+12 -5.0604555648150637e+23 
+1.4600000000000001e+01 -1.7302518996471377e-02 -2.4678810449238185e+03 -3.1552300951947819e+05 -5.7573083120335603e+08 +6.3309708738145488e+12 -5.1559073575431789e+23 
+1.4700000000000001e+01 -1.7302441951680188e-02 -2.4679056608925393e+03 -3.1420696216668800e+05 -5.9749873669049013e+08 +6.4492451847453906e+12 -5.2341613759457048e+23 
+1.4800000000000001e+01 -1.7302380281757752e-02 -2.4679244658412213e+03 -3.1321947325642634e+05 -6.1329340199064732e+08 +6.5329152832071348e+12 -5.2891589397899087e+23 
