# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=6][T/m^n] polynom_b[n=8][T/m^n] polynom_b[n=14][T/m^n] 
+2.0000000000000000e+00 -1.5769791532917155e-04 -2.4676488552896376e+03 -6.5363786188832466e+02 -4.1715482539247841e+07 +4.0989479710147583e+12 -4.6817480516539700e+23 
+2.1000000000000001e+00 -1.5770716801030772e-04 -2.4676459796334802e+03 -7.7336614966761749e+02 -4.0283130109439366e+07 +4.0933463947963770e+12 -4.6799192744253302e+23 
+2.2000000000000002e+00 -1.5772428111826824e-04 -2.4676395014269301e+03 -1.0969782785675936e+03 -3.5116673952729814e+07 +4.0653606581994844e+12 -4.6602302369570452e+23 
+2.3000000000000003e+00 -1.5774637878063485e-04 -2.4676306198639245e+03 -1.5560257557579014e+03 -2.7458493690762650e+07 +4.0223340845058223e+12 -4.6282145605021330e+23 
+2.4000000000000004e+00 -1.5777058516010481e-04 -2.4676205341302616e+03 -2.0820604013464122e+03 -1.8550964862742659e+07 +3.9716099790561655e+12 -4.5894058595361993e+23 
+2.5000000000000000e+00 -1.5779402444017184e-04 -2.4676104434016656e+03 -2.6066346339680636e+03 -9.6364523248590026e+06 +3.9205315871009297e+12 -4.5493377098891843e+23 
+2.6000000000000001e+00 -1.5781382081555089e-04 -2.4676015468537466e+03 -3.0613007824400424e+03 -1.9573233488568221e+06 +3.8764421700954253e+12 -4.5135437001782574e+23 
+2.7000000000000002e+00 -1.5782709844083741e-04 -2.4675950436730523e+03 -3.3776106804264764e+03 +3.2440472509997971e+06 +3.8466850277674150e+12 -4.4875574399112625e+23 
+2.8000000000000003e+00 -1.5783098145663249e-04 -2.4675921330501633e+03 -3.4871159764923418e+03 +4.7252818765774891e+06 +3.8386034736500190e+12 -4.4769125455682262e+23 
+2.9000000000000004e+00 -1.5782259406625136e-04 -2.4675940141571550e+03 -3.3213691971683056e+03 +1.2440166593194138e+06 +3.8595407505285894e+12 -4.4871425942734036e+23 
+3.0000000000000000e+00 -1.5779906041659902e-04 -2.4676018861829975e+03 -2.8119220588924786e+03 -8.4421250570709687e+06 +3.9168401676162598e+12 -4.5237812007602298e+23 
+3.1000000000000001e+00 -1.5775858974219922e-04 -2.4676165107224633e+03 -1.9154990716766727e+03 -2.5118735044726413e+07 +4.0151613286301460e+12 -4.5904165334313101e+23 
+3.2000000000000002e+00 -1.5770373157042710e-04 -2.4676368990139267e+03 -6.8951485253388887e+02 -4.7744283424211428e+07 +4.1484291123604380e+12 -4.6828550349277360e+23 
+3.3000000000000003e+00 -1.5763812048051100e-04 -2.4676616247120055e+03 +7.8344367966287291e+02 -7.4820463115422994e+07 +4.3078847317836128e+12 -4.7949577238802308e+23 
+3.4000000000000004e+00 -1.5756539101823176e-04 -2.4676892614821413e+03 +2.4207901438272379e+03 -1.0484897569607978e+08 +4.4847694453905225e+12 -4.9205856451254433e+23 
+3.5000000000000000e+00 -1.5748917775064330e-04 -2.4677183829823266e+03 +4.1399377805429913e+03 -1.3633151659161764e+08 +4.6703244791437910e+12 -5.0535998246172482e+23 
+3.6000000000000001e+00 -1.5741311528364092e-04 -2.4677475628609163e+03 +5.8582994120472667e+03 -1.6776977504610023e+08 +4.8557910284023711e+12 -5.1878612724623022e+23 
+3.7000000000000002e+00 -1.5734083822608786e-04 -2.4677753747626120e+03 +7.4932876240925534e+03 -1.9766543598455226e+08 +5.0324102640222207e+12 -5.3172309829043989e+23 
+3.8000000000000003e+00 -1.5727598103345238e-04 -2.4678003923807159e+03 +8.9623173861307077e+03 -2.2452022242123073e+08 +5.1914235562070908e+12 -5.4355700642952829e+23 
+3.9000000000000004e+00 -1.5722217835688367e-04 -2.4678211893476009e+03 +1.0182800699265486e+04 -2.4683581010931104e+08 +5.3240720283591104e+12 -5.5367394841849925e+23 
+4.0000000000000000e+00 -1.5718306478507680e-04 -2.4678363393161449e+03 +1.1072150593660388e+04 -2.6311389151080588e+08 +5.4215968923748281e+12 -5.6146002619244614e+23 
+4.1000000000000005e+00 -1.5716144672486764e-04 -2.4678447483446075e+03 +1.1567226058188822e+04 -2.7220983631704003e+08 +5.4773034269240586e+12 -5.6644284019723510e+23 
+4.2000000000000002e+00 -1.5715681795504491e-04 -2.4678466520890061e+03 +1.1682668973576994e+04 -2.7439371042523760e+08 +5.4927531200511328e+12 -5.6871598252262510e+23 
+4.2999999999999998e+00 -1.5716784423912581e-04 -2.4678426185604762e+03 +1.1452564760855783e+04 -2.7028921871811569e+08 +5.4715713277387656e+12 -5.6851453250792555e+23 
+4.4000000000000004e+00 -1.5719319117616290e-04 -2.4678332158201551e+03 +1.0911001266111180e+04 -2.6052010468027890e+08 +5.4173836077428848e+12 -5.6607358104708607e+23 
+4.5000000000000000e+00 -1.5723152455902653e-04 -2.4678190118704088e+03 +1.0092063488650638e+04 -2.4571006651847592e+08 +5.3338152812822148e+12 -5.6162820550105429e+23 
+4.6000000000000005e+00 -1.5728150996053550e-04 -2.4678005747809198e+03 +9.0298397042349334e+03 -2.2648285470116276e+08 +5.2244919431055312e+12 -5.5541349892523938e+23 
+4.7000000000000002e+00 -1.5734181313731819e-04 -2.4677784725647534e+03 +7.7584154218709855e+03 -2.0346217544836214e+08 +5.0930389559397070e+12 -5.4766454101849965e+23 
+4.8000000000000007e+00 -1.5741109976095450e-04 -2.4677532732620921e+03 +6.3118775002352377e+03 -1.7727175682380661e+08 +4.9430817980173896e+12 -5.3861641822851486e+23 
+4.9000000000000004e+00 -1.5748803547269627e-04 -2.4677255449204868e+03 +4.7243131050220554e+03 -1.4853533124129337e+08 +4.7782459682951729e+12 -5.2850421798226011e+23 
+5.0000000000000000e+00 -1.5757128597804746e-04 -2.4676958555694605e+03 +3.0298085674339222e+03 -1.1787661826380500e+08 +4.6021569001994805e+12 -5.1756302412530358e+23 
+5.1000000000000005e+00 -1.5765924518044069e-04 -2.4676648201595403e+03 +1.2647839038331199e+03 -8.5959226262765050e+07 +4.4186601119181396e+12 -5.0604055839126091e+23 
+5.2000000000000002e+00 -1.5774921962615572e-04 -2.4676332413702862e+03 -5.2500397931679436e+02 -5.3606352683287062e+07 +4.2324816361713491e+12 -4.9423510397536316e+23 
+5.3000000000000007e+00 -1.5783824406878102e-04 -2.4676019688004935e+03 -2.2914645596705031e+03 -2.1681082805120036e+07 +4.0485675857424854e+12 -4.8245758172321503e+23 
+5.4000000000000004e+00 -1.5792335333391245e-04 -2.4675718520267255e+03 -3.9865083829298833e+03 +8.9535148887621146e+06 +3.8718639865917837e+12 -4.7101890763105705e+23 
+5.5000000000000000e+00 -1.5800158212988470e-04 -2.4675437406626011e+03 -5.5620441817252713e+03 +3.7434343014199041e+07 +3.7073170155991191e+12 -4.6023000628798568e+23 
+5.6000000000000005e+00 -1.5806996527453833e-04 -2.4675184842859289e+03 -6.9699824796257053e+03 +6.2898333161343917e+07 +3.5598726967302446e+12 -4.5040179341053875e+23 
+5.7000000000000002e+00 -1.5812553751193010e-04 -2.4674969324977674e+03 -8.1622326495823627e+03 +8.4482398382592320e+07 +3.4344771515937681e+12 -4.4184519036967089e+23 
+5.8000000000000007e+00 -1.5816533362562990e-04 -2.4674799348891524e+03 -9.0907045055218641e+03 +1.0132345832222763e+08 +3.3360764688414155e+12 -4.3487111679393003e+23 
+5.9000000000000004e+00 -1.5818638836502362e-04 -2.4674683410582566e+03 -9.7073075993753955e+03 +1.1255842929822557e+08 +3.2696167514740669e+12 -4.2979049283607742e+23 
+6.0000000000000000e+00 -1.5818573653976318e-04 -2.4674630005886788e+03 -9.9639520837240034e+03 +1.1732423607579714e+08 +3.2400440624503931e+12 -4.2691423676898436e+23 
+6.1000000000000005e+00 -1.5816160805889133e-04 -2.4674644459479291e+03 -9.8305220910746611e+03 +1.1507702940187611e+08 +3.2505055242206699e+12 -4.2645080886159979e+23 
+6.2000000000000002e+00 -1.5811701360867749e-04 -2.4674719410418707e+03 -9.3488018710963261e+03 +1.0654992522356904e+08 +3.2969521975427188e+12 -4.2819882229613759e+23 
+6.3000000000000007e+00 -1.5805615900560806e-04 -2.4674844326544362e+03 -8.5785498427535931e+03 +9.2795267544790834e+07 +3.3735361951797749e+12 -4.3185443214902574e+23 
+6.4000000000000004e+00 -1.5798325013458082e-04 -2.4675008675475642e+03 -7.5795255065688561e+03 +7.4865417634501949e+07 +3.4744095397172861e+12 -4.3711378836667530e+23 
+6.5000000000000000e+00 -1.5790249282224210e-04 -2.4675201925025690e+03 -6.4114873923346204e+03 +5.3812721053894624e+07 +3.5937243366389966e+12 -4.4367304570624611e+23 
+6.6000000000000005e+00 -1.5781809293442638e-04 -2.4675413542888568e+03 -5.1341946017473228e+03 +3.0689532414179146e+07 +3.7256326442782793e+12 -4.5122835623314128e+23 
+6.7000000000000002e+00 -1.5773425627494723e-04 -2.4675632996919162e+03 -3.8074055389955743e+03 +6.5481960680628633e+06 +3.8642865715568936e+12 -4.5947587461688372e+23 
+6.8000000000000007e+00 -1.5765518869152896e-04 -2.4675849754872902e+03 -2.4908789894469560e+03 -1.7558938620636247e+07 +4.0038382050720410e+12 -4.6811175463265738e+23 
+6.9000000000000004e+00 -1.5758509609985238e-04 -2.4676053284280638e+03 -1.2443748725912837e+03 -4.0579503804699279e+07 +4.1384395333200269e+12 -4.7683214430044427e+23 
+7.0000000000000000e+00 -1.5752818422741274e-04 -2.4676233053248111e+03 -1.2765033372530645e+02 -6.1461175528698713e+07 +4.2622427729363198e+12 -4.8533320454039821e+23 
+7.1000000000000005e+00 -1.5748780422099554e-04 -2.4676380314166126e+03 +8.0940885841785962e+02 -7.9316043331025228e+07 +4.3702472852945737e+12 -4.9333527428237829e+23 
+7.2000000000000002e+00 -1.5746388774482477e-04 -2.4676493460060192e+03 +1.5564191799756111e+03 -9.3914114261932939e+07 +4.4608423756869580e+12 -5.0065548117749405e+23 
+7.3000000000000007e+00 -1.5745551178607975e-04 -2.4676572668524814e+03 +2.1128698150228479e+03 -1.0518982944490924e+08 +4.5332645991205977e+12 -5.0713513659973323e+23 
+7.4000000000000004e+00 -1.5746175322501184e-04 -2.4676618117494409e+03 +2.4782516276177221e+03 -1.1307765706093277e+08 +4.5867506531775322e+12 -5.1261556020023071e+23 
+7.5000000000000000e+00 -1.5748168907938836e-04 -2.4676629984473748e+03 +2.6520533827930490e+03 -1.1751203175276561e+08 +4.6205370597262148e+12 -5.1693806153297440e+23 
+7.6000000000000005e+00 -1.5751439622387165e-04 -2.4676608447412646e+03 +2.6337660197706814e+03 -1.1842742291907056e+08 +4.6338605228159248e+12 -5.1994396063110914e+23 
+7.7000000000000002e+00 -1.5755895159921750e-04 -2.4676553684042733e+03 +2.4228793693642538e+03 -1.1575828175158565e+08 +4.6259576491622998e+12 -5.2147457172759958e+23 
+7.8000000000000007e+00 -1.5761443216420520e-04 -2.4676465872060221e+03 +2.0188831573286632e+03 -1.0943905855086918e+08 +4.5960650439065771e+12 -5.2137120929867760e+23 
+7.9000000000000004e+00 -1.5767991480814116e-04 -2.4676345189361514e+03 +1.4212680310403450e+03 -9.9404217660481736e+07 +4.5434193829969746e+12 -5.1947519157993626e+23 
+8.0000000000000000e+00 -1.5775447655758790e-04 -2.4676191813418268e+03 +6.2952258508517400e+02 -8.5588190988660127e+07 +4.4672571741492109e+12 -5.1562782735608529e+23 
+8.0999999999999996e+00 -1.5783669832844312e-04 -2.4676007643924804e+03 -3.4675609624510685e+02 -6.8123360592415303e+07 +4.3680613662697490e+12 -5.0978049407741739e+23 
+8.2000000000000011e+00 -1.5792317771805455e-04 -2.4675801465934446e+03 -1.4575542354369622e+03 -4.7933633918907292e+07 +4.2512992358101895e+12 -5.0232476200621483e+23 
+8.3000000000000007e+00 -1.5801001628983508e-04 -2.4675583786493885e+03 -2.6427506576256183e+03 -2.6140851429744098e+07 +4.1236844119195381e+12 -4.9376226512785850e+23 
+8.4000000000000004e+00 -1.5809331568826017e-04 -2.4675365112370291e+03 -3.8422256173036435e+03 -3.8668301813728572e+06 +3.9919303992938877e+12 -4.8459463012364411e+23 
+8.5000000000000000e+00 -1.5816917751584417e-04 -2.4675155950480444e+03 -4.9958585868335422e+03 +1.7766599771762718e+07 +3.8627507724708511e+12 -4.7532348784970895e+23 
+8.5999999999999996e+00 -1.5823370334182735e-04 -2.4674966807838782e+03 -6.0435285809581146e+03 +3.7637601283843391e+07 +3.7428591422850400e+12 -4.6645047115676593e+23 
+8.7000000000000011e+00 -1.5828299482972683e-04 -2.4674808191174234e+03 -6.9251159888898865e+03 +5.4624358931115218e+07 +3.6389690067523125e+12 -4.5847720652720698e+23 
+8.8000000000000007e+00 -1.5831315355562827e-04 -2.4674690607476332e+03 -7.5804999582823411e+03 +6.7605037826472566e+07 +3.5577939643245073e+12 -4.5190532603849785e+23 
+8.9000000000000004e+00 -1.5832028111717196e-04 -2.4674624563677962e+03 -7.9495598768708160e+03 +7.5457806471077219e+07 +3.5060475975371030e+12 -4.4723646106170608e+23 
+9.0000000000000000e+00 -1.5830047915930988e-04 -2.4674620566548624e+03 -7.9721759804091307e+03 +7.7060847467737481e+07 +3.4904434129116660e+12 -4.4497223837158491e+23 
+9.0999999999999996e+00 -1.5825142326732179e-04 -2.4674685331953397e+03 -7.6092360073565324e+03 +7.1672098369012684e+07 +3.5154778106458262e+12 -4.4545677451261491e+23 
+9.2000000000000011e+00 -1.5817708502279692e-04 -2.4674810411292324e+03 -6.9056621368234073e+03 +6.0068590202470526e+07 +3.5767783691638076e+12 -4.4840412127937622e+23 
+9.3000000000000007e+00 -1.5808300999199632e-04 -2.4674983564916629e+03 -5.9273847688919686e+03 +4.3407120557582788e+07 +3.6677554991851870e+12 -4.5337081664613695e+23 
+9.4000000000000004e+00 -1.5797474374165744e-04 -2.4675192553165944e+03 -4.7403343855472212e+03 +2.2844488563605636e+07 +3.7818196025977041e+12 -4.5991339801273872e+23 
+9.5000000000000000e+00 -1.5785783183925440e-04 -2.4675425136379977e+03 -3.4104414692728596e+03 -4.6250659629937954e+05 +3.9123810807593882e+12 -4.6758840271627681e+23 
+9.6000000000000014e+00 -1.5773781983978341e-04 -2.4675669074943771e+03 -2.0036362565578720e+03 -2.5357069933889724e+07 +4.0528503579710527e+12 -4.7595236950579245e+23 
+9.7000000000000011e+00 -1.5762025330822728e-04 -2.4675912129196322e+03 -5.8584925657435929e+02 -5.0682401616647482e+07 +4.1966378314254663e+12 -4.8456183540896725e+23 
+9.8000000000000007e+00 -1.5751067782776573e-04 -2.4676142059432150e+03 +7.7698884814240364e+02 -7.5281699504854783e+07 +4.3371538878960527e+12 -4.9297333701566100e+23 
+9.9000000000000004e+00 -1.5741463897549112e-04 -2.4676346625968827e+03 +2.0189474869319474e+03 -9.7998163222977608e+07 +4.4678089233281709e+12 -5.0074341144111055e+23 
+1.0000000000000000e+01 -1.5733768234747251e-04 -2.4676513589060123e+03 +3.0740957745526534e+03 -1.1767498735855140e+08 +4.5820133072401787e+12 -5.0742859427421859e+23 
+1.0100000000000001e+01 -1.5728389283960030e-04 -2.4676634067455534e+03 +3.8938287155211201e+03 -1.3344676086906670e+08 +4.6748001107709258e+12 -5.1269758444387178e+23 
+1.0200000000000001e+01 -1.5725151331441454e-04 -2.4676712611601533e+03 +4.4988340270732333e+03 -1.4561348043767187e+08 +4.7476923356205898e+12 -5.1666768528703509e+23 
+1.0300000000000001e+01 -1.5723732595186691e-04 -2.4676757130397568e+03 +4.9271251467759257e+03 -1.5476653482415527e+08 +4.8038356745836270e+12 -5.1956836301768698e+23 
+1.0400000000000000e+01 -1.5723811289947967e-04 -2.4676775532825168e+03 +5.2167158598649630e+03 -1.6149731779759794e+08 +4.8463758447338477e+12 -5.2162908505418735e+23 
+1.0500000000000000e+01 -1.5725065641939348e-04 -2.4676775727539225e+03 +5.4056184413060528e+03 -1.6639719990636572e+08 +4.8784584448908203e+12 -5.2307931236734817e+23 
+1.0600000000000001e+01 -1.5727173868976195e-04 -2.4676765623431575e+03 +5.5318462521392676e+03 -1.7005756826813173e+08 +4.9032291576810947e+12 -5.2414851042727246e+23 
+1.0700000000000001e+01 -1.5729814192859843e-04 -2.4676753129288068e+03 +5.6334121910743597e+03 -1.7306980323482937e+08 +4.9238336326979766e+12 -5.2506614306472823e+23 
+1.0800000000000001e+01 -1.5732664830331175e-04 -2.4676746154033940e+03 +5.7483297814753059e+03 -1.7602529450260842e+08 +4.9434175660056992e+12 -5.2606167651276454e+23 
+1.0900000000000000e+01 -1.5735404003845742e-04 -2.4676752606429618e+03 +5.9146117854129589e+03 -1.7951542011811236e+08 +4.9651265946870479e+12 -5.2736457384125931e+23 
+1.1000000000000000e+01 -1.5737709932906450e-04 -2.4676780395319583e+03 +6.1702713454865607e+03 -1.8413156384743792e+08 +4.9921063843396582e+12 -5.2920429959838914e+23 
+1.1100000000000001e+01 -1.5739342535471242e-04 -2.4676834771357539e+03 +6.5405305519641297e+03 -1.9026705192538694e+08 +5.0264457420025078e+12 -5.3172991802410058e+23 
+1.1200000000000001e+01 -1.5740388529656817e-04 -2.4676910352180616e+03 +6.9994458620207042e+03 -1.9752295570614925e+08 +5.0660059032319121e+12 -5.3476888346260196e+23 
+1.1300000000000001e+01 -1.5741016328170264e-04 -2.4676999097352623e+03 +7.5082832432287041e+03 -2.0530229786314923e+08 +5.1075912908039551e+12 -5.3806825251284013e+23 
+1.1400000000000000e+01 -1.5741394348460670e-04 -2.4677092966295277e+03 +8.0283079801129898e+03 -2.1300809025073427e+08 +5.1480062711072588e+12 -5.4137507855586500e+23 
+1.1500000000000000e+01 -1.5741690998321987e-04 -2.4677183918715032e+03 +8.5207867109811996e+03 -2.2004336600650784e+08 +5.1840553208665830e+12 -5.4443642120975317e+23 
+1.1600000000000001e+01 -1.5742074699516383e-04 -2.4677263913890165e+03 +8.9469839957811619e+03 -2.2581112517202574e+08 +5.2125427437424717e+12 -5.4699933016966831e+23 
+1.1700000000000001e+01 -1.5742713863830268e-04 -2.4677324911425403e+03 +9.2681660306381254e+03 -2.2971439435661179e+08 +5.2302729841598789e+12 -5.4881086338145628e+23 
+1.1800000000000001e+01 -1.5743776910294134e-04 -2.4677358870673174e+03 +9.4455977156017070e+03 -2.3115617885056108e+08 +5.2340503727099512e+12 -5.4961807204418058e+23 
+1.1900000000000000e+01 -1.5745432248153330e-04 -2.4677357751309164e+03 +9.4405455664681904e+03 -2.2953951005191970e+08 +5.2206793776251465e+12 -5.4916801532863314e+23 
+1.2000000000000000e+01 -1.5747848293947111e-04 -2.4677313512770088e+03 +9.2142749141147870e+03 -2.2426740033479321e+08 +5.1869643673505645e+12 -5.4720774668471576e+23 
+1.2100000000000001e+01 -1.5751130471353938e-04 -2.4677220785254135e+03 +8.7413612047131173e+03 -2.1495532195718884e+08 +5.1308653571194678e+12 -5.4357149862382844e+23 
+1.2200000000000001e+01 -1.5755132238421250e-04 -2.4677084881755172e+03 +8.0496189635267401e+03 -2.0206856315194154e+08 +5.0549648208435352e+12 -5.3844221205637636e+23 
+1.2300000000000001e+01 -1.5759644058925448e-04 -2.4676913786065807e+03 +7.1801730032248252e+03 -1.8628487473110116e+08 +4.9630008932611289e+12 -5.3209000776686173e+23 
+1.2400000000000000e+01 -1.5764456402632713e-04 -2.4676715481789297e+03 +6.1741472052484432e+03 -1.6828199256792775e+08 +4.8587116306323438e+12 -5.2478500200894194e+23 
+1.2500000000000000e+01 -1.5769359732626238e-04 -2.4676497952730761e+03 +5.0726664232518278e+03 -1.4873766794145957e+08 +4.7458351694945898e+12 -5.1679731560917043e+23 
+1.2600000000000001e+01 -1.5774144517597725e-04 -2.4676269182534752e+03 +3.9168547609747257e+03 -1.2832964048997112e+08 +4.6281095866163184e+12 -5.0839706607881717e+23 
+1.2700000000000001e+01 -1.5778601221018125e-04 -2.4676037154991723e+03 +2.7478369902727882e+03 -1.0773566005538717e+08 +4.5092730104633350e+12 -4.9985437371858006e+23 
+1.2800000000000001e+01 -1.5782520310766787e-04 -2.4675809853772739e+03 +1.6067373476956966e+03 -8.7633468437812135e+07 +4.3930635292995864e+12 -4.9143935672034498e+23 
+1.2900000000000000e+01 -1.5785692252680251e-04 -2.4675595262598613e+03 +5.3468027702792870e+02 -6.8700810371705741e+07 +4.2832192453485391e+12 -4.8342213393158240e+23 
+1.3000000000000000e+01 -1.5787907514850158e-04 -2.4675401365125122e+03 -4.2721008501460119e+02 -5.1615425797546074e+07 +4.1834782361483389e+12 -4.7607282282755109e+23 
+1.3100000000000001e+01 -1.5789011691257917e-04 -2.4675234827240424e+03 -1.2443090216035391e+03 -3.6955283245203257e+07 +4.0970685698212212e+12 -4.6962863626894935e+23 
+1.3200000000000001e+01 -1.5789070913118936e-04 -2.4675097042741586e+03 -1.9079944227267310e+03 -2.4899187541654099e+07 +4.0251778705269160e+12 -4.6419514560732992e+23 
+1.3300000000000001e+01 -1.5788206438391904e-04 -2.4674988087618844e+03 -2.4161438223817572e+03 -1.5526168215550587e+07 +3.9684837315987158e+12 -4.5984501625588022e+23 
+1.3400000000000000e+01 -1.5786539524125664e-04 -2.4674908037903319e+03 -2.7666345330280665e+03 -8.9152584860580266e+06 +3.9276637660848193e+12 -4.5665091477899691e+23 
+1.3500000000000000e+01 -1.5784191435717942e-04 -2.4674856969374832e+03 -2.9573450618861420e+03 -5.1454728906384576e+06 +3.9033954908150918e+12 -4.5468550239564763e+23 
+1.3600000000000001e+01 -1.5781283428402236e-04 -2.4674834958102183e+03 -2.9861525758945932e+03 -4.2958466431297911e+06 +3.8963565282277783e+12 -4.5402144612034631e+23 
+1.3700000000000001e+01 -1.5777936760546656e-04 -2.4674842080082271e+03 -2.8509345360634184e+03 -6.4454107910964303e+06 +3.9072244807671763e+12 -4.5473141199058352e+23 
+1.3800000000000001e+01 -1.5774272700716044e-04 -2.4674878410982392e+03 -2.5495700328494554e+03 -1.1673170232749606e+07 +3.9366768136389980e+12 -4.5688805815104741e+23 
+1.3900000000000000e+01 -1.5770412496375586e-04 -2.4674944027122365e+03 -2.0799349908799240e+03 -2.0058180136671972e+07 +3.9853912540802393e+12 -4.6056405764979621e+23 
+1.4000000000000000e+01 -1.5766477415154277e-04 -2.4675039004214350e+03 -1.4399082438855826e+03 -3.1679449864442050e+07 +4.0540452919466504e+12 -4.6583207016913138e+23 
+1.4100000000000001e+01 -1.5762602685834225e-04 -2.4675161560684651e+03 -6.3835711622530835e+02 -4.6403965018234022e+07 +4.1420065908410898e+12 -4.7266325138284584e+23 
+1.4200000000000001e+01 -1.5758979435581553e-04 -2.4675302484291506e+03 +2.7189006038688149e+02 -6.3250507865115866e+07 +4.2434029578206572e+12 -4.8062271084803848e+23 
+1.4300000000000001e+01 -1.5755812765180313e-04 -2.4675450705139574e+03 +1.2270147224983227e+03 -8.1025809688507110e+07 +4.3510522332851685e+12 -4.8917404627189651e+23 
+1.4400000000000000e+01 -1.5753307771822854e-04 -2.4675595153434774e+03 +2.1631987809946163e+03 -9.8536609164049700e+07 +4.4577722957210928e+12 -4.9778085748987139e+23 
+1.4500000000000000e+01 -1.5751669551761351e-04 -2.4675724759424133e+03 +3.0166243633109493e+03 -1.1458964851969850e+08 +4.5563810424167139e+12 -5.0590674542166708e+23 
+1.4600000000000001e+01 -1.5751103205762526e-04 -2.4675828453213735e+03 +3.7234729212495322e+03 -1.2799165939289512e+08 +4.6396963160844688e+12 -5.1301530795939262e+23 
+1.4700000000000001e+01 -1.5751813832701935e-04 -2.4675895164962199e+03 +4.2199261405784646e+03 -1.3754937689748198e+08 +4.7005359766350449e+12 -5.1857014387589061e+23 
+1.4800000000000001e+01 -1.5754006527852587e-04 -2.4675913824943805e+03 +4.4421662869264401e+03 -1.4206954557428527e+08 +4.7317179339570127e+12 -5.2203485487231565e+23 
