# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=6][T/m^n] polynom_b[n=8][T/m^n] polynom_b[n=14][T/m^n] 
+3.5000000000000000e+00 -1.7296401700715964e-02 -2.4678535681170351e+03 -3.1770457751118933e+05 -5.2666048124436319e+08 +6.0176724872253438e+12 -4.8646443580733818e+23 
+3.6000000000000001e+00 -1.7296336351022373e-02 -2.4678785752877347e+03 -3.1601723778552597e+05 -5.6034783682107162e+08 +6.2252944011651602e+12 -5.0201765596962055e+23 
+3.7000000000000002e+00 -1.7296273571966381e-02 -2.4679026226764800e+03 -3.1436958499035897e+05 -5.9340859065497851e+08 +6.4292940527753516e+12 -5.1736121056960521e+23 
+3.8000000000000003e+00 -1.7296216512115985e-02 -2.4679244845217377e+03 -3.1284302167873585e+05 -6.2421823402087808e+08 +6.6196675474538115e+12 -5.3175733536521952e+23 
+3.9000000000000004e+00 -1.7296168320121135e-02 -2.4679429350390401e+03 -3.1151895147707878e+05 -6.5115224143285978e+08 +6.7864109040020215e+12 -5.4446826123686582e+23 
+4.0000000000000000e+00 -1.7296132144663839e-02 -2.4679567484329377e+03 -3.1047877855344157e+05 -6.7258607882711554e+08 +6.9195200968840000e+12 -5.5475621661620733e+23 
+4.1000000000000005e+00 -1.7296110364180321e-02 -2.4679649801511719e+03 -3.0978613300957513e+05 -6.8724763724794662e+08 +7.0111777221986904e+12 -5.6204732737277376e+23 
+4.2000000000000002e+00 -1.7296102276243973e-02 -2.4679678105783591e+03 -3.0943355035622406e+05 -6.9527448250718379e+08 +7.0623127329221523e+12 -5.6642330227336993e+23 
+4.2999999999999998e+00 -1.7296106408365392e-02 -2.4679657012851276e+03 -3.0939579482279572e+05 -6.9715656124182844e+08 +7.0760404727904307e+12 -5.6812973441059925e+23 
+4.4000000000000004e+00 -1.7296121287900243e-02 -2.4679591138907754e+03 -3.0964762824772281e+05 -6.9338385838829684e+08 +7.0554764864258047e+12 -5.6741222842831195e+23 
+4.5000000000000000e+00 -1.7296145442381672e-02 -2.4679485099611193e+03 -3.1016381504293921e+05 -6.8444631818307376e+08 +7.0037361068256650e+12 -5.6451637698101459e+23 
+4.6000000000000005e+00 -1.7296177399203274e-02 -2.4679343511022103e+03 -3.1091911773699417e+05 -6.7083391408740878e+08 +6.9239348168548379e+12 -5.5968778100229649e+23 
+4.7000000000000002e+00 -1.7296215685773653e-02 -2.4679170989186628e+03 -3.1188829884040798e+05 -6.5303662076659322e+08 +6.8191881090491387e+12 -5.5317204231784826e+23 
+4.8000000000000007e+00 -1.7296258829552349e-02 -2.4678972149965625e+03 -3.1304612183670298e+05 -6.3154439668334508e+08 +6.6926113887642275e+12 -5.4521475752671903e+23 
+4.9000000000000004e+00 -1.7296305357991596e-02 -2.4678751609246060e+03 -3.1436735007946426e+05 -6.0684720235280704e+08 +6.5473200719094199e+12 -5.3606152380255673e+23 
+5.0000000000000000e+00 -1.7296353798520799e-02 -2.4678513983014154e+03 -3.1582674636160181e+05 -5.7943500803509176e+08 +6.3864296283506650e+12 -5.2595794171342855e+23 
+5.1000000000000005e+00 -1.7296402873425567e-02 -2.4678263787978308e+03 -3.1739710927038931e+05 -5.4984259979761243e+08 +6.2132798483875889e+12 -5.1515027883348538e+23 
+5.2000000000000002e+00 -1.7296452084751120e-02 -2.4678005142930024e+03 -3.1904338390832109e+05 -5.1878397965545726e+08 +6.0321075783809619e+12 -5.0388746000572612e+23 
+5.3000000000000007e+00 -1.7296501129137689e-02 -2.4677742068177363e+03 -3.2072854734474141e+05 -4.8701802597734535e+08 +5.8473742999358496e+12 -4.9241909490846589e+23 
+5.4000000000000004e+00 -1.7296549703564184e-02 -2.4677478583045067e+03 -3.2241558126057754e+05 -4.5530354551122147e+08 +5.6635411272319307e+12 -4.8099477292137375e+23 
+5.5000000000000000e+00 -1.7296597504765383e-02 -2.4677218707565917e+03 -3.2406746402322321e+05 -4.2439939635006458e+08 +5.4850694373118779e+12 -4.6986409787767221e+23 
+5.6000000000000005e+00 -1.7296644229532702e-02 -2.4676966461605130e+03 -3.2564717478563316e+05 -3.9506442446289092e+08 +5.3164205455017754e+12 -4.5927667027405877e+23 
+5.7000000000000002e+00 -1.7296689574744860e-02 -2.4676725864776022e+03 -3.2711769388936210e+05 -3.6805745719997621e+08 +5.1620556707960264e+12 -4.4948208517461869e+23 
+5.8000000000000007e+00 -1.7296733237221334e-02 -2.4676500936864309e+03 -3.2844200085821596e+05 -3.4413733476431286e+08 +5.0264360988457207e+12 -4.4072994141871427e+23 
+5.9000000000000004e+00 -1.7296774913696182e-02 -2.4676295697911601e+03 -3.2958307399130322e+05 -3.2406291664761972e+08 +4.9140232152741504e+12 -4.3326984347365311e+23 
+6.0000000000000000e+00 -1.7296814301056004e-02 -2.4676114167501864e+03 -3.3050389378255367e+05 -3.0859302769813788e+08 +4.8292782257778066e+12 -4.2735138562675173e+23 
+6.1000000000000005e+00 -1.7296850945676154e-02 -2.4675959745509722e+03 -3.3117664717972832e+05 -2.9828008944036931e+08 +4.7754164504834717e+12 -4.2316353288308595e+23 
+6.2000000000000002e+00 -1.7296883792081403e-02 -2.4675833352423092e+03 -3.3161034949917649e+05 -2.9285087057239771e+08 +4.7506694645045732e+12 -4.2065272186949042e+23 
+6.3000000000000007e+00 -1.7296911634388075e-02 -2.4675735288694727e+03 -3.3182322410906438e+05 -2.9182571094278830e+08 +4.7520228238320996e+12 -4.1970475228946962e+23 
+6.4000000000000004e+00 -1.7296933266715810e-02 -2.4675665854781387e+03 -3.3183349432700651e+05 -2.9472495145929456e+08 +4.7764620907604795e+12 -4.2020542426505561e+23 
+6.5000000000000000e+00 -1.7296947483145492e-02 -2.4675625351241470e+03 -3.3165938301924744e+05 -3.0106893983605063e+08 +4.8209728619182832e+12 -4.2204053977877895e+23 
+6.6000000000000005e+00 -1.7296953077896908e-02 -2.4675614078240105e+03 -3.3131911487983377e+05 -3.1037799549362165e+08 +4.8825405889079307e+12 -4.2509589278450542e+23 
+6.7000000000000002e+00 -1.7296948844948735e-02 -2.4675632336640465e+03 -3.3083091131808807e+05 -3.2217248907246757e+08 +4.9581509870990449e+12 -4.2925729193841936e+23 
+6.8000000000000007e+00 -1.7296933578504994e-02 -2.4675680426651593e+03 -3.3021299682725151e+05 -3.3597274307342029e+08 +5.0447895238180332e+12 -4.3441053206568713e+23 
+6.9000000000000004e+00 -1.7296906072582947e-02 -2.4675758649030413e+03 -3.2948359330410016e+05 -3.5129912064575589e+08 +5.1394418761928701e+12 -4.4044141971402236e+23 
+7.0000000000000000e+00 -1.7296865121420008e-02 -2.4675867303867317e+03 -3.2866092585265404e+05 -3.6767193426858753e+08 +5.2390934582320244e+12 -4.4723574658145998e+23 
+7.1000000000000005e+00 -1.7296810334322094e-02 -2.4676005203999248e+03 -3.2776629324628919e+05 -3.8459413570232737e+08 +5.3406675183388145e+12 -4.5464252869988932e+23 
+7.2000000000000002e+00 -1.7296744581709590e-02 -2.4676165210662825e+03 -3.2683330149546696e+05 -4.0149903429716682e+08 +5.4408376024510186e+12 -4.6236362036966360e+23 
+7.3000000000000007e+00 -1.7296671549413715e-02 -2.4676338696797311e+03 -3.2589863531749032e+05 -4.1780249895299250e+08 +5.5362146762915186e+12 -4.7006407675676918e+23 
+7.4000000000000004e+00 -1.7296594923043491e-02 -2.4676517036014452e+03 -3.2499897619614459e+05 -4.3292044965456432e+08 +5.6234099709659922e+12 -4.7740896803472357e+23 
+7.5000000000000000e+00 -1.7296518388375585e-02 -2.4676691601411076e+03 -3.2417100811537309e+05 -4.4626876663161093e+08 +5.6990345101172568e+12 -4.8406335255256685e+23 
+7.6000000000000005e+00 -1.7296445631140855e-02 -2.4676853766236786e+03 -3.2345141427818342e+05 -4.5726334296209300e+08 +5.7596993860643652e+12 -4.8969229274115190e+23 
+7.7000000000000002e+00 -1.7296380337057132e-02 -2.4676994903772697e+03 -3.2287687776955700e+05 -4.6532007317102319e+08 +5.8020156969516787e+12 -4.9396085117423285e+23 
+7.8000000000000007e+00 -1.7296326191798817e-02 -2.4677106387421300e+03 -3.2248408111035282e+05 -4.6985486054739064e+08 +5.8225945860238545e+12 -4.9653409294513487e+23 
+7.9000000000000004e+00 -1.7296286881125469e-02 -2.4677179590356795e+03 -3.2230970783818106e+05 -4.7028359316283685e+08 +5.8180471206153750e+12 -4.9707707917526743e+23 
+8.0000000000000000e+00 -1.7296266090786650e-02 -2.4677205885749786e+03 -3.2239044160197274e+05 -4.6602215632490122e+08 +5.7849843499090811e+12 -4.9525486956635931e+23 
+8.0999999999999996e+00 -1.7296266285731783e-02 -2.4677179649831041e+03 -3.2274700967559300e+05 -4.5677809420822078e+08 +5.7217998058999248e+12 -4.9088685606116621e+23 
+8.2000000000000011e+00 -1.7296285048249999e-02 -2.4677107269336761e+03 -3.2333632244594023e+05 -4.4342544743772954e+08 +5.6340162183631318e+12 -4.8440971689789102e+23 
+8.3000000000000007e+00 -1.7296318739740229e-02 -2.4676998134335486e+03 -3.2409933261743095e+05 -4.2712993612270701e+08 +5.5289389067619355e+12 -4.7641446856244341e+23 
+8.4000000000000004e+00 -1.7296363721656348e-02 -2.4676861634714119e+03 -3.2497699380884739e+05 -4.0905726551755542e+08 +5.4138731119468057e+12 -4.6749212296088859e+23 
+8.5000000000000000e+00 -1.7296416355564032e-02 -2.4676707160017872e+03 -3.2591026128897548e+05 -3.9037311471871960e+08 +5.2961239384781523e+12 -4.5823368424145255e+23 
+8.5999999999999996e+00 -1.7296473002881806e-02 -2.4676544100244682e+03 -3.2684008813293953e+05 -3.7224319767480236e+08 +5.1829966727554990e+12 -4.4923016692244047e+23 
+8.7000000000000011e+00 -1.7296530025128695e-02 -2.4676381845103938e+03 -3.2770742876153713e+05 -3.5583320746779758e+08 +5.0817964941319482e+12 -4.4107257959462012e+23 
+8.8000000000000007e+00 -1.7296583783810712e-02 -2.4676229784307416e+03 -3.2845323767562758e+05 -3.4230883503429765e+08 +4.9998285677268164e+12 -4.3435192975018164e+23 
+8.9000000000000004e+00 -1.7296630640321557e-02 -2.4676097307943337e+03 -3.2901846747818991e+05 -3.3283580213786310e+08 +4.9443982217575352e+12 -4.2965923438479360e+23 
+9.0000000000000000e+00 -1.7296666956237577e-02 -2.4675993805519061e+03 -3.2934407363677508e+05 -3.2857978457695907e+08 +4.9228105431176865e+12 -4.2758549659947467e+23 
+9.0999999999999996e+00 -1.7296689975017956e-02 -2.4675926289371182e+03 -3.2938879956347693e+05 -3.3032830043469334e+08 +4.9399247361575215e+12 -4.2852191440099139e+23 
+9.2000000000000011e+00 -1.7296700468372346e-02 -2.4675892260871019e+03 -3.2918255167316739e+05 -3.3735605722225732e+08 +4.9908155331761738e+12 -4.3206041136272401e+23 
+9.3000000000000007e+00 -1.7296700090186842e-02 -2.4675886843325993e+03 -3.2877302864421497e+05 -3.4855953621400046e+08 +5.0681114268314473e+12 -4.3759308564789482e+23 
+9.4000000000000004e+00 -1.7296690494080516e-02 -2.4675905160831476e+03 -3.2820792540994479e+05 -3.6283527744261545e+08 +5.1644412136307334e+12 -4.4451205247450017e+23 
+9.5000000000000000e+00 -1.7296673333857093e-02 -2.4675942336948742e+03 -3.2753493941308610e+05 -3.7907978187128633e+08 +5.2724334891542578e+12 -4.5220941589219837e+23 
+9.6000000000000014e+00 -1.7296650263351133e-02 -2.4675993495127414e+03 -3.2680176867721672e+05 -3.9618954085079485e+08 +5.3847167974806846e+12 -4.6007727688522942e+23 
+9.7000000000000011e+00 -1.7296622936248927e-02 -2.4676053759264455e+03 -3.2605610907588195e+05 -4.1306107969911736e+08 +5.4939198591726680e+12 -4.6750774642401421e+23 
+9.8000000000000007e+00 -1.7296593006344237e-02 -2.4676118252946017e+03 -3.2534565795010387e+05 -4.2859090078491110e+08 +5.5926712763448174e+12 -4.7389292884933331e+23 
+9.9000000000000004e+00 -1.7296562127405348e-02 -2.4676182099826187e+03 -3.2471811232334591e+05 -4.4167551147039711e+08 +5.6735996771147949e+12 -4.7862492999346582e+23 
+1.0000000000000000e+01 -1.7296531953200991e-02 -2.4676240423557538e+03 -3.2422116924100794e+05 -4.5121141853658456e+08 +5.7293336855225703e+12 -4.8109585533030225e+23 
+1.0100000000000001e+01 -1.7296503791117312e-02 -2.4676289675118210e+03 -3.2388771736771666e+05 -4.5645052895363414e+08 +5.7549115898824717e+12 -4.8090585283962528e+23 
+1.0200000000000001e+01 -1.7296477563188212e-02 -2.4676331614251567e+03 -3.2369141448767245e+05 -4.5806630756462032e+08 +5.7550101073409443e+12 -4.7848722690940394e+23 
+1.0300000000000001e+01 -1.7296452845057191e-02 -2.4676369328075161e+03 -3.2359110971255152e+05 -4.5708762458661819e+08 +5.7367156483458760e+12 -4.7448032628630372e+23 
+1.0400000000000000e+01 -1.7296429212372962e-02 -2.4676405903654008e+03 -3.2354565250146389e+05 -4.5454334373258853e+08 +5.7071145856776807e+12 -4.6952549717403703e+23 
+1.0500000000000000e+01 -1.7296406240776108e-02 -2.4676444428108744e+03 -3.2351389196865237e+05 -4.5146233497320956e+08 +5.6732933276758916e+12 -4.6426308810779485e+23 
+1.0600000000000001e+01 -1.7296383505964200e-02 -2.4676487988364488e+03 -3.2345467822984565e+05 -4.4887345182293308e+08 +5.6423381948417480e+12 -4.5933344241573927e+23 
+1.0700000000000001e+01 -1.7296360583522088e-02 -2.4676539671707587e+03 -3.2332685960178485e+05 -4.4780557687042999e+08 +5.6213356611253643e+12 -4.5537691234512894e+23 
+1.0800000000000001e+01 -1.7296337049149804e-02 -2.4676602565065464e+03 -3.2308928616671491e+05 -4.4928756436666930e+08 +5.6173720515572656e+12 -4.5303384154340689e+23 
+1.0900000000000000e+01 -1.7296312478481051e-02 -2.4676679755551027e+03 -3.2270080714295484e+05 -4.5434828199739015e+08 +5.6375337603669424e+12 -4.5294457753569472e+23 
+1.1000000000000000e+01 -1.7296286447180252e-02 -2.4676774330216781e+03 -3.2212027196623664e+05 -4.6401659466593927e+08 +5.6889071694573330e+12 -4.5574946732987604e+23 
+1.1100000000000001e+01 -1.7296258726005563e-02 -2.4676887767682479e+03 -3.2132384011620731e+05 -4.7891246985814732e+08 +5.7758420916300479e+12 -4.6184863440746816e+23 
+1.1200000000000001e+01 -1.7296229866191035e-02 -2.4677015112652157e+03 -3.2035691187153128e+05 -4.9802027787958342e+08 +5.8917420318407617e+12 -4.7068130700425818e+23 
+1.1300000000000001e+01 -1.7296200614212331e-02 -2.4677149800948428e+03 -3.1928219971319963e+05 -5.1991545748383439e+08 +6.0272737483887842e+12 -4.8144647975010855e+23 
+1.1400000000000000e+01 -1.7296171716351467e-02 -2.4677285269014155e+03 -3.1816241305303160e+05 -5.4317349680271816e+08 +6.1731042593920049e+12 -4.9334316230772168e+23 
+1.1500000000000000e+01 -1.7296143918979583e-02 -2.4677414952987897e+03 -3.1706026286554284e+05 -5.6636985819826674e+08 +6.3199004449381553e+12 -5.0557035608995275e+23 
+1.1600000000000001e+01 -1.7296117968565887e-02 -2.4677532288738284e+03 -3.1603846134895971e+05 -5.8807998549743843e+08 +6.4583290918842188e+12 -5.1732705756415821e+23 
+1.1700000000000001e+01 -1.7296094611391328e-02 -2.4677630712683399e+03 -3.1515971810125350e+05 -6.0687936321394360e+08 +6.5790571970484482e+12 -5.2781227493052659e+23 
+1.1800000000000001e+01 -1.7296074593894983e-02 -2.4677703660783832e+03 -3.1448674488457764e+05 -6.2134344196765792e+08 +6.6727515821364160e+12 -5.3622500657210007e+23 
+1.1900000000000000e+01 -1.7296058662425833e-02 -2.4677744569251745e+03 -3.1408225228909362e+05 -6.3004769057196259e+08 +6.7300791623221660e+12 -5.4176425606700724e+23 
+1.2000000000000000e+01 -1.7296047563404533e-02 -2.4677746874096933e+03 -3.1400895185102534e+05 -6.3156756312865078e+08 +6.7417067771130029e+12 -5.4362902277833285e+23 
+1.2100000000000001e+01 -1.7296041902056067e-02 -2.4677705793190967e+03 -3.1431042178251629e+05 -6.2492394808234286e+08 +6.7012424831093535e+12 -5.4127014338427954e+23 
+1.2200000000000001e+01 -1.7296041719449488e-02 -2.4677623669987906e+03 -3.1495371592193522e+05 -6.1091933059652019e+08 +6.6140584754677607e+12 -5.3514576260934810e+23 
+1.2300000000000001e+01 -1.7296046915389621e-02 -2.4677504630009898e+03 -3.1588675379426481e+05 -5.9080164577687275e+08 +6.4884682473320195e+12 -5.2596586704653083e+23 
+1.2400000000000000e+01 -1.7296057389806056e-02 -2.4677352798415668e+03 -3.1705745663607650e+05 -5.6581880205130553e+08 +6.3327851545900459e+12 -5.1444043566296957e+23 
+1.2500000000000000e+01 -1.7296073042577752e-02 -2.4677172300497728e+03 -3.1841374509521946e+05 -5.3721871657867444e+08 +6.1553225963714561e+12 -5.0127944965551151e+23 
+1.2600000000000001e+01 -1.7296093773649809e-02 -2.4676967261355826e+03 -3.1990354072771047e+05 -5.0624929237034857e+08 +5.9643938990738389e+12 -4.8719288618894587e+23 
+1.2700000000000001e+01 -1.7296119482822597e-02 -2.4676741806547934e+03 -3.2147476282299962e+05 -4.7415846890661639e+08 +5.7683125809702910e+12 -4.7289073351914335e+23 
+1.2800000000000001e+01 -1.7296150070079484e-02 -2.4676500061052643e+03 -3.2307533353573526e+05 -4.4219413956465024e+08 +5.5753919177284854e+12 -4.5908296586969734e+23 
+1.2900000000000000e+01 -1.7296185435226156e-02 -2.4676246150388411e+03 -3.2465317241432302e+05 -4.1160423901191580e+08 +5.3939453999634297e+12 -4.4647956966717029e+23 
+1.3000000000000000e+01 -1.7296225478204693e-02 -2.4675984199678469e+03 -3.2615620086141542e+05 -3.8363667310247159e+08 +5.2322863703779336e+12 -4.3579052315129160e+23 
+1.3100000000000001e+01 -1.7296269620436740e-02 -2.4675719160142976e+03 -3.2753687043722882e+05 -3.5935748542828000e+08 +5.0973054333805625e+12 -4.2758161327722165e+23 
+1.3200000000000001e+01 -1.7296315369300971e-02 -2.4675459287362955e+03 -3.2876575321107096e+05 -3.3910527515975374e+08 +4.9902022745605898e+12 -4.2184186488556551e+23 
+1.3300000000000001e+01 -1.7296359753880171e-02 -2.4675213662382739e+03 -3.2981795435137686e+05 -3.2303673371749932e+08 +4.9107536082609619e+12 -4.1841609866327549e+23 
+1.3400000000000000e+01 -1.7296399802992749e-02 -2.4674991367001780e+03 -3.3066857549522200e+05 -3.1130860741774577e+08 +4.8587364310583018e+12 -4.1714915100271226e+23 
+1.3500000000000000e+01 -1.7296432545634129e-02 -2.4674801482519701e+03 -3.3129272060803592e+05 -3.0407760644274729e+08 +4.8339275539103330e+12 -4.1788584797654228e+23 
+1.3600000000000001e+01 -1.7296455010787314e-02 -2.4674653090252414e+03 -3.3166549361216847e+05 -3.0150044140870321e+08 +4.8361037893849980e+12 -4.2047101571205385e+23 
+1.3700000000000001e+01 -1.7296464227354400e-02 -2.4674555271783984e+03 -3.3176199709774117e+05 -3.0373384431536496e+08 +4.8650420621359775e+12 -4.2474948674960055e+23 
+1.3800000000000001e+01 -1.7296457224354637e-02 -2.4674517108318478e+03 -3.3155733553501347e+05 -3.1093451699947566e+08 +4.9205191386309746e+12 -4.3056608455618067e+23 
+1.3900000000000000e+01 -1.7296431030724629e-02 -2.4674547681326681e+03 -3.3102661207830021e+05 -3.2325918237130189e+08 +5.0023118957159287e+12 -4.3776563891648388e+23 
+1.4000000000000000e+01 -1.7296382675361686e-02 -2.4674656072385392e+03 -3.3014492939796689e+05 -3.4086457076470411e+08 +5.1101972480810918e+12 -4.4619298169236406e+23 
+1.4100000000000001e+01 -1.7296310709509870e-02 -2.4674846329046195e+03 -3.2890851377018145e+05 -3.6360914442667300e+08 +5.2425630090578389e+12 -4.5564111007017424e+23 
+1.4200000000000001e+01 -1.7296219772973066e-02 -2.4675102365171524e+03 -3.2739807447993022e+05 -3.9015847199475259e+08 +5.3922415098125078e+12 -4.6569573427317955e+23 
+1.4300000000000001e+01 -1.7296116027774380e-02 -2.4675403060973445e+03 -3.2571544264349929e+05 -4.1887988177143610e+08 +5.5506761232772324e+12 -4.7589073783544946e+23 
+1.4400000000000000e+01 -1.7296005636044238e-02 -2.4675727296333271e+03 -3.2396245098556875e+05 -4.4814067647038662e+08 +5.7093100888378984e+12 -4.8575999668427072e+23 
+1.4500000000000000e+01 -1.7295894759841189e-02 -2.4676053951364329e+03 -3.2224093106920924e+05 -4.7630817764553678e+08 +5.8595867455682129e+12 -4.9483739256770471e+23 
+1.4600000000000001e+01 -1.7295789561164059e-02 -2.4676361906338807e+03 -3.2065271375614626e+05 -5.0174971728165531e+08 +5.9929494843249912e+12 -5.0265680991738687e+23 
+1.4700000000000001e+01 -1.7295696202098889e-02 -2.4676630041294834e+03 -3.1929963095244765e+05 -5.2283261169250655e+08 +6.1008416175817168e+12 -5.0875212903494380e+23 
+1.4800000000000001e+01 -1.7295620844688928e-02 -2.4676837236364272e+03 -3.1828351421271526e+05 -5.3792418171733558e+08 +6.1747064775443906e+12 -5.1265723095881336e+23 
