# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=6][T/m^n] polynom_b[n=8][T/m^n] polynom_b[n=14][T/m^n] 
+1.4000000000000001e+00 -2.3584757324371739e-02 +3.1567884482822506e-01 -4.7385625936416752e+05 -4.8993793903953275e+06 -1.1825799630535156e+12 +2.4338804317424476e+23 
+1.5000000000000000e+00 -2.3584718903992101e-02 +2.9138841566408108e-01 -4.7251027419995493e+05 -3.4210516511379361e+07 -1.0128562816156227e+12 +2.3576422959695202e+23 
+1.6000000000000001e+00 -2.3584681105113692e-02 +2.6797425864285723e-01 -4.7120039419037977e+05 -6.2431907363056622e+07 -8.5216602674150842e+11 +2.2874224068804936e+23 
+1.7000000000000002e+00 -2.3584648868038374e-02 +2.4745214627792345e-01 -4.7004335605671746e+05 -8.7335865748025313e+07 -7.1269679792463281e+11 +2.2298922488377495e+23 
+1.8000000000000000e+00 -2.3584627133071245e-02 +2.3183785211162464e-01 -4.6915589657006680e+05 -1.0669470468190841e+08 -6.0663619873948376e+11 +2.1917233084992648e+23 
+1.9000000000000001e+00 -2.3584620840511716e-02 +2.2314714788336648e-01 -4.6865475241374999e+05 -1.1828073857452907e+08 -5.4617182549735114e+11 +2.1795870684010605e+23 
+2.0000000000000000e+00 -2.3584634930673254e-02 +2.2339580983768778e-01 -4.6865666049345111e+05 -1.1986627826782180e+08 -5.4349129323628613e+11 +2.2001550218508555e+23 
+2.1000000000000001e+00 -2.3584673150080143e-02 +2.3411037225454615e-01 -4.6925128737780463e+05 -1.0974672791986790e+08 -6.0790341123797607e+11 +2.2586181160672539e+23 
+2.2000000000000002e+00 -2.3584734470212722e-02 +2.5486043743506209e-01 -4.7042002005556022e+05 -8.8309836593147695e+07 -7.3720191458844812e+11 +2.3542451995132621e+23 
+2.3000000000000003e+00 -2.3584816668761988e-02 +2.8472636584119765e-01 -4.7211717518852203e+05 -5.6466446465193152e+07 -9.2630173381365381e+11 +2.4848245753910497e+23 
+2.4000000000000004e+00 -2.3584917523433183e-02 +3.2278852214186482e-01 -4.7429706963804329e+05 -1.5127396591458434e+07 -1.1701178155399260e+12 +2.6481445558805783e+23 
+2.5000000000000000e+00 -2.3585034811931395e-02 +3.6812727132594353e-01 -4.7691402029034862e+05 +3.4796474462002635e+07 -1.4635651092871123e+12 +2.8419934551460366e+23 
+2.6000000000000001e+00 -2.3585166311950498e-02 +4.1982297451561901e-01 -4.7992234383386135e+05 +9.2394324886192828e+07 -1.8015585473056597e+12 +3.0641595771745234e+23 
+2.7000000000000002e+00 -2.3585309801195161e-02 +4.7695599654339771e-01 -4.8327635714605526e+05 +1.5675531596311060e+08 -2.1790130782739917e+12 +3.3124312356010990e+23 
+2.8000000000000003e+00 -2.3585463057370134e-02 +5.3860670190704041e-01 -4.8693037708037638e+05 +2.2696860851994973e+08 -2.5908436482467192e+12 +3.5845967423315205e+23 
+2.9000000000000004e+00 -2.3585623858168828e-02 +6.0385545199692192e-01 -4.9083872034732008e+05 +3.0212336118481165e+08 -3.0319651920565737e+12 +3.8784444031122436e+23 
+3.0000000000000000e+00 -2.3585789981298701e-02 +6.7178261213628077e-01 -4.9495570383995818e+05 +3.8130873540756369e+08 -3.4972926589719360e+12 +4.1917625316337933e+23 
+3.1000000000000001e+00 -2.3585958459170726e-02 +7.4115514568991603e-01 -4.9921369594279188e+05 +4.6320915730728191e+08 -3.9793051267565186e+12 +4.5202798843591072e+23 
+3.2000000000000002e+00 -2.3586123343051133e-02 +8.0948641975809399e-01 -5.0345727153998293e+05 +5.4489011987551558e+08 -4.4607382288124775e+12 +4.8514870114247114e+23 
+3.3000000000000003e+00 -2.3586277938925513e-02 +8.7397640405667298e-01 -5.0750905722300033e+05 +6.2301238414738548e+08 -4.9218917444403877e+12 +5.1708149154536460e+23 
+3.4000000000000004e+00 -2.3586415552778104e-02 +9.3182506779122509e-01 -5.1119167955522198e+05 +6.9423671067469144e+08 -5.3430654502816113e+12 +5.4636945974174796e+23 
+3.5000000000000000e+00 -2.3586529490582667e-02 +9.8023237720877343e-01 -5.1432776496367331e+05 +7.5522385791548121e+08 -5.7045591123194521e+12 +5.7155570524741523e+23 
+3.6000000000000001e+00 -2.3586613058328744e-02 +1.0163983031569337e+00 -5.1673994009178970e+05 +8.0263458769729066e+08 -5.9866725138609893e+12 +5.9118332853999211e+23 
+3.7000000000000002e+00 -2.3586659561991179e-02 +1.0375228121701370e+00 -5.1825083137993916e+05 +8.3312965868723810e+08 -6.1697054219756064e+12 +6.0379542919732766e+23 
+3.8000000000000003e+00 -2.3586662307554823e-02 +1.0408058736081798e+00 -5.1868306539774913e+05 +8.4336983152114320e+08 -6.2339576136810518e+12 +6.0793510733109845e+23 
+3.9000000000000004e+00 -2.3586614601003732e-02 +1.0234474567472640e+00 -5.1785926871509565e+05 +8.3001586688398051e+08 -6.1597288664176631e+12 +6.0214546309370312e+23 
+4.0000000000000000e+00 -2.3586509748315474e-02 +9.8264752901095154e-01 -5.1560206781767675e+05 +7.8972852418771327e+08 -5.9273189512349570e+12 +5.8496959629975676e+23 
+4.1000000000000005e+00 -2.3586344186908158e-02 +9.1690147542105260e-01 -5.1181398842966842e+05 +7.2066670056746185e+08 -5.5258355609407725e+12 +5.5559343472542333e+23 
+4.2000000000000002e+00 -2.3586126879934589e-02 +8.2988634456256449e-01 -5.0671715294944018e+05 +6.2698184016234756e+08 -4.9796180571824229e+12 +5.1577421717145804e+23 
+4.2999999999999998e+00 -2.3585869921986111e-02 +7.2657460228571835e-01 -5.0061358300754853e+05 +5.1432352484395742e+08 -4.3218137238310098e+12 +4.6791201047011689e+23 
+4.4000000000000004e+00 -2.3585585407649955e-02 +6.1193871310432957e-01 -4.9380530016808800e+05 +3.8834133541038877e+08 -3.5855698390919883e+12 +4.1440688112395553e+23 
+4.5000000000000000e+00 -2.3585285431521677e-02 +4.9095114420958763e-01 -4.8659432612726797e+05 +2.5468485477964514e+08 -2.8040336922992837e+12 +3.5765889627605220e+23 
+4.6000000000000005e+00 -2.3584982088179499e-02 +3.6858435725907279e-01 -4.7928268230835692e+05 +1.1900366149118993e+08 -2.0103525498074331e+12 +3.0006812174790061e+23 
+4.7000000000000002e+00 -2.3584687472223351e-02 +2.4981082087974066e-01 -4.7217239048011886e+05 -1.3052660353988038e+07 -1.2376737072301562e+12 +2.4403462505092978e+23 
+4.8000000000000007e+00 -2.3584413678233673e-02 +1.3960299747442556e-01 -4.6556547210314509e+05 -1.3583453161363149e+08 -5.1914443409753949e+11 +1.9195847219025786e+23 
+4.9000000000000004e+00 -2.3584172800807400e-02 +4.2933354560955657e-02 -4.5976394888779469e+05 -2.4369236915842205e+08 +1.1208797919672920e+11 +1.4623973036563933e+23 
+5.0000000000000000e+00 -2.3583976934532361e-02 -3.5225643010458191e-02 -4.5506984241774393e+05 -3.3097659184950566e+08 +6.2287625256894507e+11 +1.0927846619602348e+23 
+5.1000000000000005e+00 -2.3583834950174114e-02 -9.1229121697454327e-02 -4.5170493174102949e+05 -3.9353575199871171e+08 +9.8886004333326721e+11 +8.2836705375954737e+22 
+5.2000000000000002e+00 -2.3583742823240564e-02 -1.2674256225823055e-01 -4.4957002632340812e+05 -4.3321092654365695e+08 +1.2208267096014141e+12 +6.6124312765704637e+22 
+5.3000000000000007e+00 -2.3583693305409232e-02 -1.4475903922738412e-01 -4.4848569297488686e+05 -4.5334132779144859e+08 +1.3383505569446008e+12 +5.7713111720989018e+22 
+5.4000000000000004e+00 -2.3583679148365757e-02 -1.4827162465494170e-01 -4.4827249862729100e+05 -4.5726616609417909e+08 +1.3610058806495437e+12 +5.6174926194089229e+22 
+5.5000000000000000e+00 -2.3583693103789955e-02 -1.4027339212968229e-01 -4.4875101014229254e+05 -4.4832465288237715e+08 +1.3083669815220076e+12 +6.0081579830176274e+22 
+5.6000000000000005e+00 -2.3583727923359731e-02 -1.2375741612216269e-01 -4.4974179433312506e+05 -4.2985600040529245e+08 +1.2000081647924817e+12 +6.8004896010193009e+22 
+5.7000000000000002e+00 -2.3583776358763513e-02 -1.0171676759148197e-01 -4.5106541818862100e+05 -4.0519941807503080e+08 +1.0555037207394531e+12 +7.8516698979764743e+22 
+5.8000000000000007e+00 -2.3583831161686095e-02 -7.7144518998613187e-02 -4.5254244861597306e+05 -3.7769411668608737e+08 +8.9442794715191479e+11 +9.0188812528058574e+22 
+5.9000000000000004e+00 -2.3583885083802172e-02 -5.3033745523395397e-02 -4.5399345240004495e+05 -3.5067930888178092e+08 +7.3635515112184204e+11 +1.0159305994781623e+23 
+6.0000000000000000e+00 -2.3583930876801530e-02 -3.2377517856564890e-02 -4.5523899653998698e+05 -3.2749420393464714e+08 +6.0085962228138940e+11 +1.1130126551407015e+23 
+6.1000000000000005e+00 -2.3583962920344675e-02 -1.7502395529991204e-02 -4.5613948485755117e+05 -3.1073459549647760e+08 +5.0313393677895312e+11 +1.1821245785645032e+23 
+6.2000000000000002e+00 -2.3583982106055779e-02 -8.0688684276097530e-03 -4.5671466968600656e+05 -3.0002259525348061e+08 +4.4084371491987854e+11 +1.2253448885424049e+23 
+6.3000000000000007e+00 -2.3583990953531812e-02 -3.0709146868613431e-03 -4.5702414020779665e+05 -2.9423689886750275e+08 +4.0727286148454681e+11 +1.2480241485154649e+23 
+6.4000000000000004e+00 -2.3583991982382792e-02 -1.5025082766731209e-03 -4.5712748581251578e+05 -2.9225619866181695e+08 +3.9570526367892896e+11 +1.2555129320798457e+23 
+6.5000000000000000e+00 -2.3583987712208529e-02 -2.3576265214944486e-03 -4.5708429572095169e+05 -2.9295918969987684e+08 +3.9942482320059595e+11 +1.2531618043966273e+23 
+6.6000000000000005e+00 -2.3583980662612376e-02 -4.6302454034822882e-03 -4.5695415922579268e+05 -2.9522456583632302e+08 +4.1171543521090161e+11 +1.2463213345638968e+23 
+6.7000000000000002e+00 -2.3583973353197656e-02 -7.3143411186079293e-03 -4.5679666560383228e+05 -2.9793102123102409e+08 +4.2586099664320416e+11 +1.2403420905075679e+23 
+6.8000000000000007e+00 -2.3583968303572879e-02 -9.4038882894222093e-03 -4.5667140420763462e+05 -2.9995724885053259e+08 +4.3514539825878973e+11 +1.2405746436013904e+23 
+6.9000000000000004e+00 -2.3583968033331126e-02 -9.8928659865859178e-03 -4.5663796418245061e+05 -3.0018194486276174e+08 +4.3285254716420331e+11 +1.2523695562766416e+23 
+7.0000000000000000e+00 -2.3583975062081510e-02 -7.7752487056384446e-03 -4.5675593488474475e+05 -2.9748380219586790e+08 +4.1226633400604443e+11 +1.2810773998882167e+23 
+7.1000000000000005e+00 -2.3583991072568661e-02 -2.3433934785739986e-03 -4.5706772677589726e+05 -2.9106829908313590e+08 +3.6867655265125348e+11 +1.3303073238963788e+23 
+7.2000000000000002e+00 -2.3584014400096793e-02 +5.9168168671627748e-03 -4.5754703491439595e+05 -2.8144805253215766e+08 +3.0539659851050354e+11 +1.3967027951673354e+23 
+7.3000000000000007e+00 -2.3584042543111784e-02 +1.6221118754000757e-02 -4.5815037554694427e+05 -2.6946246356740075e+08 +2.2774576362532129e+11 +1.4751658622964789e+23 
+7.4000000000000004e+00 -2.3584073000049700e-02 +2.7785245592147231e-02 -4.5883426477319427e+05 -2.5595093556482482e+08 +1.4104335236817816e+11 +1.5605985667797335e+23 
+7.5000000000000000e+00 -2.3584103269371635e-02 +3.9824938380333894e-02 -4.5955521905973484e+05 -2.4175286607539678e+08 +5.0608638735856483e+10 +1.6479029674168179e+23 
+7.6000000000000005e+00 -2.3584130849506064e-02 +5.1555928174447645e-02 -4.6026975439162861e+05 -2.2770766029801637e+08 -3.8239063386947113e+10 +1.7319811002867238e+23 
+7.7000000000000002e+00 -2.3584153238907519e-02 +6.2193953981632515e-02 -4.6093438713891653e+05 -2.1465471732048374e+08 -1.2018047197008696e+11 +1.8077350195893621e+23 
+7.8000000000000007e+00 -2.3584167936017975e-02 +7.0954751011592751e-02 -4.6150563348829543e+05 -2.0343343913534927e+08 -1.8989628986527963e+11 +1.8700667709517681e+23 
+7.9000000000000004e+00 -2.3584172439278701e-02 +7.7054054260890473e-02 -4.6194000961686415e+05 -1.9488322788004580e+08 -2.4206721919359277e+11 +1.9138783996043203e+23 
+8.0000000000000000e+00 -2.3584164247138596e-02 +7.9707600923413433e-02 -4.6219403180457727e+05 -1.8984348409454378e+08 -2.7137397027829446e+11 +1.9340719553250169e+23 
+8.0999999999999996e+00 -2.3584141797562824e-02 +7.8388588060758560e-02 -4.6223749073616829e+05 -1.8889952291300806e+08 -2.7412845071359299e+11 +1.9271904403811602e+23 
+8.2000000000000011e+00 -2.3584107286606999e-02 +7.3600058570424773e-02 -4.6209327498834993e+05 -1.9162031386591974e+08 -2.5316737667898837e+11 +1.8963406768938484e+23 
+8.3000000000000007e+00 -2.3584063849849922e-02 +6.6102517148202450e-02 -4.6179754763237428e+05 -1.9732073968977773e+08 -2.1295866872624316e+11 +1.8462704433744774e+23 
+8.4000000000000004e+00 -2.3584014622857512e-02 +5.6656464757001986e-02 -4.6138647156371659e+05 -2.0531568585804158e+08 -1.5797023334539990e+11 +1.7817275105546483e+23 
+8.5000000000000000e+00 -2.3583962741218691e-02 +4.6022409027412420e-02 -4.6089620999071945e+05 -2.1492003298538348e+08 -9.2670001944233154e+10 +1.7074596629127235e+23 
+8.5999999999999996e+00 -2.3583911340502143e-02 +3.4960851821863495e-02 -4.6036292585384380e+05 -2.2544866581791103e+08 -2.1525884849416981e+10 +1.6282146734047056e+23 
+8.7000000000000011e+00 -2.3583863556289032e-02 +2.4232298417876559e-02 -4.5982278224895179e+05 -2.3621646673593181e+08 +5.0994195651556030e+10 +1.5487403214144333e+23 
+8.8000000000000007e+00 -2.3583822524149662e-02 +1.4597251043924050e-02 -4.5931194213008630e+05 -2.4653832031559706e+08 +1.2042232852062679e+11 +1.4737843801200913e+23 
+8.9000000000000004e+00 -2.3583791379661639e-02 +6.8162139918671151e-03 -4.5886656854844640e+05 -2.5572910961293584e+08 +1.8229059486525638e+11 +1.4080946271084836e+23 
+9.0000000000000000e+00 -2.3583773258407121e-02 +1.6496930481997071e-03 -4.5852282462789404e+05 -2.6310371653501856e+08 +2.3213106983446964e+11 +1.3564188433132001e+23 
+9.0999999999999996e+00 -2.3583770341892244e-02 -3.5868450090373950e-04 -4.5830730393525172e+05 -2.6815368614057073e+08 +2.6662759936469846e+11 +1.3222499703154477e+23 
+9.2000000000000011e+00 -2.3583780995383101e-02 +4.6721378074540205e-04 -4.5820832271084370e+05 -2.7107720207380128e+08 +2.8707104056033746e+11 +1.3040616321160612e+23 
+9.3000000000000007e+00 -2.3583802630081960e-02 +3.5866456181148747e-03 -4.5820462782154250e+05 -2.7224910821945518e+08 +2.9590400615843567e+11 +1.2990726219568664e+23 
+9.4000000000000004e+00 -2.3583832657180604e-02 +8.4588655146991803e-03 -4.5827496597710578e+05 -2.7204425096704781e+08 +2.9556912198689514e+11 +1.3045017256066148e+23 
+9.5000000000000000e+00 -2.3583868487887787e-02 +1.4543133061091278e-02 -4.5839808413130447e+05 -2.7083747285819769e+08 +2.8850899391674133e+11 +1.3175677400757838e+23 
+9.6000000000000014e+00 -2.3583907533402816e-02 +2.1298705221198456e-02 -4.5855272911719221e+05 -2.6900361828443533e+08 +2.7716623721669135e+11 +1.3354894572785183e+23 
+9.7000000000000011e+00 -2.3583947204921525e-02 +2.8184837600167205e-02 -4.5871764769446600e+05 -2.6691753287951848e+08 +2.6398347391844864e+11 +1.3554856649878601e+23 
+9.8000000000000007e+00 -2.3583984913642522e-02 +3.4660786751895427e-02 -4.5887158667187393e+05 -2.6495406146202090e+08 +2.5140332165616165e+11 +1.3747751536467260e+23 
+9.9000000000000004e+00 -2.3584018070768053e-02 +4.0185810447130398e-02 -4.5899329291901446e+05 -2.6348804787186188e+08 +2.4186839293636673e+11 +1.3905767166153040e+23 
+1.0000000000000000e+01 -2.3584044087498361e-02 +4.4219165724350640e-02 -4.5906151326767757e+05 -2.6289433656819668e+08 +2.3782130354927322e+11 +1.4001091453474260e+23 
+1.0100000000000001e+01 -2.3584061008708107e-02 +4.6369176532004855e-02 -4.5906117664993386e+05 -2.6343818676583856e+08 +2.4100048583647412e+11 +1.4013633947774997e+23 
+1.0200000000000001e+01 -2.3584069413960448e-02 +4.6840431406389486e-02 -4.5900194024961349e+05 -2.6494651907576805e+08 +2.5032765069940570e+11 +1.3954190667809855e+23 
+1.0300000000000001e+01 -2.3584070516483042e-02 +4.5986582694858717e-02 -4.5889964319994912e+05 -2.6713667126531643e+08 +2.6402033811715927e+11 +1.3841279195869647e+23 
+1.0400000000000000e+01 -2.3584065529520675e-02 +4.4161288112143836e-02 -4.5877012489736895e+05 -2.6972597689038217e+08 +2.8029606599578394e+11 +1.3693417240983859e+23 
+1.0500000000000000e+01 -2.3584055666308730e-02 +4.1718202332889635e-02 -4.5862922458668723e+05 -2.7243177195790482e+08 +2.9737236517780200e+11 +1.3529122437009480e+23 
+1.0600000000000001e+01 -2.3584042140079763e-02 +3.9010979197738757e-02 -4.5849278147308383e+05 -2.7497139309916306e+08 +3.1346676974833685e+11 +1.3366912399422871e+23 
+1.0700000000000001e+01 -2.3584026164071729e-02 +3.6393274387986542e-02 -4.5837663485595462e+05 -2.7706217539390755e+08 +3.2679680549221893e+11 +1.3225304793127666e+23 
+1.0800000000000001e+01 -2.3584008951520723e-02 +3.4218742730465435e-02 -4.5829662398600072e+05 -2.7842145477219558e+08 +3.3558000291465466e+11 +1.3122817253236171e+23 
+1.0900000000000000e+01 -2.3583991715660078e-02 +3.2841038368258288e-02 -4.5826858808474342e+05 -2.7876656758589560e+08 +3.3803389456561896e+11 +1.3077967404802085e+23 
+1.1000000000000000e+01 -2.3583975669733376e-02 +3.2613818565399771e-02 -4.5830836652436323e+05 -2.7781484780358511e+08 +3.3237600061109015e+11 +1.3109272942827404e+23 
+1.1100000000000001e+01 -2.3583961710100187e-02 +3.3758852772092139e-02 -4.5842477439611667e+05 -2.7541565747441888e+08 +3.1765463312827466e+11 +1.3227176056805045e+23 
+1.1200000000000001e+01 -2.3583949465685244e-02 +3.5970390247860994e-02 -4.5859853117022355e+05 -2.7194644717401731e+08 +2.9624114811975293e+11 +1.3409817613504411e+23 
+1.1300000000000001e+01 -2.3583938248536659e-02 +3.8810794822112547e-02 -4.5880333215401781e+05 -2.6791669366596293e+08 +2.7133768358386832e+11 +1.3627263030880188e+23 
+1.1400000000000000e+01 -2.3583927370700836e-02 +4.1842429554118106e-02 -4.5901287261132960e+05 -2.6383587446406356e+08 +2.4614638163855002e+11 +1.3849577701457264e+23 
+1.1500000000000000e+01 -2.3583916144224081e-02 +4.4627657821996541e-02 -4.5920084782976541e+05 -2.6021346662262434e+08 +2.2386938171260086e+11 +1.4046827035943936e+23 
+1.1600000000000001e+01 -2.3583903881166185e-02 +4.6728846877160966e-02 -4.5934095327930915e+05 -2.5755894435091388e+08 +2.0770880858373041e+11 +1.4189076526620078e+23 
+1.1700000000000001e+01 -2.3583889893570131e-02 +4.7708358853189095e-02 -4.5940688418179227e+05 -2.5638178580440691e+08 +2.0086680763336658e+11 +1.4246391548142251e+23 
+1.1800000000000001e+01 -2.3583873493489914e-02 +4.7128559373667764e-02 -4.5937233593064704e+05 -2.5719146638629916e+08 +2.0654550978531927e+11 +1.4188837558633206e+23 
+1.1900000000000000e+01 -2.3583853992967106e-02 +4.4551810146562572e-02 -4.5921100372843782e+05 -2.6049746453942779e+08 +2.2794706184162061e+11 +1.3986479925533889e+23 
+1.2000000000000000e+01 -2.3583830704065768e-02 +3.9540479729036897e-02 -4.5889658310691564e+05 -2.6680925351264659e+08 +2.6827358365685632e+11 +1.3609384168212509e+23 
+1.2100000000000001e+01 -2.3583803438904264e-02 +3.1912738973189796e-02 -4.5841853011187876e+05 -2.7632786166399807e+08 +3.2878413476167981e+11 +1.3045621342736162e+23 
+1.2200000000000001e+01 -2.3583774009951035e-02 +2.2510007052704947e-02 -4.5782934469761525e+05 -2.8802050884965110e+08 +4.0296538429971350e+11 +1.2355285481970862e+23 
+1.2300000000000001e+01 -2.3583744729750930e-02 +1.2429512252014573e-02 -4.5719728766211658e+05 -3.0054596481402349e+08 +4.8236091393668018e+11 +1.1616476309170025e+23 
+1.2400000000000000e+01 -2.3583717910853116e-02 +2.7684840289020503e-03 -4.5659061985881865e+05 -3.1256299842656571e+08 +5.5851430077828406e+11 +1.0907293573706443e+23 
+1.2500000000000000e+01 -2.3583695865792724e-02 -5.3758523696287508e-03 -4.5607760193642194e+05 -3.2273038182681024e+08 +6.2296913907415759e+11 +1.0305836926180906e+23 
+1.2600000000000001e+01 -2.3583680907123768e-02 -1.0906265930940424e-02 -4.5572649482430163e+05 -3.2970688267687082e+08 +6.6726899963829199e+11 +9.8902061516664871e+22 
+1.2700000000000001e+01 -2.3583675347382725e-02 -1.2725531149861082e-02 -4.5560555918149144e+05 -3.3215127296481580e+08 +6.8295747595555273e+11 +9.7385009050871371e+22 
+1.2800000000000001e+01 -2.3583681499121777e-02 -9.7364174630750477e-03 -4.5578305591702525e+05 -3.2872232066940826e+08 +6.6157814048809534e+11 +9.9288209619296109e+22 
+1.2900000000000000e+01 -2.3583701674883138e-02 -8.4169760676367801e-04 -4.5632724577582197e+05 -3.1807879640621448e+08 +5.9467457952775366e+11 +1.0539266018496403e+23 
+1.3000000000000000e+01 -2.3583738187214789e-02 +1.5055857564883446e-02 -4.5730638959510269e+05 -2.9887946932302129e+08 +4.7379037172871338e+11 +1.1647935814148108e+23 
+1.3100000000000001e+01 -2.3583792187210680e-02 +3.8540786123704422e-02 -4.5875694990275387e+05 -2.7040773497755688e+08 +2.9440661522271094e+11 +1.3296634068640319e+23 
+1.3200000000000001e+01 -2.3583860180198760e-02 +6.8146876576379564e-02 -4.6058819667875377e+05 -2.3444548389719558e+08 +6.7754431498403687e+10 +1.5381980722321445e+23 
+1.3300000000000001e+01 -2.3583937510056392e-02 +1.0189522760955837e-01 -4.6267760165998252e+05 -1.9339923191251183e+08 -1.9099754444410553e+11 +1.7764299731764329e+23 
+1.3400000000000000e+01 -2.3584019520665005e-02 +1.3780693887247231e-01 -4.6490263662018918e+05 -1.4967549437670115e+08 -4.6668067968259045e+11 +2.0303915061111061e+23 
+1.3500000000000000e+01 -2.3584101555899340e-02 +1.7390310823286223e-01 -4.6714077325631143e+05 -1.0568078775489278e+08 -7.4412633591207019e+11 +2.2861150648199991e+23 
+1.3600000000000001e+01 -2.3584178959638831e-02 +2.0820483472297990e-01 -4.6926948331259337e+05 -6.3821627864827223e+07 -1.0081658778029883e+12 +2.5296330443627479e+23 
+1.3700000000000001e+01 -2.3584247075763235e-02 +2.3873321774336048e-01 -4.7116623855905706e+05 -2.6504530026710045e+07 -1.2436306729566355e+12 +2.7469778418167124e+23 
+1.3800000000000001e+01 -2.3584301248153302e-02 +2.6350935678909237e-01 -4.7270851076537033e+05 +3.8639903833687389e+06 -1.4353520884991460e+12 +2.9241818538050278e+23 
+1.3900000000000000e+01 -2.3584336820683498e-02 +2.8055434959027226e-01 -4.7377377161856170e+05 +2.4877416701406896e+07 -1.5681614849202380e+12 +3.0472774732419799e+23 
+1.4000000000000000e+01 -2.3584349137240876e-02 +2.8788929746956432e-01 -4.7423949297352089e+05 +3.4129234868978910e+07 -1.6268902360839783e+12 +3.1022971004527586e+23 
+1.4100000000000001e+01 -2.3584335074958038e-02 +2.8418437133297342e-01 -4.7402324231380038e+05 +2.9999672622859884e+07 -1.6013259313209458e+12 +3.0798293414542431e+23 
+1.4200000000000001e+01 -2.3584297644053339e-02 +2.7070605013159454e-01 -4.7320297102146427e+05 +1.4015946278229138e+07 -1.5010811312782068e+12 +2.9886876852225143e+23 
+1.4300000000000001e+01 -2.3584241387991870e-02 +2.4936988244593841e-01 -4.7189672610264266e+05 -1.1507986188906601e+07 -1.3407246111659873e+12 +2.8422418257339541e+23 
+1.4400000000000000e+01 -2.3584170850255472e-02 +2.2209142206333332e-01 -4.7022255481628206e+05 -4.4258162791311242e+07 -1.1348251670735269e+12 +2.6538614687863657e+23 
+1.4500000000000000e+01 -2.3584090574319958e-02 +1.9078622074847754e-01 -4.6829850431853737e+05 -8.1920623220031872e+07 -8.9795158618210229e+11 +2.4369163149648976e+23 
+1.4600000000000001e+01 -2.3584005103646905e-02 +1.5736982609759637e-01 -4.6624262156972772e+05 -1.2218141021172997e+08 -6.4467264002928870e+11 +2.2047760561865947e+23 
+1.4700000000000001e+01 -2.3583918981723549e-02 +1.2375779345972639e-01 -4.6417295390232059e+05 -1.6272656063146645e+08 -3.8955713062207666e+11 +1.9708104015586247e+23 
+1.4800000000000001e+01 -2.3583836752017442e-02 +9.1865672239093990e-02 -4.6220754836344568e+05 -2.0124211584437034e+08 -1.4717383662653998e+11 +1.7483890470360756e+23 
